Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
82060,2025-06-05 23:40:00,0.005709,0.005925,0.005818,nan,nan,nan,187.1756,5687,0,1.00000omega,0.063571 + -2.24575theta + 0.48129omega + -0.50972theta^2 + -0.95552theta omega + 0.38084omega^2 + -0.07139theta^3 + 0.02613theta^2 omega + -0.02303theta omega^2 + 0.08469omega^3,0.326269*omega**3 - 0.002957*omega**2*theta + 0.139286*omega**2 + 0.000112*omega*theta**2 - 0.011626*omega*theta + 0.02699*omega - 1.0e-5*theta**3 - 0.000174*theta**2 - 0.002137*theta + 0.002394
82061,2025-06-05 23:45:00,0.005951,0.005907,0.005929,0.086923,1.760702,1.246521,154.2356,7731,0,1.00000omega,-0.087631 + -0.93330theta + -0.55291omega + 0.07612theta^2 + -0.02479theta omega + -0.10539omega^2 + 0.00133theta^3 + -0.00879theta^2 omega + 0.01036theta omega^2 + -0.04304omega^3,-0.126553*omega**3 + 0.001015*omega**2*theta - 0.02096*omega**2 - 2.9e-5*omega*theta**2 - 0.000939*omega*theta - 0.02553*omega + 3.2e-5*theta**2 - 0.000348*theta - 0.008641
82062,2025-06-05 23:50:00,0.005367,0.006212,0.005805,0.225229,10.538065,7.453239,102.8539,9496,0,1.00000omega,-0.081321 + -0.78674theta + -0.02470omega + -0.05643theta^2 + -0.02323theta omega + -0.10615omega^2 + -0.04191theta^3 + -0.02586theta^2 omega + 0.18356theta omega^2 + -0.02443omega^3,-0.058199*omega**3 + 0.014576*omega**2*theta + 0.085598*omega**2 - 6.8e-5*omega*theta**2 - 0.001303*omega*theta - 0.006851*omega - 4.0e-6*theta**3 - 0.000106*theta**2 - 0.001851*theta - 0.010198
82063,2025-06-05 23:55:00,0.005688,0.009259,0.007683,0.180612,7.542128,5.334619,116.8502,9816,0,1.00000omega,-0.217691 + -0.06087theta + -0.13055omega + 0.11658theta^2 + -0.03600theta omega + -0.09858omega^2 + -0.06313theta^3 + 0.00069theta^2 omega + 0.03140theta omega^2 + -0.03813omega^3,-0.093436*omega**3 + 0.002565*omega**2*theta + 0.011042*omega**2 + 2.0e-6*omega*theta**2 - 0.000286*omega*theta - 0.009156*omega - 6.0e-6*theta**3 - 0.000226*theta**2 - 0.002954*theta - 0.013707
82064,2025-06-06 00:00:00,0.004824,0.006700,0.005838,nan,nan,nan,117.3150,8552,0,1.00000omega,-0.012911 + -0.01574theta + -0.01353omega + -0.03609theta^2 + 0.07276theta omega + -0.19538omega^2 + -0.01347theta^3 + -0.02656theta^2 omega + -0.03839theta omega^2 + 0.04938omega^3,0.168012*omega**3 - 0.004354*omega**2*theta - 0.103052*omega**2 - 0.0001*omega*theta**2 - 0.000901*omega*theta - 0.000813*omega - 2.0e-6*theta**3 - 5.7e-5*theta**2 - 0.000621*theta - 0.002244
82065,2025-06-06 00:05:00,0.005681,0.006089,0.005889,0.125210,5.194860,3.674388,141.4027,5721,0,1.00000omega,0.034431 + -0.33842theta + 0.00224omega + -0.78710theta^2 + -0.09670theta omega + 0.04188omega^2 + -0.44456theta^3 + -0.10852theta^2 omega + -0.02438theta omega^2 + 0.00704omega^3,0.020885*omega**3 - 0.002411*omega**2*theta + 0.029297*omega**2 - 0.000358*omega*theta**2 + 0.003772*omega*theta - 0.009152*omega - 4.9e-5*theta**3 + 0.000705*theta**2 - 0.003254*theta + 0.004952
82066,2025-06-06 00:10:00,0.004907,0.009477,0.007546,0.095960,2.670566,1.889594,63.2689,6222,0,1.00000omega,-0.146671 + -0.94662theta + -0.21681omega + 0.13257theta^2 + -0.01291theta omega + -0.02453omega^2 + -0.01285theta^3 + -0.01617theta^2 omega + 0.00337theta omega^2 + -0.15185omega^3,-0.27884*omega**3 + 0.000206*omega**2*theta - 0.003596*omega**2 - 3.3e-5*omega*theta**2 - 0.000898*omega*theta - 0.013247*omega - 0.e-6*theta**3 + 5.0e-6*theta**2 - 0.000555*theta - 0.009537
82067,2025-06-06 00:15:00,0.004433,0.006528,0.005580,0.054579,1.040928,0.737058,88.7064,6213,0,1.00000omega,-0.070451 + -0.25874theta + -0.00280omega + 0.02954theta^2 + -0.08453theta omega + 0.11570omega^2 + -0.03673theta^3 + -0.01844theta^2 omega + -0.14269theta omega^2 + -0.10889omega^3,-0.334911*omega**3 - 0.014629*omega**2*theta - 0.093141*omega**2 - 6.3e-5*omega*theta**2 - 0.002024*omega*theta - 0.013113*omega - 4.0e-6*theta**3 - 0.000101*theta**2 - 0.001095*theta - 0.00492
82068,2025-06-06 00:20:00,0.004624,0.005670,0.005174,0.121921,4.431441,3.134688,99.7540,5949,0,1.00000omega,-0.310901 + -0.03207theta + -0.00356omega + 0.35539theta^2 + -0.26141theta omega + -0.06208omega^2 + -0.38586theta^3 + -0.09996theta^2 omega + 0.06635theta omega^2 + 0.03185omega^3,0.098939*omega**3 + 0.00687*omega**2*theta - 0.037531*omega**2 - 0.000345*omega*theta**2 - 0.001041*omega*theta + 0.004793*omega - 4.4e-5*theta**3 + 0.000467*theta**2 - 0.001554*theta + 0.000588
82069,2025-06-06 00:25:00,0.005613,0.009325,0.007696,0.121645,3.691356,2.611600,235.3575,9834,0,1.00000omega,0.125121 + -0.09981theta + -0.00591omega + 0.02276theta^2 + -0.00819theta omega + 0.02808omega^2 + -0.00076theta^3 + 0.00335theta^2 omega + -0.00032theta omega^2 + 0.00273omega^3,0.013558*omega**3 - 5.3e-5*omega**2*theta + 0.010439*omega**2 + 1.8e-5*omega*theta**2 + 0.000577*omega*theta + 0.004136*omega + 2.0e-6*theta**2 + 0.000127*theta + 0.00094
