Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
102960,2025-08-17 18:15:00,0.004925,0.007010,0.006058,0.145747,3.775611,2.671749,160.9386,6630,0,1.00000omega,-0.012091 + -0.17092theta + 0.06187omega + 0.37405theta^2 + 0.01337theta omega + -0.25871omega^2 + -0.14227theta^3 + 0.03984theta^2 omega + 0.05892theta omega^2 + 0.00982omega^3,0.043882*omega**3 + 0.008776*omega**2*theta - 0.067211*omega**2 + 0.000198*omega*theta**2 + 0.001643*omega*theta + 0.005437*omega - 2.4e-5*theta**3 - 0.000102*theta**2 + 2.6e-5*theta + 0.000266
102961,2025-08-17 18:20:00,0.005342,0.008332,0.006999,nan,nan,nan,474.9675,9058,0,1.00000omega,0.004391 + 0.01542theta + 0.12546omega + 0.00010theta^2 + -0.00029theta omega + 0.00040omega^2 + -0.00000theta^3 + 0.00111theta^2 omega + 0.00069theta omega^2 + 0.00069omega^3,0.007624*omega**3 + 0.000254*omega**2*theta - 0.003449*omega**2 + 1.4e-5*omega*theta**2 - 0.000402*omega*theta + 0.007144*omega + 1.5e-5*theta - 0.000227
102962,2025-08-17 18:25:00,nan,nan,nan,nan,nan,nan,232334.5469,1364,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
102963,2025-08-17 18:30:00,0.008620,0.046348,0.033335,0.110945,10.318413,7.296642,1052.6669,9999,0,1.00000omega,-0.017791 + -0.00065theta + 0.04984omega + 0.00046theta^2 + 0.00011theta omega + -0.00163omega^2 + -0.00001theta^3 + -0.00006theta^2 omega + -0.00005theta omega^2 + -0.00070omega^3,-0.006392*omega**3 - 1.5e-5*omega**2*theta - 0.000559*omega**2 - 0.e-6*omega*theta**2 + 2.9e-5*omega*theta + 0.001311*omega + 1.0e-6*theta**2 - 1.8e-5*theta + 0.000159
102964,2025-08-17 18:35:00,nan,nan,nan,nan,nan,nan,8069.1895,3615,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
102965,2025-08-17 18:40:00,nan,nan,nan,nan,nan,nan,10510.7139,941,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
102966,2025-08-17 18:45:00,0.004863,0.006918,0.005979,nan,nan,nan,197.2500,8707,0,1.00000omega,0.064521 + -0.00456theta + 0.02079omega + -0.03372theta^2 + -0.00216theta omega + 0.13639omega^2 + -0.00013theta^3 + -0.00099theta^2 omega + 0.00359theta omega^2 + 0.01438omega^3,0.07929*omega**3 + 0.00066*omega**2*theta + 0.04894*omega**2 - 6.0e-6*omega*theta**2 + 0.000144*omega*theta - 0.000127*omega - 1.5e-5*theta**2 + 0.000442*theta - 0.003032
102967,2025-08-17 18:50:00,nan,nan,nan,nan,nan,nan,14755.2510,963,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
102968,2025-08-17 18:55:00,nan,nan,nan,nan,nan,nan,64999.1992,596,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
102969,2025-08-17 19:00:00,0.005497,0.006457,0.005996,0.100868,4.966117,3.512300,255.5224,7876,0,1.00000omega,-0.031901 + -0.01828theta + -0.02262omega + -0.01128theta^2 + -0.09164theta omega + -0.06841omega^2 + 0.00002theta^3 + -0.00558theta^2 omega + -0.11532theta omega^2 + -0.06478omega^3,-0.362657*omega**3 - 0.02152*omega**2*theta + 0.18401*omega**2 - 3.5e-5*omega*theta**2 - 0.000631*omega*theta + 0.008923*omega - 6.0e-6*theta**2 + 8.8e-5*theta - 0.000418
102970,2025-08-17 19:05:00,0.005270,0.007643,0.006565,0.054366,3.098458,2.191278,517.5098,9999,0,1.00000omega,-0.002811 + 0.01209theta + 0.00581omega + 0.00027theta^2 + 0.00440theta omega + 0.01212omega^2 + 0.00000theta^3 + 0.00048theta^2 omega + 0.00413theta omega^2 + 0.00116omega^3,0.014274*omega**3 + 0.001694*omega**2*theta - 0.020358*omega**2 + 7.0e-6*omega*theta**2 - 0.000124*omega*theta + 0.000443*omega + 7.0e-6*theta - 0.000175
102971,2025-08-17 19:10:00,0.005825,0.020990,0.015403,nan,nan,nan,327.9116,9999,0,1.00000omega,-0.563521 + 0.01461theta + 0.16205omega + 0.00550theta^2 + -0.00175theta omega + 0.04604omega^2 + 0.00030theta^3 + 0.00217theta^2 omega + 0.00003theta omega^2 + 0.05627omega^3,0.356946*omega**3 + 6.0e-6*omega**2*theta + 0.021102*omega**2 + 1.5e-5*omega*theta**2 - 0.00036*omega*theta + 0.007506*omega + 1.0e-6*theta**2 - 2.0e-5*theta - 0.001296
102972,2025-08-17 19:15:00,0.008858,0.066252,0.047264,0.052863,1.257987,0.890316,436.1466,9999,0,1.00000omega,-0.065541 + -0.03836theta + -0.09634omega + -0.00212theta^2 + -0.00299theta omega + -0.01460omega^2 + -0.00028theta^3 + -0.00022theta^2 omega + 0.00012theta omega^2 + -0.00224omega^3,-0.007821*omega**3 + 1.4e-5*omega**2*theta - 0.005304*omega**2 - 0.e-6*omega*theta**2 + 6.0e-6*omega*theta - 0.002882*omega + 2.0e-6*theta**2 - 6.4e-5*theta + 0.000792
102973,2025-08-17 19:20:00,0.008220,0.048830,0.035014,0.060427,4.235785,2.995457,520.0337,9999,0,1.00000omega,0.026821 + -0.01350theta + 0.03976omega + -0.00012theta^2 + -0.00145theta omega + 0.00832omega^2 + -0.00086theta^3 + -0.00002theta^2 omega + -0.00079theta omega^2 + 0.00365omega^3,0.018089*omega**3 - 0.000131*omega**2*theta + 0.005434*omega**2 - 1.6e-5*omega*theta + 0.001607*omega + 7.0e-6*theta**2 - 0.00013*theta + 0.000909
102974,2025-08-17 19:25:00,0.011963,0.092398,0.065881,0.111109,10.547098,7.458338,884.9580,9999,0,1.00000omega,-0.002211 + -0.02300theta + -0.00162omega + -0.00004theta^2 + 0.00236theta omega + -0.00184omega^2 + -0.00005theta^3 + -0.00009theta^2 omega + -0.00087theta omega^2 + -0.00038omega^3,-0.001468*omega**3 - 0.000112*omega**2*theta + 0.000882*omega**2 + 3.9e-5*omega*theta - 0.000516*omega - 2.9e-5*theta + 0.000361
102975,2025-08-17 19:30:00,0.006351,0.046746,0.033358,0.076032,8.231268,5.820634,370.5984,9999,0,1.00000omega,-0.014911 + -0.02848theta + -0.01504omega + -0.01062theta^2 + -0.00022theta omega + -0.00590omega^2 + -0.00050theta^3 + 0.00049theta^2 omega + -0.00025theta omega^2 + -0.03756omega^3,-0.215428*omega**3 - 4.8e-5*omega**2*theta - 0.001604*omega**2 + 3.0e-6*omega*theta**2 - 0.000131*omega*theta + 0.000865*omega + 1.0e-6*theta**2 + 4.6e-5*theta - 0.000638
102976,2025-08-17 19:35:00,0.005319,0.023001,0.016693,0.062574,8.130174,5.749071,530.7310,9999,0,1.00000omega,-0.240091 + -0.03009theta + 0.00824omega + -0.00596theta^2 + 0.01816theta omega + 0.00438omega^2 + 0.00002theta^3 + 0.00019theta^2 omega + -0.00462theta omega^2 + -0.00175omega^3,-0.021347*omega**3 - 0.001879*omega**2*theta - 0.022181*omega**2 + 3.0e-6*omega*theta**2 + 0.000454*omega*theta + 0.005861*omega - 4.0e-6*theta**2 - 0.000141*theta - 0.001588
102977,2025-08-17 19:40:00,nan,nan,nan,nan,nan,nan,37860.9805,1108,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
102978,2025-08-17 19:45:00,0.005123,0.013601,0.010277,0.062166,2.809097,1.986818,145.3176,8767,0,1.00000omega,0.028521 + -0.02317theta + -0.05720omega + 0.12543theta^2 + 0.00385theta omega + -0.16531omega^2 + -0.00385theta^3 + 0.00102theta^2 omega + 0.00224theta omega^2 + -0.23551omega^3,-0.873112*omega**3 + 0.000277*omega**2*theta - 0.057664*omega**2 + 4.0e-6*omega*theta**2 + 5.9e-5*omega*theta - 0.001822*omega - 0.e-6*theta**3 + 4.6e-5*theta**2 + 0.000129*theta + 0.000175
102979,2025-08-17 19:50:00,0.004385,0.005382,0.004909,0.128763,13.744567,9.719303,124.6533,6166,0,1.00000omega,0.005201 + -0.02578theta + 0.05102omega + -0.01507theta^2 + 0.05114theta omega + -0.00451omega^2 + 0.00182theta^3 + -0.00218theta^2 omega + -0.02381theta omega^2 + 0.00555omega^3,0.024276*omega**3 - 0.003472*omega**2*theta + 0.030051*omega**2 - 1.1e-5*omega*theta**2 + 0.000845*omega*theta - 0.005144*omega - 1.4e-5*theta**2 + 0.000162*theta - 0.000484
102980,2025-08-17 19:55:00,0.005350,0.005577,0.005465,0.168958,7.556842,5.344829,234.4326,9998,0,1.00000omega,0.331141 + -0.01260theta + 0.20188omega + 0.00001theta^2 + 0.00034theta omega + 0.07850omega^2 + -0.00433theta^3 + -0.00736theta^2 omega + -0.01572theta omega^2 + 0.00237omega^3,0.012988*omega**3 - 0.002872*omega**2*theta + 0.044568*omega**2 - 4.5e-5*omega*theta**2 + 0.000349*omega*theta + 0.006051*omega - 0.e-6*theta**3 + 1.0e-5*theta**2 - 5.3e-5*theta + 0.000964
102981,2025-08-17 20:00:00,0.005608,0.005451,0.005530,nan,nan,nan,344.3797,7416,0,1.00000omega,-0.099071 + 0.04708theta + 0.24689omega + -0.30230theta^2 + 0.48448theta omega + 0.02582omega^2 + -0.24562theta^3 + 0.05070theta^2 omega + 0.22743theta omega^2 + 0.03387omega^3,0.24625*omega**3 + 0.055117*omega**2*theta - 0.098942*omega**2 + 0.00041*omega*theta**2 + 0.006291*omega*theta - 0.006194*omega - 6.6e-5*theta**3 + 0.000237*theta**2 - 9.2e-5*theta - 0.000458
102982,2025-08-17 20:05:00,0.004268,0.005573,0.004964,0.076178,2.702804,1.911930,149.9537,5362,0,1.00000omega,-0.014971 + -0.41332theta + -0.16659omega + 0.18652theta^2 + 0.09757theta omega + -0.24851omega^2 + -0.00911theta^3 + 0.03300theta^2 omega + 0.08065theta omega^2 + -0.01025omega^3,-0.055881*omega**3 + 0.014656*omega**2*theta - 0.084739*omega**2 + 0.0002*omega*theta**2 + 0.001965*omega*theta - 0.003129*omega - 2.0e-6*theta**3 + 8.0e-5*theta**2 - 0.000215*theta - 0.000524
102983,2025-08-17 20:10:00,0.011222,0.074045,0.052956,0.109681,12.207882,8.632625,769.9430,3269,5,1.00000omega,0.015951 + -0.00043theta + 0.02145omega + -0.00047theta^2 + 0.00138theta omega + 0.00227omega^2 + -0.00027theta^3 + -0.00071theta^2 omega + -0.00062theta omega^2 + 0.00141omega^3,0.005485*omega**3 - 8.0e-5*omega**2*theta + 0.00152*omega**2 - 3.0e-6*omega*theta**2 + 7.0e-5*omega*theta + 0.000336*omega + 1.0e-6*theta**2 - 6.0e-6*theta + 6.5e-5
102984,2025-08-17 20:15:00,nan,nan,nan,nan,nan,nan,2493412.0000,849,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
102985,2025-08-17 20:20:00,0.005011,0.015199,0.011316,0.048728,1.801179,1.274092,266.1872,9999,0,1.00000omega,0.012871 + -0.02392theta + -0.48415omega + -0.00047theta^2 + -0.04427theta omega + 0.02285omega^2 + -0.00140theta^3 + 0.00015theta^2 omega + -0.00016theta omega^2 + -0.00169omega^3,-0.011936*omega**3 - 3.8e-5*omega**2*theta + 0.01165*omega**2 + 1.0e-6*omega*theta**2 - 0.000751*omega*theta - 0.005178*omega + 1.6e-5*theta**2 - 0.000264*theta + 0.001591
102986,2025-08-17 20:25:00,0.005543,0.008843,0.007380,0.130730,16.590823,11.731847,407.1098,9999,1,1.00000omega,0.248421 + -0.11082theta + -0.00378omega + 0.01797theta^2 + 0.00824theta omega + -0.00885omega^2 + -0.00077theta^3 + 0.00048theta^2 omega + 0.00082theta omega^2 + -0.00489omega^3,-0.042811*omega**3 + 0.000239*omega**2*theta - 0.007999*omega**2 + 5.0e-6*omega*theta**2 + 2.3e-5*omega*theta - 0.001277*omega + 2.1e-5*theta**2 - 0.000549*theta + 0.004726
102987,2025-08-17 20:30:00,nan,nan,nan,nan,nan,nan,1061.3763,2003,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
102988,2025-08-17 20:35:00,nan,nan,nan,nan,nan,nan,2575535.0000,5,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
102989,2025-08-17 20:40:00,nan,nan,nan,nan,nan,nan,83810.3438,874,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
102990,2025-08-17 20:45:00,0.004757,0.004487,0.004624,0.060495,1.537317,1.087889,255.3017,5742,0,1.00000omega,-0.004101 + -0.24963theta + -0.24793omega + -0.42158theta^2 + -0.57457theta omega + 0.52936omega^2 + -0.19582theta^3 + -0.09822theta^2 omega + 0.20638theta omega^2 + -0.35337omega^3,-2.637018*omega**3 + 0.051337*omega**2*theta + 0.123527*omega**2 - 0.000814*omega*theta**2 - 0.005095*omega*theta + 0.011777*omega - 5.4e-5*theta**3 + 0.000211*theta**2 - 0.000215*theta + 0.00011
102991,2025-08-17 20:50:00,0.005857,0.007235,0.006582,0.075119,4.562602,3.226684,418.8741,9999,0,1.00000omega,-0.052551 + 0.00809theta + -0.20555omega + 0.08058theta^2 + 0.07444theta omega + -0.17801omega^2 + -0.00228theta^3 + 0.00230theta^2 omega + 0.00475theta omega^2 + -0.07161omega^3,-0.581161*omega**3 + 0.001285*omega**2*theta - 0.109347*omega**2 + 2.1e-5*omega*theta**2 + 0.00075*omega*theta - 0.020157*omega - 0.e-6*theta**3 + 7.3e-5*theta**2 - 0.001556*theta + 0.009214
102992,2025-08-17 20:55:00,0.004341,0.005201,0.004790,0.082925,6.788193,4.800336,182.4903,7128,0,1.00000omega,-0.577871 + -0.09718theta + -0.02798omega + -0.00725theta^2 + -0.00242theta omega + 0.00261omega^2 + -0.00035theta^3 + 0.00009theta^2 omega + -0.00096theta omega^2 + -0.00266omega^3,-0.01704*omega**3 - 0.000205*omega**2*theta + 0.003562*omega**2 + 1.0e-6*omega*theta**2 - 5.2e-5*omega*theta - 0.00042*omega - 0.e-6*theta**2 - 5.5e-5*theta - 0.000514
102993,2025-08-17 21:00:00,0.004905,0.027727,0.019911,nan,nan,nan,245.4917,9999,0,1.00000omega,-0.055771 + -0.01419theta + 0.01177omega + -0.00538theta^2 + -0.00895theta omega + -0.06151omega^2 + -0.00025theta^3 + -0.00318theta^2 omega + -0.08777theta omega^2 + 0.01723omega^3,0.112365*omega**3 - 0.01908*omega**2*theta - 0.254982*omega**2 - 2.3e-5*omega*theta**2 - 0.000686*omega*theta - 0.004499*omega - 5.0e-6*theta**2 - 0.000107*theta - 0.000813
102994,2025-08-17 21:05:00,0.004297,0.004856,0.004585,0.102794,10.188741,7.204895,218.4273,7827,1,1.00000omega,0.036651 + -0.03878theta + -0.00482omega + -0.01264theta^2 + -0.00202theta omega + -0.03057omega^2 + -0.00270theta^3 + 0.00583theta^2 omega + 0.00238theta omega^2 + -0.01564omega^3,-0.121996*omega**3 + 0.000619*omega**2*theta - 0.009595*omega**2 + 5.1e-5*omega*theta**2 + 0.000944*omega*theta + 0.004246*omega - 0.e-6*theta**3 - 3.0e-5*theta**2 - 0.000401*theta - 0.001718
102995,2025-08-17 21:10:00,0.004595,0.006294,0.005510,0.166485,8.210784,5.807094,93.8778,7124,0,1.00000omega,0.310711 + -0.01376theta + -0.10918omega + -0.14913theta^2 + 0.10755theta omega + 0.11697omega^2 + -0.01701theta^3 + 0.02564theta^2 omega + -0.07507theta omega^2 + -0.00922omega^3,-0.028555*omega**3 - 0.00775*omega**2*theta - 0.009388*omega**2 + 8.8e-5*omega*theta**2 + 0.002221*omega*theta + 0.006583*omega - 2.0e-6*theta**3 - 8.9e-5*theta**2 - 0.000876*theta - 0.001408
102996,2025-08-17 21:15:00,0.004584,0.005678,0.005160,0.093620,8.129257,5.748634,103.7252,9999,0,1.00000omega,-0.011311 + -0.02289theta + -0.12322omega + 0.00016theta^2 + 0.00189theta omega + -0.03769omega^2 + -0.00135theta^3 + 0.00597theta^2 omega + -0.00605theta omega^2 + 0.00300omega^3,0.009768*omega**3 - 0.000657*omega**2*theta - 0.020782*omega**2 + 2.2e-5*omega*theta**2 + 0.000571*omega*theta - 0.000337*omega - 6.0e-6*theta**2 - 0.000103*theta - 0.000689
102997,2025-08-17 21:20:00,nan,nan,nan,nan,nan,nan,479.8056,3487,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
102998,2025-08-17 21:25:00,nan,nan,nan,nan,nan,nan,8537.9746,1206,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
102999,2025-08-17 21:30:00,0.005907,0.025984,0.018842,0.064915,2.770274,1.959418,113.3730,9999,0,1.00000omega,-0.058141 + -0.00952theta + 0.00484omega + -0.04415theta^2 + -0.01336theta omega + -0.08509omega^2 + -0.04465theta^3 + 0.02093theta^2 omega + -0.00482theta omega^2 + -0.01493omega^3,-0.032707*omega**3 - 0.000352*omega**2*theta - 0.018321*omega**2 + 5.1e-5*omega*theta**2 - 0.001473*omega*theta + 0.010738*omega - 4.0e-6*theta**3 + 0.000131*theta**2 - 0.001574*theta + 0.006042
103000,2025-08-17 21:35:00,0.004214,0.015414,0.011299,0.090141,3.602844,2.548393,129.8022,9999,0,1.00000omega,0.083321 + -0.07818theta + -0.02241omega + 0.01655theta^2 + 0.00035theta omega + 0.01421omega^2 + -0.00037theta^3 + 0.00002theta^2 omega + -0.00330theta omega^2 + -0.00379omega^3,-0.018703*omega**3 - 0.000543*omega**2*theta - 0.0046*omega**2 + 9.0e-6*omega*theta - 0.000617*omega + 4.0e-6*theta**2 + 0.000124*theta + 0.000818
103001,2025-08-17 21:40:00,nan,nan,nan,nan,nan,nan,35063.5742,1179,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
