Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
28820,2024-11-28 06:50:00,0.007203,0.386560,0.273386,-83989.8750,1091,0,1.00000omega,-0.007881 + -0.19141theta + 0.01066omega + 0.01296theta^2 + 0.00506theta omega + -0.00698omega^2
28821,2024-11-28 06:55:00,0.004145,0.068724,0.048684,-1.8778,2178,0,1.00000omega,0.001781 + 0.00268theta + 0.00776omega + 0.00115theta^2 + 0.00166theta omega + -0.00105omega^2
28822,2024-11-28 07:00:00,0.004861,0.035702,0.025478,-0.4379,1554,0,1.00000omega,0.090791 + -0.62325theta + -0.03775omega + 0.06118theta^2 + 0.20358theta omega + -0.13055omega^2
28823,2024-11-28 07:05:00,0.004898,0.123521,0.087411,1.1773,1332,0,1.00000omega,0.001671 + 0.00609theta + 0.01404omega + 0.00293theta^2 + 0.37099theta omega + -0.02600omega^2
28824,2024-11-28 07:10:00,nan,nan,nan,970.3968,17,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
28825,2024-11-28 07:15:00,0.005127,0.300119,0.212247,-2128.4612,2043,0,1.00000omega,0.001491 + 0.00015theta + 0.00608omega + 0.00019theta^2 + -0.00036theta omega + 0.00003omega^2
28826,2024-11-28 07:20:00,0.004998,0.123429,0.087349,-2.6482,1623,0,1.00000omega,-0.101401 + -0.36491theta + 0.00134omega + 0.12602theta^2 + 0.00306theta omega + -0.00195omega^2
28827,2024-11-28 07:25:00,0.010424,1.855276,1.311899,-34268628155000992825344.0000,3047,0,1.00000omega,0.000971 + -0.00011theta + 0.00449omega + -0.00001theta^2 + 0.00004theta omega + 0.00017omega^2
28828,2024-11-28 07:30:00,nan,nan,nan,127.5208,36,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
28829,2024-11-28 07:35:00,0.029356,0.839676,0.594104,-184794736.0000,504,0,1.00000omega,0.001761 + -0.10342theta + 0.00444omega + -0.03649theta^2 + -0.00350theta omega + 0.00159omega^2
