Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
69080,2025-04-21 19:10:00,0.023691,0.941085,0.665658,-978.1136,1007,0,1.00000omega,0.040811 + -0.24776theta + -0.04659omega + 0.00576theta^2 + -0.01212theta omega + 0.01240omega^2
69081,2025-04-21 19:15:00,0.007553,0.118101,0.083680,-2.8536,2044,1,1.00000omega,-0.006641 + -0.23804theta + 0.01147omega + -0.01577theta^2 + 0.00937theta omega + -0.03119omega^2
69082,2025-04-21 19:20:00,nan,nan,nan,239.4585,18,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
69083,2025-04-21 19:25:00,0.009428,0.335286,0.237176,-308.9843,1602,0,1.00000omega,0.000741 + -0.00008theta + 0.00271omega + 0.00052theta^2 + -0.00013theta omega + -0.00160omega^2
69084,2025-04-21 19:30:00,0.005837,0.189745,0.134233,-2.1752,1842,0,1.00000omega,0.000251 + 0.00058theta + -0.00215omega + 0.00017theta^2 + 0.00084theta omega + -0.00517omega^2
69085,2025-04-21 19:35:00,0.038820,0.346094,0.246260,82.6253,67,5,1.00000omega,-0.073801 + -0.00754theta + 0.00871omega + -0.00440theta^2 + 0.00005theta omega + -0.01469omega^2
69086,2025-04-21 19:40:00,0.006293,0.095976,0.068011,-2.1030,1947,0,1.00000omega,-0.004681 + -0.72905theta + -0.04512omega + 0.01299theta^2 + 0.03779theta omega + 0.00338omega^2
69087,2025-04-21 19:45:00,0.322481,4.123297,2.924515,-399677321419685888.0000,1230,5,1.00000omega,0.000511 + 0.00057theta + -0.00050omega + 0.00008theta^2 + 0.00023theta omega + -0.00025omega^2
69088,2025-04-21 19:50:00,0.004519,0.032404,0.023135,-1.3566,1045,0,1.00000omega,-0.003901 + -0.24391theta + -0.08168omega + 0.00435theta^2 + -0.04879theta omega + 0.00452omega^2
69089,2025-04-21 19:55:00,0.007347,0.169728,0.120128,-32609.3984,1586,0,1.00000omega,-0.000021 + -0.00245theta + 0.00538omega + -0.00032theta^2 + -0.00141theta omega + 0.00369omega^2
69090,2025-04-21 20:00:00,0.004970,0.064385,0.045663,-1270.2709,1566,0,1.00000omega,-0.016101 + -0.87653theta + 0.01651omega + -0.00955theta^2 + 0.14562theta omega + -0.49570omega^2
