Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
76780,2025-05-18 15:15:00,nan,nan,nan,374.8531,45,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
76781,2025-05-18 15:20:00,0.005643,0.234430,0.165815,-359.7104,2206,0,1.00000omega,0.001141 + -0.00055theta + -0.00378omega + 0.00090theta^2 + -0.00025theta omega + -0.00136omega^2
76782,2025-05-18 15:25:00,0.041788,3.162949,2.236738,-1526657926971256733696.0000,2957,1,1.00000omega,0.004881 + 0.00044theta + 0.00011omega + 0.00067theta^2 + 0.00050theta omega + 0.00040omega^2
76783,2025-05-18 15:30:00,0.044447,1.188793,0.841191,323.5837,28,5,1.00000omega,-0.000251 + -0.00067theta + 0.00028omega + 0.00000theta^2 + -0.00014theta omega + -0.00042omega^2
76784,2025-05-18 15:35:00,0.005204,0.105653,0.074799,-296630.5938,1770,0,1.00000omega,0.016231 + -0.22254theta + -0.00577omega + 0.00065theta^2 + 0.00074theta omega + -0.00003omega^2
76785,2025-05-18 15:40:00,0.018289,0.737461,0.521624,81.7556,530,0,1.00000omega,0.000481 + 0.00000theta + -0.00222omega + -0.00001theta^2 + -0.00001theta omega + 0.00000omega^2
76786,2025-05-18 15:45:00,0.049738,1.523042,1.077527,621.7372,54,5,1.00000omega,-0.009811 + -0.00013theta + -0.00574omega + -0.00044theta^2 + -0.00062theta omega + -0.00096omega^2
76787,2025-05-18 15:50:00,0.024293,0.122203,0.088102,20.5547,50,5,1.00000omega,-0.004111 + -0.02600theta + -0.00065omega + -0.03125theta^2 + -0.00086theta omega + -0.00031omega^2
76788,2025-05-18 15:55:00,0.006177,0.070175,0.049813,-14194497.0000,2311,0,1.00000omega,0.000881 + -0.00065theta + -0.00040omega + -0.00016theta^2 + -0.00014theta omega + -0.00010omega^2
76789,2025-05-18 16:00:00,nan,nan,nan,2656.7786,22,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
76790,2025-05-18 16:05:00,nan,nan,nan,631.7640,71,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
76791,2025-05-18 16:10:00,0.008267,0.223224,0.157951,-5.0461,2501,0,1.00000omega,-0.000231 + -0.00026theta + 0.00039omega + 0.00192theta^2 + -0.00019theta omega + 0.00098omega^2
76792,2025-05-18 16:15:00,0.018356,0.263493,0.186769,-39269.8867,2564,0,1.00000omega,-0.001621 + -0.00009theta + -0.00023omega + 0.00044theta^2 + 0.00060theta omega + 0.00319omega^2
76793,2025-05-18 16:20:00,0.005401,0.097081,0.068753,-1.0921,1223,0,1.00000omega,0.002641 + -0.00224theta + 0.02704omega + 0.00241theta^2 + -0.00141theta omega + -0.00239omega^2
76794,2025-05-18 16:25:00,0.006418,0.104748,0.074207,-0.5261,1446,0,1.00000omega,-0.000481 + -0.00031theta + -0.00067omega + -0.00002theta^2 + -0.00010theta omega + 0.00042omega^2
76795,2025-05-18 16:30:00,0.006851,0.085889,0.060925,-0.6161,1504,0,1.00000omega,-0.001471 + -0.00162theta + 0.00062omega + 0.00016theta^2 + 0.00035theta omega + 0.00040omega^2
76796,2025-05-18 16:35:00,0.005117,0.104518,0.073994,-2.3356,1992,0,1.00000omega,0.003181 + 0.00068theta + -0.00577omega + -0.00330theta^2 + 0.00032theta omega + 0.00264omega^2
76797,2025-05-18 16:40:00,0.019963,0.308952,0.218918,-76942.1484,728,0,1.00000omega,-0.001051 + -0.00566theta + 0.00228omega + 0.00155theta^2 + 0.00065theta omega + -0.00097omega^2
76798,2025-05-18 16:45:00,nan,nan,nan,63.0583,58,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
