Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
74140,2025-05-09 11:00:00,0.181683,4.562668,3.228850,-1854587011072000.0000,852,5,1.00000omega,0.001551 + -0.00005theta + -0.00191omega + 0.00012theta^2 + 0.00011theta omega + -0.00004omega^2
74141,2025-05-09 11:05:00,0.035124,0.469184,0.332691,-605189.0625,579,0,1.00000omega,-0.002891 + -0.00212theta + -0.00625omega + 0.00034theta^2 + 0.00020theta omega + -0.00010omega^2
74142,2025-05-09 11:10:00,0.004257,0.010186,0.007806,-1.6038,1835,0,1.00000omega,-0.010881 + -0.76165theta + -0.51519omega + 0.38440theta^2 + -0.01485theta omega + 0.01432omega^2
74143,2025-05-09 11:15:00,0.004510,0.170145,0.120353,-69.6477,1668,0,1.00000omega,-0.002211 + -0.00460theta + -0.01933omega + 0.00189theta^2 + 0.00287theta omega + -0.00458omega^2
74144,2025-05-09 11:20:00,nan,nan,nan,24.8961,149,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
74145,2025-05-09 11:25:00,0.004630,0.053555,0.038011,-1.6776,1473,0,1.00000omega,-0.022041 + -0.02714theta + 0.00881omega + -0.43232theta^2 + 0.00127theta omega + -0.01533omega^2
74146,2025-05-09 11:30:00,0.007354,0.226785,0.160445,-0.5000,1975,0,1.00000omega,-0.009831 + -0.11213theta + -0.00766omega + 0.00124theta^2 + -0.00167theta omega + -0.00274omega^2
74147,2025-05-09 11:35:00,0.004624,0.090950,0.064395,-590.3733,1718,0,1.00000omega,0.021511 + -0.60508theta + -0.02657omega + 0.01390theta^2 + -0.00822theta omega + -0.01731omega^2
74148,2025-05-09 11:40:00,0.006546,0.206748,0.146266,-40.8354,1407,0,1.00000omega,-0.011901 + -1.94597theta + -0.05377omega + -0.09657theta^2 + 0.03625theta omega + 0.01526omega^2
74149,2025-05-09 11:45:00,0.004328,0.115879,0.081996,-0.2778,2223,0,1.00000omega,0.001801 + 0.00003theta + -0.00015omega + -0.00030theta^2 + 0.00020theta omega + 0.00166omega^2
74150,2025-05-09 11:50:00,0.096609,2.740162,1.938791,-527880065881026373179609710592.0000,2517,2,1.00000omega,-0.000661 + -0.00037theta + 0.00114omega + -0.00015theta^2 + 0.00058theta omega + 0.00245omega^2
74151,2025-05-09 11:55:00,0.042694,1.911602,1.352044,260.5029,25,5,1.00000omega,0.007651 + -0.00286theta + -0.00616omega + 0.00205theta^2 + 0.00410theta omega + 0.03147omega^2
74152,2025-05-09 12:00:00,0.030186,0.461097,0.326743,-609338.4375,703,0,1.00000omega,-0.000491 + -0.05693theta + 0.00245omega + 0.00236theta^2 + 0.00200theta omega + -0.00154omega^2
74153,2025-05-09 12:05:00,nan,nan,nan,51.0896,80,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
74154,2025-05-09 12:10:00,0.017715,0.133183,0.095004,14.1069,975,0,1.00000omega,0.013061 + -0.00177theta + 0.00240omega + -0.00068theta^2 + -0.00061theta omega + 0.00278omega^2
74155,2025-05-09 12:15:00,nan,nan,nan,37.7017,53,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
74156,2025-05-09 12:20:00,0.004134,0.047372,0.033625,-1.2554,1120,0,1.00000omega,-0.001191 + -0.00588theta + -0.00247omega + 0.00100theta^2 + 0.00049theta omega + -0.00076omega^2
74157,2025-05-09 12:25:00,0.003755,0.067468,0.047781,0.8565,1392,0,1.00000omega,0.004471 + 0.00083theta + -0.00382omega + 0.00552theta^2 + 0.00020theta omega + 0.00211omega^2
74158,2025-05-09 12:30:00,nan,nan,nan,-33133538811448393728.0000,1657,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
74159,2025-05-09 12:35:00,0.010855,0.313868,0.222071,-7.4964,1509,0,1.00000omega,-0.015431 + -0.11829theta + 0.00439omega + -0.01003theta^2 + 0.00971theta omega + -0.00195omega^2
74160,2025-05-09 12:40:00,0.005383,0.143360,0.101442,-2.4645,1987,0,1.00000omega,-0.000531 + -0.26335theta + -0.00610omega + -0.00074theta^2 + 0.00886theta omega + 0.01890omega^2
74161,2025-05-09 12:45:00,nan,nan,nan,113.4913,51,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
74162,2025-05-09 12:50:00,0.004861,0.092046,0.065177,1.8804,1259,0,1.00000omega,0.001041 + -0.00002theta + -0.00597omega + 0.00030theta^2 + 0.00012theta omega + -0.00019omega^2
74163,2025-05-09 12:55:00,0.004419,0.064719,0.045870,-0.4682,1425,0,1.00000omega,-0.004351 + 0.00195theta + 0.00047omega + 0.00559theta^2 + 0.00088theta omega + 0.01275omega^2
74164,2025-05-09 13:00:00,0.007794,0.166143,0.117610,0.0930,1586,0,1.00000omega,0.022751 + -0.08527theta + 0.00778omega + -0.03736theta^2 + 0.00009theta omega + 0.07016omega^2
74165,2025-05-09 13:05:00,0.006606,0.171814,0.121581,-0.2222,1934,0,1.00000omega,-0.000421 + -0.00029theta + -0.00871omega + -0.00011theta^2 + 0.00021theta omega + -0.00076omega^2
74166,2025-05-09 13:10:00,0.005374,0.111738,0.079102,-1.0131,2028,0,1.00000omega,0.001811 + -0.00086theta + -0.00040omega + -0.00131theta^2 + -0.00173theta omega + -0.00076omega^2
74167,2025-05-09 13:15:00,0.005408,0.072899,0.051689,0.1771,1177,0,1.00000omega,0.001441 + 0.00057theta + -0.00151omega + -0.00015theta^2 + -0.00008theta omega + 0.00088omega^2
74168,2025-05-09 13:20:00,0.004908,0.060779,0.043117,-1.1520,1384,0,1.00000omega,-0.004071 + -0.14459theta + 0.04763omega + 0.00073theta^2 + 0.00214theta omega + 0.00839omega^2
74169,2025-05-09 13:25:00,0.008756,0.831616,0.588074,-27853086720.0000,2442,0,1.00000omega,-0.003111 + 0.00019theta + -0.00182omega + -0.00007theta^2 + 0.00009theta omega + -0.00039omega^2
74170,2025-05-09 13:30:00,nan,nan,nan,67.9329,75,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
74171,2025-05-09 13:35:00,nan,nan,nan,243.0055,26,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
74172,2025-05-09 13:40:00,0.004837,0.066963,0.047473,-1.2161,1218,0,1.00000omega,-0.001181 + 0.00272theta + -0.00180omega + -0.00120theta^2 + -0.00255theta omega + 0.00297omega^2
