Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
88880,2025-06-29 16:45:00,0.005375,0.096189,0.068122,-1.2312,1291,0,1.00000omega,0.002401 + -0.00203theta + 0.00017omega + -0.00038theta^2 + 0.00122theta omega + 0.00147omega^2
88881,2025-06-29 16:50:00,0.004965,0.032991,0.023591,-1.9893,1620,0,1.00000omega,-0.092331 + -0.02406theta + 0.50990omega + 0.33011theta^2 + 0.01488theta omega + 0.00651omega^2
88882,2025-06-29 16:55:00,nan,nan,nan,179.5606,41,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
88883,2025-06-29 17:00:00,0.022529,0.169601,0.120980,6.1307,185,5,1.00000omega,0.068421 + -0.38754theta + 0.10892omega + -0.11877theta^2 + -0.01604theta omega + -0.00087omega^2
88884,2025-06-29 17:05:00,nan,nan,nan,78.1743,69,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
88885,2025-06-29 17:10:00,0.017413,0.870477,0.615643,-446422123309267895189504.0000,2276,1,1.00000omega,-0.011991 + -0.00284theta + 0.01675omega + -0.00026theta^2 + -0.00384theta omega + 0.00293omega^2
88886,2025-06-29 17:15:00,nan,nan,nan,-2344437654328703119005910564864.0000,1991,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
88887,2025-06-29 17:20:00,0.007141,0.344174,0.243420,4.1884,2252,0,1.00000omega,-0.003241 + -0.00057theta + 0.00351omega + -0.00023theta^2 + -0.00003theta omega + 0.00025omega^2
88888,2025-06-29 17:25:00,0.026394,0.271425,0.192832,29.2894,64,5,1.00000omega,0.003361 + -0.00287theta + -0.00255omega + 0.00070theta^2 + 0.00071theta omega + -0.00184omega^2
88889,2025-06-29 17:30:00,0.005486,0.114344,0.080947,-0.5085,1142,0,1.00000omega,-0.008141 + 0.00026theta + -0.00871omega + -0.00020theta^2 + 0.00180theta omega + 0.00072omega^2
88890,2025-06-29 17:35:00,nan,nan,nan,65.0253,46,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
88891,2025-06-29 17:40:00,nan,nan,nan,172.5214,26,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
88892,2025-06-29 17:45:00,nan,nan,nan,38.8186,41,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
88893,2025-06-29 17:50:00,nan,nan,nan,577.1957,39,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
88894,2025-06-29 17:55:00,nan,nan,nan,51.2455,55,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
88895,2025-06-29 18:00:00,0.005012,0.105717,0.074838,-497.2537,2298,0,1.00000omega,-0.000391 + 0.00098theta + -0.00058omega + 0.00005theta^2 + -0.00011theta omega + -0.00096omega^2
88896,2025-06-29 18:05:00,0.010291,0.319822,0.226265,-1.9850,698,0,1.00000omega,0.001791 + -0.53447theta + -0.05082omega + -0.01807theta^2 + -0.00406theta omega + -0.01554omega^2
88897,2025-06-29 18:10:00,0.930445,39.886726,28.211845,-7089865187393536.0000,1212,0,1.00000omega,0.003031 + 0.00015theta + 0.00027omega + -0.00000theta^2 + -0.00001theta omega + -0.00001omega^2
88898,2025-06-29 18:15:00,nan,nan,nan,86.8852,37,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
88899,2025-06-29 18:20:00,0.005557,0.207268,0.146614,-1.4331,1729,0,1.00000omega,0.004131 + 0.00010theta + -0.00161omega + 0.00007theta^2 + -0.00183theta omega + -0.00098omega^2
88900,2025-06-29 18:25:00,0.033746,0.450855,0.319694,135.1498,67,5,1.00000omega,0.012391 + -0.01573theta + 0.00751omega + 0.00328theta^2 + 0.00111theta omega + -0.00037omega^2
88901,2025-06-29 18:30:00,nan,nan,nan,37.1199,41,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
88902,2025-06-29 18:35:00,0.005113,0.042993,0.030615,-1.6433,2017,0,1.00000omega,-0.001911 + -0.00013theta + 0.00191omega + 0.00032theta^2 + -0.00024theta omega + -0.00157omega^2
88903,2025-06-29 18:40:00,0.006619,0.254894,0.180298,-0.9524,1765,0,1.00000omega,-0.005511 + 0.00111theta + -0.00003omega + -0.00177theta^2 + -0.00121theta omega + -0.00381omega^2
88904,2025-06-29 18:45:00,0.004442,0.049446,0.035104,-1.5666,1967,0,1.00000omega,-0.105581 + -0.18769theta + -0.00306omega + -0.00145theta^2 + 0.10492theta omega + -0.11123omega^2
88905,2025-06-29 18:50:00,0.034555,0.483401,0.342688,-962687168.0000,592,0,1.00000omega,0.009121 + -0.00029theta + -0.00090omega + 0.00008theta^2 + -0.00013theta omega + 0.00058omega^2
88906,2025-06-29 18:55:00,0.007711,0.164875,0.116711,-11.5261,794,0,1.00000omega,0.004841 + 0.01499theta + 0.00390omega + -0.00431theta^2 + 0.00011theta omega + -0.00049omega^2
88907,2025-06-29 19:00:00,nan,nan,nan,33.2857,116,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
