Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
11000,2024-09-22 08:10:00,nan,nan,nan,7120.4795,16,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
11001,2024-09-22 08:15:00,nan,nan,nan,92.8276,222,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
11002,2024-09-22 08:20:00,nan,nan,nan,305.2866,20,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
11003,2024-09-22 08:25:00,nan,nan,nan,38.5397,70,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
11004,2024-09-22 08:30:00,0.004241,0.072557,0.051393,-1.4886,1448,0,1.00000omega,-0.007371 + -0.00136theta + -0.00274omega + -0.00004theta^2 + -0.00527theta omega + 0.00388omega^2
11005,2024-09-22 08:35:00,0.028209,0.167118,0.119842,119.2763,120,5,1.00000omega,0.018931 + -0.00864theta + -0.00204omega + 0.01027theta^2 + 0.00868theta omega + -0.00066omega^2
11006,2024-09-22 08:40:00,0.005800,0.048959,0.034862,-1.6506,1509,0,1.00000omega,-0.000021 + -0.00360theta + 0.00077omega + -0.00045theta^2 + 0.00451theta omega + -0.00016omega^2
11007,2024-09-22 08:45:00,0.030305,0.297495,0.211449,34.1088,171,5,1.00000omega,-0.009381 + -0.08342theta + -0.03746omega + 0.00004theta^2 + -0.00249theta omega + -0.01707omega^2
11008,2024-09-22 08:50:00,0.006267,0.273701,0.193586,-0.9900,2597,0,1.00000omega,0.002351 + -0.00053theta + 0.00217omega + 0.00002theta^2 + -0.00049theta omega + -0.00094omega^2
11009,2024-09-22 08:55:00,0.036445,0.551093,0.390533,239.9612,86,5,1.00000omega,-0.005231 + 0.00249theta + -0.02696omega + -0.00020theta^2 + 0.00116theta omega + -0.00380omega^2
11010,2024-09-22 09:00:00,0.017736,0.453736,0.321085,164.5448,2356,0,1.00000omega,-0.002771 + -0.00026theta + 0.00372omega + 0.00004theta^2 + -0.00007theta omega + 0.00013omega^2
11011,2024-09-22 09:05:00,nan,nan,nan,12381.8936,16,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
11012,2024-09-22 09:10:00,nan,nan,nan,5706.1797,16,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
11013,2024-09-22 09:15:00,0.021617,0.234330,0.166400,-306.2944,369,0,1.00000omega,-0.002111 + 0.00022theta + 0.00106omega + 0.00006theta^2 + -0.00017theta omega + -0.00613omega^2
11014,2024-09-22 09:20:00,0.006712,0.532471,0.376544,-170.7518,3680,0,1.00000omega,-0.001141 + -0.00014theta + -0.00072omega + 0.00004theta^2 + -0.00002theta omega + 0.00029omega^2
11015,2024-09-22 09:25:00,nan,nan,nan,4899.0591,30,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
11016,2024-09-22 09:30:00,0.008215,0.449619,0.317982,26.7636,2668,0,1.00000omega,-0.000041 + 0.00004theta + -0.00010omega + -0.00000theta^2 + 0.00001theta omega + -0.00000omega^2
11017,2024-09-22 09:35:00,0.011353,0.340403,0.240835,25.9377,1743,0,1.00000omega,-0.001391 + -0.00042theta + 0.00041omega + 0.00001theta^2 + 0.00002theta omega + -0.00021omega^2
11018,2024-09-22 09:40:00,0.007265,0.134620,0.095329,4.5806,1933,0,1.00000omega,0.004791 + -0.00005theta + 0.00255omega + -0.00005theta^2 + -0.00024theta omega + -0.00038omega^2
11019,2024-09-22 09:45:00,0.005198,0.147083,0.104069,-9373.2715,2081,0,1.00000omega,0.005001 + 0.00026theta + -0.00351omega + 0.00026theta^2 + 0.00136theta omega + 0.00260omega^2
11020,2024-09-22 09:50:00,0.013519,0.493901,0.349372,-35233.8359,2743,0,1.00000omega,-0.001671 + -0.00000theta + 0.00233omega + 0.00000theta^2 + -0.00003theta omega + 0.00005omega^2
11021,2024-09-22 09:55:00,0.007420,0.139993,0.099129,-0.2917,3420,0,1.00000omega,-0.004451 + 0.00012theta + -0.00255omega + -0.00014theta^2 + 0.00006theta omega + 0.00275omega^2
11022,2024-09-22 10:00:00,nan,nan,nan,293.8542,29,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
11023,2024-09-22 10:05:00,0.006409,0.144246,0.102098,1.9535,1681,0,1.00000omega,0.000421 + 0.00042theta + 0.00145omega + 0.00001theta^2 + 0.00024theta omega + 0.00101omega^2
11024,2024-09-22 10:10:00,0.027504,0.232101,0.165269,-4199.8320,715,1,1.00000omega,-0.005601 + -0.00103theta + 0.00190omega + -0.00105theta^2 + -0.00070theta omega + 0.00279omega^2
11025,2024-09-22 10:15:00,0.005709,0.096769,0.068545,-2.2299,1154,0,1.00000omega,-0.009011 + -0.14804theta + -0.00375omega + 0.14635theta^2 + 0.00055theta omega + -0.00186omega^2
