Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
83380,2025-06-10 13:50:00,nan,nan,nan,95.7111,185,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
83381,2025-06-10 13:55:00,0.038583,0.799879,0.566257,540.5683,37,5,1.00000omega,-0.001151 + 0.00016theta + -0.00154omega + 0.00002theta^2 + -0.00000theta omega + 0.00002omega^2
83382,2025-06-10 14:00:00,0.005350,0.173502,0.122743,-2.3098,1394,0,1.00000omega,-0.000381 + 0.00248theta + 0.00181omega + -0.00046theta^2 + -0.00151theta omega + 0.00145omega^2
83383,2025-06-10 14:05:00,nan,nan,nan,143.6854,17,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
83384,2025-06-10 14:10:00,nan,nan,nan,77.6068,25,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
83385,2025-06-10 14:15:00,0.030964,0.366157,0.259836,-1235127.1250,735,0,1.00000omega,-0.012601 + 0.00071theta + 0.00152omega + -0.00156theta^2 + 0.00177theta omega + 0.00142omega^2
83386,2025-06-10 14:20:00,0.007715,0.216647,0.153290,1.7256,2374,0,1.00000omega,-0.001601 + -0.00055theta + 0.00146omega + -0.00025theta^2 + 0.00074theta omega + -0.00104omega^2
83387,2025-06-10 14:25:00,0.005399,0.048558,0.034547,-0.3224,2304,0,1.00000omega,-0.002941 + 0.00084theta + -0.00107omega + -0.00041theta^2 + -0.00011theta omega + -0.00059omega^2
83388,2025-06-10 14:30:00,nan,nan,nan,8355.0967,16,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
83389,2025-06-10 14:35:00,0.034458,0.458411,0.325060,-4051415.2500,647,0,1.00000omega,-0.001261 + -0.00129theta + 0.00449omega + 0.00047theta^2 + -0.00149theta omega + 0.00121omega^2
83390,2025-06-10 14:40:00,nan,nan,nan,227.4408,32,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
83391,2025-06-10 14:45:00,0.006064,0.440077,0.311211,5.6500,3827,0,1.00000omega,0.000361 + 0.00007theta + 0.00118omega + -0.00003theta^2 + 0.00006theta omega + 0.00012omega^2
83392,2025-06-10 14:50:00,nan,nan,nan,102.7992,24,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
83393,2025-06-10 14:55:00,nan,nan,nan,33.1062,56,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
83394,2025-06-10 15:00:00,0.005172,0.053456,0.037976,2.3520,3995,0,1.00000omega,0.004161 + -0.00004theta + 0.00039omega + 0.00005theta^2 + 0.00000theta omega + 0.00009omega^2
83395,2025-06-10 15:05:00,nan,nan,nan,1343.8717,28,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
