Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
100100,2025-08-07 18:50:00,0.027240,0.678252,0.479983,75.5038,457,0,1.00000omega,-0.005731 + -0.00478theta + -0.00286omega + -0.00215theta^2 + -0.00035theta omega + -0.00133omega^2
100101,2025-08-07 18:55:00,0.019960,0.508928,0.360143,84.7100,1163,0,1.00000omega,0.008571 + -0.04926theta + -0.00365omega + 0.00514theta^2 + 0.00064theta omega + -0.00406omega^2
100102,2025-08-07 19:00:00,nan,nan,nan,119.9317,23,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
100103,2025-08-07 19:05:00,nan,nan,nan,244.5013,68,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
100104,2025-08-07 19:10:00,0.005089,0.022688,0.016442,2.1383,1826,0,1.00000omega,0.000211 + -0.00001theta + 0.00037omega + 0.00004theta^2 + -0.00027theta omega + -0.00044omega^2
100105,2025-08-07 19:15:00,nan,nan,nan,-4282978133249800273920.0000,1371,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
100106,2025-08-07 19:20:00,0.016303,0.477703,0.337984,-457639926825210036885550792704.0000,1494,5,1.00000omega,0.003551 + 0.00250theta + 0.00829omega + -0.00232theta^2 + 0.00134theta omega + -0.02181omega^2
100107,2025-08-07 19:25:00,0.003900,0.018330,0.013252,2.0525,1458,0,1.00000omega,-0.029261 + -7.07610theta + 0.25711omega + 2.01125theta^2 + -0.04635theta omega + -1.08723omega^2
100108,2025-08-07 19:30:00,0.006559,0.203807,0.144188,-1.4728,1356,0,1.00000omega,-0.007011 + -0.34362theta + -0.00567omega + -0.00701theta^2 + 0.00674theta omega + -0.05502omega^2
100109,2025-08-07 19:35:00,0.016686,0.756093,0.534769,-2594586.7500,1454,0,1.00000omega,0.000681 + 0.00098theta + -0.00109omega + -0.00004theta^2 + 0.00023theta omega + -0.00190omega^2
100110,2025-08-07 19:40:00,0.004457,0.036683,0.026129,-1.7633,1712,0,1.00000omega,0.304731 + -0.55759theta + -0.01218omega + -0.01413theta^2 + -0.00420theta omega + -0.00262omega^2
100111,2025-08-07 19:45:00,0.003849,0.024283,0.017385,2.0454,1121,0,1.00000omega,0.002811 + -0.00130theta + -0.00164omega + 0.00008theta^2 + -0.00032theta omega + 0.00393omega^2
100112,2025-08-07 19:50:00,0.004340,0.021638,0.015605,2.2928,1099,0,1.00000omega,-0.000541 + -0.00010theta + 0.00082omega + 0.00021theta^2 + 0.00249theta omega + 0.00054omega^2
100113,2025-08-07 19:55:00,0.021525,0.170982,0.121857,15.6604,234,5,1.00000omega,-0.020931 + -0.00959theta + 0.00189omega + -0.00213theta^2 + 0.00078theta omega + -0.00264omega^2
100114,2025-08-07 20:00:00,0.005849,0.263071,0.186065,1.2259,2859,0,1.00000omega,0.000691 + -0.00024theta + 0.00206omega + -0.00002theta^2 + 0.00010theta omega + 0.00018omega^2
100115,2025-08-07 20:05:00,0.015825,0.074326,0.053734,33.3279,96,5,1.00000omega,0.001741 + -0.00159theta + -0.00126omega + 0.00073theta^2 + 0.00548theta omega + -0.00172omega^2
100116,2025-08-07 20:10:00,0.023338,0.214888,0.152842,245.2715,1135,1,1.00000omega,-0.001361 + 0.00204theta + 0.01045omega + 0.00177theta^2 + 0.00040theta omega + 0.00140omega^2
100117,2025-08-07 20:15:00,0.028659,0.777210,0.549944,104.3450,53,5,1.00000omega,-0.015011 + -0.01851theta + -0.01191omega + -0.00037theta^2 + 0.00007theta omega + -0.00655omega^2
100118,2025-08-07 20:20:00,0.009927,0.064819,0.046368,15.1363,331,5,1.00000omega,0.022471 + -0.04074theta + 0.00243omega + -0.00027theta^2 + -0.00057theta omega + -0.00231omega^2
100119,2025-08-07 20:25:00,0.016629,0.152610,0.108550,-892.7255,532,0,1.00000omega,0.000871 + -0.00164theta + 0.00302omega + 0.00000theta^2 + -0.00047theta omega + 0.00021omega^2
100120,2025-08-07 20:30:00,0.015893,0.526579,0.372517,-5194.3008,858,0,1.00000omega,-0.005101 + -1.22063theta + -0.01869omega + -0.00229theta^2 + 0.01582theta omega + 0.00089omega^2
100121,2025-08-07 20:35:00,0.034838,0.267672,0.190869,218.7087,42,5,1.00000omega,-0.000631 + -0.00982theta + -0.00039omega + -0.00091theta^2 + -0.00036theta omega + -0.00000omega^2
100122,2025-08-07 20:40:00,0.005275,0.121988,0.086339,0.1419,2149,0,1.00000omega,-0.000881 + 0.00002theta + 0.00083omega + 0.00007theta^2 + -0.00002theta omega + -0.00074omega^2
100123,2025-08-07 20:45:00,0.005210,0.106903,0.075681,-1.7718,1786,0,1.00000omega,0.009011 + -0.00268theta + 0.00063omega + 0.00350theta^2 + -0.00072theta omega + -0.00382omega^2
100124,2025-08-07 20:50:00,0.044995,0.852510,0.603655,444.0440,65,5,1.00000omega,0.004961 + -0.00032theta + -0.00069omega + 0.00009theta^2 + -0.00159theta omega + -0.00048omega^2
100125,2025-08-07 20:55:00,0.020803,0.732758,0.518347,-53958708.0000,1120,0,1.00000omega,0.007381 + -0.09467theta + 0.00361omega + -0.00017theta^2 + -0.00218theta omega + 0.01419omega^2
100126,2025-08-07 21:00:00,0.006638,0.283373,0.200430,-198047792.0000,1829,0,1.00000omega,-0.000021 + -0.00042theta + -0.00302omega + 0.00006theta^2 + 0.00045theta omega + -0.00154omega^2
100127,2025-08-07 21:05:00,nan,nan,nan,58.9670,72,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
100128,2025-08-07 21:10:00,0.005236,0.145825,0.103180,4.6324,2061,0,1.00000omega,-0.000511 + 0.00268theta + -0.00532omega + 0.00025theta^2 + -0.00010theta omega + -0.00217omega^2
100129,2025-08-07 21:15:00,0.012200,0.611791,0.432688,11.6617,770,0,1.00000omega,-0.000551 + -0.00113theta + 0.00060omega + 0.00007theta^2 + -0.00098theta omega + 0.00016omega^2
100130,2025-08-07 21:20:00,nan,nan,nan,401.5994,171,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
100131,2025-08-07 21:25:00,nan,nan,nan,952.9849,29,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
100132,2025-08-07 21:30:00,nan,nan,nan,60.8774,44,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
100133,2025-08-07 21:35:00,0.005053,0.140939,0.099723,-2.0876,1659,0,1.00000omega,0.000101 + -0.00350theta + -0.00352omega + -0.00042theta^2 + -0.00386theta omega + -0.00220omega^2
100134,2025-08-07 21:40:00,0.018320,0.300221,0.212683,32.9040,1538,0,1.00000omega,-0.180491 + -0.05469theta + -0.00648omega + -0.00005theta^2 + -0.00048theta omega + -0.00192omega^2
100135,2025-08-07 21:45:00,nan,nan,nan,481.9865,18,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
100136,2025-08-07 21:50:00,0.004214,0.073838,0.052297,-1.9323,1339,0,1.00000omega,-0.003271 + -0.00401theta + 0.00080omega + -0.00113theta^2 + -0.00361theta omega + -0.00383omega^2
100137,2025-08-07 21:55:00,0.004186,0.044211,0.031401,-0.6080,1261,0,1.00000omega,-0.004881 + 0.00207theta + -0.00024omega + -0.00042theta^2 + -0.00199theta omega + -0.00138omega^2
100138,2025-08-07 22:00:00,nan,nan,nan,708.1022,29,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
100139,2025-08-07 22:05:00,0.004244,0.186021,0.131571,2.5716,2509,0,1.00000omega,0.000491 + -0.00028theta + -0.00596omega + 0.00003theta^2 + -0.00000theta omega + 0.00022omega^2
100140,2025-08-07 22:10:00,0.025604,0.350897,0.248781,157.7454,87,5,1.00000omega,0.000041 + 0.00007theta + 0.00155omega + -0.00004theta^2 + -0.00018theta omega + 0.00038omega^2
100141,2025-08-07 22:15:00,nan,nan,nan,587.2508,175,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
100142,2025-08-07 22:20:00,0.012774,0.179080,0.126950,81.0943,1008,0,1.00000omega,0.038461 + -0.00144theta + 0.06774omega + -0.00205theta^2 + -0.00017theta omega + 0.00210omega^2
100143,2025-08-07 22:25:00,nan,nan,nan,2666.2795,28,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
100144,2025-08-07 22:30:00,0.004765,0.085760,0.060735,-1.6726,1801,0,1.00000omega,0.000181 + -0.00166theta + -0.00399omega + -0.00065theta^2 + 0.00320theta omega + -0.00066omega^2
100145,2025-08-07 22:35:00,0.005563,0.082954,0.058789,-2.0909,1569,0,1.00000omega,0.001891 + 0.00065theta + 0.00074omega + 0.00142theta^2 + 0.00020theta omega + -0.00129omega^2
100146,2025-08-07 22:40:00,nan,nan,nan,29823.9512,16,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
100147,2025-08-07 22:45:00,nan,nan,nan,83.2546,59,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
100148,2025-08-07 22:50:00,0.003413,0.029198,0.020787,-1.2896,1622,0,1.00000omega,0.027911 + -0.54308theta + -0.06525omega + 0.00158theta^2 + -0.02306theta omega + 0.01404omega^2
100149,2025-08-07 22:55:00,0.037757,0.815370,0.577171,-18559.2695,809,0,1.00000omega,-0.000031 + -0.00156theta + 0.00048omega + 0.00005theta^2 + 0.00063theta omega + 0.00547omega^2
100150,2025-08-07 23:00:00,nan,nan,nan,215.0799,23,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
100151,2025-08-07 23:05:00,nan,nan,nan,108.7035,29,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
100152,2025-08-07 23:10:00,0.004088,0.044942,0.031910,5.4123,3477,0,1.00000omega,-0.000671 + -0.00015theta + -0.00079omega + 0.00001theta^2 + -0.00002theta omega + -0.00034omega^2
100153,2025-08-07 23:15:00,0.007926,0.191259,0.135356,14.5872,1239,0,1.00000omega,0.000501 + 0.00049theta + 0.00083omega + -0.00002theta^2 + -0.00027theta omega + -0.00076omega^2
100154,2025-08-07 23:20:00,0.005315,0.158921,0.112437,-352.9758,1948,0,1.00000omega,-0.000141 + -0.00163theta + 0.00091omega + -0.00019theta^2 + -0.00087theta omega + 0.00023omega^2
100155,2025-08-07 23:25:00,0.006102,0.086689,0.061450,-316.9622,3130,0,1.00000omega,-0.000811 + -0.00009theta + -0.00321omega + -0.00000theta^2 + -0.00001theta omega + 0.00020omega^2
100156,2025-08-07 23:30:00,0.006915,0.464917,0.328782,2.8101,2070,0,1.00000omega,-0.004721 + 0.00042theta + 0.00029omega + 0.00002theta^2 + -0.00021theta omega + 0.00004omega^2
100157,2025-08-07 23:35:00,nan,nan,nan,171.2814,31,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
100158,2025-08-07 23:40:00,0.026288,0.893626,0.632162,451.7548,46,5,1.00000omega,0.000181 + -0.00012theta + 0.00031omega + -0.00001theta^2 + -0.00005theta omega + 0.00015omega^2
100159,2025-08-07 23:45:00,0.020463,1.045898,0.739703,398.4132,54,5,1.00000omega,0.005081 + -0.00039theta + -0.00020omega + -0.00003theta^2 + 0.00003theta omega + 0.00013omega^2
