Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
86680,2025-06-22 01:05:00,nan,nan,nan,3176.7915,17,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86681,2025-06-22 01:10:00,0.016809,0.608822,0.430666,13.1263,1716,0,1.00000omega,0.016151 + -0.16633theta + -0.00527omega + 0.00618theta^2 + 0.04130theta omega + -0.01416omega^2
86682,2025-06-22 01:15:00,0.005524,0.058351,0.041445,-2.4679,2073,0,1.00000omega,0.001591 + -0.00017theta + -0.00101omega + -0.00016theta^2 + -0.00646theta omega + -0.00073omega^2
86683,2025-06-22 01:20:00,nan,nan,nan,67.1569,70,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86684,2025-06-22 01:25:00,0.007256,0.025274,0.018593,-1.1510,1489,0,1.00000omega,-0.014231 + -0.81593theta + -0.31253omega + 0.14136theta^2 + 0.26552theta omega + -0.01671omega^2
86685,2025-06-22 01:30:00,0.007083,0.227502,0.160946,0.3214,1982,0,1.00000omega,0.000381 + 0.00005theta + -0.00012omega + -0.00001theta^2 + 0.00001theta omega + -0.00013omega^2
86686,2025-06-22 01:35:00,0.031724,1.958711,1.385199,-107497113060048984080384.0000,1789,0,1.00000omega,0.008271 + 0.00226theta + -0.11485omega + 0.00261theta^2 + 0.00277theta omega + -0.96810omega^2
86687,2025-06-22 01:40:00,nan,nan,nan,386.3517,18,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86688,2025-06-22 01:45:00,0.006920,0.102444,0.072604,0.6273,1109,0,1.00000omega,-0.005291 + -0.00153theta + -0.00417omega + 0.00353theta^2 + -0.00208theta omega + -0.02381omega^2
86689,2025-06-22 01:50:00,0.006960,0.088598,0.062841,-2.8948,1011,0,1.00000omega,0.008631 + -0.52590theta + -0.01184omega + -0.00274theta^2 + 0.00148theta omega + -0.00008omega^2
86690,2025-06-22 01:55:00,0.006486,0.068260,0.048484,-2.5904,1207,0,1.00000omega,0.008241 + -1.48199theta + 0.00402omega + -0.01264theta^2 + 0.06647theta omega + 0.00204omega^2
86691,2025-06-22 02:00:00,0.026705,0.736899,0.521408,-700.9203,543,0,1.00000omega,0.000751 + 0.00013theta + -0.00146omega + -0.00012theta^2 + 0.00059theta omega + -0.00006omega^2
86692,2025-06-22 02:05:00,0.006246,0.144274,0.102113,0.2689,2423,0,1.00000omega,-0.010081 + 0.00061theta + 0.00269omega + -0.00004theta^2 + 0.00015theta omega + 0.00033omega^2
86693,2025-06-22 02:10:00,nan,nan,nan,121.6405,112,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86694,2025-06-22 02:15:00,nan,nan,nan,792.1530,26,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86695,2025-06-22 02:20:00,0.006476,0.290446,0.205428,0.6182,2720,0,1.00000omega,0.000551 + 0.00038theta + 0.00019omega + -0.00011theta^2 + 0.00010theta omega + 0.00023omega^2
86696,2025-06-22 02:25:00,0.008426,0.144828,0.102582,2.6363,1504,0,1.00000omega,-0.002401 + 0.00141theta + -0.01436omega + -0.00010theta^2 + 0.00069theta omega + 0.00153omega^2
86697,2025-06-22 02:30:00,nan,nan,nan,-2975363506651606140424409640337408.0000,1834,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86698,2025-06-22 02:35:00,0.008464,0.153042,0.108383,-2.0667,2278,0,1.00000omega,-0.003161 + -0.00381theta + -0.00041omega + 0.00104theta^2 + 0.00180theta omega + -0.02174omega^2
86699,2025-06-22 02:40:00,nan,nan,nan,-4512310433474760671232.0000,1056,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86700,2025-06-22 02:45:00,0.008335,0.155424,0.110059,9.6637,2624,0,1.00000omega,-0.001371 + 0.00005theta + 0.00100omega + -0.00007theta^2 + -0.00032theta omega + -0.00068omega^2
86701,2025-06-22 02:50:00,nan,nan,nan,85.2186,270,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86702,2025-06-22 02:55:00,0.007070,0.050251,0.035883,-1.2813,1559,0,1.00000omega,-0.006421 + -0.10220theta + 0.00076omega + 0.00109theta^2 + 0.00208theta omega + 0.00185omega^2
86703,2025-06-22 03:00:00,0.006817,0.190722,0.134947,-0.8813,1518,0,1.00000omega,0.007531 + -0.28129theta + -0.00308omega + -0.18035theta^2 + -0.00445theta omega + 0.02482omega^2
86704,2025-06-22 03:05:00,nan,nan,nan,59.3223,26,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86705,2025-06-22 03:10:00,nan,nan,nan,285.3932,25,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86706,2025-06-22 03:15:00,0.011912,0.270278,0.191301,3.9193,1470,0,1.00000omega,-0.000161 + -0.00086theta + -0.14981omega + 0.00017theta^2 + -0.00021theta omega + -0.01085omega^2
86707,2025-06-22 03:20:00,0.006239,0.032251,0.023228,0.2823,1901,0,1.00000omega,-0.001001 + -0.00276theta + 0.00058omega + 0.00032theta^2 + 0.00951theta omega + -0.00005omega^2
86708,2025-06-22 03:25:00,0.013265,0.094680,0.067603,2.6813,710,0,1.00000omega,0.001631 + -1.27966theta + -0.00477omega + 0.56221theta^2 + 0.01161theta omega + -0.17065omega^2
86709,2025-06-22 03:30:00,0.007176,0.243051,0.171938,9.3271,2365,0,1.00000omega,0.000571 + 0.00017theta + -0.00026omega + 0.00001theta^2 + 0.00003theta omega + -0.00040omega^2
86710,2025-06-22 03:35:00,0.006407,0.049536,0.035319,0.4981,1276,0,1.00000omega,-0.008501 + -0.31151theta + 0.00104omega + -0.01651theta^2 + 0.01555theta omega + -0.01093omega^2
86711,2025-06-22 03:40:00,nan,nan,nan,235.6745,70,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86712,2025-06-22 03:45:00,nan,nan,nan,53.0325,61,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86713,2025-06-22 03:50:00,0.005755,0.095455,0.067619,0.3989,1324,0,1.00000omega,-0.000681 + 0.00014theta + 0.00041omega + -0.00015theta^2 + -0.00006theta omega + -0.00044omega^2
86714,2025-06-22 03:55:00,nan,nan,nan,312.7974,41,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86715,2025-06-22 04:00:00,0.008386,0.357112,0.252586,6.3591,3523,0,1.00000omega,-0.002061 + -0.00020theta + -0.00001omega + -0.00001theta^2 + -0.00008theta omega + 0.00025omega^2
86716,2025-06-22 04:05:00,nan,nan,nan,32.8052,56,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86717,2025-06-22 04:10:00,0.004987,0.055227,0.039211,-2.3757,2575,0,1.00000omega,-0.000281 + -0.00125theta + -0.00490omega + 0.00065theta^2 + 0.00268theta omega + -0.00442omega^2
86718,2025-06-22 04:15:00,0.030236,0.413279,0.293013,-89221880.0000,725,0,1.00000omega,0.001751 + -0.00041theta + -0.00026omega + -0.00009theta^2 + -0.00077theta omega + -0.00087omega^2
86719,2025-06-22 04:20:00,0.007564,0.252992,0.178972,1.2484,1456,0,1.00000omega,0.004041 + 0.00017theta + -0.00048omega + -0.00010theta^2 + -0.00118theta omega + -0.00076omega^2
86720,2025-06-22 04:25:00,0.028710,0.690882,0.488949,101.0999,472,0,1.00000omega,-0.001471 + -0.00052theta + -0.00095omega + -0.00001theta^2 + -0.00027theta omega + 0.00032omega^2
86721,2025-06-22 04:30:00,nan,nan,nan,188.9774,22,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86722,2025-06-22 04:35:00,0.007101,0.241411,0.170777,-94045952.0000,1655,0,1.00000omega,0.001771 + -0.00093theta + 0.00046omega + -0.00055theta^2 + 0.00110theta omega + 0.00167omega^2
86723,2025-06-22 04:40:00,0.007531,0.236603,0.167388,-37.1546,1489,0,1.00000omega,-0.038231 + -0.07675theta + -0.52098omega + 0.06645theta^2 + -0.00656theta omega + 0.00444omega^2
86724,2025-06-22 04:45:00,0.034958,0.400476,0.284256,45.7163,131,5,1.00000omega,-0.078771 + -0.11614theta + 0.09128omega + -0.00817theta^2 + 0.00093theta omega + -0.01042omega^2
86725,2025-06-22 04:50:00,0.005272,0.047122,0.033528,-1.2256,1148,0,1.00000omega,0.006991 + -3.45461theta + -0.00508omega + 0.04184theta^2 + 0.00069theta omega + 0.69415omega^2
86726,2025-06-22 04:55:00,0.006978,0.175194,0.123979,-1.1992,1753,0,1.00000omega,-0.360131 + -0.45842theta + -0.02038omega + -0.00239theta^2 + 0.01543theta omega + -0.01783omega^2
86727,2025-06-22 05:00:00,0.027679,0.246259,0.175228,-143.7185,539,0,1.00000omega,0.006851 + -0.03212theta + -0.00281omega + 0.00268theta^2 + -0.00775theta omega + -0.01036omega^2
86728,2025-06-22 05:05:00,0.010946,0.170398,0.120738,-32456842181110398976.0000,1800,0,1.00000omega,-0.005371 + -0.57811theta + 0.07896omega + -0.00277theta^2 + 0.00009theta omega + 0.00174omega^2
86729,2025-06-22 05:10:00,0.024195,0.241909,0.171909,-2472985.7500,1153,0,1.00000omega,0.029491 + -0.65402theta + 0.02589omega + -0.13348theta^2 + 0.09762theta omega + 0.07695omega^2
86730,2025-06-22 05:15:00,0.006868,0.202052,0.142955,-0.7779,1996,0,1.00000omega,0.002581 + -0.00236theta + 0.00196omega + -0.00083theta^2 + 0.00050theta omega + -0.00298omega^2
86731,2025-06-22 05:20:00,0.056861,2.193130,1.551298,839.4288,20,5,1.00000omega,-0.005721 + -0.00019theta + 0.00365omega + -0.00123theta^2 + 0.00135theta omega + -0.00039omega^2
86732,2025-06-22 05:25:00,0.006619,0.232034,0.164140,-94100.0547,1555,0,1.00000omega,-0.001391 + -0.26555theta + -0.00093omega + -0.00283theta^2 + 0.00475theta omega + 0.02012omega^2
86733,2025-06-22 05:30:00,0.009380,0.312035,0.220742,3.8473,3229,0,1.00000omega,-0.000841 + 0.00001theta + -0.00012omega + 0.00001theta^2 + 0.00005theta omega + -0.00006omega^2
86734,2025-06-22 05:35:00,0.008411,0.403859,0.285633,1.4734,2134,0,1.00000omega,-0.003481 + -0.00003theta + -0.00050omega + -0.00003theta^2 + -0.00010theta omega + -0.00130omega^2
86735,2025-06-22 05:40:00,nan,nan,nan,6.9619,116,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86736,2025-06-22 05:45:00,0.005520,0.089541,0.063436,-1.0652,2024,0,1.00000omega,-0.001521 + -0.00291theta + -0.00636omega + -0.00009theta^2 + 0.00012theta omega + 0.00163omega^2
86737,2025-06-22 05:50:00,nan,nan,nan,199.7058,30,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86738,2025-06-22 05:55:00,0.005539,0.087408,0.061931,-2.3173,1287,0,1.00000omega,0.023041 + -0.76166theta + -0.30852omega + 0.01231theta^2 + -0.18868theta omega + 0.00447omega^2
86739,2025-06-22 06:00:00,0.044357,0.727432,0.515327,-19673.5898,1254,0,1.00000omega,-0.002251 + 0.00010theta + 0.00048omega + -0.00005theta^2 + 0.00002theta omega + 0.00006omega^2
86740,2025-06-22 06:05:00,0.013663,0.376714,0.266552,-487.0175,1393,0,1.00000omega,0.003491 + -0.45137theta + -0.02230omega + -0.00158theta^2 + 0.00375theta omega + 0.00531omega^2
86741,2025-06-22 06:10:00,0.007461,0.077145,0.054805,-2.0996,2176,1,1.00000omega,-0.009621 + -0.02656theta + -0.00572omega + -0.00907theta^2 + -0.00115theta omega + -0.01523omega^2
86742,2025-06-22 06:15:00,nan,nan,nan,69.7471,154,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86743,2025-06-22 06:20:00,0.014560,1.856230,1.312593,-8368771126607740928.0000,2095,0,1.00000omega,0.005381 + 0.00331theta + -0.00021omega + -0.00072theta^2 + -0.00037theta omega + 0.00010omega^2
86744,2025-06-22 06:25:00,nan,nan,nan,-95660361550651195392.0000,677,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86745,2025-06-22 06:30:00,0.005416,0.040597,0.028961,-1.6750,967,0,1.00000omega,-0.009251 + -1.10622theta + -0.50495omega + 0.04366theta^2 + 0.06777theta omega + -0.15631omega^2
86746,2025-06-22 06:35:00,0.006452,0.127205,0.090063,-0.4426,1892,0,1.00000omega,-0.004951 + 0.00027theta + 0.00036omega + -0.00018theta^2 + 0.00325theta omega + -0.00150omega^2
86747,2025-06-22 06:40:00,0.032830,0.542245,0.384127,61.3956,102,5,1.00000omega,-0.004341 + 0.00083theta + 0.00096omega + 0.00005theta^2 + -0.00021theta omega + 0.00022omega^2
86748,2025-06-22 06:45:00,nan,nan,nan,158.4517,34,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86749,2025-06-22 06:50:00,0.006447,0.086582,0.061392,-1.9190,1921,0,1.00000omega,0.003271 + 0.00091theta + 0.00059omega + -0.00097theta^2 + 0.00013theta omega + 0.00191omega^2
86750,2025-06-22 06:55:00,0.014465,0.135695,0.096495,-166.4152,4330,1,1.00000omega,-0.002701 + 0.00003theta + 0.00017omega + -0.00000theta^2 + 0.00001theta omega + -0.00005omega^2
86751,2025-06-22 07:00:00,nan,nan,nan,35781.9883,16,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86752,2025-06-22 07:05:00,0.022876,0.856540,0.605881,104.4464,518,0,1.00000omega,-0.002821 + 0.00047theta + -0.00252omega + -0.00004theta^2 + -0.00001theta omega + 0.00030omega^2
86753,2025-06-22 07:10:00,0.006676,0.099563,0.070560,-1.8538,1457,0,1.00000omega,0.006091 + -0.01846theta + 0.06390omega + -0.01417theta^2 + 0.00082theta omega + 0.00064omega^2
86754,2025-06-22 07:15:00,0.005342,0.201497,0.142530,-0.4001,2042,0,1.00000omega,0.000731 + 0.00108theta + 0.01049omega + 0.00020theta^2 + -0.00071theta omega + 0.00326omega^2
86755,2025-06-22 07:20:00,0.007021,0.098349,0.069720,-2.9806,2041,0,1.00000omega,0.006321 + -0.11874theta + 0.00241omega + 0.00320theta^2 + -0.00233theta omega + -0.00735omega^2
86756,2025-06-22 07:25:00,0.007356,0.036907,0.026610,-1.6305,1681,0,1.00000omega,-0.000791 + -0.00772theta + 0.00442omega + 0.00117theta^2 + 0.00456theta omega + -0.02395omega^2
86757,2025-06-22 07:30:00,0.013027,1.279366,0.904695,-38064.0430,1987,0,1.00000omega,-0.000371 + -0.00235theta + 0.00381omega + -0.00015theta^2 + 0.00068theta omega + 0.00003omega^2
86758,2025-06-22 07:35:00,nan,nan,nan,1140.8551,17,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86759,2025-06-22 07:40:00,0.006984,0.130953,0.092730,-1.6052,1262,0,1.00000omega,0.000981 + -0.21496theta + 0.01598omega + -0.00173theta^2 + -0.00265theta omega + -0.00327omega^2
86760,2025-06-22 07:45:00,0.006587,0.157423,0.111413,-1.9024,2542,1,1.00000omega,-0.004821 + 0.00041theta + 0.00336omega + 0.00033theta^2 + -0.00007theta omega + -0.00078omega^2
86761,2025-06-22 07:50:00,0.005091,0.119382,0.084493,-2.6352,1422,0,1.00000omega,-0.020391 + -0.91512theta + -0.01306omega + 0.00275theta^2 + 0.00682theta omega + 0.00593omega^2
86762,2025-06-22 07:55:00,0.005137,0.102377,0.072482,-2.7860,684,0,1.00000omega,0.000031 + -0.01459theta + 0.01690omega + -0.00981theta^2 + -0.00200theta omega + -0.00546omega^2
86763,2025-06-22 08:00:00,0.010356,0.497861,0.352117,-2.1022,1767,0,1.00000omega,-0.007011 + -0.14415theta + 0.00770omega + 0.01302theta^2 + 0.00688theta omega + -0.00556omega^2
86764,2025-06-22 08:05:00,0.007440,0.401962,0.284279,-1807352.1250,2443,0,1.00000omega,0.079371 + -0.21861theta + 0.00379omega + 0.01485theta^2 + -0.01324theta omega + -0.00377omega^2
86765,2025-06-22 08:10:00,nan,nan,nan,150.2369,48,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86766,2025-06-22 08:15:00,0.006638,0.025589,0.018693,-1.7308,1260,0,1.00000omega,0.020021 + -1.30689theta + -0.56096omega + 1.03333theta^2 + 0.01262theta omega + -0.70047omega^2
86767,2025-06-22 08:20:00,0.038098,1.475648,1.043788,-115835838464.0000,2244,0,1.00000omega,0.007751 + -0.00278theta + 0.00152omega + 0.00038theta^2 + -0.00065theta omega + 0.00120omega^2
86768,2025-06-22 08:25:00,nan,nan,nan,61.2393,27,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86769,2025-06-22 08:30:00,0.029638,0.408781,0.289811,94.9236,355,0,1.00000omega,-0.000281 + 0.00044theta + -0.00033omega + 0.00003theta^2 + -0.00039theta omega + -0.00044omega^2
86770,2025-06-22 08:35:00,0.004869,0.112025,0.079288,-1.1714,1352,0,1.00000omega,0.012701 + -0.00252theta + 0.02038omega + 0.00091theta^2 + 0.00372theta omega + 0.00659omega^2
86771,2025-06-22 08:40:00,0.006187,0.142689,0.100991,-2.5728,1613,0,1.00000omega,0.001961 + 0.00977theta + 0.00167omega + 0.00040theta^2 + -0.00231theta omega + -0.00327omega^2
86772,2025-06-22 08:45:00,nan,nan,nan,27.3723,76,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86773,2025-06-22 08:50:00,nan,nan,nan,1182.7108,24,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
86774,2025-06-22 08:55:00,0.005541,0.066066,0.046880,-1.8930,1649,0,1.00000omega,0.105711 + -2.05799theta + -0.04960omega + 0.45690theta^2 + -0.00574theta omega + 0.32154omega^2
86775,2025-06-22 09:00:00,0.007695,0.699580,0.494707,-511.5887,2832,0,1.00000omega,-0.001961 + -0.00053theta + 0.00235omega + -0.00004theta^2 + 0.00015theta omega + -0.00144omega^2
