Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
9020,2024-09-15 11:00:00,0.005553,0.151712,0.107349,0.8940,1117,0,1.00000omega,0.001511 + -0.00047theta + 0.01222omega + 0.00031theta^2 + -0.00048theta omega + -0.00204omega^2
9021,2024-09-15 11:05:00,0.016519,1.278480,0.904098,-11283569.0000,2057,0,1.00000omega,0.012661 + 0.00376theta + -0.00072omega + 0.00068theta^2 + 0.00029theta omega + -0.00016omega^2
9022,2024-09-15 11:10:00,0.004111,0.020310,0.014652,-0.1904,1009,0,1.00000omega,-0.002541 + -0.00118theta + 0.00687omega + 0.00899theta^2 + -0.00481theta omega + -0.01065omega^2
9023,2024-09-15 11:15:00,0.004073,0.060954,0.043197,1.2387,1229,0,1.00000omega,-0.002181 + 0.00007theta + -0.00340omega + 0.00028theta^2 + 0.00004theta omega + 0.00018omega^2
9024,2024-09-15 11:20:00,0.020016,0.152950,0.109074,-15644.9014,628,0,1.00000omega,-0.004701 + -0.00008theta + 0.00349omega + 0.00026theta^2 + 0.00011theta omega + 0.00061omega^2
9025,2024-09-15 11:25:00,0.008317,0.354556,0.250778,-148.1203,1081,0,1.00000omega,-0.001161 + -0.00022theta + -0.00185omega + -0.00737theta^2 + -0.00034theta omega + 0.00458omega^2
9026,2024-09-15 11:30:00,nan,nan,nan,145.9613,66,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
9027,2024-09-15 11:35:00,0.004215,0.012747,0.009493,0.1295,1062,0,1.00000omega,0.000291 + -0.00214theta + 0.00009omega + -0.00269theta^2 + -0.00776theta omega + 0.00225omega^2
9028,2024-09-15 11:40:00,0.003540,0.016697,0.012069,-1.4247,1197,0,1.00000omega,0.765181 + -1.09317theta + -0.01585omega + -3.04920theta^2 + 0.90375theta omega + 0.01859omega^2
9029,2024-09-15 11:45:00,nan,nan,nan,-101471403648749666304.0000,1885,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
9030,2024-09-15 11:50:00,0.005997,0.281398,0.199023,-0.0731,1423,0,1.00000omega,-0.000311 + 0.00294theta + -0.00085omega + 0.00016theta^2 + 0.00044theta omega + -0.00031omega^2
9031,2024-09-15 11:55:00,0.034510,0.319492,0.227229,162.7393,89,5,1.00000omega,-0.003601 + 0.00041theta + -0.00822omega + 0.00004theta^2 + -0.00003theta omega + 0.00007omega^2
9032,2024-09-15 12:00:00,0.004742,0.109010,0.077155,-0.9191,1854,0,1.00000omega,-0.001321 + -0.00046theta + -0.00268omega + -0.00075theta^2 + -0.00050theta omega + 0.00243omega^2
9033,2024-09-15 12:05:00,0.004559,0.048275,0.034287,-0.2066,1140,0,1.00000omega,-0.000751 + -0.00861theta + -0.00090omega + -0.01499theta^2 + 0.00268theta omega + -0.00001omega^2
9034,2024-09-15 12:10:00,0.045708,0.418216,0.297484,168.5369,64,5,1.00000omega,0.004931 + -0.00248theta + -0.00009omega + 0.00009theta^2 + 0.00014theta omega + 0.00241omega^2
9035,2024-09-15 12:15:00,nan,nan,nan,-68588345144174876557312.0000,2236,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
9036,2024-09-15 12:20:00,nan,nan,nan,106.9463,34,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
9037,2024-09-15 12:25:00,0.004344,0.214468,0.151683,-8400722944.0000,1864,0,1.00000omega,-0.001271 + -0.00219theta + 0.00099omega + -0.00016theta^2 + 0.00009theta omega + 0.00013omega^2
9038,2024-09-15 12:30:00,0.004281,0.108823,0.077009,-1.4394,1603,0,1.00000omega,0.009151 + -0.00164theta + -0.00623omega + -0.00006theta^2 + -0.00041theta omega + -0.00636omega^2
9039,2024-09-15 12:35:00,nan,nan,nan,52.7715,68,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
9040,2024-09-15 12:40:00,0.003790,0.136600,0.096628,0.4535,2326,0,1.00000omega,0.005841 + -0.00392theta + 0.00191omega + -0.00021theta^2 + -0.00001theta omega + 0.00062omega^2
9041,2024-09-15 12:45:00,0.004930,0.095786,0.067821,-13691752.0000,1233,0,1.00000omega,-0.001911 + 0.00048theta + 0.00069omega + 0.00068theta^2 + 0.00017theta omega + -0.00046omega^2
