Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
32560,2024-12-12 18:40:00,0.005223,0.028530,0.020509,-0.8038,790,0,1.00000omega,-0.004871 + -1.06696theta + 0.00715omega + 0.00839theta^2 + 0.01459theta omega + 0.01640omega^2
32561,2024-12-12 18:45:00,0.004455,0.050121,0.035580,-1.9382,1514,0,1.00000omega,0.001811 + -0.00012theta + -0.00010omega + 0.00079theta^2 + 0.00153theta omega + -0.00052omega^2
32562,2024-12-12 18:50:00,0.004036,0.081403,0.057632,-2.6259,952,0,1.00000omega,0.056061 + -2.88198theta + -0.47929omega + 0.06641theta^2 + -0.80256theta omega + 0.00827omega^2
32563,2024-12-12 18:55:00,0.004405,0.138974,0.098319,-5.6245,1320,0,1.00000omega,-0.000561 + -0.00713theta + -0.01304omega + 0.00166theta^2 + 0.00539theta omega + -0.01073omega^2
32564,2024-12-12 19:00:00,nan,nan,nan,84.7226,42,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
32565,2024-12-12 19:05:00,0.017016,0.270278,0.191494,78.7252,441,1,1.00000omega,0.005591 + -0.00205theta + -0.00092omega + 0.00302theta^2 + 0.00199theta omega + 0.00047omega^2
32566,2024-12-12 19:10:00,0.004251,0.058194,0.041259,-1.1178,1240,0,1.00000omega,-0.001621 + 0.00113theta + -0.00042omega + -0.00090theta^2 + -0.00235theta omega + -0.00404omega^2
32567,2024-12-12 19:15:00,0.004233,0.087437,0.061899,-0.6807,1594,0,1.00000omega,-0.006281 + -0.00407theta + 0.00250omega + 0.00031theta^2 + 0.00109theta omega + -0.00069omega^2
32568,2024-12-12 19:20:00,0.004898,0.144468,0.102213,-1.2144,1260,0,1.00000omega,-0.000391 + -0.00141theta + 0.00140omega + -0.00004theta^2 + 0.00098theta omega + 0.00059omega^2
32569,2024-12-12 19:25:00,nan,nan,nan,48.4497,81,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
32570,2024-12-12 19:30:00,nan,nan,nan,81.0720,61,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
32571,2024-12-12 19:35:00,0.004279,0.049412,0.035071,-2.3825,1525,0,1.00000omega,0.004741 + -0.12016theta + -0.00125omega + 0.00132theta^2 + 0.00022theta omega + 0.00827omega^2
32572,2024-12-12 19:40:00,0.004024,0.017321,0.012574,-1.4138,1335,0,1.00000omega,0.022471 + -1.86360theta + -0.00340omega + -0.00391theta^2 + -0.02232theta omega + 0.00487omega^2
32573,2024-12-12 19:45:00,0.003859,0.011908,0.008851,-0.7273,1539,0,1.00000omega,0.000741 + -0.00030theta + 0.00030omega + 0.00328theta^2 + -0.00141theta omega + -0.00104omega^2
32574,2024-12-12 19:50:00,0.029467,1.441635,1.019602,1001.9888,53,5,1.00000omega,-0.000461 + 0.00007theta + 0.00145omega + -0.00002theta^2 + 0.00002theta omega + -0.00013omega^2
32575,2024-12-12 19:55:00,0.017796,0.289778,0.205290,-53987936.0000,590,0,1.00000omega,-0.003791 + -0.19576theta + 0.00343omega + -0.00010theta^2 + -0.00756theta omega + 0.00555omega^2
32576,2024-12-12 20:00:00,0.003755,0.054225,0.038435,-1.7015,1813,0,1.00000omega,-0.000101 + -0.00770theta + 0.00215omega + 0.00279theta^2 + -0.00250theta omega + 0.00153omega^2
