Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
80960,2025-06-02 03:50:00,0.013736,0.187215,0.132737,-288.3979,1507,0,1.00000omega,0.000881 + 0.00042theta + 0.00267omega + 0.00054theta^2 + 0.00042theta omega + 0.00050omega^2
80961,2025-06-02 03:55:00,0.004888,0.082803,0.058652,-1.3855,3354,0,1.00000omega,-0.000021 + 0.00030theta + -0.00247omega + 0.00014theta^2 + 0.00082theta omega + -0.00023omega^2
80962,2025-06-02 04:00:00,0.004648,0.073395,0.052002,-2.4522,1489,0,1.00000omega,0.000441 + -0.00121theta + 0.00049omega + 0.00310theta^2 + 0.00152theta omega + -0.00675omega^2
80963,2025-06-02 04:05:00,0.024260,0.214967,0.152969,100.4799,85,5,1.00000omega,0.000241 + -0.00039theta + -0.00035omega + 0.00005theta^2 + 0.00039theta omega + -0.00297omega^2
80964,2025-06-02 04:10:00,nan,nan,nan,81.2167,135,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
80965,2025-06-02 04:15:00,0.035478,1.372216,0.970628,-13139.2998,654,0,1.00000omega,-0.019721 + -0.00447theta + -0.01807omega + -0.00002theta^2 + -0.00031theta omega + -0.00328omega^2
80966,2025-06-02 04:20:00,0.004213,0.032038,0.022849,-2.0439,1280,0,1.00000omega,0.005471 + -0.63272theta + 0.00445omega + 0.03825theta^2 + -0.00241theta omega + 0.03361omega^2
80967,2025-06-02 04:25:00,0.005675,0.159433,0.112807,0.6255,2181,0,1.00000omega,-0.007081 + -0.01184theta + -0.00275omega + 0.00057theta^2 + -0.00012theta omega + -0.00194omega^2
80968,2025-06-02 04:30:00,nan,nan,nan,47.5833,34,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
80969,2025-06-02 04:35:00,0.006953,0.147117,0.104144,-0.0077,3001,0,1.00000omega,0.005421 + 0.00032theta + 0.00032omega + -0.00006theta^2 + -0.00002theta omega + 0.00195omega^2
80970,2025-06-02 04:40:00,0.019979,0.254693,0.180648,-69665.2266,635,0,1.00000omega,0.071961 + -0.00452theta + 0.00314omega + 0.00025theta^2 + -0.00033theta omega + 0.00038omega^2
80971,2025-06-02 04:45:00,0.017052,0.206261,0.146346,78.5909,822,1,1.00000omega,0.011901 + -0.04154theta + -0.00226omega + -0.00160theta^2 + 0.00012theta omega + -0.00080omega^2
80972,2025-06-02 04:50:00,nan,nan,nan,1103.0503,29,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
80973,2025-06-02 04:55:00,0.003522,0.086416,0.061156,-1.1160,1717,0,1.00000omega,-0.011811 + -0.00324theta + 0.00556omega + -0.00101theta^2 + -0.00034theta omega + 0.00065omega^2
80974,2025-06-02 05:00:00,0.012328,0.087750,0.062658,24.6062,1198,0,1.00000omega,-0.003871 + 0.00023theta + -0.00287omega + -0.00004theta^2 + -0.00006theta omega + 0.00028omega^2
80975,2025-06-02 05:05:00,nan,nan,nan,-3568765154621390848.0000,314,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
80976,2025-06-02 05:10:00,0.004388,0.392613,0.277637,-0.8976,2497,0,1.00000omega,0.003771 + -0.00031theta + -0.00358omega + -0.00014theta^2 + 0.00022theta omega + -0.00265omega^2
80977,2025-06-02 05:15:00,0.033613,1.310416,0.926908,-17382108.0000,629,0,1.00000omega,-0.004241 + -0.00025theta + -0.00001omega + -0.00038theta^2 + -0.00065theta omega + -0.00070omega^2
80978,2025-06-02 05:20:00,0.003206,0.022497,0.016069,-1.4768,1040,0,1.00000omega,0.001601 + -0.00149theta + -0.00196omega + 0.00219theta^2 + -0.00085theta omega + 0.00119omega^2
80979,2025-06-02 05:25:00,0.006826,0.324797,0.229717,-105695676053934598297778913280.0000,2031,1,1.00000omega,-0.001661 + 0.00555theta + -0.00092omega + -0.00072theta^2 + 0.00039theta omega + 0.00029omega^2
80980,2025-06-02 05:30:00,0.005715,0.618765,0.437552,-24553.9863,1956,0,1.00000omega,-0.000461 + -0.00009theta + -0.00181omega + 0.00006theta^2 + -0.00038theta omega + -0.00031omega^2
80981,2025-06-02 05:35:00,0.004128,0.038021,0.027043,-1.2505,1347,0,1.00000omega,-0.019431 + -0.12599theta + -0.01299omega + -0.00111theta^2 + -0.00715theta omega + 0.00213omega^2
80982,2025-06-02 05:40:00,0.004388,0.051912,0.036838,-1.3494,2135,0,1.00000omega,0.001061 + 0.00366theta + 0.00033omega + -0.00043theta^2 + -0.00428theta omega + -0.00066omega^2
80983,2025-06-02 05:45:00,0.003813,0.074958,0.053072,1.1474,2024,0,1.00000omega,-0.003681 + -0.00131theta + 0.00337omega + 0.00015theta^2 + -0.00059theta omega + -0.00403omega^2
80984,2025-06-02 05:50:00,0.013450,0.077147,0.055374,-185472.4844,577,0,1.00000omega,-0.003831 + 0.00058theta + -0.00154omega + -0.00025theta^2 + 0.00070theta omega + -0.00217omega^2
80985,2025-06-02 05:55:00,0.004307,0.125853,0.089044,-0.5470,2228,0,1.00000omega,-0.000431 + 0.00038theta + -0.00263omega + -0.00009theta^2 + 0.00051theta omega + -0.00008omega^2
80986,2025-06-02 06:00:00,0.007240,0.244529,0.172984,3.5963,1763,0,1.00000omega,0.007091 + -0.00151theta + 0.00084omega + 0.00007theta^2 + 0.00006theta omega + 0.00048omega^2
80987,2025-06-02 06:05:00,0.023657,1.984584,1.403412,-3570570.7500,1336,0,1.00000omega,-0.000001 + -0.00005theta + 0.00005omega + 0.00002theta^2 + 0.00007theta omega + -0.00002omega^2
80988,2025-06-02 06:10:00,0.027503,0.380620,0.269841,29.8714,50,5,1.00000omega,-0.017471 + -0.09740theta + 0.00167omega + -0.00122theta^2 + 0.00548theta omega + -0.00027omega^2
80989,2025-06-02 06:15:00,0.004266,0.058325,0.041352,-1.3323,1784,0,1.00000omega,0.001101 + 0.00101theta + 0.00013omega + 0.00020theta^2 + -0.00018theta omega + 0.00063omega^2
80990,2025-06-02 06:20:00,0.003749,0.047437,0.033647,-2.1981,1139,0,1.00000omega,-0.001881 + -0.73893theta + -0.01485omega + -0.02287theta^2 + 0.00342theta omega + 0.01687omega^2
80991,2025-06-02 06:25:00,0.003991,0.030794,0.021957,-1.1415,1376,0,1.00000omega,0.001761 + -0.00010theta + 0.00117omega + 0.00093theta^2 + 0.00015theta omega + 0.00363omega^2
80992,2025-06-02 06:30:00,0.004104,0.023620,0.016952,0.0236,1392,0,1.00000omega,-0.006921 + -0.77231theta + 0.00467omega + -0.00127theta^2 + -0.00681theta omega + 0.00482omega^2
80993,2025-06-02 06:35:00,0.004305,0.082853,0.058665,-0.9572,1632,0,1.00000omega,0.001751 + -0.00206theta + 0.00175omega + 0.00444theta^2 + 0.00458theta omega + 0.00164omega^2
80994,2025-06-02 06:40:00,0.006988,0.403412,0.285298,-568706.1875,2057,0,1.00000omega,0.000171 + 0.00347theta + -0.00047omega + -0.00032theta^2 + -0.00022theta omega + 0.00007omega^2
80995,2025-06-02 06:45:00,0.005276,0.070635,0.050085,-1.7729,889,0,1.00000omega,0.001901 + -0.00058theta + 0.00318omega + 0.00339theta^2 + -0.00312theta omega + -0.00105omega^2
80996,2025-06-02 06:50:00,0.011352,0.662560,0.468570,-35519.3789,2901,0,1.00000omega,-0.000051 + -0.00005theta + 0.00003omega + -0.00000theta^2 + 0.00000theta omega + 0.00000omega^2
80997,2025-06-02 06:55:00,0.009033,0.802642,0.567589,-43699.3242,2407,0,1.00000omega,-0.012891 + 0.00045theta + -0.00158omega + 0.00001theta^2 + -0.00011theta omega + 0.00041omega^2
80998,2025-06-02 07:00:00,0.005742,0.192203,0.135968,-0.9091,2086,0,1.00000omega,-0.008151 + -0.00071theta + -0.00039omega + -0.00028theta^2 + 0.00006theta omega + -0.00351omega^2
