Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
105380,2025-08-26 04:05:00,0.009631,0.157517,0.111589,0.055240,3.528318,2.495203,-0.7685,1605,0,1.00000omega,-0.002621 + -0.14002theta + 0.01337omega + 0.06644theta^2 + -0.00434theta omega + -0.03277omega^2,-0.008877*omega**2 - 3.9e-5*omega*theta + 0.000404*omega + 2.0e-5*theta**2 - 0.000113*theta - 0.000154
105381,2025-08-26 04:10:00,nan,nan,nan,nan,nan,nan,71.8976,32,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
105382,2025-08-26 04:15:00,nan,nan,nan,nan,nan,nan,204.1435,100,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
105383,2025-08-26 04:20:00,nan,nan,nan,nan,nan,nan,11674.0000,16,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
105384,2025-08-26 04:25:00,0.017756,0.268154,0.190029,0.046652,4.578850,3.237904,162.6781,392,0,1.00000omega,-0.001381 + 0.00010theta + -0.00014omega + 0.00004theta^2 + -0.00014theta omega + -0.00017omega^2,-0.000171*omega**2 - 5.0e-6*omega*theta + 7.6e-5*omega - 1.0e-6*theta + 1.0e-5
105385,2025-08-26 04:30:00,0.014309,0.136359,0.096950,0.056519,6.940059,4.907526,47.6071,82,5,1.00000omega,-0.041651 + -0.00212theta + 0.02159omega + -0.00610theta^2 + 0.00144theta omega + -0.00186omega^2,-0.001309*omega**2 + 3.4e-5*omega*theta + 0.000463*omega - 5.0e-6*theta**2 + 7.0e-5*theta - 0.000322
105386,2025-08-26 04:35:00,nan,nan,nan,nan,nan,nan,770.8542,15,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
105387,2025-08-26 04:40:00,nan,nan,nan,nan,nan,nan,726.4487,29,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
105388,2025-08-26 04:45:00,0.009092,0.046202,0.033296,0.130922,21.309103,15.068096,4.5447,1511,0,1.00000omega,0.000231 + -0.00049theta + -0.00003omega + -0.00365theta^2 + 0.00543theta omega + 0.00016omega^2,7.7e-5*omega**2 + 8.7e-5*omega*theta + 7.1e-5*omega - 2.0e-6*theta**2 - 4.0e-6*theta - 1.0e-6
105389,2025-08-26 04:50:00,nan,nan,nan,nan,nan,nan,125.9643,56,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
