Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
220,2024-08-15 18:55:00,0.014814,0.125365,0.089263,0.091447,10.181174,7.199468,9.4743,1887,0,1.00000omega,0.022471 + 0.00010theta + -0.00128omega + 0.00049theta^2 + 0.00016theta omega + 0.00235omega^2,0.000859*omega**2 + 2.0e-6*omega*theta - 5.0e-5*omega - 1.0e-6*theta + 7.1e-5
221,2024-08-15 19:00:00,nan,nan,nan,nan,nan,nan,607.6793,48,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
222,2024-08-15 19:05:00,0.011609,0.093336,0.066507,0.052869,3.966387,2.804908,27.0943,2392,1,1.00000omega,0.000041 + -0.00034theta + 0.00342omega + 0.00003theta^2 + -0.00005theta omega + 0.00023omega^2,0.00016*omega**2 - 1.0e-6*omega*theta + 0.000133*omega - 1.0e-6*theta + 1.2e-5
223,2024-08-15 19:10:00,0.028638,0.298224,0.211846,0.075897,11.724422,8.290592,426.2627,363,1,1.00000omega,0.001201 + -0.00148theta + 0.00098omega + 0.00011theta^2 + -0.00063theta omega + -0.00001omega^2,-1.0e-5*omega**2 - 2.1e-5*omega*theta + 0.000361*omega - 5.0e-6*theta + 5.6e-5
224,2024-08-15 19:15:00,nan,nan,nan,nan,nan,nan,457.8329,45,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
225,2024-08-15 19:20:00,0.011433,0.085412,0.060934,0.109997,12.804125,9.054217,2.9570,1120,0,1.00000omega,-0.007251 + -0.02394theta + -0.00225omega + -0.00594theta^2 + 0.00033theta omega + 0.00399omega^2,0.001363*omega**2 + 4.0e-6*omega*theta - 0.000107*omega - 2.0e-6*theta**2 + 1.2e-5*theta + 3.9e-5
226,2024-08-15 19:25:00,0.013913,0.314826,0.222833,0.146473,22.783373,16.110610,37.8773,1507,0,1.00000omega,0.000141 + -0.00391theta + 0.00153omega + 0.00010theta^2 + 0.00004theta omega + -0.00059omega^2,-0.000407*omega**2 + 1.0e-6*omega*theta + 4.0e-5*omega - 6.0e-6*theta + 6.6e-5
227,2024-08-15 19:30:00,nan,nan,nan,nan,nan,nan,472.8631,23,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
228,2024-08-15 19:35:00,0.011885,0.142812,0.101332,0.041627,0.651995,0.461969,39.8481,1247,0,1.00000omega,0.002061 + -0.00079theta + -0.00429omega + -0.00002theta^2 + 0.00016theta omega + 0.00208omega^2,0.001679*omega**2 + 4.0e-6*omega*theta - 0.000203*omega + 1.2e-5
229,2024-08-15 19:40:00,0.012884,0.078735,0.056415,0.063081,2.550759,1.804210,18.1580,1775,0,1.00000omega,0.000241 + -0.00006theta + 0.00047omega + -0.00000theta^2 + 0.00003theta omega + -0.00106omega^2,-0.000561*omega**2 + 1.0e-6*omega*theta + 1.1e-5*omega + 1.0e-6
230,2024-08-15 19:45:00,0.009906,0.291886,0.206514,0.091748,14.460933,10.225630,28.0498,4606,0,1.00000omega,-0.005721 + -0.00012theta + -0.00231omega + 0.00004theta^2 + 0.00002theta omega + 0.00133omega^2,0.001086*omega**2 + 1.0e-6*omega*theta - 8.6e-5*omega - 1.0e-6*theta + 4.0e-6
231,2024-08-15 19:50:00,0.012438,0.075751,0.054282,0.058742,7.641402,5.403447,57.4171,1362,0,1.00000omega,-0.004651 + 0.00112theta + -0.00207omega + -0.00016theta^2 + -0.00001theta omega + 0.00048omega^2,0.000446*omega**2 - 6.5e-5*omega + 6.0e-6*theta - 5.2e-5
232,2024-08-15 19:55:00,0.012163,0.087955,0.062785,0.069959,2.308789,1.633310,11.5514,1595,0,1.00000omega,0.001611 + -0.26018theta + -0.00692omega + -0.00073theta^2 + -0.00075theta omega + -0.00531omega^2,-0.002481*omega**2 - 1.2e-5*omega*theta - 0.000267*omega - 0.000291*theta - 0.000887
233,2024-08-15 20:00:00,0.029854,0.415246,0.294381,0.098702,11.361290,8.033949,54.2034,84,5,1.00000omega,0.001861 + 0.00006theta + -0.00109omega + 0.00015theta^2 + 0.00032theta omega + -0.00065omega^2,-0.000234*omega**2 + 4.0e-6*omega*theta - 9.6e-5*omega - 2.0e-6*theta + 1.9e-5
234,2024-08-15 20:05:00,nan,nan,nan,nan,nan,nan,51.4555,42,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
235,2024-08-15 20:10:00,0.011130,0.172273,0.122070,0.088042,8.700565,6.152543,3.7881,1795,0,1.00000omega,0.000321 + -0.00040theta + -0.00054omega + -0.00004theta^2 + 0.00009theta omega + -0.00125omega^2,-0.000482*omega**2 + 1.0e-6*omega*theta - 3.7e-5*omega + 4.0e-6
236,2024-08-15 20:15:00,0.013720,0.262263,0.185702,0.095676,11.379662,8.046920,21.7877,2578,0,1.00000omega,0.004751 + 0.00005theta + -0.00003omega + 0.00003theta^2 + -0.00068theta omega + -0.00081omega^2,-0.000438*omega**2 - 1.2e-5*omega*theta + 0.000211*omega - 0.e-6*theta + 1.4e-5
237,2024-08-15 20:20:00,0.021934,0.121933,0.087603,0.078892,7.447575,5.266526,-398833.3438,1331,0,1.00000omega,-0.022881 + -0.07475theta + 0.00313omega + -0.01340theta^2 + -0.09824theta omega + -0.00039omega^2,-0.000104*omega**2 - 0.000869*omega*theta + 0.008897*omega - 4.0e-6*theta**2 - 3.0e-6*theta + 0.00034
238,2024-08-15 20:25:00,nan,nan,nan,nan,nan,nan,112.8788,40,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
239,2024-08-15 20:30:00,0.011663,0.050664,0.036762,0.107141,12.237040,8.653226,9.8654,1055,0,1.00000omega,0.000181 + -0.00079theta + 0.00306omega + -0.00039theta^2 + 0.00103theta omega + -0.00175omega^2,-0.000812*omega**2 + 1.6e-5*omega*theta + 4.4e-5*omega + 1.0e-6*theta + 1.0e-6
240,2024-08-15 20:35:00,0.009534,0.022376,0.017199,0.966690,32.057479,22.678365,5.4602,775,0,1.00000omega,-0.035801 + -0.05661theta + 0.00371omega + -0.00557theta^2 + -0.04602theta omega + -0.00243omega^2,-0.001067*omega**2 - 0.000673*omega*theta - 0.001646*omega - 3.0e-6*theta**2 - 7.7e-5*theta - 0.000275
241,2024-08-15 20:40:00,0.012522,0.043514,0.032018,0.098165,2.632228,1.862560,3.4793,1168,1,1.00000omega,-0.011461 + -0.31195theta + 0.01176omega + -0.02396theta^2 + 0.00044theta omega + 0.00396omega^2,0.00124*omega**2 + 5.0e-6*omega*theta + 0.000379*omega - 8.0e-6*theta**2 - 0.000301*theta + 0.000848
242,2024-08-15 20:45:00,nan,nan,nan,nan,nan,nan,85.7035,62,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
243,2024-08-15 20:50:00,0.013238,0.056434,0.040988,0.095838,2.431559,1.720707,9.7783,1115,0,1.00000omega,0.015891 + -0.64445theta + 0.01944omega + 0.01820theta^2 + 0.01098theta omega + 0.00904omega^2,0.003683*omega**2 + 0.000149*omega*theta + 0.001106*omega + 8.0e-6*theta**2 - 0.000665*theta - 0.002077
244,2024-08-15 20:55:00,nan,nan,nan,nan,nan,nan,162.5999,50,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
245,2024-08-15 21:00:00,0.012696,0.295456,0.209112,0.082535,9.829118,6.950481,17.5925,1391,0,1.00000omega,0.001161 + -0.00038theta + 0.00130omega + 0.00021theta^2 + 0.00013theta omega + 0.00033omega^2,0.000176*omega**2 + 2.0e-6*omega*theta + 8.0e-5*omega + 3.0e-6*theta + 2.7e-5
246,2024-08-15 21:05:00,nan,nan,nan,nan,nan,nan,263.2387,17,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
247,2024-08-15 21:10:00,0.013145,0.096796,0.069074,0.140707,21.814734,15.425667,11.3453,1512,0,1.00000omega,-0.004461 + -0.00582theta + -0.00224omega + 0.00137theta^2 + -0.01130theta omega + -0.00452omega^2,-0.001932*omega**2 - 0.000161*omega*theta - 0.000748*omega + 1.0e-6*theta**2 - 1.0e-6*theta - 2.7e-5
248,2024-08-15 21:15:00,0.011690,0.056002,0.040453,0.061220,1.083663,0.767487,9.6751,899,0,1.00000omega,-0.005131 + -0.26889theta + -0.00243omega + 0.00225theta^2 + 0.00111theta omega + -0.00527omega^2,-0.002367*omega**2 + 1.7e-5*omega*theta - 9.5e-5*omega + 1.0e-6*theta**2 - 0.000301*theta + 0.000239
249,2024-08-15 21:20:00,0.011056,0.045903,0.033387,0.113145,2.870124,2.031061,3.3624,1250,0,1.00000omega,0.001941 + -1.09017theta + 0.02332omega + 0.22969theta^2 + -0.00158theta omega + 0.00239omega^2,0.000844*omega**2 - 1.9e-5*omega*theta + 0.0008*omega + 9.0e-5*theta**2 - 0.001434*theta + 0.00164
250,2024-08-15 21:25:00,nan,nan,nan,nan,nan,nan,617.6587,15,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
