Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
40040,2025-01-10 14:55:00,0.009010,0.102782,0.072956,0.109450,15.904435,11.246400,9.9776,1332,0,1.00000omega,0.001111 + 0.00109theta + -0.00277omega + -0.00086theta^2 + 0.00061theta omega + 0.00330omega^2,0.001925*omega**2 + 1.2e-5*omega*theta - 0.000199*omega - 0.e-6*theta**2 + 1.1e-5*theta - 5.4e-5
40041,2025-01-10 15:00:00,0.008273,0.031918,0.023315,0.076421,1.969062,1.393385,2.3436,1331,0,1.00000omega,-0.001701 + -1.40910theta + 0.00295omega + 0.00394theta^2 + 0.01014theta omega + 0.00600omega^2,0.002577*omega**2 + 0.000145*omega*theta + 0.000183*omega + 2.0e-6*theta**2 - 0.001563*theta - 0.000919
40042,2025-01-10 15:05:00,0.008832,0.050387,0.036172,0.057235,2.239293,1.583937,9.2470,1054,0,1.00000omega,0.001031 + 0.00020theta + 0.00047omega + 0.00035theta^2 + 0.00147theta omega + 0.00135omega^2,0.000781*omega**2 + 2.8e-5*omega*theta - 0.000136*omega - 2.0e-6*theta + 7.0e-6
40043,2025-01-10 15:10:00,0.009035,0.066943,0.047765,0.070322,2.416496,1.709444,-1.1771,1275,0,1.00000omega,0.000651 + -0.20843theta + 0.00544omega + -0.16513theta^2 + 0.01640theta omega + 0.01085omega^2,0.002972*omega**2 + 0.00015*omega*theta - 0.00114*omega - 5.0e-5*theta**2 + 0.000655*theta - 0.001867
40044,2025-01-10 15:15:00,0.011091,0.330036,0.233503,0.066057,7.130768,5.042431,3.2585,2837,0,1.00000omega,0.016031 + -0.07158theta + -0.00342omega + 0.00026theta^2 + -0.00123theta omega + 0.00367omega^2,0.00115*omega**2 - 1.3e-5*omega*theta - 0.000603*omega - 7.3e-5*theta - 0.002842
40045,2025-01-10 15:20:00,nan,nan,nan,nan,nan,nan,562.4949,20,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
40046,2025-01-10 15:25:00,0.021095,0.132277,0.094716,0.120121,15.547549,10.994106,44.4312,753,1,1.00000omega,-0.004491 + -0.00323theta + -0.00133omega + -0.00014theta^2 + 0.00187theta omega + 0.00041omega^2,0.000188*omega**2 + 2.9e-5*omega*theta + 0.000129*omega - 4.0e-6*theta - 3.5e-5
40047,2025-01-10 15:30:00,0.008173,0.022981,0.017247,0.097506,9.446981,6.680380,3.6608,1460,5,1.00000omega,-0.000141 + -0.00189theta + 0.00383omega + -0.00149theta^2 + 0.00199theta omega + 0.00146omega^2,0.000692*omega**2 + 3.1e-5*omega*theta - 5.7e-5*omega - 0.e-6*theta**2 + 7.0e-6*theta - 1.5e-5
40048,2025-01-10 15:35:00,nan,nan,nan,nan,nan,nan,174.9437,39,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
40049,2025-01-10 15:40:00,0.009958,0.053203,0.038273,0.119340,14.758363,10.436080,4.7509,1220,0,1.00000omega,-0.004531 + -0.00412theta + -0.00297omega + 0.00780theta^2 + -0.00182theta omega + 0.00150omega^2,0.000641*omega**2 - 2.6e-5*omega*theta - 0.000173*omega + 4.0e-6*theta**2 + 1.7e-5*theta + 6.0e-6
