Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
84260,2025-06-13 15:15:00,0.013976,0.089486,0.064044,0.083433,2.592632,1.834217,17.4907,941,0,1.00000omega,-0.003121 + -0.95717theta + 0.00098omega + 0.01140theta^2 + 0.00041theta omega + 0.01604omega^2,0.007791*omega**2 + 7.0e-6*omega*theta + 3.4e-5*omega + 6.0e-6*theta**2 - 0.00106*theta - 0.000288
84261,2025-06-13 15:20:00,0.026005,0.207480,0.147859,0.078933,8.566198,6.057474,62.8496,216,5,1.00000omega,-0.000971 + -0.00127theta + -0.00098omega + 0.00042theta^2 + 0.00095theta omega + 0.00155omega^2,0.000728*omega**2 + 1.5e-5*omega*theta - 3.5e-5*omega - 1.0e-6*theta - 2.0e-6
84262,2025-06-13 15:25:00,0.017183,1.238432,0.875788,0.171384,17.142225,12.121989,8.8224,5074,0,1.00000omega,-0.000991 + 0.00010theta + 0.00013omega + 0.00002theta^2 + -0.00042theta omega + 0.00062omega^2,0.000186*omega**2 - 4.0e-6*omega*theta - 0.000139*omega + 1.0e-6*theta + 8.0e-6
84263,2025-06-13 15:30:00,nan,nan,nan,nan,nan,nan,6548.5874,16,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
84264,2025-06-13 15:35:00,0.024352,0.235928,0.167712,0.198412,22.814036,16.132570,20.2726,702,1,1.00000omega,-0.014121 + -0.00217theta + 0.01643omega + -0.00001theta^2 + 0.00104theta omega + 0.00004omega^2,1.1e-5*omega**2 + 9.0e-6*omega*theta + 0.000684*omega - 2.0e-6*theta - 9.3e-5
84265,2025-06-13 15:40:00,nan,nan,nan,nan,nan,nan,40.3861,114,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
84266,2025-06-13 15:45:00,nan,nan,nan,nan,nan,nan,53.0337,128,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
84267,2025-06-13 15:50:00,0.013784,0.045988,0.033948,0.126565,6.490121,4.590081,3.5090,1573,0,1.00000omega,0.023711 + -0.00196theta + -0.00426omega + -0.00020theta^2 + 0.00421theta omega + 0.00074omega^2,0.000206*omega**2 + 3.9e-5*omega*theta + 0.000286*omega - 4.0e-6*theta + 6.3e-5
84268,2025-06-13 15:55:00,0.011794,0.067297,0.048311,0.138001,18.692057,13.217640,10.0095,1339,0,1.00000omega,0.004411 + 0.00056theta + -0.00025omega + 0.00031theta^2 + 0.00024theta omega + -0.00094omega^2,-0.000425*omega**2 + 4.0e-6*omega*theta - 7.0e-6*omega + 1.0e-6*theta + 1.1e-5
84269,2025-06-13 16:00:00,0.016154,0.213902,0.151682,0.137516,21.165954,14.966906,13.6230,1679,0,1.00000omega,-0.006421 + -0.00898theta + -0.00005omega + -0.00013theta^2 + 0.00135theta omega + -0.00017omega^2,-6.5e-5*omega**2 + 1.7e-5*omega*theta - 0.000137*omega - 9.0e-6*theta + 5.6e-5
84270,2025-06-13 16:05:00,nan,nan,nan,nan,nan,nan,215.5460,192,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
84271,2025-06-13 16:10:00,0.011025,0.033060,0.024642,0.172495,23.649589,16.723230,6.9077,1227,0,1.00000omega,-0.005161 + -0.00075theta + -0.00051omega + -0.00022theta^2 + 0.00001theta omega + -0.00121omega^2,-0.000513*omega**2 - 1.8e-5*omega - 1.2e-5
84272,2025-06-13 16:15:00,0.015354,0.040954,0.030927,0.094507,9.395213,6.643755,22.3128,1620,0,1.00000omega,0.002571 + -0.00062theta + -0.00053omega + -0.00154theta^2 + 0.00389theta omega + -0.00368omega^2,-0.001776*omega**2 + 6.3e-5*omega*theta - 0.000332*omega - 0.e-6*theta**2 + 8.0e-6*theta - 1.1e-5
84273,2025-06-13 16:20:00,nan,nan,nan,nan,nan,nan,197.2127,27,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
84274,2025-06-13 16:25:00,0.009473,0.042623,0.030875,0.129981,3.555386,2.515717,3.4955,1571,0,1.00000omega,0.009531 + -1.20285theta + -0.00135omega + 0.02692theta^2 + -0.03203theta omega + 0.03059omega^2,0.012508*omega**2 - 0.000437*omega*theta - 0.001206*omega + 1.2e-5*theta**2 - 0.001271*theta - 0.003443
84275,2025-06-13 16:30:00,0.010413,0.050640,0.036557,0.417492,8.230842,5.827567,1.6174,1260,0,1.00000omega,-0.016931 + -0.14359theta + 0.00332omega + -0.34719theta^2 + 0.00236theta omega + -0.00557omega^2,-0.001774*omega**2 + 2.5e-5*omega*theta - 1.9e-5*omega - 0.000123*theta**2 + 0.001109*theta - 0.002511
84276,2025-06-13 16:35:00,0.012226,0.074184,0.053163,0.175569,19.052208,13.472518,3.1382,1943,1,1.00000omega,0.000411 + -0.00063theta + -0.00247omega + 0.00033theta^2 + -0.00051theta omega + 0.00115omega^2,0.00036*omega**2 - 5.0e-6*omega*theta - 0.000174*omega + 3.0e-6*theta + 2.4e-5
84277,2025-06-13 16:40:00,0.012553,0.095233,0.067922,0.154389,17.286645,12.223991,6.8114,1179,0,1.00000omega,-0.000601 + 0.00032theta + -0.00508omega + 0.00023theta^2 + -0.00163theta omega + -0.00119omega^2,-0.000447*omega**2 - 2.0e-5*omega*theta - 0.00019*omega + 1.0e-6*theta - 1.0e-6
84278,2025-06-13 16:45:00,0.011989,0.094053,0.067043,0.240642,28.000162,19.799836,0.7118,1212,0,1.00000omega,-0.002431 + -0.00262theta + 0.01245omega + -0.00048theta^2 + -0.00008theta omega + 0.00713omega^2,0.001849*omega**2 - 0.e-6*omega*theta + 0.000411*omega - 5.0e-6*theta - 3.3e-5
84279,2025-06-13 16:50:00,0.025771,0.177143,0.126578,0.035950,0.455615,0.323170,-73.7236,614,1,1.00000omega,-0.092491 + -0.23023theta + 0.00475omega + -0.00005theta^2 + -0.02966theta omega + -0.09628omega^2,-0.023841*omega**2 - 0.000245*omega*theta + 0.002874*omega - 0.000256*theta + 0.002421
84280,2025-06-13 16:55:00,0.022387,0.290502,0.206025,0.088853,6.590120,4.660342,53.5435,524,5,1.00000omega,-0.002551 + -0.00245theta + -0.00062omega + -0.00002theta^2 + -0.00002theta omega + -0.00102omega^2,-0.000492*omega**2 - 2.7e-5*omega - 3.0e-6*theta - 6.1e-5
84281,2025-06-13 17:00:00,nan,nan,nan,nan,nan,nan,1096.9912,50,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
84282,2025-06-13 17:05:00,nan,nan,nan,nan,nan,nan,257.6546,53,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
84283,2025-06-13 17:10:00,nan,nan,nan,nan,nan,nan,129.4295,23,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
84284,2025-06-13 17:15:00,nan,nan,nan,nan,nan,nan,87.8022,57,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
84285,2025-06-13 17:20:00,nan,nan,nan,nan,nan,nan,143.9899,16,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
84286,2025-06-13 17:25:00,nan,nan,nan,nan,nan,nan,299.0693,35,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
84287,2025-06-13 17:30:00,0.018174,0.124309,0.088834,0.091255,8.328475,5.889475,17.1764,2284,0,1.00000omega,0.005671 + -0.00087theta + -0.00185omega + -0.00007theta^2 + -0.00019theta omega + 0.00022omega^2,8.2e-5*omega**2 - 2.0e-6*omega*theta - 9.3e-5*omega - 2.0e-6*theta - 1.0e-6
84288,2025-06-13 17:35:00,nan,nan,nan,nan,nan,nan,227.3614,63,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
84289,2025-06-13 17:40:00,0.014189,0.092070,0.065872,0.116875,18.312766,12.949345,18.4225,1129,0,1.00000omega,0.000871 + 0.00043theta + 0.00224omega + -0.00146theta^2 + -0.00060theta omega + -0.00439omega^2,-0.002102*omega**2 - 1.0e-5*omega*theta + 6.7e-5*omega - 0.e-6*theta**2 - 0.e-6*theta + 2.0e-6
84290,2025-06-13 17:45:00,nan,nan,nan,nan,nan,nan,469.0635,43,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
84291,2025-06-13 17:50:00,nan,nan,nan,nan,nan,nan,135.2329,61,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
84292,2025-06-13 17:55:00,nan,nan,nan,nan,nan,nan,598.1196,24,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
84293,2025-06-13 18:00:00,0.017369,0.145157,0.103374,0.079743,1.690768,1.196882,21.3338,2086,0,1.00000omega,0.000511 + 0.00023theta + -0.00002omega + -0.00014theta^2 + 0.00044theta omega + 0.00058omega^2,0.000243*omega**2 + 6.0e-6*omega*theta + 9.0e-5*omega - 2.0e-6*theta - 9.0e-6
84294,2025-06-13 18:05:00,0.011587,0.043215,0.031637,0.097249,9.579156,6.773836,10.3871,1187,0,1.00000omega,0.001751 + -0.00011theta + -0.00031omega + 0.00108theta^2 + -0.00067theta omega + -0.00426omega^2,-0.00202*omega**2 - 1.1e-5*omega*theta - 6.8e-5*omega + 1.0e-6*theta**2 + 6.0e-6*theta + 2.0e-5
84295,2025-06-13 18:10:00,0.016184,0.159139,0.113109,0.101669,12.921276,9.137004,28.2162,1745,0,1.00000omega,-0.002051 + -0.00063theta + 0.00756omega + -0.00071theta^2 + -0.00078theta omega + 0.00019omega^2,9.8e-5*omega**2 - 1.3e-5*omega*theta + 0.000422*omega + 1.0e-5*theta - 6.1e-5
84296,2025-06-13 18:15:00,0.015088,0.140349,0.099814,0.146849,18.153780,12.837081,5.0298,1166,0,1.00000omega,-0.001251 + -0.01883theta + -0.00145omega + -0.00269theta^2 + -0.00033theta omega + 0.00095omega^2,0.000276*omega**2 - 3.0e-6*omega*theta - 2.7e-5*omega - 0.e-6*theta**2 - 9.0e-6*theta + 9.7e-5
84297,2025-06-13 18:20:00,nan,nan,nan,nan,nan,nan,227.6013,25,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
84298,2025-06-13 18:25:00,0.010743,0.082431,0.058781,0.122782,9.759609,6.901632,3.8439,1584,0,1.00000omega,-0.001491 + -0.00086theta + 0.00166omega + 0.00004theta^2 + 0.00061theta omega + 0.00022omega^2,8.0e-5*omega**2 + 7.0e-6*omega*theta - 6.5e-5*omega - 1.0e-6*theta + 1.5e-5
84299,2025-06-13 18:30:00,0.012609,0.181474,0.128631,0.108960,8.453041,5.977699,7.2306,2129,0,1.00000omega,0.001931 + 0.00020theta + -0.00129omega + 0.00018theta^2 + 0.00008theta omega + 0.00006omega^2,2.3e-5*omega**2 + 1.0e-6*omega*theta - 3.4e-5*omega + 2.0e-6*theta + 1.4e-5
