     29.999999599507                      P               1             0.0000        299999.9960        999970.0000             0.0000             0.0000         10000.0000
     19.225124411106                      a               2             1.0000        192252.2441            10.7749             0.0000             0.0220         10000.0000
     17.611836458143                  bba/*            2199            11.1026        176129.4672             1.6133             0.0000             0.0307            15.1201
     13.535862252678               baP>E>*+         2727072            21.3789        135380.0014             4.0760             0.0000             0.0719             1.2471
