Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
48840,2025-02-10 05:40:00,0.036944,1.171379,0.828702,0.031512,1.549222,1.095692,1436.0771,62,5,1.00000omega,-0.000131 + -0.00012theta + -0.00015omega + 0.00000theta^2 + 0.00000theta omega + 0.00001omega^2,1.1e-5*omega**2 - 5.0e-6*omega + 3.0e-6,nan,nan
48841,2025-02-10 05:45:00,0.008562,0.082433,0.058602,0.060616,7.366637,5.209176,13.6554,1943,1,1.00000omega,-0.000641 + 0.00002theta + -0.00103omega + 0.00006theta^2 + 0.00004theta omega + -0.00026omega^2,-0.000194*omega**2 + 1.0e-6*omega*theta - 5.4e-5*omega - 2.0e-6*theta + 1.8e-5,2.586832e-04,1.817004e-05
48842,2025-02-10 05:50:00,0.011970,0.353046,0.249784,0.063434,8.585923,6.071330,45.1880,738,0,1.00000omega,-0.000061 + -0.00021theta + -0.00102omega + -0.00004theta^2 + 0.00003theta omega + 0.00092omega^2,0.000777*omega**2 + 1.0e-6*omega*theta - 5.3e-5*omega + 1.0e-6*theta - 1.3e-5,7.698514e-04,5.414563e-06
48843,2025-02-10 05:55:00,nan,nan,nan,nan,nan,nan,972.6832,50,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
48844,2025-02-10 06:00:00,nan,nan,nan,nan,nan,nan,320.2045,200,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
48845,2025-02-10 06:05:00,nan,nan,nan,nan,nan,nan,104.0759,19,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
48846,2025-02-10 06:10:00,0.009279,0.121009,0.085818,0.040387,1.199523,0.848671,-0.9683,1304,0,1.00000omega,0.000411 + -0.14276theta + 0.00687omega + 0.04068theta^2 + 0.00696theta omega + -0.00322omega^2,-0.000864*omega**2 + 6.2e-5*omega*theta + 0.000215*omega + 1.2e-5*theta**2 - 0.000164*theta + 3.9e-5,1.316905e-03,2.051807e-05
48847,2025-02-10 06:15:00,0.039632,0.846664,0.599337,0.047407,2.496444,1.765571,350.8165,51,5,1.00000omega,-0.001221 + 0.00084theta + -0.00546omega + -0.00001theta^2 + 0.00017theta omega + 0.00032omega^2,0.000251*omega**2 + 4.0e-6*omega*theta - 0.000254*omega + 1.0e-6*theta - 1.9e-5,nan,nan
48848,2025-02-10 06:20:00,0.022374,0.239515,0.170100,0.069691,2.744958,1.941604,-90.9816,309,5,1.00000omega,0.001111 + -0.01661theta + -0.00310omega + -0.00091theta^2 + -0.00140theta omega + 0.00167omega^2,0.000813*omega**2 - 2.3e-5*omega*theta - 1.4e-5*omega - 1.5e-5*theta + 6.7e-5,nan,nan
48849,2025-02-10 06:25:00,0.064068,1.649066,1.166946,0.064679,3.519555,2.489121,806.6308,33,5,1.00000omega,0.005191 + 0.00026theta + -0.00077omega + 0.00006theta^2 + -0.00011theta omega + 0.00037omega^2,0.000189*omega**2 - 2.0e-6*omega*theta + 1.0e-6*omega - 0.e-6*theta + 1.4e-5,nan,nan
