Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
12540,2024-09-27 17:05:00,nan,nan,nan,nan,nan,nan,34.9800,32,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
12541,2024-09-27 17:10:00,nan,nan,nan,nan,nan,nan,75.4369,30,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
12542,2024-09-27 17:15:00,nan,nan,nan,nan,nan,nan,109.8130,36,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
12543,2024-09-27 17:20:00,0.027382,0.309101,0.219424,0.046542,0.989429,0.700405,125.1816,183,5,1.00000omega,-0.019661 + -0.04108theta + 0.00177omega + 0.00696theta^2 + -0.00075theta omega + -0.00191omega^2,-0.001133*omega**2 - 1.5e-5*omega*theta - 0.000254*omega + 5.0e-6*theta**2 + 0.000148*theta + 0.00104,2.167373e-03,5.681405e-06
12544,2024-09-27 17:25:00,0.012628,0.133978,0.095157,0.109045,5.863732,4.147002,4.6119,1943,0,1.00000omega,-0.010241 + -0.00140theta + 0.00210omega + -0.00080theta^2 + -0.00167theta omega + 0.00075omega^2,0.000276*omega**2 - 2.0e-5*omega*theta + 0.000116*omega - 2.9e-5,5.887265e-03,3.361064e-05
12545,2024-09-27 17:30:00,nan,nan,nan,nan,nan,nan,202.8554,27,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
12546,2024-09-27 17:35:00,0.032550,1.352184,0.956416,0.159385,27.406449,19.379613,313.1118,46,5,1.00000omega,0.001801 + -0.00049theta + -0.00141omega + -0.00002theta^2 + -0.00104theta omega + -0.00023omega^2,-0.000116*omega**2 - 1.8e-5*omega*theta + 0.000445*omega + 1.0e-5,nan,nan
12547,2024-09-27 17:40:00,0.011129,0.115819,0.082273,0.056319,7.545422,5.335568,31.1463,1703,0,1.00000omega,0.002541 + -0.00729theta + -0.00112omega + -0.00069theta^2 + 0.00053theta omega + -0.00107omega^2,-0.000825*omega**2 + 1.4e-5*omega*theta + 0.000127*omega - 0.e-6*theta**2 - 2.2e-5*theta - 0.00018,1.045185e-04,2.883204e-05
12548,2024-09-27 17:45:00,0.011730,0.042786,0.031371,0.069963,4.429872,3.132783,11.6194,670,0,1.00000omega,-0.023231 + -0.01338theta + 0.00482omega + -0.02105theta^2 + 0.00056theta omega + 0.00053omega^2,0.000257*omega**2 + 9.0e-6*omega*theta + 0.000165*omega - 1.1e-5*theta**2 - 2.6e-5*theta - 6.3e-5,1.939824e-04,3.653240e-05
12549,2024-09-27 17:50:00,nan,nan,nan,nan,nan,nan,256.7230,27,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
12550,2024-09-27 17:55:00,0.024821,0.465251,0.329450,0.124845,19.985660,14.132271,304.3915,427,0,1.00000omega,0.003451 + -0.00042theta + -0.00313omega + -0.00003theta^2 + -0.00005theta omega + -0.00134omega^2,-0.001343*omega**2 - 2.0e-6*omega*theta - 7.3e-5*omega + 1.0e-6*theta + 1.0e-6,4.320397e-01,4.990544e-04
12551,2024-09-27 18:00:00,0.016003,0.278172,0.197023,0.035229,2.419670,1.711146,136.1623,1450,0,1.00000omega,0.001121 + -0.00006theta + -0.00382omega + -0.00001theta^2 + -0.00007theta omega + 0.00012omega^2,0.000128*omega**2 - 2.0e-6*omega*theta - 6.2e-5*omega + 1.0e-6*theta - 5.0e-6,3.510201e-04,2.421616e-06
12552,2024-09-27 18:05:00,0.026078,0.604198,0.427630,0.076025,12.859951,9.093518,616.0941,390,0,1.00000omega,0.002681 + -0.00002theta + -0.00536omega + 0.00001theta^2 + -0.00001theta omega + -0.00046omega^2,-0.000499*omega**2 - 0.000168*omega - 0.e-6*theta + 1.4e-5,1.738731e+00,1.899478e-03
12553,2024-09-27 18:10:00,0.014068,0.058837,0.042776,0.119773,4.797869,3.393662,5.3893,1377,0,1.00000omega,0.000751 + -0.49948theta + 0.00274omega + -0.01629theta^2 + 0.03078theta omega + -0.00938omega^2,-0.002982*omega**2 + 0.000326*omega*theta - 0.000954*omega - 6.0e-6*theta**2 - 0.000518*theta + 0.001723,3.571857e-04,3.597480e-05
12554,2024-09-27 18:15:00,0.012030,0.035376,0.026421,0.103705,2.371687,1.678639,9.4448,1075,0,1.00000omega,0.002701 + -1.55166theta + -0.00814omega + -0.29421theta^2 + 0.02906theta omega + 0.02630omega^2,0.01118*omega**2 + 0.000412*omega*theta + 0.000224*omega - 0.000139*theta**2 - 0.002058*theta - 0.002269,1.081229e-03,3.266771e-05
12555,2024-09-27 18:20:00,0.010101,0.035084,0.025816,0.105410,9.876419,6.984081,3.4412,1257,0,1.00000omega,0.000491 + -0.00438theta + -0.00347omega + 0.00487theta^2 + -0.00193theta omega + -0.00238omega^2,-0.00091*omega**2 - 2.5e-5*omega*theta - 0.000294*omega + 2.0e-6*theta**2 + 2.5e-5*theta + 7.5e-5,1.011774e-03,3.252333e-05
12556,2024-09-27 18:25:00,nan,nan,nan,nan,nan,nan,978.0071,20,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
12557,2024-09-27 18:30:00,0.010539,0.174354,0.123512,0.067340,4.480402,3.168481,13.4165,2181,0,1.00000omega,-0.005091 + -0.00016theta + -0.00260omega + 0.00000theta^2 + 0.00005theta omega + 0.00022omega^2,0.000119*omega**2 + 1.0e-6*omega*theta - 0.000102*omega - 7.0e-6,8.152568e-04,2.808648e-05
12558,2024-09-27 18:35:00,0.012248,0.032869,0.024803,nan,nan,nan,10.3637,1256,0,1.00000omega,0.043671 + -1.88722theta + -0.04755omega + -1.86090theta^2 + 0.09759theta omega + 0.27760omega^2,0.124073*omega**2 + 0.001454*omega*theta - 0.005998*omega - 0.000924*theta**2 + 0.003513*theta - 0.00204,4.925901e-04,3.102058e-05
12559,2024-09-27 18:40:00,nan,nan,nan,nan,nan,nan,135.6655,40,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
12560,2024-09-27 18:45:00,0.013000,0.196201,0.139039,0.058312,6.509942,4.603409,43.5758,2323,0,1.00000omega,0.000971 + 0.00044theta + -0.00075omega + 0.00004theta^2 + 0.00002theta omega + -0.00007omega^2,-5.4e-5*omega**2 + 1.0e-6*omega*theta - 3.4e-5*omega - 0.e-6*theta + 3.0e-6,1.465796e-03,1.481924e-05
12561,2024-09-27 18:50:00,0.012499,0.204961,0.145199,0.064554,7.321845,5.177528,36.6064,1823,0,1.00000omega,0.001741 + -0.00102theta + -0.00478omega + -0.00008theta^2 + 0.00031theta omega + 0.00095omega^2,0.000702*omega**2 + 8.0e-6*omega*theta - 0.000307*omega + 1.0e-6*theta,5.653758e-04,1.362022e-05
12562,2024-09-27 18:55:00,nan,nan,nan,nan,nan,nan,186.5278,50,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
12563,2024-09-27 19:00:00,nan,nan,nan,nan,nan,nan,18.6225,139,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
12564,2024-09-27 19:05:00,0.012701,0.039137,0.029094,0.111714,5.196031,3.674998,11.3913,881,0,1.00000omega,0.007861 + -0.04384theta + 0.00578omega + -0.02449theta^2 + -0.01324theta omega + 0.01600omega^2,0.007028*omega**2 - 0.000194*omega*theta + 0.001419*omega - 1.2e-5*theta**2 + 0.000103*theta - 0.000151,1.188906e-03,2.989646e-05
