Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
50380,2025-02-15 14:00:00,nan,nan,nan,nan,nan,nan,2299.0049,16,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
50381,2025-02-15 14:05:00,0.011634,0.154663,0.109672,0.097720,10.297754,7.281940,10.1580,1339,0,1.00000omega,-0.004031 + 0.00034theta + -0.00868omega + -0.00031theta^2 + 0.00037theta omega + -0.00138omega^2,-0.000633*omega**2 + 6.0e-6*omega*theta - 0.000362*omega + 4.0e-6*theta - 4.1e-5,5.347414e-04,4.719633e-05
50382,2025-02-15 14:10:00,0.011642,0.128240,0.091052,0.094298,7.069042,4.999012,6.8155,1366,0,1.00000omega,0.027111 + 0.00124theta + -0.00236omega + 0.00090theta^2 + 0.00193theta omega + -0.00388omega^2,-0.001545*omega**2 + 2.6e-5*omega*theta - 0.000395*omega - 8.0e-6*theta + 0.000119,5.154837e-04,3.607468e-05
50383,2025-02-15 14:15:00,0.011248,0.077780,0.055571,0.084478,5.691439,4.024898,6.9575,1559,0,1.00000omega,-0.000091 + -0.00143theta + -0.00578omega + 0.00139theta^2 + -0.00039theta omega + -0.00265omega^2,-0.001083*omega**2 - 5.0e-6*omega*theta - 0.000141*omega + 1.0e-6*theta**2 - 1.4e-5*theta + 7.5e-5,3.842582e-04,4.420872e-05
50384,2025-02-15 14:20:00,0.011586,0.203201,0.143918,0.131735,10.690605,7.559973,2.3469,949,0,1.00000omega,-0.002371 + -0.00272theta + -0.00227omega + 0.00003theta^2 + 0.00558theta omega + 0.00020omega^2,6.6e-5*omega**2 + 6.2e-5*omega*theta - 0.00069*omega - 3.0e-6*theta + 2.3e-5,2.362069e-03,5.781279e-05
50385,2025-02-15 14:25:00,0.010496,0.053607,0.038625,0.100347,5.687345,4.022186,3.8891,1506,0,1.00000omega,-0.001861 + -0.00287theta + 0.00038omega + 0.00243theta^2 + 0.00069theta omega + 0.00376omega^2,0.001366*omega**2 + 8.0e-6*omega*theta + 3.8e-5*omega + 1.0e-6*theta**2 + 3.0e-6*theta - 6.0e-6,2.592406e-03,6.486993e-05
50386,2025-02-15 14:30:00,0.010626,0.045304,0.032904,0.123871,3.043149,2.153613,2.4828,782,0,1.00000omega,-0.008551 + -1.55054theta + 0.01289omega + 0.00416theta^2 + -0.03762theta omega + -0.00070omega^2,-0.000236*omega**2 - 0.000423*omega*theta + 0.001876*omega + 2.0e-6*theta**2 - 0.001733*theta + 0.005877,3.720877e-04,5.380607e-05
50387,2025-02-15 14:35:00,0.018951,0.120145,0.086006,0.106448,3.196873,2.261783,15.1044,356,0,1.00000omega,0.008461 + -0.04327theta + 0.00065omega + -0.01372theta^2 + -0.00027theta omega + -0.00257omega^2,-0.000814*omega**2 - 3.0e-6*omega*theta + 1.5e-5*omega - 5.0e-6*theta**2 - 7.1e-5*theta - 0.000113,1.873723e-01,1.409232e-04
50388,2025-02-15 14:40:00,0.009809,0.067163,0.047995,0.158654,6.471238,4.577231,-0.1971,1071,0,1.00000omega,-0.014281 + -0.61221theta + -0.00351omega + -0.01247theta^2 + 0.00137theta omega + -0.00914omega^2,-0.002529*omega**2 + 1.3e-5*omega*theta - 8.3e-5*omega - 4.0e-6*theta**2 - 0.000701*theta - 0.001935,6.888259e-04,5.943147e-05
50389,2025-02-15 14:45:00,0.008710,0.044163,0.031830,0.092191,2.332752,1.650792,0.7612,698,0,1.00000omega,-0.015841 + -1.41921theta + -0.00461omega + -0.23061theta^2 + -0.01574theta omega + 0.00783omega^2,0.002699*omega**2 - 0.000181*omega*theta - 0.000496*omega - 8.8e-5*theta**2 - 0.001912*theta - 0.003356,3.269971e-04,4.771419e-05
50390,2025-02-15 14:50:00,0.009284,0.022596,0.017274,0.057030,1.298435,0.919017,7.9622,912,0,1.00000omega,0.018681 + -1.00732theta + 0.00242omega + 0.00201theta^2 + 0.01154theta omega + -0.02223omega^2,-0.011936*omega**2 + 0.000207*omega*theta + 0.000244*omega + 1.0e-6*theta**2 - 0.001117*theta - 0.000844,1.608898e-04,3.166195e-05
50391,2025-02-15 14:55:00,0.012859,0.143786,0.102078,0.115070,13.024138,9.209816,1.8219,1606,0,1.00000omega,0.001571 + -0.00104theta + 0.00270omega + -0.00036theta^2 + 0.00007theta omega + -0.00051omega^2,-0.000179*omega**2 + 1.0e-6*omega*theta + 8.4e-5*omega + 1.0e-6*theta + 6.0e-6,3.356654e-04,5.531426e-05
50392,2025-02-15 15:00:00,0.010729,0.077985,0.055663,0.135920,5.257408,3.718791,2.5545,933,0,1.00000omega,0.001251 + -0.71253theta + 0.00972omega + 0.00351theta^2 + 0.00450theta omega + 0.00462omega^2,0.001548*omega**2 + 5.0e-5*omega*theta + 0.000345*omega + 1.0e-6*theta**2 - 0.000791*theta - 0.000329,2.416852e-04,5.900946e-05
50393,2025-02-15 15:05:00,0.011947,0.056242,0.040657,0.191414,25.264949,17.865529,3.2201,919,0,1.00000omega,-0.000741 + -0.00071theta + 0.00004omega + 0.00118theta^2 + -0.00188theta omega + 0.00316omega^2,0.001009*omega**2 - 2.0e-5*omega*theta - 0.000148*omega + 5.0e-6*theta + 1.5e-5,5.106753e-04,4.892750e-05
50394,2025-02-15 15:10:00,0.010506,0.050255,0.036304,nan,nan,nan,4.4075,1112,0,1.00000omega,0.005381 + -0.36136theta + -0.03523omega + -0.36150theta^2 + 0.02941theta omega + -0.00244omega^2,-0.000969*omega**2 + 0.000389*omega*theta - 0.003574*omega - 0.000159*theta**2 + 0.001565*theta - 0.003572,9.029545e-04,2.851492e-05
50395,2025-02-15 15:15:00,0.010710,0.032140,0.023955,0.107327,8.368840,5.918150,3.6597,931,0,1.00000omega,-0.000621 + -0.03740theta + 0.00028omega + 0.00096theta^2 + -0.00258theta omega + -0.00234omega^2,-0.000819*omega**2 - 3.0e-5*omega*theta + 1.3e-5*omega - 4.2e-5*theta + 3.0e-6,1.880242e-03,5.252695e-05
50396,2025-02-15 15:20:00,0.010946,0.030935,0.023203,0.131743,2.413036,1.708815,3.7178,1197,0,1.00000omega,0.000501 + -2.66577theta + 0.05504omega + -0.05286theta^2 + 1.62129theta omega + 0.00237omega^2,0.000835*omega**2 + 0.019043*omega*theta - 0.009166*omega - 2.1e-5*theta**2 - 0.002938*theta + 0.001706,1.527440e-03,4.469982e-05
50397,2025-02-15 15:25:00,0.009845,0.080450,0.057311,0.151397,4.712349,3.333854,0.3162,1071,0,1.00000omega,-0.002961 + -0.48964theta + -0.03944omega + 0.07712theta^2 + 0.00959theta omega + -0.28040omega^2,-0.085239*omega**2 + 9.7e-5*omega*theta - 0.001795*omega + 2.6e-5*theta**2 - 0.000802*theta + 0.003318,4.279206e-04,4.336483e-05
50398,2025-02-15 15:30:00,0.011571,0.081138,0.057954,0.120240,13.309323,9.411497,5.4474,1934,0,1.00000omega,0.006721 + -0.00111theta + -0.00243omega + 0.00163theta^2 + -0.00036theta omega + 0.00253omega^2,0.000942*omega**2 - 4.0e-6*omega*theta - 3.9e-5*omega + 1.0e-6*theta**2 - 1.4e-5*theta + 9.0e-5,3.686662e-04,5.160306e-05
50399,2025-02-15 15:35:00,0.009103,0.056980,0.040802,0.223891,24.235630,17.137910,4.4101,1152,0,1.00000omega,-0.007391 + 0.00717theta + -0.02973omega + 0.00226theta^2 + 0.00382theta omega + -0.00163omega^2,-0.000725*omega**2 + 5.7e-5*omega*theta - 0.001078*omega + 1.0e-6*theta**2 + 5.0e-6*theta - 2.8e-5,3.114200e-04,2.991915e-05
50400,2025-02-15 15:40:00,0.013661,0.038766,0.029064,0.129552,3.156308,2.233726,11.8748,995,0,1.00000omega,0.008711 + -1.44147theta + -0.00829omega + -0.00113theta^2 + 0.00350theta omega + 0.00152omega^2,0.000639*omega**2 + 4.9e-5*omega*theta - 0.000227*omega - 0.e-6*theta**2 - 0.001603*theta - 0.001586,3.530256e-04,4.782996e-05
50401,2025-02-15 15:45:00,nan,nan,nan,nan,nan,nan,339.2486,21,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
50402,2025-02-15 15:50:00,nan,nan,nan,nan,nan,nan,21.5900,62,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
50403,2025-02-15 15:55:00,0.012979,0.403436,0.285420,0.060780,7.637943,5.401012,36.3133,1806,0,1.00000omega,-0.003211 + -0.00010theta + -0.00904omega + -0.00003theta^2 + 0.00004theta omega + 0.00245omega^2,0.001819*omega**2 + 1.0e-6*omega*theta - 0.00032*omega + 1.0e-6*theta - 1.1e-5,5.200127e-04,1.926855e-05
50404,2025-02-15 16:00:00,0.010316,0.046156,0.033442,nan,nan,nan,3.4192,939,0,1.00000omega,0.020931 + -1.11066theta + 0.01570omega + -0.61706theta^2 + 0.00601theta omega + -0.02159omega^2,-0.008112*omega**2 + 7.5e-5*omega*theta + 4.0e-5*omega - 0.000258*theta**2 + 0.002073*theta - 0.002632,3.186402e-04,3.992012e-05
