Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
14520,2024-10-06 07:05:00,0.033747,1.030004,0.728714,0.161265,25.500777,18.032133,581.3892,67,5,1.00000omega,0.000141 + -0.00005theta + 0.00040omega + -0.00001theta^2 + -0.00001theta omega + 0.00002omega^2,1.5e-5*omega**2 + 7.0e-6*omega - 6.0e-6,9.846019e-03,3.882423e-06
14521,2024-10-06 07:10:00,nan,nan,nan,nan,nan,nan,351.2600,22,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
14522,2024-10-06 07:15:00,nan,nan,nan,nan,nan,nan,363.2072,69,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
14523,2024-10-06 07:20:00,0.011891,0.040678,0.029968,0.069120,2.101518,1.486801,12.3155,1154,0,1.00000omega,-0.002901 + -0.00001theta + -0.00029omega + -0.00041theta^2 + 0.00020theta omega + 0.00439omega^2,0.002122*omega**2 + 3.0e-6*omega*theta - 2.6e-5*omega + 2.0e-6*theta - 1.2e-5,1.020600e-03,6.300901e-05
14524,2024-10-06 07:25:00,0.013710,0.119324,0.084930,0.154554,7.347521,5.196631,0.1371,893,0,1.00000omega,-0.000131 + -0.23280theta + -0.00633omega + 0.00599theta^2 + -0.00468theta omega + 0.00019omega^2,4.0e-5*omega**2 - 3.3e-5*omega*theta - 0.000489*omega + 1.0e-6*theta**2 - 0.000235*theta - 0.002077,1.983096e-03,6.363288e-05
14525,2024-10-06 07:30:00,nan,nan,nan,nan,nan,nan,187.0367,97,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
14526,2024-10-06 07:35:00,0.011391,0.040309,0.029619,0.136155,3.793077,2.683838,5.2110,955,0,1.00000omega,0.007431 + -0.96965theta + 0.00934omega + 0.00074theta^2 + 0.02197theta omega + -0.00416omega^2,-0.001576*omega**2 + 0.000277*omega*theta + 0.000307*omega - 0.001077*theta + 3.7e-5,6.223229e-04,4.328287e-05
14527,2024-10-06 07:40:00,0.010969,0.543785,0.384592,0.091116,11.789655,8.336794,9.6216,2601,0,1.00000omega,-0.002101 + -0.00049theta + 0.00225omega + 0.00002theta^2 + -0.00002theta omega + 0.00043omega^2,0.000204*omega**2 + 6.8e-5*omega - 1.2e-5,2.439104e-03,2.509600e-05
14528,2024-10-06 07:45:00,0.010793,0.084497,0.060234,0.106606,6.619698,4.681440,1.8973,1749,0,1.00000omega,0.004171 + 0.00222theta + -0.00764omega + 0.00010theta^2 + -0.00023theta omega + -0.00143omega^2,-0.000451*omega**2 - 2.0e-6*omega*theta - 0.000278*omega + 3.0e-6*theta + 4.2e-5,1.290928e-03,4.057786e-05
14529,2024-10-06 07:50:00,0.012540,0.108061,0.076924,0.053461,5.008217,3.541546,36.6077,1864,0,1.00000omega,0.001871 + -0.00043theta + 0.00154omega + 0.00001theta^2 + -0.00003theta omega + -0.00032omega^2,-0.000241*omega**2 - 0.e-6*omega*theta + 2.9e-5*omega - 4.0e-6,1.025395e-03,2.073391e-05
14530,2024-10-06 07:55:00,nan,nan,nan,nan,nan,nan,2118.9067,32,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
14531,2024-10-06 08:00:00,nan,nan,nan,nan,nan,nan,366.5411,32,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
