Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
39600,2025-01-09 02:15:00,0.006857,0.041091,0.029458,nan,nan,nan,4.2498,2375,0,1.00000omega,-0.013691 + -0.23606theta + -0.03701omega + 0.28964theta^2 + 0.00641theta omega + 0.01535omega^2,0.008998*omega**2 + 0.000125*omega*theta - 0.001566*omega + 0.000189*theta**2 - 0.001265*theta + 0.002002,1.732651e-04,2.394818e-05
39601,2025-01-09 02:20:00,0.006593,0.029377,0.021290,0.112982,15.802144,11.174089,3.6876,1189,0,1.00000omega,-0.002151 + -0.00038theta + 0.00079omega + -0.00076theta^2 + -0.00067theta omega + 0.00049omega^2,0.000282*omega**2 - 1.3e-5*omega*theta + 8.6e-5*omega + 4.0e-6*theta - 1.3e-5,4.665352e-04,1.835988e-05
39602,2025-01-09 02:25:00,0.008175,0.085222,0.060538,0.067825,3.008426,2.127819,4.3447,1389,0,1.00000omega,0.000651 + 0.00039theta + -0.00083omega + 0.00071theta^2 + 0.00027theta omega + 0.00089omega^2,0.000437*omega**2 + 4.0e-6*omega*theta + 1.0e-6*omega + 5.0e-6*theta + 2.1e-5,2.032316e-04,2.368795e-05
39603,2025-01-09 02:30:00,nan,nan,nan,nan,nan,nan,95.8993,58,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
39604,2025-01-09 02:35:00,0.022943,0.202494,0.144101,0.068505,3.646089,2.578629,43.8676,2041,2,1.00000omega,0.047881 + -0.27345theta + -0.01060omega + -0.05810theta^2 + 0.00546theta omega + 0.00491omega^2,0.00223*omega**2 + 8.3e-5*omega*theta - 0.001081*omega - 2.9e-5*theta**2 + 0.000212*theta + 0.00052,1.244582e-03,1.155017e-05
39605,2025-01-09 02:40:00,0.009747,0.076862,0.054785,0.090150,9.273143,6.557412,4.4372,1235,0,1.00000omega,0.002501 + -0.00137theta + 0.01005omega + -0.00383theta^2 + -0.00043theta omega + -0.00069omega^2,-0.000281*omega**2 - 6.0e-6*omega*theta + 0.000274*omega - 2.0e-6*theta**2 - 3.8e-5*theta - 0.000197,1.958257e-03,4.773670e-05
39606,2025-01-09 02:45:00,0.010649,0.181794,0.128768,0.071492,3.228699,2.283595,-0.8780,1476,0,1.00000omega,-0.021231 + -0.25956theta + -0.00868omega + -0.00040theta^2 + -0.00507theta omega + -0.00866omega^2,-0.002458*omega**2 - 4.8e-5*omega*theta + 0.000259*omega - 0.000286*theta + 0.0032,1.360663e-04,3.186108e-05
39607,2025-01-09 02:50:00,0.006883,0.066131,0.047015,0.801586,17.178911,12.160541,-1.4880,1087,0,1.00000omega,0.006511 + -0.21496theta + -0.00428omega + 0.15906theta^2 + 0.00565theta omega + -0.01709omega^2,-0.00546*omega**2 + 6.0e-5*omega*theta + 0.000274*omega + 5.6e-5*theta**2 + 0.000543*theta + 0.001073,4.549868e-04,2.364468e-05
39608,2025-01-09 02:55:00,0.008565,0.204335,0.144614,0.036275,1.502248,1.062560,29.3241,1230,0,1.00000omega,-0.000141 + -0.00029theta + -0.00014omega + -0.00006theta^2 + -0.00026theta omega + 0.00015omega^2,0.000146*omega**2 - 8.0e-6*omega*theta + 0.000167*omega + 2.0e-6*theta - 2.0e-5,4.365993e-04,1.387570e-05
39609,2025-01-09 03:00:00,0.050277,1.186380,0.839650,0.120589,18.011505,12.736343,680.8166,25,5,1.00000omega,0.001921 + 0.00395theta + 0.00106omega + -0.00019theta^2 + 0.00029theta omega + 0.00040omega^2,0.000245*omega**2 + 6.0e-6*omega*theta - 2.5e-5*omega + 7.0e-6*theta - 5.5e-5,nan,nan
39610,2025-01-09 03:05:00,0.006730,0.208761,0.147693,0.055195,2.496955,1.766045,5.4034,2166,0,1.00000omega,0.000381 + 0.00013theta + -0.00268omega + -0.00021theta^2 + 0.00007theta omega + -0.00040omega^2,-0.00026*omega**2 + 2.0e-6*omega*theta - 0.000113*omega + 5.0e-6*theta - 3.8e-5,1.191955e-03,1.359075e-05
39611,2025-01-09 03:10:00,0.008190,0.415666,0.293978,0.075909,9.379087,6.632233,9.3481,3846,0,1.00000omega,-0.003861 + -0.00072theta + -0.00022omega + 0.00001theta^2 + -0.00003theta omega + -0.00076omega^2,-0.00051*omega**2 - 0.e-6*omega*theta + 8.0e-6*omega - 1.0e-6*theta + 1.6e-5,5.272190e-04,1.152566e-05
39612,2025-01-09 03:15:00,0.008172,0.039567,0.028569,0.130649,15.748198,11.136041,-1.2744,1612,0,1.00000omega,0.005551 + -0.00315theta + -0.00153omega + -0.00774theta^2 + -0.00297theta omega + -0.00348omega^2,-0.000987*omega**2 - 2.8e-5*omega*theta + 0.000165*omega - 2.0e-6*theta**2 + 3.4e-5*theta - 9.6e-5,3.290965e-03,2.339091e-05
39613,2025-01-09 03:20:00,0.011068,0.329214,0.232921,0.071821,9.259592,6.547718,5.3002,825,0,1.00000omega,0.121041 + -0.07942theta + 0.00716omega + 0.00016theta^2 + 0.00403theta omega + 0.00541omega^2,0.002293*omega**2 + 5.7e-5*omega*theta - 0.000324*omega - 9.0e-5*theta + 0.001196,1.450349e-03,1.855000e-05
39614,2025-01-09 03:25:00,0.008566,0.630427,0.445820,0.057991,8.502691,6.012450,30.3639,3228,0,1.00000omega,-0.004471 + 0.00009theta + -0.01108omega + 0.00002theta^2 + 0.00004theta omega + 0.00058omega^2,0.000637*omega**2 + 1.0e-6*omega*theta - 0.000405*omega - 1.0e-6*theta + 7.0e-6,7.860019e-04,1.336075e-05
39615,2025-01-09 03:30:00,nan,nan,nan,nan,nan,nan,543.4906,44,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
39616,2025-01-09 03:35:00,nan,nan,nan,nan,nan,nan,5.5970,975,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
39617,2025-01-09 03:40:00,0.008995,0.047789,0.034385,0.114301,12.113128,8.565656,3.3023,2716,0,1.00000omega,-0.000441 + -0.00005theta + -0.00265omega + -0.00022theta^2 + -0.00008theta omega + -0.00174omega^2,-0.000776*omega**2 - 1.0e-6*omega*theta - 6.5e-5*omega + 4.0e-6*theta - 4.1e-5,5.534505e-04,2.188084e-05
39618,2025-01-09 03:45:00,nan,nan,nan,nan,nan,nan,216.4856,43,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
39619,2025-01-09 03:50:00,0.009489,0.156564,0.110910,0.052198,4.115835,2.910569,8.9736,1468,0,1.00000omega,-0.000281 + -0.00004theta + -0.00069omega + 0.00020theta^2 + -0.00003theta omega + 0.00058omega^2,0.000417*omega**2 - 0.e-6*omega*theta - 1.4e-5*omega - 4.0e-6*theta + 2.4e-5,2.803645e-04,1.737431e-05
