Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
98560,2025-08-02 09:35:00,0.008002,0.068581,0.048823,0.049607,2.679870,1.895279,3.7177,1928,0,1.00000omega,-0.006741 + -0.17057theta + 0.00517omega + -0.00037theta^2 + 0.00088theta omega + -0.00232omega^2,-0.001128*omega**2 + 1.4e-5*omega*theta + 1.3e-5*omega - 0.000185*theta + 0.002071,8.001336e-04,1.885354e-05
98561,2025-08-02 09:40:00,0.013464,0.348074,0.246310,0.056367,8.465851,5.986394,153.0917,1108,0,1.00000omega,-0.000531 + -0.00017theta + 0.00020omega + -0.00000theta^2 + -0.00002theta omega + 0.00018omega^2,0.000248*omega**2 - 0.e-6*omega*theta - 2.0e-5*omega - 6.0e-6,5.169064e-04,3.342856e-06
98562,2025-08-02 09:45:00,0.008520,0.265667,0.187952,0.052509,3.686363,2.606917,15.9560,2566,0,1.00000omega,-0.000491 + -0.00044theta + -0.00010omega + 0.00000theta^2 + 0.00002theta omega + -0.00005omega^2,-4.0e-5*omega**2 + 1.0e-6*omega*theta + 1.0e-5*omega - 1.3e-5,1.356485e-03,1.035196e-05
98563,2025-08-02 09:50:00,0.010701,0.052917,0.038175,0.090126,3.884724,2.747654,8.1210,630,0,1.00000omega,-0.002771 + -0.33210theta + -0.00288omega + 0.00095theta^2 + -0.00116theta omega + -0.00817omega^2,-0.003996*omega**2 - 1.9e-5*omega*theta - 0.000193*omega + 1.0e-6*theta**2 - 0.000364*theta - 0.001877,2.176784e-03,2.322853e-05
98564,2025-08-02 09:55:00,0.018820,0.095284,0.068678,0.063763,3.526253,2.493845,-28.1467,399,0,1.00000omega,0.012571 + -0.03476theta + -0.00955omega + -0.00380theta^2 + -0.00166theta omega + 0.00236omega^2,0.001273*omega**2 - 3.0e-5*omega*theta - 0.000267*omega - 2.0e-6*theta**2 - 3.1e-5*theta + 8.5e-5,5.902255e-02,4.369213e-05
98565,2025-08-02 10:00:00,nan,nan,nan,nan,nan,nan,293.7628,53,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
98566,2025-08-02 10:05:00,nan,nan,nan,nan,nan,nan,1016.2275,25,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
98567,2025-08-02 10:10:00,0.009801,0.143552,0.101743,0.075722,6.939921,4.907557,9.2497,799,0,1.00000omega,0.007511 + 0.00196theta + -0.00096omega + -0.00017theta^2 + -0.00012theta omega + -0.00013omega^2,-6.7e-5*omega**2 - 2.0e-6*omega*theta - 9.0e-6*omega + 4.0e-6*theta - 2.1e-5,6.495655e-04,4.524775e-05
98568,2025-08-02 10:15:00,0.021934,0.148172,0.105916,0.129576,16.079916,11.370587,70.7831,1112,2,1.00000omega,0.001391 + -0.00405theta + 0.00125omega + -0.00175theta^2 + -0.00333theta omega + 0.00057omega^2,0.000282*omega**2 - 5.5e-5*omega*theta + 0.000257*omega - 0.e-6*theta**2 + 3.0e-6*theta + 6.0e-6,1.313596e+00,1.539057e-03
98569,2025-08-02 10:20:00,nan,nan,nan,nan,nan,nan,3333.8030,18,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
