Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
30360,2024-12-03 15:15:00,nan,nan,nan,nan,nan,nan,733.1072,20,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
30361,2024-12-03 15:20:00,0.011634,0.212368,0.150392,0.086331,8.282924,5.857230,7.3793,1187,0,1.00000omega,-0.002051 + -0.00130theta + 0.00160omega + 0.00087theta^2 + 0.00007theta omega + -0.00164omega^2,-0.00066*omega**2 + 1.0e-6*omega*theta + 6.2e-5*omega + 5.0e-6*theta + 1.1e-5,2.944656e-04,4.933490e-05
30362,2024-12-03 15:25:00,0.027199,0.502706,0.355987,0.261568,42.952940,30.372878,114.8953,435,0,1.00000omega,-0.000431 + 0.00016theta + 0.00029omega + 0.00004theta^2 + -0.00011theta omega + -0.00006omega^2,-3.4e-5*omega**2 - 2.0e-6*omega*theta + 5.2e-5*omega - 0.e-6*theta + 6.0e-6,6.069231e+00,6.065197e-03
30363,2024-12-03 15:30:00,0.010167,0.070120,0.050101,0.221816,25.830585,18.265655,0.9299,942,0,1.00000omega,-0.000441 + -0.00099theta + -0.00027omega + 0.00117theta^2 + -0.00087theta omega + -0.00593omega^2,-0.001782*omega**2 - 9.0e-6*omega*theta + 8.1e-5*omega - 9.0e-6*theta + 5.1e-5,9.856488e-03,7.874150e-05
30364,2024-12-03 15:35:00,0.010309,0.126172,0.089515,0.083746,8.851025,6.258900,11.2234,1848,0,1.00000omega,0.007331 + 0.00006theta + -0.00275omega + -0.00016theta^2 + 0.00096theta omega + -0.00085omega^2,-0.000458*omega**2 + 1.7e-5*omega*theta + 3.4e-5*omega - 1.0e-6*theta + 1.0e-5,1.914543e-04,3.132517e-05
30365,2024-12-03 15:40:00,nan,nan,nan,nan,nan,nan,142.4077,71,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
30366,2024-12-03 15:45:00,0.008587,0.015763,0.012693,0.081047,5.610514,3.967646,5.3159,1253,0,1.00000omega,-0.000041 + 0.00041theta + 0.00059omega + -0.00005theta^2 + 0.00029theta omega + 0.00008omega^2,3.8e-5*omega**2 + 5.0e-6*omega*theta + 5.9e-5*omega + 2.0e-6,1.134835e-03,3.690706e-05
30367,2024-12-03 15:50:00,0.013548,0.067576,0.048734,0.076946,2.660545,1.882076,12.8424,1982,0,1.00000omega,-0.004501 + 0.00087theta + -0.00089omega + -0.00033theta^2 + -0.00178theta omega + -0.00060omega^2,-0.000261*omega**2 - 2.6e-5*omega*theta + 0.000219*omega + 4.0e-6*theta - 3.6e-5,3.474957e-04,5.749669e-05
30368,2024-12-03 15:55:00,0.010918,0.063401,0.045491,0.082023,8.664931,6.127306,6.0330,1489,0,1.00000omega,0.006861 + 0.00102theta + -0.01242omega + -0.00524theta^2 + 0.00157theta omega + -0.00011omega^2,-4.5e-5*omega**2 + 2.2e-5*omega*theta - 0.000655*omega - 2.0e-6*theta**2 + 5.5e-5*theta - 0.000293,3.501961e-04,4.270139e-05
30369,2024-12-03 16:00:00,0.022815,0.083798,0.061411,0.082114,3.123819,2.209637,42.4538,826,0,1.00000omega,-0.002671 + -0.00084theta + -0.01190omega + 0.00350theta^2 + -0.00056theta omega + 0.00114omega^2,0.000497*omega**2 - 8.0e-6*omega*theta - 0.000355*omega + 2.0e-6*theta**2 - 1.8e-5*theta + 4.3e-5,2.215785e-03,2.333760e-05
