Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
27500,2024-11-23 16:05:00,0.008924,0.032538,0.023858,0.123631,1.919852,1.360353,0.5517,847,0,1.00000omega,-0.001541 + -1.66278theta + 0.06261omega + 0.36454theta^2 + 0.03531theta omega + 0.02110omega^2,0.006868*omega**2 + 0.000383*omega*theta + 0.001898*omega + 0.000132*theta**2 - 0.001978*theta + 0.000938,4.989512e-04,5.178689e-05
27501,2024-11-23 16:10:00,0.030094,0.359027,0.254761,0.152803,20.511245,14.504043,47.1604,62,5,1.00000omega,-0.004411 + -0.00468theta + -0.00180omega + -0.00134theta^2 + -0.00036theta omega + 0.00756omega^2,0.002482*omega**2 - 4.0e-6*omega*theta - 2.3e-5*omega + 4.0e-6*theta - 1.0e-5,7.738833e-03,2.562373e-05
27502,2024-11-23 16:15:00,0.027549,0.251604,0.178974,0.132301,14.067366,9.947570,33.6722,76,5,1.00000omega,0.000291 + -0.00018theta + -0.00011omega + 0.00023theta^2 + 0.00082theta omega + 0.00081omega^2,0.000255*omega**2 + 9.0e-6*omega*theta + 6.9e-5*omega + 1.0e-6*theta + 5.0e-6,nan,nan
27503,2024-11-23 16:20:00,0.015830,0.077760,0.056112,0.131977,2.934699,2.077243,6.4203,938,0,1.00000omega,0.011361 + -1.60769theta + 0.03012omega + -0.28485theta^2 + 0.00933theta omega + 0.00909omega^2,0.002651*omega**2 + 9.1e-5*omega*theta + 0.000963*omega - 9.2e-5*theta**2 - 0.001702*theta + 0.000839,1.001297e-03,5.751771e-05
27504,2024-11-23 16:25:00,0.015718,0.107158,0.076583,nan,nan,nan,1.2225,1658,0,1.00000omega,-0.370821 + -0.64257theta + -0.00102omega + 0.58375theta^2 + -0.03355theta omega + -0.01605omega^2,-0.003382*omega**2 - 0.000236*omega*theta - 0.000677*omega + 0.000137*theta**2 + 3.2e-5*theta - 0.002886,8.598090e-04,7.935193e-05
27505,2024-11-23 16:30:00,0.012869,0.118653,0.084393,0.266992,30.461197,21.540146,2.1472,1147,0,1.00000omega,0.001151 + -0.00008theta + -0.00476omega + 0.00213theta^2 + -0.00062theta omega + 0.00034omega^2,9.2e-5*omega**2 - 6.0e-6*omega*theta - 7.9e-5*omega + 1.0e-6*theta**2 - 1.8e-5*theta + 0.000136,5.807909e-04,8.223013e-05
27506,2024-11-23 16:35:00,0.011485,0.079103,0.056521,0.114817,5.736851,4.057379,4.8274,1836,0,1.00000omega,-0.030341 + -0.80310theta + 0.05442omega + -0.00537theta^2 + 0.29342theta omega + -0.01179omega^2,-0.004278*omega**2 + 0.003549*omega*theta - 0.007616*omega - 2.0e-6*theta**2 - 0.000881*theta + 0.002263,2.917638e-04,5.401325e-05
27507,2024-11-23 16:40:00,nan,nan,nan,nan,nan,nan,198.2811,30,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
27508,2024-11-23 16:45:00,0.013437,0.034166,0.025960,0.151421,19.020432,13.449903,4.5416,1118,0,1.00000omega,0.000111 + -0.00169theta + -0.00126omega + 0.00047theta^2 + -0.00277theta omega + 0.00003omega^2,9.0e-6*omega**2 - 2.8e-5*omega*theta + 0.000225*omega - 5.0e-6*theta + 3.3e-5,2.498906e-03,6.823775e-05
27509,2024-11-23 16:50:00,0.013254,0.222196,0.157395,0.196454,29.068557,20.555043,9.8574,2554,0,1.00000omega,-0.004461 + 0.00005theta + -0.00060omega + 0.00017theta^2 + -0.00037theta omega + -0.00055omega^2,-0.000217*omega**2 - 5.0e-6*omega*theta - 0.000125*omega + 3.0e-6*theta + 2.3e-5,3.537885e-04,5.163379e-05
27510,2024-11-23 16:55:00,0.012340,0.072348,0.051897,nan,nan,nan,0.5768,1468,0,1.00000omega,-0.033471 + -0.68092theta + 0.00793omega + 0.51991theta^2 + -0.00937theta omega + -0.01233omega^2,-0.003029*omega**2 - 7.7e-5*omega*theta - 0.000741*omega + 0.000142*theta**2 + 0.002963*theta + 0.014308,4.081000e-04,7.072282e-05
27511,2024-11-23 17:00:00,0.011688,0.043662,0.031961,0.136162,2.627898,1.860697,1.6544,951,0,1.00000omega,-0.007851 + -0.99720theta + -0.04838omega + -0.01326theta^2 + 0.01399theta omega + 0.08332omega^2,0.022898*omega**2 + 0.000128*omega*theta - 0.002131*omega - 4.0e-6*theta**2 - 0.001075*theta + 0.004385,8.794095e-04,9.523932e-05
