Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
41140,2025-01-14 10:45:00,0.009887,0.060255,0.043176,0.339964,36.877454,26.077406,7.1082,1054,0,1.00000omega,0.000721 + -0.00220theta + -0.00308omega + -0.00221theta^2 + -0.00326theta omega + -0.00183omega^2,-0.000852*omega**2 - 5.1e-5*omega*theta - 0.00016*omega - 1.0e-6*theta**2 - 5.0e-6*theta - 3.0e-6,1.170189e-03,3.493996e-05
41141,2025-01-14 10:50:00,0.011823,0.233349,0.165214,0.090318,7.177740,5.075830,7.4713,2520,0,1.00000omega,-0.007261 + -0.04796theta + -0.00357omega + 0.00024theta^2 + 0.00000theta omega + -0.00049omega^2,-0.000194*omega**2 - 0.000119*omega - 5.8e-5*theta + 0.001241,4.131574e-04,3.877711e-05
41142,2025-01-14 10:55:00,0.008444,0.030382,0.022298,0.116310,2.940013,2.080529,1.4617,1777,0,1.00000omega,0.000691 + -1.18421theta + -0.00428omega + 0.00160theta^2 + 0.00255theta omega + -0.00361omega^2,-0.0014*omega**2 + 3.3e-5*omega*theta - 0.000119*omega + 1.0e-6*theta**2 - 0.001315*theta - 0.000954,2.620954e-04,5.010965e-05
41143,2025-01-14 11:00:00,0.009217,0.067044,0.047853,0.090693,4.360412,3.083944,5.8752,899,0,1.00000omega,0.024421 + -0.13673theta + -0.00973omega + -0.00383theta^2 + 0.00279theta omega + -0.00102omega^2,-0.000501*omega**2 + 4.6e-5*omega*theta - 0.000593*omega - 2.0e-6*theta**2 - 0.000127*theta + 0.000877,1.839419e-03,5.140154e-05
41144,2025-01-14 11:05:00,nan,nan,nan,nan,nan,nan,147.7804,63,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
41145,2025-01-14 11:10:00,0.009841,0.068087,0.048645,0.090782,4.351527,3.077664,2.6399,1164,0,1.00000omega,0.002011 + -0.00476theta + 0.00072omega + -0.00125theta^2 + -0.00194theta omega + 0.00432omega^2,0.001601*omega**2 - 2.4e-5*omega*theta + 4.3e-5*omega - 0.e-6*theta**2 - 4.0e-6*theta + 1.0e-5,1.825461e-04,5.142963e-05
41146,2025-01-14 11:15:00,0.008825,0.104870,0.074417,0.068644,4.396784,3.109374,6.7422,2220,0,1.00000omega,-0.000831 + -0.00026theta + 0.00036omega + 0.00035theta^2 + 0.00007theta omega + 0.00208omega^2,0.001081*omega**2 + 1.0e-6*omega*theta + 2.0e-6*omega - 4.0e-6*theta + 1.4e-5,6.128848e-03,3.557207e-05
41147,2025-01-14 11:20:00,nan,nan,nan,nan,nan,nan,39.3079,86,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
41148,2025-01-14 11:25:00,0.010717,0.057522,0.041374,0.099296,9.658713,6.830102,4.7594,1101,0,1.00000omega,0.006761 + -0.02117theta + -0.00063omega + 0.00001theta^2 + 0.00010theta omega + 0.00008omega^2,3.1e-5*omega**2 + 1.0e-6*omega*theta - 3.0e-5*omega - 2.4e-5*theta + 0.000174,2.418092e-04,5.600312e-05
41149,2025-01-14 11:30:00,0.038936,0.587891,0.416613,0.059451,5.572838,3.940816,336.8092,44,5,1.00000omega,-0.012591 + 0.00008theta + -0.02080omega + 0.00007theta^2 + -0.00015theta omega + -0.00263omega^2,-0.001728*omega**2 - 3.0e-6*omega*theta - 0.00066*omega - 0.e-6*theta - 1.7e-5,2.401645e-03,3.395933e-06
41150,2025-01-14 11:35:00,0.011151,0.103989,0.073953,0.054893,1.069598,0.757315,18.4966,1213,0,1.00000omega,0.000151 + 0.00093theta + -0.00155omega + -0.00040theta^2 + 0.00018theta omega + 0.00035omega^2,0.000212*omega**2 + 4.0e-6*omega*theta - 9.2e-5*omega + 7.0e-6*theta - 4.4e-5,4.434970e-04,3.581688e-05
41151,2025-01-14 11:40:00,nan,nan,nan,nan,nan,nan,108.4846,55,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A,nan,nan
41152,2025-01-14 11:45:00,0.012173,0.100392,0.071508,0.114784,16.345829,11.558531,21.6495,1548,0,1.00000omega,0.006471 + 0.00236theta + 0.00107omega + -0.00061theta^2 + 0.00010theta omega + 0.00042omega^2,0.00025*omega**2 + 2.0e-6*omega*theta + 1.3e-5*omega + 1.2e-5*theta - 7.3e-5,1.750969e-04,4.023120e-05
41153,2025-01-14 11:50:00,0.011670,0.108385,0.077082,0.083546,9.262452,6.549809,14.1894,1314,0,1.00000omega,0.004501 + -0.00186theta + 0.00540omega + -0.00077theta^2 + -0.00090theta omega + 0.00059omega^2,0.000303*omega**2 - 1.5e-5*omega*theta + 0.000313*omega + 6.0e-6*theta - 5.0e-6,3.340822e-04,5.769361e-05
41154,2025-01-14 11:55:00,0.011022,0.142152,0.100818,0.057756,1.482368,1.048988,15.9984,1728,0,1.00000omega,0.000911 + 0.00017theta + -0.00049omega + 0.00015theta^2 + -0.00021theta omega + -0.00152omega^2,-0.000877*omega**2 - 4.0e-6*omega*theta + 3.8e-5*omega - 2.0e-6*theta + 1.7e-5,2.122647e-04,3.089214e-05
