Combo_Index,Model,Sigma,Degree,Tau,Lr,N_Tau,Measurement_Noise,N_Reparam_Samples,Mean_RMSE_Omega,Mean_Loss,Num_Success,Num_Total
23,integrator,0,3,1.0e-05,1.0e-04,100,1.0e-04,30,0.027635,13672.199943,283,300
