Combo_Index,Model,Sigma,Degree,Tau,Lr,N_Tau,Measurement_Noise,N_Reparam_Samples,Mean_RMSE_Omega,Mean_Loss,Num_Success,Num_Total
42,integrator,0,2,1.0e-01,1.0e-01,100,1.0e-03,50,0.018171,-3011956059996618273721300287488.000000,229,300
