Combo_Index,Model,Sigma,Degree,Tau,Lr,N_Tau,Measurement_Noise,N_Reparam_Samples,Mean_RMSE_Omega,Mean_Loss,Num_Success,Num_Total
20,integrator,0,3,1.0e-03,1.0e-03,200,1.0e-03,15,0.007658,-771858119.986326,250,300
