Combo_Index,Model,Sigma,Degree,Tau,Lr,N_Tau,Measurement_Noise,N_Reparam_Samples,Mean_RMSE_Omega,Mean_Loss,Num_Success,Num_Total
18,integrator,0,3,1.0e-01,1.0e-05,50,1.0e-03,15,0.108508,20153.733882,299,300
