Combo_Index,Model,Sigma,Degree,Tau,Lr,N_Tau,Measurement_Noise,N_Reparam_Samples,Mean_RMSE_Omega,Mean_Loss,Num_Success,Num_Total
51,integrator,0,2,1.0e-05,1.0e-02,100,1.0e-03,30,0.009623,-324238133460327006208.000000,205,300
