Combo_Index,Model,Sigma,Degree,Tau,Lr,N_Tau,Measurement_Noise,N_Reparam_Samples,Mean_RMSE_Omega,Mean_Loss,Num_Success,Num_Total
22,integrator,0,3,1.0e-03,1.0e-02,50,1.0e-05,15,0.012077,-1311123641.127603,185,300
