Combo_Index,Model,Sigma,Degree,Tau,Lr,N_Tau,Measurement_Noise,N_Reparam_Samples,Mean_RMSE_Omega,Mean_Loss,Num_Success,Num_Total
16,integrator,0,1,1.0e-03,1.0e-01,100,1.0e-05,30,0.013795,-5225992.410953,169,300
