Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
71500,2025-04-30 06:50:00,nan,nan,nan,nan,nan,nan,22.8678,82,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
71501,2025-04-30 06:55:00,0.012585,0.184168,0.130530,0.118107,5.529883,3.911109,3.8734,1391,0,1.00000omega,-0.007171 + -0.08188theta + -0.01467omega + -0.00184theta^2 + 0.00078theta omega + -0.00566omega^2,-0.001749*omega**2 + 8.0e-6*omega*theta - 0.000332*omega - 0.e-6*theta**2 - 0.000116*theta - 0.002052
71502,2025-04-30 07:00:00,nan,nan,nan,nan,nan,nan,287.9414,57,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
71503,2025-04-30 07:05:00,nan,nan,nan,nan,nan,nan,104.6673,81,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
71504,2025-04-30 07:10:00,0.010835,0.088788,0.063248,0.151972,5.016292,3.548681,0.0257,1271,0,1.00000omega,-0.000551 + -0.30303theta + -0.00004omega + -0.00031theta^2 + -0.00313theta omega + 0.01543omega^2,0.003833*omega**2 - 2.6e-5*omega*theta + 0.000183*omega - 0.000335*theta + 0.002387
71505,2025-04-30 07:15:00,0.008971,0.189691,0.134281,0.090763,4.705449,3.327874,4.1861,1605,0,1.00000omega,0.024611 + -0.10416theta + 0.00661omega + 0.00159theta^2 + 0.00083theta omega + 0.00205omega^2,0.000879*omega**2 + 1.2e-5*omega*theta + 5.6e-5*omega + 1.0e-6*theta**2 - 0.000137*theta + 0.00181
71506,2025-04-30 07:20:00,0.009987,0.099955,0.071031,0.172871,6.440363,4.555665,-0.2455,1033,0,1.00000omega,0.006051 + -0.68728theta + -0.02137omega + 0.03368theta^2 + -0.04301theta omega + -0.00332omega^2,-0.000879*omega**2 - 0.00038*omega*theta - 0.004007*omega + 1.0e-5*theta**2 - 0.000592*theta - 0.005855
71507,2025-04-30 07:25:00,0.012662,0.217041,0.153732,0.174428,23.539782,16.645597,4.4791,1127,0,1.00000omega,0.000291 + -0.00187theta + -0.00356omega + 0.00206theta^2 + -0.00247theta omega + 0.00190omega^2,0.0006*omega**2 - 2.6e-5*omega*theta + 9.9e-5*omega + 1.0e-6*theta**2 - 1.4e-5*theta + 6.9e-5
71508,2025-04-30 07:30:00,0.012763,0.195677,0.138659,0.148462,6.160281,4.357242,3.2432,2030,0,1.00000omega,0.005111 + -0.13884theta + -0.00082omega + -0.00720theta^2 + -0.00187theta omega + -0.00080omega^2,-0.00023*omega**2 - 1.8e-5*omega*theta + 0.000341*omega - 2.0e-6*theta**2 - 6.0e-5*theta + 0.002225
71509,2025-04-30 07:35:00,0.012217,0.047843,0.034916,0.126636,16.100475,11.385107,5.2271,2756,0,1.00000omega,0.001521 + -0.00086theta + -0.00251omega + 0.00034theta^2 + 0.00043theta omega + 0.00325omega^2,0.001114*omega**2 + 5.0e-6*omega*theta - 1.7e-5*omega + 3.0e-6*theta + 1.6e-5
71510,2025-04-30 07:40:00,0.012461,0.095680,0.068227,0.171410,16.934892,11.975391,4.3259,1481,0,1.00000omega,-0.001631 + -0.00476theta + -0.00224omega + -0.00291theta^2 + -0.00032theta omega + 0.00199omega^2,0.000639*omega**2 - 3.0e-6*omega*theta - 0.000111*omega - 1.0e-6*theta**2 - 2.7e-5*theta - 0.00018
71511,2025-04-30 07:45:00,0.009272,0.062697,0.044816,0.083579,3.198442,2.262412,1.7815,1775,0,1.00000omega,-0.005551 + -0.13219theta + 0.00935omega + 0.00061theta^2 + -0.00221theta omega + 0.00048omega^2,0.000162*omega**2 - 2.5e-5*omega*theta + 0.00059*omega - 0.000152*theta + 0.001657
71512,2025-04-30 07:50:00,0.012429,0.034074,0.025647,0.132904,16.643051,11.768789,7.3462,1557,0,1.00000omega,-0.000921 + -0.00133theta + -0.00071omega + -0.00014theta^2 + 0.00022theta omega + -0.00083omega^2,-0.000316*omega**2 + 3.0e-6*omega*theta + 2.0e-6*omega - 3.0e-6*theta - 2.2e-5
71513,2025-04-30 07:55:00,nan,nan,nan,nan,nan,nan,453.8756,25,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
71514,2025-04-30 08:00:00,0.011750,0.214706,0.152047,0.131614,15.760651,11.144852,4.7314,1399,0,1.00000omega,-0.000691 + -0.00024theta + -0.00508omega + -0.00029theta^2 + 0.00009theta omega + -0.00002omega^2,-7.0e-6*omega**2 + 1.0e-6*omega*theta - 0.000194*omega + 5.0e-6*theta - 5.6e-5
71515,2025-04-30 08:05:00,0.024431,0.245818,0.174676,0.091382,2.798501,1.979894,-285778.5938,967,0,1.00000omega,0.002291 + 0.00001theta + 0.00018omega + 0.00004theta^2 + 0.00001theta omega + -0.00018omega^2,-7.0e-5*omega**2 + 3.0e-6*omega - 0.e-6*theta + 1.4e-5
71516,2025-04-30 08:10:00,0.012666,0.052890,0.038457,0.079771,1.914035,1.354602,6.0523,1019,0,1.00000omega,-0.011291 + -0.78396theta + 0.00621omega + -0.00444theta^2 + 0.00821theta omega + 0.02228omega^2,0.00789*omega**2 + 9.7e-5*omega*theta + 0.000263*omega - 2.0e-6*theta**2 - 0.000873*theta - 0.000543
71517,2025-04-30 08:15:00,0.030971,0.264549,0.188342,0.166341,19.540671,13.817842,29.0343,74,5,1.00000omega,-0.002091 + -0.00994theta + -0.00180omega + -0.00270theta^2 + 0.00271theta omega + 0.00083omega^2,0.000217*omega**2 + 2.4e-5*omega*theta - 0.000137*omega - 0.e-6*theta**2 - 6.0e-6*theta + 1.9e-5
71518,2025-04-30 08:20:00,0.014438,0.067031,0.048485,0.219556,4.705188,3.330691,3.1961,891,0,1.00000omega,0.005181 + -1.54444theta + 0.01576omega + -0.01098theta^2 + -0.35814theta omega + -0.03269omega^2,-0.008698*omega**2 - 0.003176*omega*theta - 0.014046*omega - 3.0e-6*theta**2 - 0.001746*theta - 0.007919
