Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
47520,2025-02-05 15:35:00,0.007461,0.056455,0.040267,0.111515,4.150492,2.935900,0.6947,1778,0,1.00000omega,-0.011181 + -0.46343theta + -0.00724omega + -0.00156theta^2 + -0.00038theta omega + -0.00979omega^2,-0.003828*omega**2 - 5.0e-6*omega*theta - 0.000217*omega - 0.e-6*theta**2 - 0.000508*theta + 0.002479
47521,2025-02-05 15:40:00,0.020971,0.416505,0.294886,0.088818,4.245982,3.003020,34.2590,571,0,1.00000omega,0.002561 + -0.00562theta + -0.00026omega + 0.00005theta^2 + -0.00037theta omega + 0.00018omega^2,7.7e-5*omega**2 - 5.0e-6*omega*theta - 0.000107*omega - 5.0e-6*theta - 0.000102
47522,2025-02-05 15:45:00,0.012420,0.059088,0.042694,0.073529,8.070081,5.706646,8.3679,1791,0,1.00000omega,-0.003091 + -0.01082theta + 0.00098omega + -0.01958theta^2 + -0.00121theta omega + -0.02065omega^2,-0.008452*omega**2 - 1.7e-5*omega*theta + 0.000147*omega - 9.0e-6*theta**2 + 0.000111*theta - 0.000352
47523,2025-02-05 15:50:00,0.010083,0.044790,0.032464,0.058210,1.391756,0.984981,13.0458,889,0,1.00000omega,-0.001821 + -0.00101theta + -0.00744omega + -0.00017theta^2 + -0.00308theta omega + 0.00477omega^2,0.00275*omega**2 - 5.9e-5*omega*theta - 0.000667*omega - 3.0e-6*theta - 1.7e-5
47524,2025-02-05 15:55:00,0.010853,0.050909,0.036807,0.109977,10.021772,7.086890,6.6539,1364,0,1.00000omega,0.000181 + -0.00008theta + -0.00011omega + 0.00007theta^2 + -0.00006theta omega + -0.00008omega^2,-3.4e-5*omega**2 - 0.e-6*omega*theta - 4.0e-6*omega
47525,2025-02-05 16:00:00,0.037860,0.688503,0.487581,0.041827,1.148218,0.812451,376.0923,112,5,1.00000omega,-0.001681 + -0.02406theta + 0.00393omega + 0.00001theta^2 + 0.00070theta omega + 0.00009omega^2,6.3e-5*omega**2 + 1.6e-5*omega*theta + 0.000453*omega - 2.6e-5*theta - 0.000523
47526,2025-02-05 16:05:00,0.009723,0.161630,0.114496,0.048853,1.796180,1.270561,0.3018,1555,0,1.00000omega,0.005461 + -0.38947theta + -0.00091omega + -0.00021theta^2 + -0.00285theta omega + -0.00895omega^2,-0.002748*omega**2 - 2.9e-5*omega*theta + 8.0e-5*omega - 0.000432*theta + 0.001658
47527,2025-02-05 16:10:00,0.011073,0.033510,0.024955,0.116619,4.717411,3.336732,9.0360,1737,0,1.00000omega,0.021541 + -0.95074theta + -0.03389omega + 0.30288theta^2 + -0.08012theta omega + -0.07501omega^2,-0.035188*omega**2 - 0.001253*omega*theta - 0.004121*omega + 0.000158*theta**2 - 0.000303*theta - 0.001571
47528,2025-02-05 16:15:00,0.011161,0.064717,0.046437,0.052195,1.232766,0.872478,12.6997,1360,0,1.00000omega,0.003851 + -0.28286theta + -0.00970omega + 0.00076theta^2 + 0.00495theta omega + 0.00197omega^2,0.001034*omega**2 + 8.7e-5*omega*theta - 0.000317*omega - 0.000314*theta - 1.6e-5
47529,2025-02-05 16:20:00,0.010212,0.070883,0.050639,0.070699,3.218242,2.276190,7.8593,648,0,1.00000omega,0.002911 + -0.00395theta + -0.00008omega + -0.00216theta^2 + -0.00094theta omega + 0.00175omega^2,0.000847*omega**2 - 1.5e-5*omega*theta + 9.2e-5*omega - 1.0e-6*theta**2 + 1.0e-5*theta - 1.1e-5
47530,2025-02-05 16:25:00,0.038599,0.511762,0.362898,0.067630,2.412111,1.706291,189.8978,374,0,1.00000omega,0.002541 + -0.00121theta + 0.01471omega + -0.01405theta^2 + -0.00062theta omega + -0.00354omega^2,-0.001721*omega**2 - 1.0e-5*omega*theta + 0.00053*omega - 8.0e-6*theta**2 + 5.8e-5*theta - 0.000106
47531,2025-02-05 16:30:00,nan,nan,nan,nan,nan,nan,120.8560,37,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
47532,2025-02-05 16:35:00,nan,nan,nan,nan,nan,nan,69.5160,47,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
47533,2025-02-05 16:40:00,nan,nan,nan,nan,nan,nan,452.3303,25,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
47534,2025-02-05 16:45:00,0.010349,0.245878,0.174016,0.086074,10.244848,7.244457,4.5377,1300,0,1.00000omega,0.000061 + 0.00042theta + 0.00070omega + 0.00027theta^2 + 0.00036theta omega + -0.00070omega^2,-0.000293*omega**2 + 5.0e-6*omega*theta - 2.8e-5*omega - 2.0e-6*theta + 9.0e-6
47535,2025-02-05 16:50:00,0.009564,0.061159,0.043772,0.110350,4.802547,3.396810,0.6369,1633,0,1.00000omega,-0.023621 + -0.59005theta + 0.00613omega + 0.15227theta^2 + 0.00408theta omega + -0.01365omega^2,-0.004354*omega**2 + 4.3e-5*omega*theta + 0.000561*omega + 5.4e-5*theta**2 + 0.000231*theta - 0.001826
47536,2025-02-05 16:55:00,0.011967,0.078198,0.055938,0.107030,16.077993,11.369110,6.9231,1458,0,1.00000omega,0.001831 + 0.00026theta + -0.00012omega + 0.00019theta^2 + -0.00396theta omega + -0.00320omega^2,-0.001259*omega**2 - 5.2e-5*omega*theta - 7.0e-5*omega + 6.0e-6
47537,2025-02-05 17:00:00,nan,nan,nan,nan,nan,nan,85.5297,37,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
47538,2025-02-05 17:05:00,nan,nan,nan,nan,nan,nan,90.2998,66,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
47539,2025-02-05 17:10:00,0.009519,0.053382,0.038342,0.089271,6.428055,4.545759,4.7516,1266,0,1.00000omega,-0.007621 + -0.00604theta + -0.00010omega + -0.00066theta^2 + -0.00030theta omega + 0.00057omega^2,0.000254*omega**2 - 4.0e-6*omega*theta + 1.2e-5*omega - 5.0e-6*theta
