Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
27500,2024-11-23 16:05:00,nan,nan,nan,nan,nan,nan,56.9241,33,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
27501,2024-11-23 16:10:00,nan,nan,nan,nan,nan,nan,116.8279,34,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
27502,2024-11-23 16:15:00,nan,nan,nan,nan,nan,nan,26.1901,75,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
27503,2024-11-23 16:20:00,0.015553,0.033263,0.025965,0.132032,2.969959,2.102153,6.3441,929,1,1.00000omega,-0.006321 + -1.68985theta + 0.00874omega + -0.27334theta^2 + 0.03586theta omega + -0.01244omega^2,-0.003628*omega**2 + 0.000349*omega*theta + 0.000132*omega - 8.9e-5*theta**2 - 0.001797*theta + 0.000814
27504,2024-11-23 16:25:00,0.015718,0.183028,0.129897,0.228506,9.746550,6.893745,1.1743,1156,0,1.00000omega,-0.537131 + -0.89863theta + 0.00642omega + 0.53053theta^2 + -0.01604theta omega + -0.03713omega^2,-0.007824*omega**2 - 0.000113*omega*theta - 9.3e-5*omega + 0.000124*theta**2 - 0.000321*theta - 0.004632
27505,2024-11-23 16:30:00,0.013252,0.117080,0.083316,0.203126,26.313867,18.607268,2.3873,929,0,1.00000omega,0.000061 + -0.00513theta + -0.00330omega + 0.00017theta^2 + -0.00113theta omega + -0.00079omega^2,-0.000213*omega**2 - 1.0e-5*omega*theta + 3.5e-5*omega - 7.0e-6*theta + 9.2e-5
27506,2024-11-23 16:35:00,0.011465,0.058046,0.041837,0.130358,6.190710,4.378464,5.0346,1351,0,1.00000omega,-0.034101 + -0.92555theta + 0.19116omega + -0.06324theta^2 + 0.27830theta omega + -0.00967omega^2,-0.003509*omega**2 + 0.003366*omega*theta - 0.002572*omega - 2.5e-5*theta**2 - 0.000893*theta + 0.002448
27507,2024-11-23 16:40:00,nan,nan,nan,nan,nan,nan,30.6378,160,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
27508,2024-11-23 16:45:00,nan,nan,nan,nan,nan,nan,329.3885,20,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
27509,2024-11-23 16:50:00,0.021663,0.189568,0.134917,0.191254,28.407698,20.087731,32.8051,333,5,1.00000omega,0.000121 + 0.00042theta + 0.00156omega + -0.00008theta^2 + -0.00024theta omega + 0.00032omega^2,0.000126*omega**2 - 3.0e-6*omega*theta - 1.6e-5*omega - 1.0e-6*theta - 6.0e-6
27510,2024-11-23 16:55:00,0.012516,0.052134,0.037912,3.364325,55.816031,39.539524,1.0670,793,0,1.00000omega,-0.032381 + -0.68132theta + -0.01240omega + 0.47490theta^2 + -0.00070theta omega + -0.11110omega^2,-0.027289*omega**2 - 6.0e-6*omega*theta - 0.000488*omega + 0.00013*theta**2 + 0.002641*theta + 0.012197
27511,2024-11-23 17:00:00,0.011748,0.050984,0.036996,0.161279,3.318157,2.349061,1.5668,855,0,1.00000omega,0.001471 + -1.20066theta + -0.01787omega + -0.02155theta^2 + 0.04037theta omega + -0.01070omega^2,-0.002941*omega**2 + 0.00037*omega*theta - 0.002092*omega - 7.0e-6*theta**2 - 0.001281*theta + 0.005296
27512,2024-11-23 17:05:00,0.013164,0.070372,0.050624,0.226021,22.288022,15.760822,13.7031,1725,0,1.00000omega,0.005291 + -0.00003theta + 0.01600omega + -0.00971theta^2 + 0.00100theta omega + 0.00175omega^2,0.000787*omega**2 + 1.5e-5*omega*theta + 0.00022*omega - 5.0e-6*theta**2 + 0.000203*theta - 0.002102
27513,2024-11-23 17:10:00,0.014075,0.044889,0.033265,0.103140,4.799594,3.394609,7.5789,913,0,1.00000omega,-0.008581 + 0.00215theta + -0.00068omega + 0.00292theta^2 + -0.00013theta omega + -0.00141omega^2,-0.000485*omega**2 - 1.0e-6*omega*theta - 8.0e-6*omega + 1.0e-6*theta**2 - 1.9e-5*theta + 5.3e-5
27514,2024-11-23 17:15:00,nan,nan,nan,nan,nan,nan,635.0180,29,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
27515,2024-11-23 17:20:00,nan,nan,nan,nan,nan,nan,432.5258,26,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
27516,2024-11-23 17:25:00,0.012919,0.161546,0.114595,0.133228,18.966021,13.411333,8.5708,1017,0,1.00000omega,-0.005431 + -0.00089theta + 0.00096omega + -0.00003theta^2 + 0.00026theta omega + -0.00253omega^2,-0.000962*omega**2 + 3.0e-6*omega*theta - 2.0e-6*omega - 0.e-6*theta - 7.0e-6
27517,2024-11-23 17:30:00,0.110621,3.208209,2.269894,0.106479,9.415109,6.657913,1850.7683,20,5,1.00000omega,0.002131 + -0.00034theta + 0.00050omega + 0.00009theta^2 + 0.00007theta omega + -0.00002omega^2,-8.0e-6*omega**2 + 1.0e-6*omega*theta + 3.0e-6*omega - 2.0e-6*theta + 1.9e-5
27518,2024-11-23 17:35:00,0.032123,0.371415,0.263611,0.078106,7.161269,5.064083,136.5633,373,0,1.00000omega,-0.002501 + 0.00026theta + -0.00103omega + -0.00005theta^2 + 0.00011theta omega + -0.00052omega^2,-0.00027*omega**2 + 2.0e-6*omega*theta - 7.5e-5*omega + 2.0e-6*theta - 2.5e-5
27519,2024-11-23 17:40:00,0.009318,0.034933,0.025565,0.140928,17.650568,12.481234,1.3701,1129,0,1.00000omega,-0.001181 + -0.00075theta + -0.00145omega + -0.00102theta^2 + 0.00103theta omega + -0.00158omega^2,-0.000544*omega**2 + 1.2e-5*omega*theta - 0.000121*omega + 4.0e-6*theta - 1.3e-5
27520,2024-11-23 17:45:00,0.009550,0.057318,0.041089,0.128960,13.653644,9.655015,0.6147,1265,0,1.00000omega,0.000351 + 0.00393theta + -0.00193omega + 0.00087theta^2 + 0.00182theta omega + -0.00258omega^2,-0.000764*omega**2 + 1.8e-5*omega*theta - 0.000195*omega - 1.5e-5
27521,2024-11-23 17:50:00,0.011585,0.082462,0.058882,0.154320,8.496229,6.008732,4.2895,1457,0,1.00000omega,-0.003631 + -0.00408theta + -0.00805omega + -0.10439theta^2 + -0.00082theta omega + 0.00192omega^2,0.000667*omega**2 - 1.0e-5*omega*theta - 0.000209*omega - 4.0e-5*theta**2 + 0.000498*theta - 0.001548
27522,2024-11-23 17:55:00,0.011530,0.069385,0.049736,0.095290,3.189772,2.256516,4.1620,884,0,1.00000omega,0.001191 + -0.00998theta + -0.00172omega + -0.00114theta^2 + -0.00039theta omega + 0.00049omega^2,0.000171*omega**2 - 5.0e-6*omega*theta - 8.2e-5*omega - 1.6e-5*theta - 7.1e-5
27523,2024-11-23 18:00:00,0.014325,0.103877,0.074147,0.130860,13.248193,9.368344,8.8935,1423,0,1.00000omega,-0.001021 + 0.00030theta + 0.00174omega + -0.00032theta^2 + -0.00001theta omega + -0.00107omega^2,-0.000381*omega**2 + 5.9e-5*omega + 2.0e-6*theta - 1.0e-5
27524,2024-11-23 18:05:00,0.010544,0.087248,0.062143,0.113359,4.840012,3.423344,2.0941,808,0,1.00000omega,0.000391 + -0.01808theta + -0.00205omega + 0.00067theta^2 + -0.00060theta omega + 0.00403omega^2,0.001244*omega**2 - 6.0e-6*omega*theta - 1.9e-5*omega - 2.4e-5*theta + 0.000176
27525,2024-11-23 18:10:00,0.013716,0.066299,0.047873,0.088735,5.097868,3.605283,-363.9979,1103,0,1.00000omega,-0.000151 + -0.00013theta + 0.00418omega + 0.02205theta^2 + -0.00284theta omega + 0.00202omega^2,0.000795*omega**2 - 3.7e-5*omega*theta + 0.000344*omega + 1.0e-5*theta**2 - 0.000106*theta + 0.00029
27526,2024-11-23 18:15:00,0.012154,0.107524,0.076515,0.146204,15.426463,10.908647,1.2215,1709,0,1.00000omega,-0.009551 + -0.00010theta + 0.00873omega + 0.00100theta^2 + -0.01142theta omega + 0.00407omega^2,0.001029*omega**2 - 9.6e-5*omega*theta + 0.001128*omega - 5.0e-6*theta - 2.0e-5
27527,2024-11-23 18:20:00,0.009618,0.052216,0.037543,0.166437,23.363710,16.521057,1.4422,1192,0,1.00000omega,-0.003981 + -0.00159theta + 0.00149omega + 0.00156theta^2 + -0.00121theta omega + 0.00359omega^2,0.001211*omega**2 - 1.4e-5*omega*theta + 0.000111*omega + 1.0e-6*theta**2 - 7.0e-6*theta + 7.0e-6
27528,2024-11-23 18:25:00,0.010415,0.130191,0.092353,0.149203,22.712570,16.060559,5.4172,1655,0,1.00000omega,-0.000561 + 0.00130theta + -0.00210omega + -0.00148theta^2 + -0.00028theta omega + -0.00019omega^2,-7.9e-5*omega**2 - 4.0e-6*omega*theta - 1.0e-5*omega - 0.e-6*theta**2 + 2.3e-5*theta - 0.000187
