Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
37620,2025-01-02 04:55:00,nan,nan,nan,nan,nan,nan,84.4800,40,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
37621,2025-01-02 05:00:00,0.008385,0.150891,0.106861,0.186748,18.898047,13.363590,-1.3832,1968,0,1.00000omega,-0.005051 + 0.00020theta + -0.01409omega + -0.00005theta^2 + 0.00010theta omega + -0.00016omega^2,-4.4e-5*omega**2 + 1.0e-6*omega*theta - 0.000485*omega + 1.0e-6*theta - 2.8e-5
37622,2025-01-02 05:05:00,0.008464,0.120567,0.085463,nan,nan,nan,-1.1916,2916,0,1.00000omega,0.021971 + -0.23352theta + -0.00095omega + 0.13356theta^2 + 0.04248theta omega + -0.05030omega^2,-0.012912*omega**2 + 0.000363*omega*theta + 0.005103*omega + 3.8e-5*theta**2 + 0.000817*theta + 0.00403
37623,2025-01-02 05:10:00,0.009486,0.060273,0.043144,0.147097,3.486948,2.467838,2.3835,1004,0,1.00000omega,-0.016021 + -1.31986theta + -0.00629omega + -0.00087theta^2 + -0.01267theta omega + 0.01663omega^2,0.006191*omega**2 - 0.000157*omega*theta - 0.000299*omega - 0.001467*theta - 0.000886
37624,2025-01-02 05:15:00,0.014585,0.242886,0.172056,0.207317,24.536554,17.350583,0.7935,1405,0,1.00000omega,0.002241 + -0.00077theta + -0.00012omega + 0.00023theta^2 + -0.00025theta omega + -0.00152omega^2,-0.000441*omega**2 - 2.0e-6*omega*theta + 4.0e-6*omega - 1.0e-6*theta + 1.2e-5
37625,2025-01-02 05:20:00,0.022756,0.213494,0.151818,0.172881,6.646393,4.701299,21.3696,362,0,1.00000omega,-0.001821 + 0.01434theta + -0.00890omega + -0.12784theta^2 + 0.00268theta omega + -0.01085omega^2,-0.0032*omega**2 + 2.6e-5*omega*theta - 0.00058*omega - 4.2e-5*theta**2 + 0.000917*theta - 0.005019
37626,2025-01-02 05:25:00,0.034439,0.342195,0.243191,0.088109,7.497273,5.301739,86.7531,359,0,1.00000omega,-0.000861 + -0.00568theta + 0.00057omega + 0.00071theta^2 + 0.00113theta omega + -0.00006omega^2,-2.3e-5*omega**2 + 1.5e-5*omega*theta - 2.0e-6*omega - 7.0e-6*theta + 7.0e-6
37627,2025-01-02 05:30:00,0.045677,0.674090,0.477747,0.127106,19.958999,14.113429,268.9381,41,5,1.00000omega,-0.002321 + -0.00400theta + 0.01072omega + -0.00380theta^2 + 0.01261theta omega + -0.00421omega^2,-0.002031*omega**2 + 0.000203*omega*theta + 0.00156*omega - 2.0e-6*theta**2 - 2.9e-5*theta - 0.000103
37628,2025-01-02 05:35:00,0.011483,0.048686,0.035371,0.090630,8.947236,6.326976,7.9843,1209,0,1.00000omega,-0.000441 + -0.00527theta + -0.00468omega + 0.00044theta^2 + 0.00111theta omega + 0.00157omega^2,0.00068*omega**2 + 1.6e-5*omega*theta - 4.8e-5*omega - 3.0e-6*theta - 3.1e-5
37629,2025-01-02 05:40:00,0.011984,0.072180,0.051738,0.143541,21.636601,15.299724,10.9505,1659,0,1.00000omega,-0.000951 + -0.00063theta + 0.01486omega + -0.00017theta^2 + -0.00004theta omega + -0.00039omega^2,-0.000177*omega**2 - 0.e-6*omega*theta + 0.000487*omega - 3.0e-6*theta - 2.6e-5
37630,2025-01-02 05:45:00,nan,nan,nan,nan,nan,nan,95.0288,29,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
37631,2025-01-02 05:50:00,0.044185,1.030267,0.729178,0.173834,26.626123,18.827914,186.3919,57,5,1.00000omega,0.009801 + -0.00502theta + -0.00102omega + 0.00110theta^2 + -0.00071theta omega + 0.00224omega^2,0.000801*omega**2 - 8.0e-6*omega*theta + 6.5e-5*omega - 1.6e-5*theta + 0.000155
37632,2025-01-02 05:55:00,0.050594,1.803143,1.275516,0.047279,3.774700,2.669325,1599.4049,38,5,1.00000omega,0.000041 + 0.00001theta + 0.00164omega + 0.00004theta^2 + 0.00013theta omega + -0.00016omega^2,-0.000122*omega**2 + 3.0e-6*omega*theta - 2.4e-5*omega - 2.0e-6*theta + 1.9e-5
37633,2025-01-02 06:00:00,0.010105,0.203589,0.144137,0.045620,1.738274,1.229568,26.5889,2135,0,1.00000omega,-0.001921 + 0.00005theta + -0.00062omega + 0.00000theta^2 + -0.00000theta omega + 0.00008omega^2,6.1e-5*omega**2 - 2.1e-5*omega - 4.0e-6
37634,2025-01-02 06:05:00,0.009734,0.023743,0.018145,0.160318,25.672870,18.153814,8.6227,1703,0,1.00000omega,-0.002361 + 0.00036theta + -0.00368omega + -0.00043theta^2 + 0.00117theta omega + 0.00520omega^2,0.002632*omega**2 + 2.0e-5*omega*theta + 2.3e-5*omega - 3.0e-6*theta - 1.5e-5
