Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
50600,2025-02-16 08:20:00,0.013764,0.235986,0.167151,0.100914,14.121812,9.985884,14.7499,1768,0,1.00000omega,0.000971 + -0.00070theta + 0.00146omega + 0.00001theta^2 + 0.00006theta omega + 0.00115omega^2,0.000517*omega**2 + 1.0e-6*omega*theta + 3.2e-5*omega - 0.e-6*theta + 1.9e-5
50601,2025-02-16 08:25:00,0.027159,0.248807,0.176978,0.206923,24.319217,17.196906,31.7746,628,1,1.00000omega,-0.000491 + 0.00013theta + 0.00449omega + 0.00002theta^2 + 0.00007theta omega + -0.00063omega^2,-0.000177*omega**2 + 1.0e-6*omega*theta + 0.000156*omega
50602,2025-02-16 08:30:00,nan,nan,nan,nan,nan,nan,235.1693,24,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
50603,2025-02-16 08:35:00,nan,nan,nan,nan,nan,nan,929.5804,39,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
50604,2025-02-16 08:40:00,0.012877,0.080026,0.057315,0.881160,20.253453,14.334902,2.2113,844,0,1.00000omega,0.013121 + -0.63616theta + -0.00529omega + -0.35723theta^2 + -0.00182theta omega + 0.10333omega^2,0.027327*omega**2 - 1.6e-5*omega*theta - 2.6e-5*omega - 0.000105*theta**2 + 0.001262*theta - 0.002546
50605,2025-02-16 08:45:00,0.011815,0.102988,0.073301,0.101919,7.922793,5.602724,6.8623,1955,0,1.00000omega,-0.001061 + -0.00092theta + -0.00055omega + 0.00004theta^2 + -0.00002theta omega + 0.00054omega^2,0.000213*omega**2 - 2.1e-5*omega - 0.e-6*theta - 1.3e-5
50606,2025-02-16 08:50:00,0.024670,0.298051,0.211474,0.149819,5.751052,4.067987,18.2000,634,1,1.00000omega,0.022761 + -0.09485theta + 0.00356omega + 0.00556theta^2 + 0.01961theta omega + -0.00341omega^2,-0.000833*omega**2 + 0.00016*omega*theta + 0.001848*omega + 2.0e-6*theta**2 - 7.3e-5*theta - 0.000861
50607,2025-02-16 08:55:00,nan,nan,nan,nan,nan,nan,30.0420,47,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
50608,2025-02-16 09:00:00,nan,nan,nan,nan,nan,nan,4976.6782,27,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
50609,2025-02-16 09:05:00,0.016242,0.439426,0.310934,0.147274,13.854719,9.797320,9.5727,1854,0,1.00000omega,-0.001171 + 0.00026theta + 0.00468omega + 0.00001theta^2 + -0.00015theta omega + 0.00015omega^2,4.8e-5*omega**2 - 2.0e-6*omega*theta + 0.000222*omega - 1.0e-5
50610,2025-02-16 09:10:00,nan,nan,nan,nan,nan,nan,12582.6309,16,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
50611,2025-02-16 09:15:00,nan,nan,nan,nan,nan,nan,838.1620,28,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
50612,2025-02-16 09:20:00,0.012527,0.032094,0.024361,0.168904,8.702858,6.155009,6.4384,1295,0,1.00000omega,-0.001881 + -0.33672theta + -0.00885omega + -0.02429theta^2 + 0.09242theta omega + 0.00975omega^2,0.003615*omega**2 + 0.001142*omega*theta - 0.00384*omega - 1.0e-5*theta**2 - 0.000312*theta + 0.001059
50613,2025-02-16 09:25:00,0.009809,0.059277,0.042485,0.123087,18.379254,12.996386,1.2413,645,0,1.00000omega,-0.003501 + 0.00048theta + -0.00052omega + 0.00285theta^2 + -0.00052theta omega + 0.00119omega^2,0.000369*omega**2 - 5.0e-6*omega*theta - 3.3e-5*omega + 1.0e-6*theta**2 + 6.0e-6*theta - 3.0e-6
50614,2025-02-16 09:30:00,0.013032,0.247312,0.175119,0.120985,9.495122,6.714610,6.8680,1712,0,1.00000omega,0.000081 + -0.00052theta + 0.00241omega + -0.00003theta^2 + -0.00041theta omega + -0.00005omega^2,-1.8e-5*omega**2 - 5.0e-6*omega*theta + 0.000208*omega + 7.0e-6
