Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
87780,2025-06-25 21:00:00,0.035302,0.483736,0.342962,0.112970,12.706929,8.985511,168.8037,620,0,1.00000omega,-0.000781 + 0.00058theta + -0.00067omega + 0.00021theta^2 + 0.00017theta omega + -0.00007omega^2,-3.8e-5*omega**2 + 3.0e-6*omega*theta + 3.1e-5*omega + 5.0e-6*theta + 4.8e-5
87781,2025-06-25 21:05:00,nan,nan,nan,nan,nan,nan,585.1950,69,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
87782,2025-06-25 21:10:00,nan,nan,nan,nan,nan,nan,440.4154,103,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
87783,2025-06-25 21:15:00,0.022693,1.016412,0.718891,0.091073,9.301506,6.577473,236.4156,358,0,1.00000omega,-0.000731 + 0.00020theta + 0.00408omega + -0.00001theta^2 + -0.00004theta omega + -0.00036omega^2,-0.000191*omega**2 - 0.e-6*omega*theta + 0.00011*omega - 1.0e-6
87784,2025-06-25 21:20:00,nan,nan,nan,nan,nan,nan,286.6784,41,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
87785,2025-06-25 21:25:00,0.056814,0.639657,0.454086,0.086218,3.881813,2.745533,261.8506,20,5,1.00000omega,-0.003721 + 0.00373theta + -0.00056omega + -0.00277theta^2 + -0.00240theta omega + 0.00372omega^2,0.001441*omega**2 - 3.1e-5*omega*theta + 0.000126*omega - 1.0e-6*theta**2 + 1.5e-5*theta - 5.6e-5
87786,2025-06-25 21:30:00,0.048028,0.738839,0.523541,0.146257,23.602307,16.689672,384.6829,29,5,1.00000omega,-0.002271 + -0.01096theta + -0.00294omega + -0.00005theta^2 + -0.00089theta omega + 0.00077omega^2,0.000416*omega**2 - 1.6e-5*omega*theta - 3.5e-5*omega - 1.2e-5*theta + 4.3e-5
87787,2025-06-25 21:35:00,0.017413,0.045365,0.034360,0.066285,1.158164,0.820285,31.9783,706,0,1.00000omega,-0.001401 + 0.00060theta + 0.00035omega + 0.00006theta^2 + -0.00084theta omega + 0.00150omega^2,0.000757*omega**2 - 1.4e-5*omega*theta - 2.9e-5*omega + 1.0e-6*theta - 0.e-6
87788,2025-06-25 21:40:00,0.017148,0.068921,0.050220,0.089256,4.440823,3.140770,12.8914,1911,1,1.00000omega,0.006011 + -0.13776theta + -0.00853omega + -0.00013theta^2 + 0.00054theta omega + 0.01028omega^2,0.003604*omega**2 + 6.0e-6*omega*theta - 0.000172*omega - 0.000155*theta - 0.002724
87789,2025-06-25 21:45:00,nan,nan,nan,nan,nan,nan,1857.8247,19,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
87790,2025-06-25 21:50:00,0.078577,3.312138,2.342694,0.125971,13.173307,9.315361,1489.2281,20,5,1.00000omega,-0.001591 + -0.00028theta + 0.00117omega + 0.00018theta^2 + -0.00004theta omega + 0.00049omega^2,0.000207*omega**2 - 0.e-6*omega*theta + 2.6e-5*omega + 4.0e-6*theta + 3.5e-5
87791,2025-06-25 21:55:00,0.013062,0.054660,0.039739,0.150403,15.954404,11.281969,5.5042,1188,0,1.00000omega,-0.002291 + -0.00162theta + 0.00003omega + -0.00106theta^2 + 0.00028theta omega + -0.00016omega^2,-5.4e-5*omega**2 + 3.0e-6*omega*theta - 1.5e-5*omega + 2.0e-6*theta - 9.0e-6
87792,2025-06-25 22:00:00,0.011832,0.138900,0.098573,0.084670,7.565977,5.350289,11.4693,1657,0,1.00000omega,0.000391 + -0.00001theta + -0.00041omega + 0.00000theta^2 + 0.00011theta omega + 0.00010omega^2,4.7e-5*omega**2 + 2.0e-6*omega*theta + 1.9e-5*omega + 1.0e-6
87793,2025-06-25 22:05:00,0.012399,0.144119,0.102284,0.147415,21.746506,15.377455,18.3567,2116,0,1.00000omega,-0.000991 + 0.00068theta + 0.00099omega + -0.00008theta^2 + 0.00001theta omega + -0.00038omega^2,-0.000207*omega**2 + 3.0e-5*omega + 2.0e-6*theta - 2.2e-5
87794,2025-06-25 22:10:00,nan,nan,nan,nan,nan,nan,650.8844,16,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2,N/A
