Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
16720,2024-10-17 01:25:00,0.004967,0.033905,0.024230,0.059251,3.204326,2.266188,195.7312,9999,0,1.00000omega,0.007881 + -0.00741theta + 0.02240omega + 0.00634theta^2 + -0.00840theta omega + -0.00479omega^2 + -0.00039theta^3 + 0.00075theta^2 omega + -0.00047theta omega^2 + -0.00310omega^3,-0.015713*omega**3 - 7.9e-5*omega**2*theta - 0.000432*omega**2 + 4.0e-6*omega*theta**2 - 0.000279*omega*theta + 0.004558*omega + 7.0e-6*theta**2 - 0.000203*theta + 0.001797
16721,2024-10-17 01:30:00,0.006101,0.033428,0.024028,0.130378,6.737378,4.764938,102.2879,9999,1,1.00000omega,-0.036781 + -0.33787theta + -0.00687omega + -0.07459theta^2 + 0.00925theta omega + -0.03962omega^2 + -0.00094theta^3 + 0.00164theta^2 omega + 0.00271theta omega^2 + -0.01359omega^3,-0.02495*omega**3 + 0.000166*omega**2*theta - 0.012605*omega**2 + 3.0e-6*omega*theta**2 - 3.7e-5*omega*theta - 0.000562*omega - 1.7e-5*theta**2 + 0.000263*theta + 0.000631
16722,2024-10-17 01:35:00,0.004929,0.049117,0.034906,0.097230,5.275665,3.731092,82.9760,9999,0,1.00000omega,-0.009661 + -0.15048theta + -0.01002omega + 0.02475theta^2 + 0.00063theta omega + -0.01604omega^2 + -0.00006theta^3 + -0.00019theta^2 omega + 0.00465theta omega^2 + 0.00120omega^3,0.002511*omega**3 + 0.000324*omega**2*theta + 0.002341*omega**2 - 1.2e-5*omega*theta - 0.000403*omega + 7.0e-6*theta**2 + 0.000122*theta - 0.000483
16723,2024-10-17 01:40:00,0.004787,0.033945,0.024240,nan,nan,nan,112.3677,9999,1,1.00000omega,-0.071451 + -0.09976theta + 0.09205omega + -0.03364theta^2 + 0.00069theta omega + -0.03871omega^2 + -0.00227theta^3 + -0.00034theta^2 omega + -0.00420theta omega^2 + 0.03338omega^3,0.103761*omega**3 - 0.000435*omega**2*theta - 0.016041*omega**2 - 1.0e-6*omega*theta**2 - 1.2e-5*omega*theta + 0.00305*omega - 1.8e-5*theta**2 - 0.000362*theta - 0.002118
16724,2024-10-17 01:45:00,0.003401,0.009860,0.007375,nan,nan,nan,64.5696,5967,0,1.00000omega,-0.014771 + -0.56599theta + 0.01036omega + 0.40034theta^2 + 0.00454theta omega + -0.17913omega^2 + -0.00573theta^3 + 0.00293theta^2 omega + -0.01044theta omega^2 + 0.03377omega^3,0.126737*omega**3 - 0.001306*omega**2*theta - 0.077757*omega**2 + 1.2e-5*omega*theta**2 + 0.000323*omega*theta + 0.002421*omega - 0.e-6*theta**3 + 0.000131*theta**2 + 0.00255*theta + 0.011078
16725,2024-10-17 01:50:00,0.003290,0.007889,0.006044,0.108983,4.773186,3.376032,67.2235,9215,0,1.00000omega,-0.175031 + 0.07086theta + 0.15900omega + 0.31640theta^2 + -0.22789theta omega + -0.15084omega^2 + -0.19732theta^3 + 0.13958theta^2 omega + -0.02670theta omega^2 + -0.35326omega^3,-1.466588*omega**3 - 0.003695*omega**2*theta - 0.049835*omega**2 + 0.000644*omega*theta**2 - 0.005014*omega*theta + 0.01196*omega - 3.0e-5*theta**3 + 0.000285*theta**2 - 0.000628*theta - 0.00013
16726,2024-10-17 01:55:00,0.008629,0.040860,0.029530,0.055164,2.679164,1.894856,464.1273,9999,3,1.00000omega,-0.009441 + -0.01100theta + 0.00237omega + 0.00772theta^2 + -0.00988theta omega + -0.02394omega^2 + -0.00322theta^3 + 0.00935theta^2 omega + 0.00381theta omega^2 + -0.01327omega^3,-0.054206*omega**3 + 0.000519*omega**2*theta - 0.016992*omega**2 + 4.2e-5*omega*theta**2 - 0.001456*omega*theta + 0.012483*omega + 2.6e-5*theta**2 - 0.000473*theta + 0.002841
16727,2024-10-17 02:00:00,nan,nan,nan,nan,nan,nan,26343.6953,1197,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
16728,2024-10-17 02:05:00,nan,nan,nan,nan,nan,nan,12129.4219,1267,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
16729,2024-10-17 02:10:00,0.004049,0.013119,0.009709,0.098379,3.712783,2.626255,96.2635,9999,0,1.00000omega,0.755141 + 0.04004theta + -0.00474omega + -0.18035theta^2 + -0.05754theta omega + 0.01400omega^2 + -0.03403theta^3 + 0.01100theta^2 omega + 0.01284theta omega^2 + -0.24797omega^3,-0.98273*omega**3 + 0.001696*omega**2*theta - 0.013236*omega**2 + 4.8e-5*omega*theta**2 - 0.001744*omega*theta + 0.013026*omega - 5.0e-6*theta**3 + 8.9e-5*theta**2 - 0.000131*theta - 0.000375
16730,2024-10-17 02:15:00,0.003589,0.017943,0.012939,0.103588,5.712715,4.040163,45.3537,9999,0,1.00000omega,0.149431 + -0.30802theta + -0.01798omega + -0.09789theta^2 + 0.00724theta omega + 0.00794omega^2 + -0.01324theta^3 + 0.00171theta^2 omega + -0.01969theta omega^2 + -0.02687omega^3,-0.064638*omega**3 - 0.001579*omega**2*theta + 0.026387*omega**2 + 5.0e-6*omega*theta**2 - 7.1e-5*omega*theta - 0.000576*omega - 1.0e-6*theta**3 + 2.3e-5*theta**2 - 0.000228*theta + 0.002835
16731,2024-10-17 02:20:00,0.003472,0.004965,0.004284,0.178089,5.842709,4.133338,37.0673,6524,0,1.00000omega,-0.136791 + -0.25243theta + -0.00066omega + -0.06372theta^2 + -0.00973theta omega + -0.21343omega^2 + -0.32488theta^3 + -0.00869theta^2 omega + -0.02524theta omega^2 + 0.00499omega^3,0.010896*omega**3 - 0.001837*omega**2*theta - 0.062432*omega**2 - 2.1e-5*omega*theta**2 - 0.000199*omega*theta - 0.0004*omega - 2.6e-5*theta**3 - 0.000227*theta**2 - 0.000931*theta - 0.00192
16732,2024-10-17 02:25:00,0.004577,0.012366,0.009324,0.129418,4.704893,3.328120,95.9759,9999,3,1.00000omega,0.005031 + -0.17005theta + -0.01717omega + 0.02036theta^2 + 0.02616theta omega + 0.10503omega^2 + -0.24588theta^3 + -0.01934theta^2 omega + -0.01158theta omega^2 + -0.05955omega^3,-0.184089*omega**3 - 0.001193*omega**2*theta + 0.032249*omega**2 - 6.6e-5*omega*theta**2 + 0.000117*omega*theta - 0.000329*omega - 2.8e-5*theta**3 - 9.7e-5*theta**2 - 0.000299*theta - 0.000256
