Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
98120,2025-07-31 20:55:00,0.004349,0.009102,0.007133,0.087237,7.662797,5.418767,44.0192,9766,0,1.00000omega,-0.096551 + -0.05444theta + 0.00035omega + -0.01252theta^2 + 0.00632theta omega + -0.00483omega^2 + 0.00095theta^3 + 0.00084theta^2 omega + -0.00341theta omega^2 + 0.00010omega^3,0.000168*omega**3 - 0.000191*omega**2*theta - 0.000216*omega**2 + 2.0e-6*omega*theta**2 + 3.5e-5*omega*theta - 0.000193*omega - 4.0e-6*theta**2 - 2.4e-5*theta - 0.000244
98121,2025-07-31 21:00:00,nan,nan,nan,nan,nan,nan,358928.0938,722,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
98122,2025-07-31 21:05:00,0.004055,0.004690,0.004384,0.070014,2.616861,1.851062,125.6196,6886,0,1.00000omega,-0.056491 + -0.14182theta + -0.07552omega + -0.01645theta^2 + 0.03965theta omega + -0.05768omega^2 + -0.03641theta^3 + -0.02223theta^2 omega + -0.01051theta omega^2 + -0.00741omega^3,-0.037653*omega**3 - 0.00178*omega**2*theta - 0.011663*omega**2 - 0.000126*omega*theta**2 + 0.002247*omega*theta - 0.011983*omega - 7.0e-6*theta**3 + 0.000132*theta**2 - 0.001002*theta + 0.002709
98123,2025-07-31 21:10:00,0.003509,0.003738,0.003625,0.081706,3.448902,2.439427,226.2209,6770,0,1.00000omega,0.004311 + -0.02555theta + -0.24996omega + 0.00278theta^2 + 0.02446theta omega + 0.19969omega^2 + -0.20361theta^3 + -0.04437theta^2 omega + -0.06224theta omega^2 + -0.01808omega^3,-0.221345*omega**3 - 0.025399*omega**2*theta + 0.186884*omega**2 - 0.000604*omega*theta**2 + 0.00334*omega*theta - 0.01284*omega - 9.2e-5*theta**3 + 0.000649*theta**2 - 0.001548*theta + 0.001261
98124,2025-07-31 21:15:00,0.010279,0.040223,0.029356,0.048620,3.294413,2.329755,718.0724,9999,0,1.00000omega,-0.010371 + -0.00117theta + 0.00739omega + 0.01433theta^2 + -0.02358theta omega + -0.00656omega^2 + -0.00264theta^3 + 0.00050theta^2 omega + -0.00104theta omega^2 + 0.00067omega^3,0.00299*omega**3 - 0.000155*omega**2*theta - 0.000834*omega**2 + 2.0e-6*omega*theta**2 - 0.000357*omega*theta + 0.003868*omega + 2.0e-5*theta**2 - 0.000293*theta + 0.001297
98125,2025-07-31 21:20:00,0.004736,0.006462,0.005665,nan,nan,nan,131.7288,9570,0,1.00000omega,0.111651 + -0.86467theta + 0.03833omega + 0.00036theta^2 + 0.45585theta omega + -0.03481omega^2 + -0.02398theta^3 + -0.00493theta^2 omega + -0.02276theta omega^2 + 0.02410omega^3,0.095877*omega**3 - 0.003018*omega**2*theta + 0.011021*omega**2 - 2.2e-5*omega*theta**2 + 0.005876*omega*theta - 0.043511*omega - 4.0e-6*theta**3 + 8.3e-5*theta**2 - 0.001616*theta + 0.009603
98126,2025-07-31 21:25:00,nan,nan,nan,nan,nan,nan,36056.6484,1915,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
98127,2025-07-31 21:30:00,nan,nan,nan,nan,nan,nan,89798.7734,1173,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
98128,2025-07-31 21:35:00,nan,nan,nan,nan,nan,nan,68497.5781,1247,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
98129,2025-07-31 21:40:00,0.014751,0.046894,0.034761,0.059386,3.942608,2.788161,5367.1152,9999,4,1.00000omega,-0.039581 + -0.00549theta + -0.04012omega + 0.00203theta^2 + -0.00049theta omega + -0.00411omega^2 + 0.00000theta^3 + 0.00036theta^2 omega + -0.00000theta omega^2 + -0.00065omega^3,-0.010578*omega**3 - 0.003027*omega**2 + 7.0e-6*omega*theta**2 - 0.000415*omega*theta + 0.00528*omega + 2.0e-6*theta**2 - 0.000109*theta + 0.001723
98130,2025-07-31 21:45:00,nan,nan,nan,nan,nan,nan,36935.9062,1197,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
98131,2025-07-31 21:50:00,0.004116,0.008833,0.006891,0.074887,7.707293,5.450137,339.4064,9999,0,1.00000omega,-0.132071 + -0.00682theta + -0.29669omega + 0.00060theta^2 + -0.00454theta omega + -0.04879omega^2 + -0.00091theta^3 + 0.00037theta^2 omega + -0.00295theta omega^2 + -0.01430omega^3,-0.187564*omega**3 - 0.00129*omega**2*theta - 0.011646*omega**2 + 5.0e-6*omega*theta**2 - 0.000272*omega*theta - 0.006913*omega + 2.2e-5*theta**2 - 0.00036*theta + 0.001817
98132,2025-07-31 21:55:00,0.004531,0.011246,0.008573,0.108583,13.618124,9.629774,359.6956,8741,1,1.00000omega,-0.008681 + 0.00123theta + -0.01211omega + 0.00008theta^2 + -0.00026theta omega + -0.04222omega^2 + -0.00002theta^3 + 0.00007theta^2 omega + 0.00069theta omega^2 + -0.00585omega^3,-0.06788*omega**3 + 0.000267*omega**2*theta - 0.030428*omega**2 + 1.0e-6*omega*theta**2 - 3.4e-5*omega*theta - 9.9e-5*omega - 7.0e-6*theta + 9.0e-6
98133,2025-07-31 22:00:00,0.005334,0.012411,0.009552,0.067747,5.470248,3.868346,93.2083,9999,0,1.00000omega,-0.106121 + -0.03250theta + -0.04486omega + 0.00047theta^2 + -0.01909theta omega + -0.01588omega^2 + -0.01674theta^3 + -0.00576theta^2 omega + 0.00546theta omega^2 + -0.00044omega^3,-0.000992*omega**3 + 0.00041*omega**2*theta - 0.005243*omega**2 - 1.4e-5*omega*theta**2 - 0.000112*omega*theta - 0.001185*omega - 1.0e-6*theta**3 + 9.0e-6*theta**2 - 5.6e-5*theta - 0.000337
98134,2025-07-31 22:05:00,0.003588,0.005241,0.004491,nan,nan,nan,66.3190,9999,1,1.00000omega,0.014821 + -0.14136theta + -0.07019omega + 0.11086theta^2 + 0.07523theta omega + -0.69439omega^2 + -0.02079theta^3 + -0.03786theta^2 omega + 0.26326theta omega^2 + -0.06267omega^3,-0.230784*omega**3 + 0.032315*omega**2*theta - 0.244236*omega**2 - 0.000155*omega*theta**2 + 0.000888*omega*theta - 0.002366*omega - 3.0e-6*theta**3 + 4.3e-5*theta**2 - 0.00016*theta + 5.2e-5
98135,2025-07-31 22:10:00,nan,nan,nan,nan,nan,nan,13158.3760,1392,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
98136,2025-07-31 22:15:00,nan,nan,nan,nan,nan,nan,21349.1934,1182,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
98137,2025-07-31 22:20:00,nan,nan,nan,nan,nan,nan,22055.3125,1105,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
98138,2025-07-31 22:25:00,0.004533,0.023306,0.016789,nan,nan,nan,81.2114,9999,0,1.00000omega,0.030681 + -0.12164theta + 0.05096omega + -0.02483theta^2 + 0.01045theta omega + 0.01666omega^2 + 0.00008theta^3 + 0.00014theta^2 omega + -0.00570theta omega^2 + 0.01960omega^3,0.051924*omega**3 - 0.000503*omega**2*theta + 0.014669*omega**2 + 8.8e-5*omega*theta - 0.000146*omega - 9.0e-6*theta**2 + 0.00019*theta - 0.000389
98139,2025-07-31 22:30:00,0.005180,0.007360,0.006364,0.061067,2.044586,1.446385,130.6411,9999,0,1.00000omega,0.056291 + -0.20409theta + -0.14614omega + 0.01254theta^2 + -0.05709theta omega + 0.01937omega^2 + -0.01325theta^3 + 0.01323theta^2 omega + -0.00559theta omega^2 + -0.14250omega^3,-0.470882*omega**3 - 0.000616*omega**2*theta - 0.001567*omega**2 + 4.9e-5*omega*theta**2 + 0.00063*omega*theta - 0.004882*omega - 2.0e-6*theta**3 - 5.9e-5*theta**2 - 0.000927*theta - 0.005527
98140,2025-07-31 22:35:00,nan,nan,nan,nan,nan,nan,3347.8079,1038,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
98141,2025-07-31 22:40:00,nan,nan,nan,nan,nan,nan,18147.4180,1514,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
98142,2025-07-31 22:45:00,nan,nan,nan,nan,nan,nan,44655.9062,1129,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
98143,2025-07-31 22:50:00,nan,nan,nan,nan,nan,nan,21024.0723,1147,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
98144,2025-07-31 22:55:00,nan,nan,nan,nan,nan,nan,15990.3984,968,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
98145,2025-07-31 23:00:00,0.004860,0.015985,0.011814,0.067203,2.699946,1.909741,59.0117,9999,0,1.00000omega,-0.069701 + -0.24188theta + -0.03480omega + -0.05935theta^2 + -0.00398theta omega + 0.00931omega^2 + -0.00028theta^3 + -0.00290theta^2 omega + 0.01447theta omega^2 + 0.00270omega^3,0.004698*omega**3 + 0.000839*omega**2*theta - 0.012491*omega**2 - 6.0e-6*omega*theta**2 + 0.000165*omega*theta - 0.002327*omega - 1.5e-5*theta**2 + 0.000272*theta - 0.0004
98146,2025-07-31 23:05:00,0.004082,0.009587,0.007368,0.039134,1.528322,1.081041,37.4444,9999,0,1.00000omega,0.149481 + -0.19443theta + 0.00339omega + 0.03240theta^2 + 0.09099theta omega + -0.02216omega^2 + -0.00081theta^3 + -0.00016theta^2 omega + 0.00430theta omega^2 + -0.00051omega^3,-0.000872*omega**3 + 0.000245*omega**2*theta - 0.00427*omega**2 + 0.000722*omega*theta + 0.003126*omega + 8.0e-6*theta**2 - 0.000147*theta - 5.9e-5
98147,2025-07-31 23:10:00,nan,nan,nan,nan,nan,nan,10666.5098,1288,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
98148,2025-07-31 23:15:00,nan,nan,nan,nan,nan,nan,20505.8574,1000,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
98149,2025-07-31 23:20:00,0.004538,0.004325,0.004433,0.069707,1.790166,1.266798,327.0369,6610,0,1.00000omega,-0.021291 + -0.08996theta + 0.01537omega + 0.20010theta^2 + -0.03199theta omega + -0.04333omega^2 + -1.00834theta^3 + -0.00648theta^2 omega + 0.02657theta omega^2 + -0.06378omega^3,-0.672158*omega**3 + 0.009334*omega**2*theta - 0.045779*omega**2 - 7.6e-5*omega*theta**2 - 0.000305*omega*theta + 0.001521*omega - 0.000394*theta**3 + 0.002674*theta**2 - 0.006142*theta + 0.004715
98150,2025-07-31 23:25:00,nan,nan,nan,nan,nan,nan,9343.1514,803,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
98151,2025-07-31 23:30:00,0.003518,0.015029,0.010914,0.057147,7.626558,5.392942,329.5687,9999,0,1.00000omega,-0.006211 + -0.00288theta + -0.00709omega + 0.00025theta^2 + -0.01128theta omega + 0.00709omega^2 + -0.00005theta^3 + 0.00004theta^2 omega + -0.00611theta omega^2 + 0.00104omega^3,0.017971*omega**3 - 0.003519*omega**2*theta + 0.047331*omega**2 + 1.0e-6*omega*theta**2 - 0.000304*omega*theta + 0.003274*omega + 1.0e-6*theta**2 - 2.2e-5*theta + 0.000113
98152,2025-07-31 23:35:00,0.003740,0.006623,0.005378,0.135140,18.741784,13.252787,175.5289,9999,0,1.00000omega,0.001041 + -0.01592theta + 0.15372omega + 0.00798theta^2 + -0.12550theta omega + 0.05064omega^2 + 0.00027theta^3 + 0.00476theta^2 omega + -0.02070theta omega^2 + 0.00813omega^3,0.068164*omega**3 - 0.005785*omega**2*theta + 0.071564*omega**2 + 4.4e-5*omega*theta**2 - 0.002898*omega*theta + 0.024906*omega + 3.0e-6*theta**2 - 7.5e-5*theta + 0.000381
98153,2025-07-31 23:40:00,0.003822,0.004464,0.004156,0.080188,4.520270,3.196816,118.5818,6594,0,1.00000omega,-0.033501 + -0.32015theta + -0.03882omega + -0.11600theta^2 + 0.00523theta omega + 0.01252omega^2 + -0.00219theta^3 + 0.01286theta^2 omega + -0.00783theta omega^2 + -0.01774omega^3,-0.096676*omega**3 - 0.001422*omega**2*theta + 0.016107*omega**2 + 7.8e-5*omega*theta**2 - 0.001105*omega*theta + 0.002609*omega - 4.5e-5*theta**2 + 0.0004*theta - 0.000352
98154,2025-07-31 23:45:00,nan,nan,nan,nan,nan,nan,12213.9473,1356,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
98155,2025-07-31 23:50:00,nan,nan,nan,nan,nan,nan,416866.7188,889,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
98156,2025-07-31 23:55:00,0.003550,0.015589,0.011305,1.494205,155.652263,110.067842,78.0714,9999,0,1.00000omega,0.023181 + -0.09822theta + -0.04208omega + -0.15002theta^2 + -0.01848theta omega + 0.00187omega^2 + -0.00080theta^3 + -0.00167theta^2 omega + -0.00036theta omega^2 + -0.01167omega^3,-0.048357*omega**3 - 5.0e-5*omega**2*theta + 0.000568*omega**2 - 8.0e-6*omega*theta**2 - 0.000268*omega*theta - 0.002037*omega - 6.3e-5*theta**2 - 0.000428*theta - 0.000615
98157,2025-08-01 00:00:00,0.007537,0.042064,0.030217,0.047883,1.382283,0.978008,84.2317,9999,0,1.00000omega,0.003451 + -0.22201theta + -0.00514omega + 0.06408theta^2 + -0.00952theta omega + 0.01182omega^2 + -0.00056theta^3 + 0.00278theta^2 omega + 0.00366theta omega^2 + -0.04350omega^3,-0.044163*omega**3 + 0.000124*omega**2*theta + 0.00496*omega**2 + 3.0e-6*omega*theta**2 + 8.3e-5*omega*theta + 0.000102*omega + 1.2e-5*theta**2 + 0.00031*theta + 0.000858
98158,2025-08-01 00:05:00,0.003640,0.004811,0.004266,0.106351,10.117172,7.154316,170.1659,9999,3,1.00000omega,-0.068051 + -0.01737theta + -0.07593omega + -0.04990theta^2 + 0.01736theta omega + -0.00237omega^2 + -0.00365theta^3 + -0.00511theta^2 omega + 0.01569theta omega^2 + -0.00308omega^3,-0.026046*omega**3 + 0.004423*omega**2*theta - 0.046978*omega**2 - 4.8e-5*omega*theta**2 + 0.0013*omega*theta - 0.010838*omega - 1.0e-6*theta**3 + 6.0e-6*theta**2 + 0.000223*theta - 0.001826
98159,2025-08-01 00:10:00,0.003282,0.004372,0.003866,0.153578,5.523230,3.907023,65.6499,7305,0,1.00000omega,0.110151 + -0.07042theta + -0.00766omega + 0.00405theta^2 + 0.05351theta omega + 0.03118omega^2 + -0.24688theta^3 + 0.01360theta^2 omega + -0.07843theta omega^2 + -0.04088omega^3,-0.175486*omega**3 - 0.011223*omega**2*theta - 0.045964*omega**2 + 6.5e-5*omega*theta**2 + 0.001342*omega*theta + 0.004935*omega - 3.9e-5*theta**3 - 0.000604*theta**2 - 0.00318*theta - 0.005385
98160,2025-08-01 00:15:00,nan,nan,nan,nan,nan,nan,31540.1992,1061,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
98161,2025-08-01 00:20:00,0.003478,0.010765,0.007999,0.077668,7.386224,5.223138,170.9097,9999,0,1.00000omega,-0.006031 + -0.00103theta + -0.00109omega + -0.00023theta^2 + -0.00136theta omega + 0.00404omega^2 + 0.00001theta^3 + -0.00009theta^2 omega + -0.00007theta omega^2 + -0.00021omega^3,-0.001954*omega**3 - 2.2e-5*omega**2*theta + 0.002588*omega**2 - 0.e-6*omega*theta**2 + 4.0e-6*omega*theta + 0.000131*omega + 6.0e-6*theta - 4.2e-5
98162,2025-08-01 00:25:00,0.004113,0.008524,0.006692,0.175398,20.643669,14.597805,269.0635,9858,0,1.00000omega,-0.026321 + -0.03242theta + 0.19427omega + 0.00958theta^2 + -0.02674theta omega + -0.00265omega^2 + 0.00018theta^3 + 0.00373theta^2 omega + -0.01713theta omega^2 + -0.00096omega^3,-0.010111*omega**3 - 0.006014*omega**2*theta + 0.03353*omega**2 + 4.4e-5*omega*theta**2 - 0.001038*omega*theta + 0.011045*omega + 5.0e-6*theta**2 - 0.000102*theta + 0.000362
98163,2025-08-01 00:30:00,0.003174,0.005078,0.004234,0.061961,2.055338,1.454004,73.1088,8746,0,1.00000omega,-0.034341 + -0.14093theta + 0.03646omega + -0.01388theta^2 + 0.00693theta omega + -0.00775omega^2 + -0.00115theta^3 + 0.00067theta^2 omega + -0.00374theta omega^2 + -0.00258omega^3,-0.01276*omega**3 - 0.000617*omega**2*theta - 0.003579*omega**2 + 4.0e-6*omega*theta**2 + 9.9e-5*omega*theta + 0.001283*omega - 7.0e-6*theta**2 - 0.000166*theta - 0.000207
98164,2025-08-01 00:35:00,nan,nan,nan,nan,nan,nan,1821.6276,8220,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
98165,2025-08-01 00:40:00,nan,nan,nan,nan,nan,nan,21644.2344,1113,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
98166,2025-08-01 00:45:00,nan,nan,nan,nan,nan,nan,106489.8906,1490,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
98167,2025-08-01 00:50:00,0.008880,0.050682,0.036384,0.040492,1.968011,1.391889,727.8531,9999,1,1.00000omega,0.122941 + -0.05283theta + -0.03111omega + 0.01179theta^2 + -0.00067theta omega + 0.00375omega^2 + -0.00045theta^3 + -0.00026theta^2 omega + -0.00076theta omega^2 + -0.00368omega^3,-0.021897*omega**3 - 0.000151*omega**2*theta - 0.000906*omega**2 - 2.0e-6*omega*theta**2 - 6.9e-5*omega*theta - 0.001709*omega + 1.0e-6*theta**2 + 5.4e-5*theta + 0.000513
98168,2025-08-01 00:55:00,0.004148,0.018751,0.013579,0.068857,3.147702,2.226294,52.0950,9999,0,1.00000omega,-0.112121 + -0.07744theta + 0.38086omega + -0.00143theta^2 + 0.01446theta omega + -0.02212omega^2 + -0.00128theta^3 + 0.00019theta^2 omega + -0.00487theta omega^2 + 0.00244omega^3,0.005051*omega**3 - 0.000336*omega**2*theta - 0.006345*omega**2 + 0.000128*omega*theta + 0.012898*omega - 0.e-6*theta**2 - 8.8e-5*theta - 0.000612
98169,2025-08-01 01:00:00,0.009291,0.055736,0.039955,0.039406,1.202995,0.851102,145.3462,9999,0,1.00000omega,0.045551 + -0.10254theta + -0.09624omega + 0.06592theta^2 + 0.00291theta omega + 0.00288omega^2 + -0.01334theta^3 + 0.00559theta^2 omega + 0.00018theta omega^2 + -0.01163omega^3,-0.013008*omega**3 + 7.0e-6*omega**2*theta + 0.000711*omega**2 + 7.0e-6*omega*theta**2 + 0.000339*omega*theta + 0.00091*omega - 0.e-6*theta**3 - 2.4e-5*theta**2 - 0.000342*theta - 0.001613
98170,2025-08-01 01:05:00,0.003342,0.003955,0.003661,nan,nan,nan,147.0430,5249,0,1.00000omega,-0.021711 + -0.77011theta + 0.04338omega + 0.01916theta^2 + 0.05749theta omega + -0.18967omega^2 + 0.05398theta^3 + -0.00846theta^2 omega + 0.04213theta omega^2 + 0.06442omega^3,0.556412*omega**3 + 0.01213*omega**2*theta - 0.14435*omega**2 - 8.1e-5*omega*theta**2 + 0.001598*omega*theta - 0.003164*omega + 1.7e-5*theta**3 - 0.00017*theta**2 - 0.000298*theta + 0.002353
98171,2025-08-01 01:10:00,0.003839,0.018899,0.013636,0.042447,1.776367,1.256440,143.4998,9999,0,1.00000omega,-0.020791 + 0.00394theta + 0.00593omega + -0.02089theta^2 + 0.00047theta omega + 0.04200omega^2 + -0.00483theta^3 + -0.00441theta^2 omega + 0.00280theta omega^2 + -0.00435omega^3,-0.027881*omega**3 + 0.000598*omega**2*theta + 0.024739*omega**2 - 3.1e-5*omega*theta**2 - 0.000552*omega*theta - 0.002227*omega - 1.0e-6*theta**3 - 4.1e-5*theta**2 - 0.000459*theta - 0.00167
98172,2025-08-01 01:15:00,0.003189,0.005615,0.004566,0.036713,2.568615,1.816470,98.6840,9929,1,1.00000omega,0.107001 + -0.20666theta + -0.02618omega + 0.21564theta^2 + -0.00477theta omega + -0.31109omega^2 + -0.02513theta^3 + -0.00052theta^2 omega + 0.01349theta omega^2 + -0.02017omega^3,-0.135539*omega**3 + 0.003022*omega**2*theta - 0.14914*omega**2 - 4.0e-6*omega*theta**2 - 7.0e-5*omega*theta - 0.000827*omega - 6.0e-6*theta**3 + 0.000125*theta**2 - 0.00038*theta + 0.000443
