Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
42240,2025-01-18 06:30:00,0.003753,0.004967,0.004402,0.123530,5.981100,4.230178,90.2703,7148,0,1.00000omega,-0.015351 + -0.03893theta + -0.02187omega + 0.07303theta^2 + 0.01700theta omega + -0.02274omega^2 + -0.10366theta^3 + 0.00762theta^2 omega + -0.00124theta omega^2 + -0.01504omega^3,-0.06375*omega**3 - 0.000175*omega**2*theta - 0.009627*omega**2 + 3.6e-5*omega*theta**2 + 0.000655*omega*theta + 0.001946*omega - 1.6e-5*theta**3 - 0.00027*theta**2 - 0.001521*theta - 0.002961
42241,2025-01-18 06:35:00,0.002976,0.010535,0.007741,0.094460,3.032614,2.145422,36.8132,9999,0,1.00000omega,-0.036271 + -0.02786theta + -0.04059omega + -0.02617theta^2 + -0.11557theta omega + -0.06218omega^2 + -0.02939theta^3 + 0.00394theta^2 omega + -0.00080theta omega^2 + -0.11370omega^3,-0.323718*omega**3 - 7.6e-5*omega**2*theta - 0.018242*omega**2 + 1.2e-5*omega*theta**2 - 0.001487*omega*theta + 0.014736*omega - 3.0e-6*theta**3 + 0.000103*theta**2 - 0.001162*theta + 0.004347
42242,2025-01-18 06:40:00,0.003858,0.003925,0.003891,nan,nan,nan,83.2919,6581,0,1.00000omega,0.074611 + 0.03462theta + 0.32317omega + -0.12516theta^2 + 0.04083theta omega + 0.05035omega^2 + -0.85427theta^3 + -0.01877theta^2 omega + 0.18329theta omega^2 + 0.11820omega^3,0.441092*omega**3 + 0.0228*omega**2*theta + 0.082335*omega**2 - 7.8e-5*omega*theta**2 + 3.9e-5*omega*theta + 0.011508*omega - 0.000118*theta**3 - 0.001052*theta**2 - 0.003081*theta - 0.002732
42243,2025-01-18 06:45:00,0.003780,0.005107,0.004493,0.329417,9.856934,6.973796,59.7395,6784,1,1.00000omega,-0.366141 + -1.26128theta + 0.49662omega + 1.31970theta^2 + -0.09084theta omega + -0.19066omega^2 + -0.24905theta^3 + 0.14170theta^2 omega + -0.00044theta omega^2 + -0.12220omega^3,-0.359329*omega**3 - 4.3e-5*omega**2*theta - 0.059815*omega**2 + 0.000463*omega*theta**2 + 0.001718*omega*theta + 0.017663*omega - 2.7e-5*theta**3 + 0.000225*theta**2 + 0.000568*theta - 0.002176
42244,2025-01-18 06:50:00,nan,nan,nan,nan,nan,nan,10166.4229,941,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
42245,2025-01-18 06:55:00,0.004503,0.026194,0.018794,0.109751,11.853226,8.381856,114.9503,9999,1,1.00000omega,0.015781 + -0.00431theta + -0.01207omega + 0.00125theta^2 + 0.00035theta omega + -0.02865omega^2 + -0.00077theta^3 + -0.00018theta^2 omega + 0.01098theta omega^2 + -0.02065omega^3,-0.075915*omega**3 + 0.001346*omega**2*theta - 0.034306*omega**2 - 0.e-6*omega*theta**2 + 3.1e-5*omega*theta - 0.000715*omega + 6.0e-6*theta**2 - 0.000125*theta + 0.000911
42246,2025-01-18 07:00:00,nan,nan,nan,nan,nan,nan,14497.8818,850,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
42247,2025-01-18 07:05:00,nan,nan,nan,nan,nan,nan,88823.2344,791,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
42248,2025-01-18 07:10:00,nan,nan,nan,nan,nan,nan,8791.4873,918,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
42249,2025-01-18 07:15:00,0.004530,0.010809,0.008287,nan,nan,nan,59.9740,9999,0,1.00000omega,-0.038931 + -0.00952theta + 0.03370omega + 0.00776theta^2 + -0.02258theta omega + -0.00203omega^2 + 0.00017theta^3 + 0.06119theta^2 omega + 0.00886theta omega^2 + -0.00077omega^3,-0.001576*omega**3 + 0.000604*omega**2*theta + 0.005518*omega**2 + 0.000139*omega*theta**2 + 0.002588*omega*theta + 0.013091*omega + 3.0e-6*theta**2 + 3.8e-5*theta - 3.3e-5
42250,2025-01-18 07:20:00,0.004632,0.027421,0.019664,0.090288,3.947556,2.792073,234.1411,9934,5,1.00000omega,0.001351 + -0.00648theta + 0.00611omega + -0.01961theta^2 + 0.02260theta omega + -0.00645omega^2 + -0.00278theta^3 + -0.00026theta^2 omega + 0.00840theta omega^2 + -0.00264omega^3,-0.018417*omega**3 + 0.001953*omega**2*theta - 0.02885*omega**2 - 2.0e-6*omega*theta**2 + 0.000416*omega*theta - 0.004933*omega - 0.e-6*theta**3 + 1.8e-5*theta**2 - 0.000104*theta - 8.3e-5
