Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
27940,2024-11-25 05:30:00,0.003577,0.008454,0.006491,nan,nan,nan,91.3128,6140,0,1.00000omega,-0.344481 + 0.05404theta + 0.21882omega + 0.26642theta^2 + -0.02600theta omega + -0.01524omega^2 + -0.33265theta^3 + -0.02033theta^2 omega + 0.28349theta omega^2 + 0.03976omega^3,0.193807*omega**3 + 0.046062*omega**2*theta + 0.214571*omega**2 - 0.00011*omega*theta**2 - 0.001405*omega*theta + 0.003092*omega - 6.0e-5*theta**3 - 0.000744*theta**2 - 0.002933*theta - 0.004529
27941,2024-11-25 05:35:00,0.002986,0.004450,0.003789,0.098879,2.041139,1.444995,78.5891,5052,0,1.00000omega,0.069031 + -0.80492theta + -0.09357omega + -0.29927theta^2 + -0.15389theta omega + -0.20527omega^2 + -2.41775theta^3 + 0.84672theta^2 omega + 0.03575theta omega^2 + -0.30821omega^3,-1.855575*omega**3 + 0.007174*omega**2*theta - 0.087059*omega**2 + 0.005664*omega*theta**2 + 0.005434*omega*theta - 0.002049*omega - 0.000539*theta**3 - 0.001253*theta**2 - 0.001851*theta - 0.00068
27942,2024-11-25 05:40:00,0.003155,0.004059,0.003635,nan,nan,nan,84.0265,5707,0,1.00000omega,-0.085411 + -0.78988theta + 0.10061omega + -0.26856theta^2 + 0.05331theta omega + -0.08048omega^2 + -0.44817theta^3 + 0.01610theta^2 omega + 0.04225theta omega^2 + 0.22884omega^3,1.308549*omega**3 + 0.008053*omega**2*theta - 0.017119*omega**2 + 0.000102*omega*theta**2 + 0.001234*omega*theta + 0.005601*omega - 9.5e-5*theta**3 - 0.000767*theta**2 - 0.002886*theta - 0.003896
27943,2024-11-25 05:45:00,0.003485,0.013100,0.009585,nan,nan,nan,77.2739,9999,0,1.00000omega,-0.011971 + -0.04889theta + -0.01423omega + 0.04162theta^2 + 0.09909theta omega + -0.15702omega^2 + -0.22442theta^3 + 0.01867theta^2 omega + 0.03452theta omega^2 + 0.11408omega^3,0.48744*omega**3 + 0.004917*omega**2*theta - 0.044826*omega**2 + 8.9e-5*omega*theta**2 + 0.001767*omega*theta + 0.003949*omega - 3.6e-5*theta**3 - 0.000295*theta**2 - 0.00087*theta - 0.000943
27944,2024-11-25 05:50:00,0.003586,0.007375,0.005799,0.076629,4.145739,2.931981,109.9896,6753,0,1.00000omega,-0.007661 + -0.01510theta + -0.03550omega + 0.00298theta^2 + 0.00233theta omega + 0.03232omega^2 + -0.00561theta^3 + 0.00209theta^2 omega + -0.00360theta omega^2 + 0.00450omega^3,0.02619*omega**3 - 0.000698*omega**2*theta + 0.006337*omega**2 + 1.4e-5*omega*theta**2 + 0.00034*omega*theta + 0.000932*omega - 1.0e-6*theta**3 - 4.0e-5*theta**2 - 0.000448*theta - 0.001772
27945,2024-11-25 05:55:00,0.003090,0.004288,0.003737,0.112568,4.391848,3.106526,58.0511,6194,1,1.00000omega,0.026331 + -0.25949theta + -0.05800omega + -0.00323theta^2 + 0.04004theta omega + 0.00872omega^2 + -0.37179theta^3 + 0.07577theta^2 omega + -0.00782theta omega^2 + -0.04617omega^3,-0.186804*omega**3 - 0.001055*omega**2*theta + 0.001872*omega**2 + 0.000341*omega*theta**2 + 0.001349*omega*theta - 0.000773*omega - 5.6e-5*theta**3 - 0.000212*theta**2 - 0.000558*theta - 0.000398
27946,2024-11-25 06:00:00,0.003098,0.004485,0.003854,0.096730,5.454784,3.857721,72.2634,6096,0,1.00000omega,0.074271 + -0.64017theta + -0.01553omega + -0.24070theta^2 + -0.03282theta omega + -0.00637omega^2 + -0.01133theta^3 + -0.00030theta^2 omega + -0.01838theta omega^2 + 0.00256omega^3,0.012789*omega**3 - 0.003061*omega**2*theta + 0.019252*omega**2 - 2.0e-6*omega*theta**2 - 0.000423*omega*theta + 0.002585*omega - 2.0e-6*theta**3 - 6.4e-5*theta**2 + 0.000526*theta + 0.00048
27947,2024-11-25 06:05:00,0.003167,0.005427,0.004443,nan,nan,nan,123.4799,8075,0,1.00000omega,0.027221 + 0.01304theta + -0.00745omega + -0.01619theta^2 + 0.00412theta omega + 0.08333omega^2 + -0.00732theta^3 + -0.00420theta^2 omega + 0.00610theta omega^2 + 0.02701omega^3,0.220199*omega**3 + 0.001658*omega**2*theta + 0.025515*omega**2 - 3.8e-5*omega*theta**2 + 0.000894*omega*theta - 0.005471*omega - 2.0e-6*theta**3 + 6.2e-5*theta**2 - 0.000558*theta + 0.001599
27948,2024-11-25 06:10:00,0.003660,0.004198,0.003939,0.107702,3.019243,2.136285,61.8125,6118,0,1.00000omega,-0.220741 + -0.65099theta + -0.03746omega + 0.02379theta^2 + -0.00260theta omega + 0.03832omega^2 + -0.00645theta^3 + 0.13055theta^2 omega + -0.03860theta omega^2 + -0.16703omega^3,-0.536661*omega**3 - 0.004134*omega**2*theta - 0.020559*omega**2 + 0.000466*omega*theta**2 + 0.007435*omega*theta + 0.028402*omega - 0.e-6*theta**3 - 1.0e-5*theta**2 - 0.000732*theta - 0.00638
27949,2024-11-25 06:15:00,0.003939,0.003691,0.003817,0.065921,1.731718,1.225396,196.6989,5674,0,1.00000omega,0.226371 + -0.42084theta + -0.12056omega + 0.00225theta^2 + 0.13084theta omega + 0.09844omega^2 + -0.55316theta^3 + -0.00293theta^2 omega + -0.03776theta omega^2 + -0.10122omega^3,-0.8601*omega**3 - 0.010695*omega**2*theta + 0.014468*omega**2 - 2.8e-5*omega*theta**2 + 0.002125*omega*theta + 0.003864*omega - 0.000174*theta**3 - 0.00185*theta**2 - 0.007024*theta - 0.008929
