Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
72820,2025-05-04 21:00:00,0.005913,0.006351,0.006136,0.140210,3.237420,2.291347,122.2785,6567,1,1.00000omega,0.067661 + -1.29191theta + -0.25006omega + -1.69513theta^2 + 0.04850theta omega + 0.01233omega^2 + -1.51291theta^3 + 0.00651theta^2 omega + 0.05681theta omega^2 + -0.06881omega^3,-0.163676*omega**3 + 0.004504*omega**2*theta + 0.017935*omega**2 + 1.7e-5*omega*theta**2 + 0.000566*omega*theta - 0.006696*omega - 0.000133*theta**3 - 0.001814*theta**2 - 0.008963*theta - 0.014221
72821,2025-05-04 21:05:00,0.019414,0.075406,0.055059,0.086690,3.223233,2.279994,1235.9812,9999,0,1.00000omega,0.043301 + -0.07331theta + 0.02291omega + 0.09593theta^2 + 0.00392theta omega + 0.09820omega^2 + -0.02480theta^3 + -0.00169theta^2 omega + 0.00606theta omega^2 + 0.07079omega^3,0.152693*omega**3 + 0.000436*omega**2*theta + 0.034053*omega**2 - 4.0e-6*omega*theta**2 - 0.000109*omega*theta + 0.000112*omega - 2.0e-6*theta**3 - 7.7e-5*theta**2 - 0.000935*theta - 0.003316
72822,2025-05-04 21:10:00,nan,nan,nan,nan,nan,nan,442.5091,3713,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
72823,2025-05-04 21:15:00,0.006623,0.007286,0.006962,0.099209,2.606313,1.844276,198.8929,6210,0,1.00000omega,0.122851 + -1.41262theta + -0.28024omega + 0.09121theta^2 + -0.56340theta omega + 0.07780omega^2 + -0.02322theta^3 + 0.03207theta^2 omega + 0.00740theta omega^2 + -0.11106omega^3,-0.335402*omega**3 + 0.000745*omega**2*theta + 0.031422*omega**2 + 0.000108*omega*theta**2 - 0.004012*omega*theta - 0.05443*omega - 3.0e-6*theta**3 - 3.8e-5*theta**2 - 0.001625*theta - 0.013057
72824,2025-05-04 21:20:00,0.007154,0.007085,0.007120,0.141337,3.950285,2.795061,129.6843,6495,0,1.00000omega,0.013911 + -0.57274theta + 0.06569omega + -0.24240theta^2 + 0.04150theta omega + -0.03568omega^2 + -0.07941theta^3 + 0.11839theta^2 omega + -0.12033theta omega^2 + -0.00991omega^3,-0.01699*omega**3 - 0.006877*omega**2*theta + 0.00924*omega**2 + 0.000226*omega*theta**2 - 0.000835*omega*theta + 0.002841*omega - 5.0e-6*theta**3 - 2.5e-5*theta**2 - 0.000405*theta + 0.001366
72825,2025-05-04 21:25:00,0.007070,0.008384,0.007755,0.194487,5.579200,3.947487,101.1773,7231,0,1.00000omega,-0.144061 + -1.20532theta + -0.17343omega + 0.20312theta^2 + -0.23383theta omega + -0.06879omega^2 + -0.11833theta^3 + -0.02366theta^2 omega + 0.65069theta omega^2 + -0.01691omega^3,-0.023255*omega**3 + 0.029828*omega**2*theta + 0.434945*omega**2 - 3.6e-5*omega*theta**2 - 0.002759*omega*theta - 0.039155*omega - 6.0e-6*theta**3 - 0.000224*theta**2 - 0.003992*theta - 0.030605
72826,2025-05-04 21:30:00,nan,nan,nan,nan,nan,nan,858.0056,3938,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
72827,2025-05-04 21:35:00,0.005044,0.015248,0.011357,0.083853,1.432570,1.014714,97.5670,9999,0,1.00000omega,-0.003641 + -0.01856theta + -0.00442omega + 0.00787theta^2 + -0.01575theta omega + 0.03243omega^2 + -0.00536theta^3 + -0.00011theta^2 omega + 0.00290theta omega^2 + -0.03140omega^3,-0.080648*omega**3 + 0.000248*omega**2*theta + 0.016001*omega**2 - 0.00017*omega*theta - 0.004392*omega - 0.e-6*theta**3 - 3.8e-5*theta**2 - 0.000939*theta - 0.007993
72828,2025-05-04 21:40:00,0.004169,0.005035,0.004622,0.087341,1.556112,1.102069,87.4364,5562,0,1.00000omega,0.192151 + -1.86088theta + -0.64456omega + -0.36269theta^2 + -0.06005theta omega + -0.04986omega^2 + 0.00242theta^3 + 0.04258theta^2 omega + -0.07231theta omega^2 + -0.06911omega^3,-0.233616*omega**3 - 0.008148*omega**2*theta + 0.044647*omega**2 + 0.00016*omega*theta**2 - 0.003082*omega*theta - 0.007346*omega - 0.000142*theta**2 + 2.2e-5*theta + 0.008406
72829,2025-05-04 21:45:00,0.005326,0.012074,0.009331,0.094145,4.414944,3.122547,117.9170,8072,1,1.00000omega,-0.008181 + -0.04091theta + -0.02932omega + -0.03979theta^2 + -0.07260theta omega + -0.05025omega^2 + -0.06572theta^3 + 0.03743theta^2 omega + -0.01728theta omega^2 + -0.02418omega^3,-0.067449*omega**3 - 0.001607*omega**2*theta - 0.002348*omega**2 + 0.000116*omega*theta**2 - 0.002612*omega*theta + 0.012547*omega - 7.0e-6*theta**3 + 0.000151*theta**2 - 0.001156*theta + 0.003034
