Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
14740,2024-10-07 01:35:00,0.007407,0.040694,0.029248,0.095154,13.965862,9.875585,733.3934,9999,0,1.00000omega,0.024461 + 0.00092theta + 0.07029omega + -0.00031theta^2 + -0.00318theta omega + 0.00594omega^2 + 0.00001theta^3 + -0.00006theta^2 omega + -0.00457theta omega^2 + 0.00150omega^3,0.012911*omega**3 - 0.001311*omega**2*theta + 0.035367*omega**2 - 0.e-6*omega*theta**2 - 2.9e-5*omega*theta + 0.003391*omega + 1.6e-5*theta - 0.000133
14741,2024-10-07 01:40:00,0.003139,0.004448,0.003850,0.083265,11.079616,7.834693,134.0074,9904,0,1.00000omega,0.008941 + 0.00029theta + 0.00851omega + -0.00213theta^2 + -0.00175theta omega + -0.00920omega^2 + 0.00050theta^3 + -0.00172theta^2 omega + -0.00315theta omega^2 + -0.00188omega^3,-0.016898*omega**3 - 0.000944*omega**2*theta + 0.003951*omega**2 - 1.7e-5*omega*theta**2 + 0.000295*omega*theta - 0.00097*omega - 6.0e-6*theta**2 + 7.0e-5*theta - 0.000246
14742,2024-10-07 01:45:00,nan,nan,nan,nan,nan,nan,2104.9521,1700,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
14743,2024-10-07 01:50:00,0.003224,0.006909,0.005391,0.080361,3.212398,2.272219,29.0152,9076,0,1.00000omega,0.025271 + -0.06938theta + 0.03911omega + -0.24775theta^2 + -0.09599theta omega + 0.00881omega^2 + -0.13676theta^3 + -0.01973theta^2 omega + -0.01628theta omega^2 + 0.04959omega^3,0.107463*omega**3 - 0.001176*omega**2*theta + 0.010359*omega**2 - 4.8e-5*omega*theta**2 - 0.000214*omega*theta + 0.004954*omega - 1.1e-5*theta**3 + 0.00015*theta**2 - 0.000592*theta + 0.000656
14744,2024-10-07 01:55:00,0.003768,0.011879,0.008812,0.077673,3.667601,2.593967,84.1900,9999,1,1.00000omega,-0.006671 + -0.02966theta + 0.02742omega + 0.08792theta^2 + 0.00362theta omega + -0.11016omega^2 + -0.00884theta^3 + -0.00169theta^2 omega + 0.00752theta omega^2 + 0.00207omega^3,0.008206*omega**3 + 0.000994*omega**2*theta - 0.045885*omega**2 - 7.0e-6*omega*theta**2 + 0.000131*omega*theta + 0.000399*omega - 1.0e-6*theta**3 + 5.8e-5*theta**2 - 0.000585*theta + 0.001664
14745,2024-10-07 02:00:00,nan,nan,nan,nan,nan,nan,96610.8594,1596,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
14746,2024-10-07 02:05:00,0.004353,0.017399,0.012682,0.158961,5.852208,4.139663,50.5068,9052,5,1.00000omega,0.000831 + -0.10975theta + -0.00443omega + 0.00235theta^2 + 0.14876theta omega + -0.05336omega^2 + -0.03406theta^3 + -0.00289theta^2 omega + -0.02586theta omega^2 + 0.02745omega^3,0.050264*omega**3 - 0.001578*omega**2*theta + 9.9e-5*omega**2 - 6.0e-6*omega*theta**2 + 0.001324*omega*theta - 0.010872*omega - 2.0e-6*theta**3 + 5.9e-5*theta**2 - 0.000623*theta + 0.002452
14747,2024-10-07 02:10:00,0.003135,0.008202,0.006209,0.094531,2.906312,2.056160,181.7310,9606,0,1.00000omega,0.012851 + -0.01094theta + -0.01458omega + -0.00089theta^2 + 0.00404theta omega + 0.00316omega^2 + -0.00533theta^3 + -0.00001theta^2 omega + 0.00332theta omega^2 + 0.00115omega^3,0.014084*omega**3 + 0.001355*omega**2*theta - 0.01257*omega**2 + 8.9e-5*omega*theta - 0.001428*omega - 2.0e-6*theta**3 + 7.7e-5*theta**2 - 0.000839*theta + 0.003095
14748,2024-10-07 02:15:00,0.003241,0.007367,0.005691,0.091363,3.817086,2.699860,91.1970,9999,0,1.00000omega,0.044361 + -0.09253theta + 0.01288omega + 0.00096theta^2 + 0.00043theta omega + 0.00247omega^2 + -0.00050theta^3 + 0.00027theta^2 omega + -0.00288theta omega^2 + 0.00307omega^3,0.017515*omega**3 - 0.000548*omega**2*theta + 0.004598*omega**2 + 2.0e-6*omega*theta**2 - 1.6e-5*omega*theta + 0.00046*omega + 3.0e-6*theta**2 - 0.000122*theta + 0.000821
14749,2024-10-07 02:20:00,nan,nan,nan,nan,nan,nan,19964.7578,1136,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
