Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
80740,2025-06-01 09:30:00,nan,nan,nan,nan,nan,nan,8780871.0000,5,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
80741,2025-06-01 09:35:00,0.005368,0.009804,0.007904,0.087094,2.350317,1.663065,228.2826,8732,0,1.00000omega,0.066341 + -0.00120theta + -0.02043omega + -0.00323theta^2 + 0.00074theta omega + 0.13966omega^2 + 0.00027theta^3 + 0.00018theta^2 omega + -0.00598theta omega^2 + -0.00660omega^3,-0.03513*omega**3 - 0.001061*omega**2*theta + 0.044365*omega**2 + 1.0e-6*omega*theta**2 + 3.9e-5*omega*theta - 0.000342*omega + 1.0e-6*theta**2 - 1.3e-5*theta + 1.1e-5
80742,2025-06-01 09:40:00,0.004407,0.007549,0.006181,nan,nan,nan,90.8539,9855,0,1.00000omega,-0.090011 + -0.00561theta + -0.02968omega + 0.06267theta^2 + 0.01131theta omega + -0.24569omega^2 + -0.00655theta^3 + -0.00436theta^2 omega + 0.00584theta omega^2 + 0.09143omega^3,0.291438*omega**3 + 0.000621*omega**2*theta - 0.069806*omega**2 - 1.5e-5*omega*theta**2 - 0.000389*omega*theta - 0.003192*omega - 0.e-6*theta**3 - 1.6e-5*theta**2 + 0.000109*theta + 0.002304
80743,2025-06-01 09:45:00,0.004542,0.005241,0.004904,nan,nan,nan,172.3488,7737,0,1.00000omega,-0.056751 + -0.01499theta + 0.25194omega + -0.00353theta^2 + 0.03791theta omega + -0.03619omega^2 + -0.00176theta^3 + -0.00545theta^2 omega + 0.00124theta omega^2 + 0.03645omega^3,0.204293*omega**3 + 0.000232*omega**2*theta - 0.014375*omega**2 - 3.4e-5*omega*theta**2 + 0.000175*omega*theta + 0.01037*omega - 8.0e-6*theta**2 - 6.8e-5*theta - 0.000348
80744,2025-06-01 09:50:00,0.004414,0.004672,0.004545,0.254036,9.581447,6.777487,82.1225,7622,0,1.00000omega,-0.016131 + -0.14422theta + 0.00532omega + 0.11444theta^2 + -0.09720theta omega + -0.00763omega^2 + -0.07650theta^3 + 0.00179theta^2 omega + -0.04613theta omega^2 + 0.00592omega^3,0.016393*omega**3 - 0.004258*omega**2*theta - 0.049413*omega**2 + 6.0e-6*omega*theta**2 - 0.000863*omega*theta - 0.010036*omega - 8.0e-6*theta**3 - 0.000222*theta**2 - 0.002185*theta - 0.007722
80745,2025-06-01 09:55:00,0.005393,0.005755,0.005577,0.100530,3.850005,2.723292,246.3459,5414,0,1.00000omega,0.230031 + -0.36175theta + 0.00824omega + -0.42352theta^2 + -0.06800theta omega + 0.26307omega^2 + -0.13857theta^3 + -0.21671theta^2 omega + 0.02373theta omega^2 + 0.00890omega^3,0.050478*omega**3 + 0.004486*omega**2*theta + 0.082632*omega**2 - 0.001366*omega*theta**2 + 0.018346*omega*theta - 0.061162*omega - 2.9e-5*theta**3 + 0.000413*theta**2 - 0.00188*theta + 0.003503
80746,2025-06-01 10:00:00,0.004569,0.005905,0.005280,0.089217,2.145065,1.518101,150.0704,6351,1,1.00000omega,0.043731 + -0.34059theta + -0.15930omega + -0.21826theta^2 + 0.04627theta omega + 0.32334omega^2 + -0.90912theta^3 + -0.81050theta^2 omega + 0.04089theta omega^2 + 0.01442omega^3,0.069413*omega**3 + 0.006561*omega**2*theta + 0.136056*omega**2 - 0.004335*omega*theta**2 - 0.00802*omega*theta - 0.008997*omega - 0.000162*theta**3 - 0.000582*theta**2 - 0.001055*theta - 0.000512
80747,2025-06-01 10:05:00,0.005057,0.006364,0.005748,0.105722,9.010640,6.371923,175.7879,8980,1,1.00000omega,0.077071 + -0.33740theta + 0.02556omega + 0.11823theta^2 + 0.00440theta omega + 0.00807omega^2 + -0.00733theta^3 + -0.00948theta^2 omega + -0.01368theta omega^2 + 0.02133omega^3,0.098627*omega**3 - 0.002108*omega**2*theta + 0.008522*omega**2 - 4.9e-5*omega*theta**2 + 0.000305*omega*theta + 0.000392*omega - 1.0e-6*theta**3 + 6.1e-5*theta**2 - 0.000661*theta + 0.001523
80748,2025-06-01 10:10:00,0.006165,0.036507,0.026180,0.476531,16.882991,11.942832,324.0814,9999,1,1.00000omega,0.020491 + 0.00360theta + 0.01646omega + 0.00627theta^2 + 0.00404theta omega + -0.00625omega^2 + 0.00004theta^3 + 0.00712theta^2 omega + 0.00147theta omega^2 + -0.01216omega^3,-0.066007*omega**3 + 0.000266*omega**2*theta - 0.007556*omega**2 + 4.3e-5*omega*theta**2 - 0.001524*omega*theta + 0.014052*omega + 3.0e-6*theta**2 - 9.7e-5*theta + 0.000934
80749,2025-06-01 10:15:00,0.005191,0.009349,0.007561,0.053801,1.052104,0.744922,461.8460,9999,0,1.00000omega,-0.108871 + -0.00359theta + 0.01086omega + -0.00382theta^2 + 0.00110theta omega + -0.00669omega^2 + -0.00007theta^3 + -0.00022theta^2 omega + 0.00126theta omega^2 + -0.00239omega^3,-0.027085*omega**3 + 0.000476*omega**2*theta - 0.013633*omega**2 - 3.0e-6*omega*theta**2 + 0.000133*omega*theta - 0.001197*omega - 0.e-6*theta**2 + 6.5e-5*theta - 0.000926
