Chunk_Index,Chunk_Start_Time,RMSE_Omega,Is_Unstable,P0_Effective,Omega_Std,Omega_Mean
43,2024-08-16 20:00:00,0.10046198,0,2.46854274e-04,9.86945787e-02,9.31931625e-03
44,2024-08-16 21:00:00,0.08973086,0,7.42312359e-04,8.69759714e-02,3.06261261e-02
45,2024-08-16 23:00:00,0.13845208,0,8.93182118e-04,1.39742878e-01,4.04288503e-02
46,2024-08-17 00:00:00,0.10468021,0,-1.79922813e-03,9.46020272e-02,-4.70274067e-02
47,2024-08-17 01:00:00,0.08553763,0,-3.22383873e-04,9.16477328e-02,3.26196515e-03
48,2024-08-17 02:00:00,0.08107698,0,1.29631896e-04,7.86974007e-02,1.59254191e-02
49,2024-08-17 03:00:00,0.08259987,0,-1.07350945e-03,8.98507236e-02,-2.33597558e-02
50,2024-08-17 04:00:00,0.12661089,0,-2.78951084e-03,1.07104578e-01,-6.24740343e-02
51,2024-08-17 05:00:00,0.11936535,0,-1.48581565e-03,8.96954418e-02,-6.42687594e-02
52,2024-08-17 06:00:00,0.08780887,0,-2.01756131e-03,8.28236448e-02,-3.78427855e-02
53,2024-08-17 07:00:00,0.12089250,0,2.46717866e-03,8.19253018e-02,7.26547454e-02
54,2024-08-17 08:00:00,0.13310432,0,3.60048820e-03,7.25925599e-02,1.09326105e-01
55,2024-08-17 09:00:00,0.07316586,0,1.81049848e-03,8.39629007e-02,3.41138218e-02
56,2024-08-17 10:00:00,0.10811398,0,1.49867434e-04,1.01017859e-01,3.45384713e-02
57,2024-08-17 11:00:00,0.10088584,0,-2.29426177e-04,1.00510314e-01,1.73278914e-02
58,2024-08-17 12:00:00,0.09105050,0,1.49314539e-03,1.11587667e-01,1.28015853e-02
59,2024-08-17 13:00:00,0.09973834,0,1.14417004e-03,8.03895655e-02,4.12898888e-02
60,2024-08-17 14:00:00,0.06063708,0,-3.58041966e-04,5.87831836e-02,-1.38650711e-02
61,2024-08-17 15:00:00,0.08319276,0,-1.14030918e-03,7.88561692e-02,-3.36869075e-02
62,2024-08-17 16:00:00,0.07966489,0,-3.30790509e-04,7.93090952e-02,-1.09081789e-02
63,2024-08-17 17:00:00,0.11887273,0,1.68032584e-03,1.10166180e-01,3.71029290e-02
64,2024-08-17 18:00:00,0.13312354,0,4.97619588e-04,1.39290247e-01,-5.05123525e-03
65,2024-08-17 19:00:00,0.10882183,0,-2.60370921e-03,1.13775373e-01,-5.87325529e-02
66,2024-08-17 20:00:00,0.09786064,0,9.15708510e-05,9.79496346e-02,-1.47925342e-02
67,2024-08-17 21:00:00,0.08246139,0,-1.05323869e-03,8.32758233e-02,-2.37421872e-02
68,2024-08-17 22:00:00,0.17904819,0,1.49957442e-03,1.65546431e-01,3.30954169e-02
69,2024-08-17 23:00:00,0.22817435,0,5.05274906e-03,1.69734275e-01,1.17256309e-01
70,2024-08-18 00:00:00,0.13965152,0,-3.72159313e-03,1.44106995e-01,-7.14783062e-02
71,2024-08-18 01:00:00,0.10994813,0,-2.38101557e-03,9.40856004e-02,-7.37149242e-02
72,2024-08-18 02:00:00,0.10863321,0,-2.45532312e-03,7.50399048e-02,-7.36267364e-02
73,2024-08-18 03:00:00,0.13074969,0,-1.69466716e-03,1.09480918e-01,-6.91902697e-02
74,2024-08-18 04:00:00,0.10405011,0,-1.16114500e-04,1.11709477e-01,1.15250107e-02
75,2024-08-18 05:00:00,0.11886294,0,-1.16300947e-03,1.09150409e-01,-4.52228903e-02
76,2024-08-18 06:00:00,0.09756284,0,6.11151598e-04,1.10676130e-01,4.43445778e-03
77,2024-08-18 07:00:00,0.09239873,0,4.59580693e-04,9.54133783e-02,6.09893007e-03
78,2024-08-18 08:00:00,0.09638861,0,1.71078721e-03,7.10179342e-02,5.94940690e-02
79,2024-08-18 09:00:00,0.13234024,0,3.12870169e-03,9.40840111e-02,8.54167240e-02
80,2024-08-18 10:00:00,0.08370767,0,-1.93934113e-04,8.51655633e-02,1.44151394e-02
81,2024-08-18 11:00:00,0.11103184,0,3.76286911e-03,4.08612084e-02,1.06032881e-01
82,2024-08-18 12:00:00,0.13721352,0,6.17752548e-03,1.16123736e-01,1.33605343e-01
83,2024-08-18 13:00:00,0.11066265,0,-1.27833135e-03,1.00054964e-01,-3.65776161e-02
84,2024-08-18 14:00:00,0.09628950,0,-1.02729275e-03,1.04509409e-01,-1.23230890e-02
85,2024-08-18 16:00:00,0.10579692,0,-1.43871446e-03,8.92911919e-02,-4.52822829e-02
86,2024-08-18 17:00:00,0.12129462,0,2.83736431e-03,8.75003118e-02,9.19935046e-02
87,2024-08-18 18:00:00,0.12470318,0,3.14869123e-03,1.13601804e-01,7.89692560e-02
88,2024-08-18 19:00:00,0.11979371,0,-1.76902256e-03,1.23139232e-01,-2.82969217e-02
89,2024-08-18 20:00:00,0.09142580,0,4.13745301e-04,8.57661171e-02,2.08373331e-02
90,2024-08-18 21:00:00,0.11403054,0,-1.78574469e-03,1.31161257e-01,-2.07023026e-02
91,2024-08-18 22:00:00,0.09904722,0,1.87441729e-03,8.83896443e-02,4.80131986e-02
92,2024-08-18 23:00:00,0.09018496,0,1.47216850e-03,8.85223969e-02,2.84249723e-02
93,2024-08-19 02:00:00,0.16790331,0,-5.92919864e-04,1.65221393e-01,4.08630419e-02
94,2024-08-19 03:00:00,0.13447667,0,5.09483173e-04,1.39884749e-01,-3.15766681e-02
95,2024-08-19 05:00:00,0.09147544,0,1.00567590e-04,8.99087852e-02,1.92679455e-02
96,2024-08-19 07:00:00,0.09663042,0,-1.23769612e-03,8.14677296e-02,-3.91741275e-02
97,2024-08-19 08:00:00,0.08014136,0,-1.19700541e-04,8.01502866e-02,1.10161813e-02
98,2024-08-19 09:00:00,0.11313049,0,3.27882381e-03,5.37606117e-02,9.44040077e-02
99,2024-08-19 10:00:00,0.10876678,0,3.41460915e-03,4.47582469e-02,9.98182735e-02
100,2024-08-19 11:00:00,0.08711161,0,3.37607043e-03,4.98782447e-02,8.26280441e-02
101,2024-08-19 13:00:00,0.09526345,0,2.41382814e-03,7.02771406e-02,6.23990233e-02
102,2024-08-19 14:00:00,0.07971511,0,-2.50574229e-04,7.81323852e-02,-7.53152979e-03
103,2024-08-19 15:00:00,0.10638604,0,-5.24574267e-04,9.96820922e-02,-2.13014262e-02
104,2024-08-19 16:00:00,0.06892619,0,8.54814753e-04,6.23670284e-02,2.51001643e-02
105,2024-08-19 17:00:00,0.06893722,0,1.08953808e-05,6.86935584e-02,1.04964996e-02
106,2024-08-19 18:00:00,0.08166156,0,1.12296794e-03,7.53658714e-02,2.96290521e-02
107,2024-08-19 19:00:00,0.09413243,0,-2.03477577e-04,9.46076165e-02,-4.43398725e-03
108,2024-08-19 20:00:00,0.08174800,0,4.40506590e-04,7.59162735e-02,1.90146456e-02
109,2024-08-19 21:00:00,0.08444937,0,4.21236004e-04,7.81901498e-02,2.13846209e-02
110,2024-08-19 22:00:00,0.09103175,0,1.29461216e-03,7.10356182e-02,4.61425893e-02
111,2024-08-19 23:00:00,0.08665260,0,-2.19842267e-03,9.83040610e-02,-3.29378278e-02
112,2024-08-20 00:00:00,0.18079454,0,3.41274794e-03,8.82713791e-02,1.19473790e-01
113,2024-08-20 01:00:00,0.06344201,0,4.22208746e-04,6.87695438e-02,1.18343371e-02
114,2024-08-20 02:00:00,0.09753812,0,1.23009832e-03,7.80136803e-02,5.12120710e-02
115,2024-08-20 03:00:00,0.09942693,0,2.40525902e-03,6.93023938e-02,7.02171166e-02
116,2024-08-20 04:00:00,0.10509896,0,1.89555182e-03,7.39680035e-02,5.82458542e-02
117,2024-08-20 05:00:00,0.06993882,0,1.43560091e-03,7.73711917e-02,3.11854387e-02
118,2024-08-20 06:00:00,0.10017513,0,5.78640465e-04,9.84479577e-02,1.69144098e-02
119,2024-08-20 07:00:00,0.09877489,0,1.97955144e-03,8.38965951e-02,6.23083996e-02
120,2024-08-20 08:00:00,0.08747206,0,2.87781608e-03,8.76852961e-02,7.34460834e-02
121,2024-08-20 09:00:00,0.08022266,0,2.70339376e-03,5.07548283e-02,7.21946861e-02
122,2024-08-20 10:00:00,0.10416906,0,2.91590309e-03,4.75498262e-02,8.46899945e-02
123,2024-08-20 11:00:00,0.07832744,0,2.53165149e-03,6.98559981e-02,5.83774490e-02
124,2024-08-20 12:00:00,0.07416810,0,1.10646444e-03,8.05908568e-02,2.48362807e-02
125,2024-08-20 13:00:00,0.07669777,0,1.02048802e-03,6.91471349e-02,3.18232000e-02
126,2024-08-20 14:00:00,0.09612407,0,-6.93429682e-05,9.51051492e-02,2.27151791e-02
127,2024-08-20 15:00:00,0.11070282,0,-2.45681372e-03,8.39288083e-02,-6.63936110e-02
128,2024-08-20 16:00:00,0.07615245,0,-7.50853534e-05,7.61506681e-02,-7.26554520e-04
129,2024-08-20 17:00:00,0.07262270,0,8.11395844e-04,6.65118091e-02,2.61808636e-02
130,2024-08-20 18:00:00,0.08400628,0,1.25834117e-03,7.47707603e-02,3.62997748e-02
131,2024-08-20 19:00:00,0.07560011,0,1.47618617e-03,8.70818552e-02,2.84080986e-02
132,2024-08-20 20:00:00,0.09322664,0,-6.82724614e-04,9.63611125e-02,-9.43488683e-03
133,2024-08-20 21:00:00,0.06979378,0,-9.28933203e-04,8.03154723e-02,-2.17327904e-02
134,2024-08-20 22:00:00,0.11469810,0,-2.59724614e-03,9.54651638e-02,-7.94637266e-02
135,2024-08-20 23:00:00,0.07090740,0,-1.52316819e-03,9.14106906e-02,-3.00922887e-02
136,2024-08-21 00:00:00,0.14169206,0,1.71912304e-03,1.00176244e-01,7.02008116e-02
137,2024-08-21 01:00:00,0.11645749,0,4.24414144e-03,4.57408722e-02,1.16705373e-01
138,2024-08-21 02:00:00,0.12487522,0,3.16367243e-03,6.42457695e-02,9.98305967e-02
139,2024-08-21 03:00:00,0.09448515,0,3.59677893e-03,6.83003003e-02,8.02130718e-02
140,2024-08-21 04:00:00,0.11213133,0,-1.12984016e-04,1.08548917e-01,3.20217322e-02
141,2024-08-21 05:00:00,0.15667944,0,3.57404401e-03,7.51745789e-02,1.10890414e-01
142,2024-08-21 06:00:00,0.08314748,0,2.99215442e-03,6.38586368e-02,7.61173609e-02
143,2024-08-21 07:00:00,0.07592233,0,2.29013063e-03,1.08192928e-01,3.13030717e-02
144,2024-08-21 08:00:00,0.06855570,0,-2.78481602e-04,7.36749039e-02,8.02092887e-03
145,2024-08-21 09:00:00,0.06961439,0,-6.37980919e-04,6.09168610e-02,-2.07021794e-02
146,2024-08-21 10:00:00,0.05830688,0,-9.07081260e-04,6.40053509e-02,-7.86492513e-03
147,2024-08-21 11:00:00,0.06293308,0,1.01822071e-03,4.55736801e-02,3.13120670e-02
148,2024-08-21 12:00:00,0.06720142,0,7.54777977e-04,5.47629247e-02,2.83977388e-02
149,2024-08-21 13:00:00,0.06356698,0,1.25581904e-03,5.90285836e-02,3.36888716e-02
150,2024-08-21 14:00:00,0.07027417,0,-1.21943478e-03,8.25867782e-02,-1.50784680e-02
151,2024-08-21 15:00:00,0.10982086,0,5.72169092e-05,1.06359891e-01,-2.78247836e-02
152,2024-08-21 16:00:00,0.07675579,0,-2.24077103e-03,6.49200286e-02,-5.48173939e-02
153,2024-08-21 17:00:00,0.10534565,0,-5.22575743e-04,1.02452625e-01,-2.06573548e-02
154,2024-08-21 18:00:00,0.12023037,0,-1.29886743e-04,1.21093194e-01,-2.43662693e-02
155,2024-08-21 19:00:00,0.08242973,0,-1.64258765e-03,7.75926797e-02,-4.35153575e-02
156,2024-08-21 20:00:00,0.07655086,0,-1.08085754e-03,7.11459578e-02,-3.23471841e-02
157,2024-08-21 21:00:00,0.12181913,0,-5.94077254e-04,1.21768462e-01,-2.05993900e-02
158,2024-08-21 22:00:00,0.09832188,0,4.34903684e-04,1.02660443e-01,1.21570682e-02
159,2024-08-21 23:00:00,0.08001934,0,-2.93745826e-03,1.12796506e-01,-4.60040454e-02
160,2024-08-22 00:00:00,0.12365193,0,2.02100219e-03,8.49587636e-02,7.13540251e-02
161,2024-08-22 01:00:00,0.06231633,0,1.21137763e-03,5.61753723e-02,3.63655793e-02
162,2024-08-22 02:00:00,0.17305185,0,4.28177879e-03,6.91855000e-02,1.36568963e-01
163,2024-08-22 03:00:00,0.17707682,0,4.20069308e-03,8.82881180e-02,1.23956934e-01
164,2024-08-22 04:00:00,0.09783071,0,2.62716031e-03,6.83572735e-02,7.03146293e-02
165,2024-08-22 05:00:00,0.14851021,0,4.67599775e-03,4.99289608e-02,1.34040955e-01
166,2024-08-22 06:00:00,0.12103124,0,3.15890740e-03,6.50925812e-02,9.16792610e-02
167,2024-08-22 07:00:00,0.06165867,0,2.56674769e-03,5.52233317e-02,5.84713254e-02
168,2024-08-22 08:00:00,0.07065781,0,1.91597836e-03,4.61580169e-02,5.28381668e-02
169,2024-08-22 09:00:00,0.05129405,0,5.80073824e-04,5.54985026e-02,7.80676410e-03
170,2024-08-22 10:00:00,0.05447298,0,-1.19457296e-03,5.00769124e-02,-2.51743321e-02
171,2024-08-22 11:00:00,0.06169226,0,1.02322816e-03,5.47815023e-02,3.03080805e-02
172,2024-08-22 12:00:00,0.07317636,0,1.16966107e-03,5.70963441e-02,3.70381801e-02
173,2024-08-22 13:00:00,0.08211913,0,-1.53474053e-03,8.35276803e-02,-2.73869164e-02
174,2024-08-22 14:00:00,0.08119110,0,9.66031879e-04,7.20773271e-02,3.79555886e-02
175,2024-08-22 15:00:00,0.10602321,0,-4.18945230e-05,1.02790231e-01,-1.85913577e-02
176,2024-08-22 16:00:00,0.10711781,0,2.30048521e-03,8.07178864e-02,6.16545565e-02
177,2024-08-22 17:00:00,0.13513747,0,2.81672294e-03,8.04343064e-02,8.75857317e-02
178,2024-08-22 18:00:00,0.10526702,0,1.90630762e-03,9.00456760e-02,6.26826040e-02
179,2024-08-22 19:00:00,0.12024550,0,-1.63006529e-03,1.12049653e-01,-3.87174521e-02
180,2024-08-22 20:00:00,0.12739096,0,1.49062921e-03,1.05840851e-01,4.80096421e-02
181,2024-08-22 21:00:00,0.14141648,0,2.42008525e-03,1.01396482e-01,7.84973299e-02
182,2024-08-22 22:00:00,0.12438091,0,1.27663772e-03,1.20713384e-01,2.61740271e-02
183,2024-08-22 23:00:00,0.15440505,0,1.14381805e-03,1.30013948e-01,5.77006547e-02
184,2024-08-23 00:00:00,0.17403807,0,5.17381116e-03,4.76461111e-02,1.48163903e-01
185,2024-08-23 01:00:00,0.11395165,0,4.66022211e-03,8.44062452e-02,1.06212734e-01
186,2024-08-23 02:00:00,0.16822049,0,5.42250524e-03,8.17641234e-02,1.55799159e-01
187,2024-08-23 03:00:00,0.09615678,0,1.23383876e-03,1.12437753e-01,1.24211742e-02
188,2024-08-23 04:00:00,0.12255776,0,-1.96836464e-03,1.12844786e-01,-4.59742844e-02
189,2024-08-23 05:00:00,0.14367775,0,4.78438752e-03,3.80048263e-02,1.32386800e-01
190,2024-08-23 06:00:00,0.13979407,0,-2.34097248e-03,9.51546624e-02,-7.66139210e-02
191,2024-08-23 07:00:00,0.07408416,0,3.97139669e-04,7.88312640e-02,-6.76988050e-03
192,2024-08-23 08:00:00,0.04643508,0,3.17790718e-04,4.89316632e-02,1.39833656e-02
193,2024-08-23 09:00:00,0.06362947,0,1.18724193e-04,6.53681576e-02,-7.70477827e-03
194,2024-08-23 10:00:00,0.06955700,0,1.07568583e-04,6.70599652e-02,1.93212085e-02
195,2024-08-23 11:00:00,0.07683079,0,2.06000150e-03,4.87905649e-02,5.74942906e-02
196,2024-08-23 12:00:00,0.08710353,0,2.07697141e-03,7.01130043e-02,6.27040547e-02
197,2024-08-23 13:00:00,0.08441922,0,6.23852789e-04,7.33694637e-02,3.17547726e-02
198,2024-08-23 14:00:00,0.07485074,0,1.42702947e-03,8.29640735e-02,2.88240593e-02
199,2024-08-23 15:00:00,0.08627006,0,3.68572136e-04,9.09753786e-02,-6.19751636e-04
200,2024-08-23 16:00:00,0.08932045,0,-3.35033644e-04,9.11502308e-02,-1.21980564e-02
201,2024-08-23 17:00:00,0.09513092,0,-6.88333338e-04,9.25750069e-02,-2.04735524e-02
202,2024-08-23 18:00:00,0.09648881,0,1.16597366e-03,9.12756730e-02,3.21076484e-02
203,2024-08-23 19:00:00,0.09514235,0,1.88685369e-03,7.55515117e-02,5.38434797e-02
204,2024-08-23 20:00:00,0.10905684,0,2.52551205e-03,9.76109745e-02,6.05319384e-02
205,2024-08-23 21:00:00,0.09353779,0,-8.16676223e-05,9.23689264e-02,-8.62760403e-03
206,2024-08-23 22:00:00,0.14693691,0,7.08104086e-04,1.34484277e-01,3.63495971e-02
207,2024-08-23 23:00:00,0.07664698,0,8.14305269e-04,8.33663540e-02,1.44650470e-02
208,2024-08-24 00:00:00,0.08668465,0,-4.68188474e-05,8.66748271e-02,4.16219384e-03
209,2024-08-24 01:00:00,0.08875073,0,-1.19246933e-03,7.63311163e-02,-3.24726537e-02
210,2024-08-24 02:00:00,0.11093718,0,2.11269425e-03,1.05537242e-01,4.25932408e-02
211,2024-08-24 03:00:00,0.07926686,0,-1.47957282e-03,8.06713112e-02,-3.95256296e-02
212,2024-08-24 04:00:00,0.08294440,0,-7.30099321e-04,7.50847690e-02,-2.36727135e-02
213,2024-08-24 05:00:00,0.06265806,0,-6.23655887e-04,6.26354716e-02,-1.36536697e-02
214,2024-08-24 06:00:00,0.14728862,0,-2.51703588e-03,1.06900618e-01,-8.14777256e-02
215,2024-08-24 07:00:00,0.10514033,0,-2.74996884e-03,8.87979635e-02,-6.88026758e-02
216,2024-08-24 08:00:00,0.08769457,0,1.83353920e-03,6.86877951e-02,4.61910306e-02
217,2024-08-24 09:00:00,0.05856419,0,-5.18866713e-05,5.85466543e-02,1.08480885e-02
218,2024-08-24 10:00:00,0.07089779,0,1.13182763e-03,6.19453985e-02,3.75003546e-02
219,2024-08-24 11:00:00,0.07792684,0,1.81082053e-03,7.23157307e-02,3.99750085e-02
220,2024-08-24 12:00:00,0.08054867,0,2.98843970e-03,7.60666200e-02,7.07877745e-02
221,2024-08-24 13:00:00,0.10939631,0,1.66006955e-03,8.54308744e-02,6.10001946e-02
222,2024-08-24 14:00:00,0.06885334,0,1.68068257e-03,1.00048186e-01,1.91796868e-02
223,2024-08-24 15:00:00,0.09104694,0,4.86716001e-04,9.58388889e-02,-8.87169006e-03
224,2024-08-24 16:00:00,0.07731879,0,-9.73840933e-04,7.20884817e-02,-2.72471532e-02
225,2024-08-24 17:00:00,0.07607645,0,-7.60284152e-04,6.83394944e-02,-2.47766070e-02
226,2024-08-24 18:00:00,0.09267227,0,5.67506438e-04,9.07948887e-02,1.29226926e-02
227,2024-08-24 19:00:00,0.06033314,0,6.07709694e-04,6.14313594e-02,1.32585535e-02
228,2024-08-24 20:00:00,0.09811146,0,-2.33029336e-04,9.69657103e-02,-1.31433828e-02
229,2024-08-24 21:00:00,0.10078551,0,-1.54198301e-05,1.01168427e-01,2.40163349e-03
230,2024-08-24 22:00:00,0.11647851,0,-4.63383180e-04,1.21675882e-01,6.40748512e-03
231,2024-08-24 23:00:00,0.11187808,0,-1.47083909e-04,1.14283671e-01,-1.07408058e-03
232,2024-08-25 00:00:00,0.11921033,0,6.66189048e-05,1.18521308e-01,-2.24400642e-02
233,2024-08-25 01:00:00,0.08810043,0,-1.50350327e-03,6.74695816e-02,-4.51515439e-02
234,2024-08-25 02:00:00,0.15056004,0,-4.39415799e-03,8.41346205e-02,-1.09554857e-01
235,2024-08-25 03:00:00,0.11649144,0,-2.43282588e-03,1.08127678e-01,-4.46579631e-02
236,2024-08-25 04:00:00,0.12311593,0,2.91107360e-03,7.99648952e-02,8.87557166e-02
237,2024-08-25 06:00:00,0.09583124,0,3.71607322e-03,9.41124630e-02,7.71345458e-02
238,2024-08-25 07:00:00,0.14747669,0,3.60925555e-03,9.63151200e-02,9.89325007e-02
239,2024-08-25 08:00:00,0.11535396,0,4.26946449e-03,1.15372973e-01,7.78203461e-02
240,2024-08-25 09:00:00,0.17281324,0,4.84690091e-03,6.47111687e-02,1.45313710e-01
241,2024-08-25 10:00:00,0.12071768,0,3.02695098e-03,9.30021499e-02,9.57409639e-02
242,2024-08-25 11:00:00,0.11351274,0,3.59806776e-03,6.30953694e-02,9.61920564e-02
243,2024-08-25 12:00:00,0.14117866,0,-2.64176438e-03,9.90198159e-02,-7.54274585e-02
244,2024-08-25 13:00:00,0.11262705,0,-6.24745819e-04,1.05561010e-01,-1.10335976e-02
245,2024-08-25 14:00:00,0.07914447,0,-1.17664023e-03,7.05643262e-02,-2.89926872e-02
246,2024-08-25 15:00:00,0.11019758,0,1.97105305e-03,9.44339388e-02,5.88433265e-02
247,2024-08-25 16:00:00,0.12438269,0,3.16273042e-03,1.11254873e-01,8.64911892e-02
248,2024-08-25 17:00:00,0.12224800,0,3.80334124e-03,1.05413390e-01,8.20769376e-02
249,2024-08-25 18:00:00,0.12308289,0,1.32138965e-03,1.09450336e-01,4.24986200e-02
250,2024-08-25 19:00:00,0.09619814,0,2.47885989e-03,7.92253796e-02,6.68457308e-02
251,2024-08-25 20:00:00,0.10947793,0,1.43202344e-03,8.81875157e-02,5.43223076e-02
252,2024-08-25 21:00:00,0.10158698,0,-1.63355648e-03,1.29801780e-01,-1.72757493e-02
253,2024-08-25 22:00:00,0.08514982,0,-6.50672008e-04,8.98150695e-02,-1.27369907e-02
254,2024-08-25 23:00:00,0.11803338,0,-3.28475484e-03,7.70775068e-02,-9.02037637e-02
255,2024-08-26 00:00:00,0.14285786,0,1.41812221e-03,1.06535158e-01,6.99204065e-02
256,2024-08-26 01:00:00,0.10132010,0,1.89023803e-03,7.67639994e-02,6.16632272e-02
257,2024-08-26 02:00:00,0.18286312,0,5.62727173e-03,5.60256549e-02,1.62490351e-01
258,2024-08-26 03:00:00,0.07996006,0,-6.57437336e-04,8.53916790e-02,-1.10477019e-02
259,2024-08-26 04:00:00,0.08148821,0,-8.88277099e-04,8.51469950e-02,-1.97527515e-02
260,2024-08-26 05:00:00,0.08046047,0,5.86150106e-04,6.71175375e-02,3.01870636e-02
261,2024-08-26 06:00:00,0.10934622,0,-2.63023509e-04,1.10877543e-01,8.89613909e-03
262,2024-08-26 07:00:00,0.10150988,0,3.70968816e-03,6.66357016e-02,9.18681458e-02
263,2024-08-26 08:00:00,0.10084904,0,2.91127105e-03,4.82832591e-02,8.36292376e-02
264,2024-08-26 09:00:00,0.05530955,0,1.65171777e-03,4.83478157e-02,4.02708380e-02
265,2024-08-26 10:00:00,0.09248052,0,2.36969362e-03,5.27004714e-02,7.24975683e-02
266,2024-08-26 11:00:00,0.07260417,0,1.70012593e-03,4.10876514e-02,4.96448734e-02
267,2024-08-26 12:00:00,0.08109032,0,1.61327406e-03,6.19065853e-02,5.12080540e-02
268,2024-08-26 13:00:00,0.06782147,0,2.21167447e-04,6.69870249e-02,7.70818094e-03
269,2024-08-26 14:00:00,0.06742818,0,5.44445216e-04,6.56823586e-02,2.10958207e-02
270,2024-08-26 15:00:00,0.08860361,0,-1.24469514e-03,7.67742259e-02,-3.15663118e-02
271,2024-08-26 16:00:00,0.08129932,0,9.71807759e-04,7.50213983e-02,2.85619656e-02
272,2024-08-26 17:00:00,0.11893596,0,3.00131569e-03,8.07769634e-02,8.47740014e-02
