Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
66000,2025-04-11 02:15:00,0.021880,0.702558,0.497024,-0.003 1 + 1.009 omega + -0.002 theta omega + 0.044 omega^2,-0.007 1 + 0.001 theta + 0.027 omega + -0.003 theta omega + 0.053 omega^2,-7.3486223035e-03,6.7788319914e-04,2.6579875748e-02,2.2578452005e-06,-3.4769744423e-03,5.2945679796e-02
66001,2025-04-11 02:20:00,0.027105,3.528535,2.495125,-0.005 1 + 1.032 omega + -0.037 omega^2,-0.009 1 + 0.053 omega + -0.001 theta omega + -0.048 omega^2,-9.1676738169e-03,1.4996359216e-04,5.3420379838e-02,5.8298179626e-07,-8.7262531498e-04,-4.7748072433e-02
66002,2025-04-11 02:25:00,0.072782,8.398301,5.938719,-0.020 1 + 0.001 theta + 1.133 omega + -0.002 theta omega + -0.189 omega^2,-0.041 1 + 0.001 theta + 0.262 omega + -0.004 theta omega + -0.374 omega^2,-4.0601577187e-02,1.0732647426e-03,2.6236613623e-01,-6.4731814784e-06,-3.6649284996e-03,-3.7352088843e-01
66003,2025-04-11 02:30:00,0.014299,0.995203,0.703787,0.006 1 + 0.895 omega + -0.001 theta omega + 0.407 omega^2,0.011 1 + -0.197 omega + -0.002 theta omega + 0.766 omega^2,1.1265018325e-02,3.9421227002e-04,-1.9709709361e-01,2.4575271410e-07,-2.2597564474e-03,7.6643028686e-01
66004,2025-04-11 02:35:00,nan,nan,nan,0.019 1 + -0.001 theta + 0.934 omega + 0.002 theta omega + 0.045 omega^2,0.038 1 + -0.002 theta + -0.131 omega + 0.004 theta omega + 0.092 omega^2,3.7634998813e-02,-2.0330989498e-03,-1.3127161050e-01,2.4755265454e-05,3.7105376342e-03,9.1857087668e-02
66005,2025-04-11 02:40:00,0.015494,0.383480,0.271382,0.002 1 + 1.009 omega + 0.001 theta omega + -0.183 omega^2,0.005 1 + 0.021 omega + 0.002 theta omega + -0.376 omega^2,4.7887221011e-03,-3.3173159752e-04,2.0968613024e-02,2.1430074927e-07,2.0178326010e-03,-3.7550118455e-01
66006,2025-04-11 02:45:00,0.042225,1.173957,0.830650,0.003 1 + 1.004 omega + 0.002 theta omega + -0.106 omega^2,0.006 1 + 0.009 omega + 0.004 theta omega + -0.208 omega^2,6.2335035387e-03,-4.1587804065e-04,8.5344748925e-03,-9.7570915673e-06,3.5408712820e-03,-2.0828847274e-01
66007,2025-04-11 02:50:00,0.019144,0.548242,0.387902,0.002 1 + 0.968 omega + 0.066 omega^2,0.003 1 + -0.065 omega + 0.135 omega^2,3.4563104721e-03,2.8870305595e-04,-6.5387962466e-02,-1.7381817826e-06,-3.8993589066e-04,1.3475571946e-01
66008,2025-04-11 02:55:00,nan,nan,nan,-0.027 1 + 1.110 omega + -0.098 omega^2,-0.054 1 + 0.221 omega + -0.001 theta omega + -0.197 omega^2,-5.4398107784e-02,4.4306956576e-04,2.2112454333e-01,-1.3202413465e-06,-8.8108684254e-04,-1.9694928248e-01
66009,2025-04-11 03:00:00,0.049031,3.225162,2.280798,-0.001 1 + 1.012 omega + 0.001 theta omega + -0.018 omega^2,-0.002 1 + 0.024 omega + 0.002 theta omega + -0.037 omega^2,-1.9699126851e-03,-4.0086571799e-04,2.4394680974e-02,-5.0800875063e-06,1.6888757469e-03,-3.7240058538e-02
