Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
54500,2025-03-01 22:10:00,0.062117,3.283388,2.322122,0.001 1 + 1.011 omega + -0.001 theta omega + -0.020 omega^2,0.001 1 + 0.025 omega + -0.002 theta omega + -0.049 omega^2,9.8729348612e-04,-2.4708881348e-04,2.4559374951e-02,9.1132650478e-06,-1.7695662949e-03,-4.9248137393e-02
54501,2025-03-01 22:15:00,0.386185,18.027000,12.749938,0.002 1 + -0.001 theta + 0.996 omega + 0.003 theta omega + -0.047 omega^2,0.004 1 + -0.001 theta + -0.006 omega + 0.007 theta omega + -0.098 omega^2,3.5234846686e-03,-1.2474621721e-03,-6.2982014002e-03,6.9547470699e-06,7.2218387135e-03,-9.7982029880e-02
54502,2025-03-01 22:20:00,0.065905,5.773334,4.082630,-0.001 1 + 0.983 omega + 0.001 theta omega + 0.039 omega^2,-0.004 1 + -0.031 omega + 0.001 theta omega + 0.078 omega^2,-3.8024081014e-03,3.5946004269e-04,-3.0767060090e-02,-1.0732637811e-05,1.2444762269e-03,7.8436067677e-02
54503,2025-03-01 22:25:00,nan,nan,nan,-0.005 1 + 1.008 omega + 0.001 theta omega + 0.116 omega^2,-0.010 1 + -0.001 theta + 0.015 omega + 0.002 theta omega + 0.234 omega^2,-1.0099582240e-02,-5.9574853512e-04,1.5294603953e-02,7.9876409659e-05,1.6918908271e-03,2.3391139854e-01
54504,2025-03-01 22:30:00,0.012641,0.883793,0.625000,-0.001 1 + 1.012 omega + -0.001 theta omega + 0.098 omega^2,-0.002 1 + 0.024 omega + -0.002 theta omega + 0.184 omega^2,-1.9866979313e-03,-3.1759305678e-04,2.3734859798e-02,2.7784090971e-06,-2.1278955521e-03,1.8395611945e-01
54505,2025-03-01 22:35:00,0.121760,2.693014,1.906194,0.002 1 + 0.998 omega + 0.003 theta omega + -0.082 omega^2,0.003 1 + -0.001 theta + -0.002 omega + 0.005 theta omega + -0.159 omega^2,2.9729501784e-03,-5.2671199778e-04,-2.4499326103e-03,-1.1032146376e-05,5.1760647200e-03,-1.5911546672e-01
54506,2025-03-01 22:40:00,0.036392,2.898157,2.049468,-0.001 1 + 0.992 omega + 0.001 theta omega + -0.070 omega^2,-0.003 1 + -0.015 omega + 0.001 theta omega + -0.138 omega^2,-2.7820173376e-03,-2.4337624249e-04,-1.5305582150e-02,-1.1516226772e-05,1.4643328566e-03,-1.3846030903e-01
54507,2025-03-01 22:45:00,0.091593,4.254420,3.009026,-0.001 1 + 0.991 omega + -0.002 theta omega + 0.092 omega^2,-0.002 1 + 0.001 theta + -0.018 omega + -0.003 theta omega + 0.181 omega^2,-2.4985758976e-03,5.1160764778e-04,-1.8011379320e-02,1.3690239639e-04,-3.2035159124e-03,1.8124881136e-01
54508,2025-03-01 22:50:00,0.053189,3.231527,2.285344,-0.001 1 + 1.012 omega + 0.001 theta omega + 0.046 omega^2,-0.001 1 + 0.025 omega + 0.001 theta omega + 0.095 omega^2,-1.0320506578e-03,-1.1972722857e-04,2.5280296629e-02,-1.1332438730e-06,1.2110545473e-03,9.5004564064e-02
54509,2025-03-01 22:55:00,0.025719,0.507712,0.359467,0.001 1 + 1.006 omega + -0.001 theta omega + 0.019 omega^2,0.002 1 + 0.012 omega + -0.002 theta omega + 0.025 omega^2,1.6395925938e-03,-1.6364941149e-04,1.2335958413e-02,-1.2684228081e-05,-1.8882970642e-03,2.5482229382e-02
54510,2025-03-01 23:00:00,0.369451,22.467294,15.888924,1.007 omega + -0.001 theta omega + 0.021 omega^2,-0.001 1 + -0.001 theta + 0.016 omega + -0.003 theta omega + 0.044 omega^2,-7.3377044293e-04,-5.1353078684e-04,1.5985932129e-02,1.7216476852e-06,-2.6342151796e-03,4.4171955005e-02
54511,2025-03-01 23:05:00,0.004987,0.072778,0.051583,1.000 omega + 0.001 omega^2,-0.001 1 + -0.001 omega + -0.001 theta omega + 0.003 omega^2,-5.4461789696e-04,-6.4973730527e-05,-6.4183463561e-04,1.9472307514e-05,-8.2344627030e-04,3.0668063412e-03
54512,2025-03-01 23:10:00,nan,nan,nan,-0.001 theta + 1.017 omega + -0.003 theta omega + 0.113 omega^2,-0.001 theta + 0.034 omega + -0.007 theta omega + 0.225 omega^2,3.9918804401e-04,-1.0835557839e-03,3.3602864877e-02,-2.4840065783e-05,-6.7667277562e-03,2.2525202518e-01
54513,2025-03-01 23:15:00,nan,nan,nan,0.004 1 + 0.001 theta + 0.999 omega + 0.001 theta omega + -0.140 omega^2,0.008 1 + 0.003 theta + -0.002 omega + 0.002 theta omega + -0.298 omega^2,8.1440781020e-03,2.9488573533e-03,-2.2246770008e-03,2.5997783628e-04,2.1250459694e-03,-2.9797295359e-01
54514,2025-03-01 23:20:00,0.096948,2.477485,1.753187,0.001 theta + 1.009 omega + -0.001 theta omega + -0.077 omega^2,0.001 theta + 0.018 omega + -0.001 theta omega + -0.155 omega^2,-2.8405040408e-04,1.3530406572e-03,1.7734406679e-02,-6.6757646770e-05,-1.0701035371e-03,-1.5517325695e-01
54515,2025-03-01 23:25:00,nan,nan,nan,0.010 1 + 0.001 theta + 1.027 omega + 0.002 theta omega + -0.041 omega^2,0.019 1 + 0.002 theta + 0.054 omega + 0.004 theta omega + -0.080 omega^2,1.9122963584e-02,2.3898762661e-03,5.3670279123e-02,7.9024008116e-05,3.7201540076e-03,-8.0384168632e-02
54516,2025-03-01 23:30:00,0.054810,5.945108,4.204005,-0.001 1 + 1.011 omega + -0.002 theta omega + 0.138 omega^2,-0.002 1 + 0.024 omega + -0.003 theta omega + 0.280 omega^2,-1.9396369154e-03,-3.7140681469e-04,2.4096261257e-02,4.0322855439e-06,-3.3413061021e-03,2.8036718629e-01
54517,2025-03-01 23:35:00,nan,nan,nan,0.007 1 + 0.001 theta + 1.015 omega + 0.001 theta omega + -0.029 omega^2,0.014 1 + 0.001 theta + 0.028 omega + 0.001 theta omega + -0.056 omega^2,1.3871263741e-02,1.0684354785e-03,2.8280794785e-02,2.4232214454e-05,1.2448818577e-03,-5.6003525407e-02
54518,2025-03-01 23:40:00,0.281219,10.789754,7.632099,1.002 omega + -0.001 theta omega + 0.058 omega^2,0.004 omega + -0.003 theta omega + 0.112 omega^2,3.0834751585e-04,-2.4094778871e-04,4.4759378868e-03,-7.5689822401e-05,-2.8835957647e-03,1.1239999666e-01
54519,2025-03-01 23:45:00,nan,nan,nan,-0.001 1 + 0.002 theta + 1.029 omega + 0.005 theta omega + 0.321 omega^2,-0.002 1 + 0.003 theta + 0.059 omega + 0.001 theta^2 + 0.010 theta omega + 0.648 omega^2,-1.5792293143e-03,3.2197721872e-03,5.8958603377e-02,5.8989846829e-04,9.9507886694e-03,6.4836591294e-01
54520,2025-03-01 23:50:00,0.073986,6.195958,4.381516,-0.002 1 + 0.967 omega + -0.001 theta omega + -0.100 omega^2,-0.004 1 + -0.063 omega + -0.001 theta omega + -0.197 omega^2,-3.5174589856e-03,5.9088715849e-05,-6.3274541997e-02,7.5199710668e-06,-1.1924658976e-03,-1.9709039392e-01
54521,2025-03-01 23:55:00,0.076188,10.502696,7.426723,0.995 omega + -0.001 theta omega + 0.081 omega^2,-0.005 omega + -0.002 theta omega + 0.131 omega^2,-1.3508121209e-04,3.5407130209e-05,-4.7895809725e-03,7.4013019199e-06,-1.9174855191e-03,1.3055269411e-01
54522,2025-03-02 00:00:00,0.079884,9.041654,6.393664,-0.008 1 + 1.007 omega + 0.044 omega^2,-0.015 1 + 0.012 omega + -0.001 theta omega + 0.089 omega^2,-1.5135209844e-02,4.4367676530e-04,1.1943522368e-02,-4.7628852430e-06,-8.3154479535e-04,8.9180367932e-02
54523,2025-03-02 00:05:00,0.061075,2.178980,1.541376,-0.001 1 + 1.001 omega + 0.059 omega^2,-0.002 1 + 0.001 theta + 0.002 omega + 0.125 omega^2,-1.8176131351e-03,6.8269098420e-04,2.0234483138e-03,9.9736315752e-05,3.2298368750e-04,1.2469714653e-01
54524,2025-03-02 00:10:00,nan,nan,nan,0.001 1 + 1.005 omega + -0.001 theta omega + -0.065 omega^2,0.002 1 + -0.001 theta + 0.011 omega + -0.001 theta omega + -0.132 omega^2,1.9585968736e-03,-9.8257411389e-04,1.0895333088e-02,-1.7002863585e-05,-1.0121057190e-03,-1.3165965051e-01
54525,2025-03-02 00:15:00,nan,nan,nan,0.006 1 + 0.001 theta + 1.013 omega + 0.001 theta omega + -0.068 omega^2,0.012 1 + 0.001 theta + 0.029 omega + 0.002 theta omega + -0.124 omega^2,1.2206316417e-02,1.1288304429e-03,2.8825031059e-02,2.3241989271e-05,2.0585439178e-03,-1.2427884137e-01
54526,2025-03-02 00:20:00,0.050328,5.237950,3.703961,1.002 omega + -0.029 omega^2,-0.001 1 + 0.009 omega + 0.001 theta omega + -0.075 omega^2,-7.1637592203e-04,5.1387550918e-05,9.4393063358e-03,-2.5684241422e-06,5.8462107035e-04,-7.4670664407e-02
54527,2025-03-02 00:25:00,0.050667,5.284373,3.736787,-0.001 1 + 1.004 omega + -0.001 theta omega + -0.001 omega^2,-0.001 1 + 0.007 omega + -0.001 theta omega + -0.021 omega^2,-7.0041185327e-04,-7.2851605264e-05,7.4839805098e-03,7.4875819876e-06,-8.7737625078e-04,-2.0992362184e-02
54528,2025-03-02 00:30:00,nan,nan,nan,0.008 1 + -0.001 theta + 0.936 omega + 0.003 theta omega + 0.094 omega^2,0.015 1 + -0.001 theta + -0.125 omega + 0.007 theta omega + 0.187 omega^2,1.5031506522e-02,-1.1636763815e-03,-1.2484229708e-01,1.1028353505e-05,6.6794123552e-03,1.8737565912e-01
54529,2025-03-02 00:35:00,nan,nan,nan,-0.004 1 + 0.962 omega + -0.002 theta omega + -0.084 omega^2,-0.008 1 + -0.001 theta + -0.077 omega + -0.003 theta omega + -0.164 omega^2,-8.2501495301e-03,-6.0535633353e-04,-7.7007903083e-02,-3.9994861723e-06,-3.2878109873e-03,-1.6445279533e-01
54530,2025-03-02 00:40:00,0.069311,2.049223,1.449848,0.001 1 + -0.001 theta + 1.001 omega + -0.002 theta omega + 0.041 omega^2,0.003 1 + -0.001 theta + 0.003 omega + -0.003 theta omega + 0.076 omega^2,2.6735580718e-03,-9.6539581211e-04,2.7140922429e-03,-6.8381099067e-05,-2.9564760061e-03,7.6102590453e-02
54531,2025-03-02 00:45:00,0.049306,4.583121,3.240943,0.997 omega + -0.001 theta omega + 0.029 omega^2,-0.001 1 + -0.004 omega + -0.001 theta omega + 0.055 omega^2,-9.7248174844e-04,2.9643016626e-04,-4.1173536679e-03,-5.2898015348e-06,-1.1206889740e-03,5.5193143853e-02
54532,2025-03-02 00:50:00,nan,nan,nan,0.001 1 + 1.008 omega + -0.001 theta omega + -0.071 omega^2,0.002 1 + 0.001 theta + 0.015 omega + -0.002 theta omega + -0.150 omega^2,2.4844172943e-03,5.2138386707e-04,1.5142745718e-02,-9.1313467624e-05,-1.7469941874e-03,-1.5029447969e-01
54533,2025-03-02 00:55:00,nan,nan,nan,0.999 omega + -0.001 theta omega + 0.050 omega^2,-0.001 1 + -0.003 omega + -0.002 theta omega + 0.099 omega^2,-8.1697351747e-04,-2.2120955237e-04,-2.5117740757e-03,1.8879023345e-05,-1.7741272515e-03,9.9346116472e-02
54534,2025-03-02 01:00:00,nan,nan,nan,-0.001 theta + 1.018 omega + -0.005 theta omega + 0.145 omega^2,-0.001 1 + -0.001 theta + 0.037 omega + -0.010 theta omega + 0.294 omega^2,-6.5024293653e-04,-1.1476554277e-03,3.7396860388e-02,3.2388513370e-05,-9.7079283800e-03,2.9366964859e-01
54535,2025-03-02 01:05:00,0.021893,0.796055,0.563108,0.001 1 + 0.998 omega + 0.006 omega^2,0.002 1 + -0.004 omega + 0.020 omega^2,1.7674424767e-03,-9.5768096565e-05,-3.7835028670e-03,-1.6660481535e-07,1.6219161140e-04,1.9735800771e-02
54536,2025-03-02 01:10:00,0.035491,0.984394,0.696524,-0.001 1 + 0.001 theta + 1.015 omega + -0.002 theta omega + -0.076 omega^2,-0.002 1 + 0.002 theta + 0.030 omega + -0.005 theta omega + -0.157 omega^2,-1.8504613843e-03,2.4734146230e-03,3.0303881428e-02,-2.4982381953e-04,-4.7501850839e-03,-1.5736970205e-01
54537,2025-03-02 01:15:00,0.019818,0.603142,0.426716,0.001 1 + 1.035 omega + 0.003 theta omega + 0.104 omega^2,0.003 1 + 0.001 theta + 0.073 omega + 0.005 theta omega + 0.217 omega^2,3.1531015342e-03,8.7684988313e-04,7.2974148101e-02,4.4830626398e-05,5.3209796044e-03,2.1710647149e-01
54538,2025-03-02 01:20:00,0.035517,2.784893,1.969377,0.994 omega + -0.001 theta omega + 0.116 omega^2,-0.001 1 + -0.010 omega + -0.002 theta omega + 0.242 omega^2,-6.2232795640e-04,3.5478373304e-04,-9.9004868472e-03,-1.4168988563e-05,-2.2256489654e-03,2.4194371716e-01
54539,2025-03-02 01:25:00,0.023497,0.594455,0.420672,0.002 1 + 0.950 omega + 0.001 theta omega + 0.183 omega^2,0.005 1 + -0.103 omega + 0.001 theta omega + 0.382 omega^2,4.9215061114e-03,1.8430921586e-04,-1.0268505899e-01,-1.2170732800e-05,1.2675900304e-03,3.8171947915e-01
54540,2025-03-02 01:30:00,0.032601,1.245284,0.880850,-0.001 1 + 1.001 omega + 0.020 omega^2,-0.002 1 + 0.001 omega + -0.001 theta omega + 0.048 omega^2,-1.6340393842e-03,1.8619765210e-04,1.3019010687e-03,-3.2278778262e-06,-6.3959300618e-04,4.7863723365e-02
54541,2025-03-02 01:35:00,0.064692,1.861785,1.317276,-0.002 1 + 1.011 omega + -0.001 theta omega + 0.084 omega^2,-0.005 1 + -0.001 theta + 0.023 omega + -0.001 theta omega + 0.167 omega^2,-4.6665169324e-03,-5.2607439609e-04,2.2658125797e-02,-5.4543782387e-06,-1.2187265673e-03,1.6674552355e-01
54542,2025-03-02 01:40:00,0.021167,1.192300,0.843216,-0.001 1 + 0.988 omega + 0.081 omega^2,-0.001 1 + -0.028 omega + 0.188 omega^2,-1.0505591629e-03,3.2920680732e-04,-2.8289176108e-02,-1.7610240389e-05,4.9768354206e-04,1.8833859453e-01
