Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
11000,2024-09-22 08:10:00,0.011254,0.953261,0.674104,-0.030 1 + 0.001 theta + 1.213 omega + -0.003 theta omega + -0.373 omega^2,-0.062 1 + 0.002 theta + 0.436 omega + -0.006 theta omega + -0.763 omega^2,-6.1735751281e-02,1.7877352870e-03,4.3600853488e-01,-1.2927041530e-05,-6.4573620597e-03,-7.6272240995e-01
11001,2024-09-22 08:15:00,nan,nan,nan,-0.004 1 + 1.039 omega + -0.002 theta omega + 0.032 omega^2,-0.007 1 + 0.082 omega + -0.003 theta omega + 0.056 omega^2,-7.3600781231e-03,-1.3662513215e-04,8.1585731181e-02,1.5270879789e-05,-3.2262529187e-03,5.5881196049e-02
11002,2024-09-22 08:20:00,0.037271,1.457484,1.030934,-0.001 1 + 1.007 omega + -0.001 theta omega + 0.137 omega^2,-0.002 1 + -0.001 theta + 0.015 omega + -0.002 theta omega + 0.265 omega^2,-1.9645837633e-03,-8.3380852047e-04,1.4608331618e-02,-4.7893298135e-05,-2.4368343571e-03,2.6526438787e-01
11003,2024-09-22 08:25:00,0.006811,0.101228,0.071741,1.000 omega + -0.002 omega^2,0.001 1 + 0.008 omega^2,6.1970173921e-04,-1.8306001827e-04,3.2442635667e-04,1.8987639342e-06,2.7125649558e-04,8.2929812590e-03
11004,2024-09-22 08:30:00,0.040776,2.677823,1.893726,0.999 omega + 0.016 omega^2,-0.001 1 + 0.029 omega^2,-6.2854356653e-04,-2.8716939643e-04,-3.0307994283e-04,-4.1782534248e-05,4.2229502235e-04,2.8814111131e-02
11005,2024-09-22 08:35:00,0.013871,0.808976,0.572117,0.993 omega + -0.060 omega^2,-0.008 omega + -0.111 omega^2,2.1989111286e-04,1.3812581027e-04,-8.0258192211e-03,5.4919191966e-06,4.7108008944e-04,-1.1116850270e-01
11006,2024-09-22 08:40:00,0.032851,0.858667,0.607613,1.002 omega + -0.011 omega^2,-0.001 1 + 0.004 omega + -0.025 omega^2,-5.1871573303e-04,3.2110567189e-05,3.9544469264e-03,1.3944862559e-05,1.3332762563e-04,-2.5445365050e-02
11007,2024-09-22 08:45:00,0.024724,0.586734,0.415252,0.001 1 + 0.995 omega + -0.013 omega^2,0.003 1 + -0.009 omega + -0.023 omega^2,2.9277120380e-03,1.4272712065e-04,-9.2199609185e-03,-7.9751030109e-06,2.7223401110e-05,-2.2998020539e-02
11008,2024-09-22 08:50:00,0.013529,1.648399,1.165633,0.001 1 + 1.015 omega + 0.001 theta omega + -0.091 omega^2,0.001 1 + 0.031 omega + 0.001 theta omega + -0.174 omega^2,1.4773956036e-03,-2.8264735454e-04,3.0791553120e-02,-1.0134035476e-06,1.4664251749e-03,-1.7375708281e-01
11009,2024-09-22 08:55:00,0.012787,0.927717,0.656057,-0.020 1 + 0.001 theta + 1.153 omega + -0.002 theta omega + -0.304 omega^2,-0.042 1 + 0.001 theta + 0.321 omega + -0.004 theta omega + -0.628 omega^2,-4.2045327785e-02,1.1011010544e-03,3.2134502001e-01,-6.8683761100e-06,-4.2853493585e-03,-6.2825032047e-01
11010,2024-09-22 09:00:00,0.005501,0.186379,0.131847,0.005 1 + 0.930 omega + -0.001 theta omega + 0.232 omega^2,0.011 1 + -0.137 omega + -0.003 theta omega + 0.457 omega^2,1.0667198091e-02,4.4334808472e-04,-1.3741985756e-01,5.1687916182e-07,-2.5748954869e-03,4.5726182263e-01
11011,2024-09-22 09:05:00,0.013388,0.648995,0.459006,-0.005 1 + 1.037 omega + -0.001 theta omega + -0.076 omega^2,-0.010 1 + 0.081 omega + -0.001 theta omega + -0.163 omega^2,-9.8884712674e-03,3.2167327674e-04,8.0655591140e-02,-2.7614081535e-06,-1.3884360196e-03,-1.6253327001e-01
