Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
100500,2025-08-09 04:10:00,nan,nan,nan,1.011 omega + 0.004 theta omega + -0.017 omega^2,-0.001 1 + -0.001 theta + 0.021 omega + 0.006 theta omega + -0.024 omega^2,-5.6692541049e-04,-7.6564796280e-04,2.1096710097e-02,-3.5303121443e-05,6.3849468897e-03,-2.4171387367e-02
100501,2025-08-09 04:15:00,0.023003,2.298720,1.625522,-0.004 1 + 1.067 omega + -0.002 theta omega + -0.230 omega^2,-0.008 1 + 0.138 omega + -0.003 theta omega + -0.469 omega^2,-8.4479542636e-03,3.5652618580e-04,1.3818661699e-01,-4.1781763793e-06,-3.1399175483e-03,-4.6864148830e-01
100502,2025-08-09 04:20:00,0.006590,0.144479,0.102268,0.994 omega + 0.012 omega^2,0.001 1 + -0.010 omega + 0.032 omega^2,6.4210553110e-04,2.4188890741e-04,-1.0136459352e-02,-1.3580074180e-05,-1.6094653453e-04,3.1863628378e-02
100503,2025-08-09 04:25:00,0.022864,1.022652,0.723305,1.001 omega + -0.004 omega^2,0.003 omega + -0.010 omega^2,-2.4481964408e-04,-1.9245931492e-04,2.9622657938e-03,1.3270848291e-05,-2.8812551415e-04,-9.5701039174e-03
100504,2025-08-09 04:30:00,nan,nan,nan,1.006 omega + 0.001 theta omega + 0.033 omega^2,-0.001 1 + -0.001 theta + 0.013 omega + 0.003 theta omega + 0.062 omega^2,-5.7038850132e-04,-9.4472630869e-04,1.2992821446e-02,3.2031737080e-05,2.5198293593e-03,6.2467449212e-02
100505,2025-08-09 04:35:00,0.020415,0.761467,0.538632,0.999 omega + -0.024 omega^2,-0.002 omega + -0.039 omega^2,3.9403225496e-04,-5.2380063338e-05,-2.1250142970e-03,-1.1089590530e-05,2.3420025638e-04,-3.8924484140e-02
100506,2025-08-09 04:40:00,0.015002,0.665110,0.470423,0.001 1 + 1.003 omega + 0.001 theta omega + -0.099 omega^2,0.001 1 + 0.007 omega + 0.003 theta omega + -0.193 omega^2,1.0308396014e-03,-2.5173240252e-04,7.0486843694e-03,4.5172791518e-06,2.8915522411e-03,-1.9332503187e-01
100507,2025-08-09 04:45:00,0.020909,0.393253,0.278464,0.002 1 + 0.001 theta + 1.004 omega + -0.001 theta^2 + -0.006 theta omega + -0.653 omega^2,0.004 1 + 0.001 theta + 0.009 omega + -0.002 theta^2 + -0.009 theta omega + -1.315 omega^2,4.1365214109e-03,1.4877657653e-03,8.9941648740e-03,-2.1800700670e-03,-9.4564688277e-03,-1.3146572585e+00
100508,2025-08-09 04:50:00,0.009473,0.146153,0.103563,0.001 1 + 1.003 omega + -0.038 omega^2,0.002 1 + 0.008 omega + -0.067 omega^2,1.5292942914e-03,-3.0704923531e-04,7.5054504265e-03,9.1311300899e-06,1.9617979663e-04,-6.6857288972e-02
100509,2025-08-09 04:55:00,0.061087,1.788399,1.265327,-0.001 1 + 0.999 omega + 0.001 theta omega + 0.076 omega^2,-0.002 1 + 0.001 theta + 0.001 theta omega + 0.154 omega^2,-2.1654509369e-03,7.0341287556e-04,-4.9581041279e-04,2.8598576742e-04,1.1018137106e-03,1.5435606562e-01
