Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
105500,2025-08-26 14:05:00,0.034925,1.360293,0.962190,-0.001 theta + 0.998 omega + -0.001 theta omega + 0.189 omega^2,-0.001 1 + -0.001 theta + -0.002 omega + -0.001 theta omega + 0.367 omega^2,-9.9681859274e-04,-1.3612762776e-03,-1.8064709821e-03,-2.5783486855e-04,-1.1445381790e-03,3.6656081112e-01
105501,2025-08-26 14:10:00,nan,nan,nan,1.021 omega + 0.003 theta omega + 0.360 omega^2,-0.001 1 + 0.043 omega + 0.006 theta omega + 0.716 omega^2,-7.3435332822e-04,4.5211416386e-04,4.2991513170e-02,8.1110707184e-05,5.5229942070e-03,7.1550993807e-01
105502,2025-08-26 14:15:00,nan,nan,nan,-0.001 theta + 1.005 omega + -0.007 theta omega + 0.194 omega^2,-0.001 theta + 0.011 omega + -0.001 theta^2 + -0.013 theta omega + 0.385 omega^2,-9.3344479140e-05,-1.2523609079e-03,1.0836310266e-02,-6.1808303195e-04,-1.2935107514e-02,3.8522156110e-01
105503,2025-08-26 14:20:00,0.053795,1.090261,0.771869,-0.001 1 + 0.002 theta + 0.971 omega + -0.002 theta omega + 0.248 omega^2,-0.002 1 + 0.003 theta + -0.058 omega + -0.004 theta omega + 0.498 omega^2,-1.9174707974e-03,3.3730875179e-03,-5.7513200796e-02,2.3189228017e-04,-3.8866037695e-03,4.9757329464e-01
105504,2025-08-26 14:25:00,0.044742,4.578337,3.237527,0.002 1 + 1.039 omega + 0.001 theta omega + 0.107 omega^2,0.005 1 + 0.085 omega + 0.002 theta omega + 0.236 omega^2,5.3154907979e-03,1.4985107632e-05,8.5078283452e-02,-6.2240237290e-06,1.7636467498e-03,2.3554639790e-01
105505,2025-08-26 14:30:00,0.072013,1.970029,1.393952,-0.010 1 + -0.002 theta + 0.944 omega + -0.007 theta omega + -0.017 omega^2,-0.020 1 + -0.004 theta + -0.107 omega + -0.013 theta omega + -0.028 omega^2,-1.9678540331e-02,-4.3402063278e-03,-1.0726571915e-01,-2.1062109509e-04,-1.2730904317e-02,-2.7690702114e-02
105506,2025-08-26 14:35:00,0.014947,0.801406,0.566778,1.004 omega + 0.025 omega^2,-0.001 1 + 0.009 omega + -0.001 theta omega + 0.051 omega^2,-5.1194584261e-04,-2.3485052374e-04,8.9693451736e-03,-5.2767884502e-06,-5.9594012228e-04,5.0831211731e-02
105507,2025-08-26 14:40:00,0.166179,2.477671,1.755914,-0.001 theta + 1.011 omega + 0.004 theta omega + -0.040 omega^2,-0.001 1 + -0.001 theta + 0.022 omega + 0.008 theta omega + -0.085 omega^2,-5.3207687736e-04,-1.0058981502e-03,2.1781047212e-02,-2.8779862497e-05,8.3395332547e-03,-8.5078397105e-02
105508,2025-08-26 14:45:00,0.070439,2.066167,1.461850,-0.001 1 + 0.995 omega + -0.001 theta omega + -0.021 omega^2,-0.001 1 + -0.009 omega + -0.001 theta omega + -0.042 omega^2,-1.1960122734e-03,4.2763855055e-05,-9.0825723868e-03,3.0926339762e-05,-1.2351102132e-03,-4.1828665071e-02
105509,2025-08-26 14:50:00,nan,nan,nan,-0.001 1 + 0.996 omega + -0.003 theta omega + 0.124 omega^2,-0.002 1 + -0.001 theta + -0.007 omega + -0.007 theta omega + 0.222 omega^2,-1.7619844546e-03,-8.0054221676e-04,-6.5681402086e-03,-4.0254832159e-05,-6.6306548118e-03,2.2213916966e-01
105510,2025-08-26 14:55:00,0.067742,2.007724,1.420483,0.001 theta + 1.028 omega + 0.008 theta omega + 0.066 omega^2,-0.001 1 + 0.001 theta + 0.058 omega + 0.016 theta omega + 0.141 omega^2,-5.3969266196e-04,1.1749137633e-03,5.7858895043e-02,2.9000716134e-04,1.6168973305e-02,1.4145605540e-01
105511,2025-08-26 15:00:00,0.096729,3.543806,2.506782,-0.003 1 + 0.966 omega + -0.003 theta omega + -0.049 omega^2,-0.005 1 + -0.065 omega + -0.006 theta omega + -0.095 omega^2,-5.2388318268e-03,-2.2613182461e-04,-6.5354626965e-02,3.3345031637e-05,-5.7667499247e-03,-9.4589378328e-02
105512,2025-08-26 15:05:00,nan,nan,nan,-0.005 1 + 0.002 theta + 1.044 omega + -0.005 theta omega + -0.191 omega^2,-0.009 1 + 0.003 theta + 0.088 omega + -0.010 theta omega + -0.378 omega^2,-9.0138823443e-03,3.2634547300e-03,8.8336639668e-02,-2.2622348487e-04,-9.7369732637e-03,-3.7791142525e-01
105513,2025-08-26 15:10:00,nan,nan,nan,-0.005 1 + 1.076 omega + -0.003 theta omega + -0.090 omega^2,-0.009 1 + 0.155 omega + -0.006 theta omega + -0.179 omega^2,-9.2711166090e-03,-1.1092803220e-04,1.5480274641e-01,2.1230565614e-05,-5.6374669975e-03,-1.7905605605e-01
105514,2025-08-26 15:15:00,0.037934,2.063341,1.459249,1.000 omega + 0.001 theta omega + 0.045 omega^2,-0.001 1 + 0.001 theta omega + 0.099 omega^2,-1.0083347896e-03,2.0539991061e-04,-3.0283036332e-04,-4.1902599259e-05,1.1817083338e-03,9.8813532647e-02
105515,2025-08-26 15:20:00,0.035508,1.258210,0.890043,0.002 1 + 0.990 omega + 0.018 omega^2,0.004 1 + -0.018 omega + 0.001 theta omega + 0.035 omega^2,3.7613456661e-03,-3.3963097860e-04,-1.8200938574e-02,5.4749715146e-06,5.8092805187e-04,3.5107553968e-02
105516,2025-08-26 15:25:00,0.153050,9.429243,6.668360,-0.001 1 + 1.018 omega + 0.152 omega^2,-0.002 1 + -0.001 theta + 0.037 omega + 0.001 theta omega + 0.310 omega^2,-1.7034929118e-03,-9.0591351914e-04,3.6576016359e-02,-7.1350033899e-05,5.4487028666e-04,3.0992033049e-01
105517,2025-08-26 15:30:00,0.050530,2.182437,1.543630,0.001 1 + 1.008 omega + 0.044 omega^2,0.002 1 + 0.001 theta + 0.015 omega + 0.001 theta omega + 0.082 omega^2,2.3895431365e-03,6.5742625587e-04,1.5465602896e-02,3.0056960932e-05,8.3941322140e-04,8.1758870238e-02
105518,2025-08-26 15:35:00,0.011597,1.208145,0.854327,0.976 omega + -0.002 theta omega + 0.187 omega^2,-0.001 1 + 0.001 theta + -0.042 omega + -0.004 theta omega + 0.348 omega^2,-7.6207232025e-04,6.0209020031e-04,-4.2107683818e-02,6.0662753710e-07,-4.0808060460e-03,3.4816517830e-01
105519,2025-08-26 15:40:00,0.015053,0.671217,0.474742,0.005 1 + 0.917 omega + 0.331 omega^2,0.010 1 + -0.165 omega + -0.001 theta omega + 0.666 omega^2,9.7196679804e-03,2.3844796551e-04,-1.6493991371e-01,-4.2037300882e-06,-9.4262436234e-04,6.6580512478e-01
105520,2025-08-26 15:45:00,0.035257,0.854729,0.604899,0.006 1 + -0.001 theta + 0.972 omega + 0.002 theta omega + -0.108 omega^2,0.012 1 + -0.001 theta + -0.058 omega + 0.005 theta omega + -0.209 omega^2,1.2472997654e-02,-1.0828103908e-03,-5.8372818892e-02,-1.0424982502e-05,4.6802402716e-03,-2.0879634461e-01
105521,2025-08-26 15:50:00,0.021207,0.720039,0.509365,-0.002 1 + 0.001 theta + 1.013 omega + -0.002 theta omega + -0.145 omega^2,-0.003 1 + 0.002 theta + 0.029 omega + -0.003 theta omega + -0.296 omega^2,-3.4201314953e-03,1.9942814158e-03,2.8933774078e-02,-1.5674840768e-04,-3.4365046262e-03,-2.9571987886e-01
105522,2025-08-26 15:55:00,0.087074,2.019083,1.429034,0.003 1 + 1.007 omega + -0.003 theta omega + -0.308 omega^2,0.005 1 + 0.016 omega + -0.001 theta^2 + -0.007 theta omega + -0.623 omega^2,5.1886943888e-03,-1.6113557406e-04,1.6139628007e-02,-6.9204605915e-04,-6.6601344308e-03,-6.2337987356e-01
105523,2025-08-26 16:00:00,nan,nan,nan,0.002 1 + 1.010 omega + 0.002 theta omega + -0.211 omega^2,0.003 1 + -0.001 theta + 0.021 omega + 0.005 theta omega + -0.427 omega^2,3.3880010718e-03,-5.7549988498e-04,2.1458517747e-02,-1.3431117846e-06,4.9776551774e-03,-4.2651401119e-01
105524,2025-08-26 16:05:00,nan,nan,nan,0.002 1 + 0.982 omega + 0.002 theta omega + 0.016 omega^2,0.003 1 + -0.034 omega + 0.004 theta omega + 0.026 omega^2,3.0461084971e-03,-2.8170013365e-04,-3.4047021241e-02,-6.5338453837e-06,3.8077178588e-03,2.6365330532e-02
105525,2025-08-26 16:10:00,0.031563,3.401437,2.405283,0.002 1 + 0.943 omega + 0.001 theta omega + 0.289 omega^2,0.005 1 + -0.114 omega + 0.001 theta omega + 0.593 omega^2,4.8352880862e-03,2.0478446406e-05,-1.1430453825e-01,-8.7907554088e-06,1.4316921916e-03,5.9330452866e-01
105526,2025-08-26 16:15:00,nan,nan,nan,1.001 omega + 0.029 omega^2,0.001 1 + 0.003 omega + 0.038 omega^2,7.8791361542e-04,-3.0892886451e-04,3.3969567576e-03,1.5988519714e-05,-2.6337365923e-04,3.8414212126e-02
105527,2025-08-26 16:20:00,0.050819,4.769486,3.372727,0.999 omega + -0.002 omega^2,-0.001 1 + -0.001 omega + -0.004 omega^2,-9.6516125525e-04,1.4127660956e-04,-1.0381036157e-03,-3.4049013629e-06,2.7069425353e-04,-3.7732839008e-03
105528,2025-08-26 16:25:00,0.019443,2.065549,1.460629,-0.005 1 + 1.034 omega + -0.001 theta omega + -0.039 omega^2,-0.011 1 + 0.077 omega + -0.002 theta omega + -0.092 omega^2,-1.1341423472e-02,4.2203730777e-04,7.6513163379e-02,-4.0899998402e-06,-1.5744833470e-03,-9.1852030462e-02
105529,2025-08-26 16:30:00,nan,nan,nan,-0.001 theta + 1.011 omega + 0.002 theta omega + -0.033 omega^2,-0.001 1 + -0.001 theta + 0.024 omega + 0.003 theta omega + -0.079 omega^2,-6.9559844482e-04,-1.0205710318e-03,2.3795744866e-02,4.3088124035e-05,3.2509230554e-03,-7.9133013262e-02
105530,2025-08-26 16:35:00,0.027363,0.937849,0.663442,-0.001 1 + 1.009 omega + -0.001 theta omega + 0.101 omega^2,-0.002 1 + -0.001 theta + 0.018 omega + -0.001 theta omega + 0.192 omega^2,-1.7543329382e-03,-5.4801191377e-04,1.8422080882e-02,-1.8174871689e-05,-1.3600425122e-03,1.9197083527e-01
105531,2025-08-26 16:40:00,0.082906,3.267237,2.311029,0.001 theta + 0.969 omega + 0.003 theta omega + -0.090 omega^2,0.001 1 + 0.002 theta + -0.060 omega + 0.006 theta omega + -0.181 omega^2,8.7924924683e-04,1.7614721676e-03,-5.9766817021e-02,-1.7155184092e-04,6.2452692280e-03,-1.8144236243e-01
105532,2025-08-26 16:45:00,nan,nan,nan,0.001 1 + 0.989 omega + 0.002 theta omega + -0.030 omega^2,0.003 1 + -0.001 theta + -0.022 omega + 0.005 theta omega + -0.069 omega^2,3.1397854596e-03,-5.3518474118e-04,-2.1849140437e-02,6.5919272205e-06,4.5703500062e-03,-6.9156631291e-02
105533,2025-08-26 16:50:00,0.064912,6.370599,4.504927,-0.001 1 + 1.006 omega + -0.042 omega^2,-0.002 1 + 0.015 omega + -0.091 omega^2,-1.6525392805e-03,2.1927854518e-04,1.4679484005e-02,-7.1714744229e-06,1.0363132544e-04,-9.0887768270e-02
105534,2025-08-26 16:55:00,0.027882,1.305667,0.923457,-0.001 1 + 0.999 omega + -0.001 theta omega + 0.026 omega^2,-0.002 1 + 0.005 omega + -0.001 theta omega + 0.021 omega^2,-1.9614836577e-03,2.9684326449e-04,4.6599513170e-03,-1.0852476218e-05,-1.3841295902e-03,2.0551054974e-02
105535,2025-08-26 17:00:00,nan,nan,nan,0.001 1 + 1.012 omega + 0.003 theta omega + -0.182 omega^2,0.002 1 + -0.001 theta + 0.024 omega + 0.006 theta omega + -0.360 omega^2,2.4427302374e-03,-6.7829465205e-04,2.3876937718e-02,-6.4218801016e-06,6.2170668225e-03,-3.5976597949e-01
105536,2025-08-26 17:05:00,0.012219,0.237026,0.167825,-0.006 1 + 0.001 theta + 1.059 omega + -0.002 theta omega + -0.165 omega^2,-0.013 1 + 0.001 theta + 0.123 omega + -0.005 theta omega + -0.344 omega^2,-1.3153948667e-02,1.4260751929e-03,1.2308449024e-01,-3.6990583311e-05,-5.0346200456e-03,-3.4369809534e-01
105537,2025-08-26 17:10:00,0.062989,8.061709,5.700663,1.007 omega + -0.001 theta omega + -0.003 omega^2,0.015 omega + -0.002 theta omega + -0.015 omega^2,2.3735864206e-04,-1.5315038657e-04,1.5163700101e-02,1.4162386546e-05,-1.7370319776e-03,-1.4616649929e-02
105538,2025-08-26 17:15:00,0.034223,3.632094,2.568392,-0.002 1 + 1.027 omega + -0.001 theta omega + -0.112 omega^2,-0.004 1 + 0.061 omega + -0.002 theta omega + -0.241 omega^2,-3.9503021423e-03,1.9878692090e-04,6.1162461901e-02,1.1704306685e-06,-1.7482012799e-03,-2.4076588543e-01
105539,2025-08-26 17:20:00,0.064654,2.215310,1.567128,0.007 1 + 0.940 omega + 0.004 theta omega + -0.017 omega^2,0.014 1 + -0.001 theta + -0.121 omega + 0.008 theta omega + -0.031 omega^2,1.4186464433e-02,-1.0160441630e-03,-1.2050866476e-01,1.5712491776e-06,8.1369582359e-03,-3.1495903772e-02
105540,2025-08-26 17:25:00,nan,nan,nan,-0.002 1 + 1.005 omega + -0.004 theta omega + 0.149 omega^2,-0.003 1 + 0.001 theta + 0.010 omega + -0.008 theta omega + 0.294 omega^2,-3.3952021570e-03,9.1272690063e-04,1.0242676542e-02,-7.7890610446e-06,-7.6071644767e-03,2.9383870920e-01
105541,2025-08-26 17:30:00,0.008357,0.182868,0.129442,0.002 1 + 0.991 omega + 0.001 theta omega + -0.049 omega^2,0.004 1 + -0.017 omega + 0.001 theta omega + -0.103 omega^2,4.3964396275e-03,-2.6026779431e-04,-1.7217344194e-02,-1.5440641572e-05,9.8676167306e-04,-1.0255117406e-01
105542,2025-08-26 17:35:00,0.020497,0.536864,0.379897,1.008 omega + -0.001 theta omega + -0.007 omega^2,0.019 omega + -0.002 theta omega + -0.022 omega^2,4.4355446976e-04,-6.8601451289e-05,1.8557684942e-02,2.1067493174e-06,-1.5172549753e-03,-2.2438744372e-02
105543,2025-08-26 17:40:00,0.011381,0.364246,0.257687,-0.001 1 + 1.005 omega + 0.002 theta omega + -0.075 omega^2,-0.001 1 + 0.011 omega + 0.004 theta omega + -0.135 omega^2,-1.4674667562e-03,-4.6152093285e-04,1.0722347787e-02,-2.1042492714e-05,3.9214499402e-03,-1.3533436586e-01
105544,2025-08-26 17:45:00,nan,nan,nan,1.001 omega + 0.002 theta omega + -0.033 omega^2,0.001 1 + 0.003 omega + 0.004 theta omega + -0.063 omega^2,6.6954561672e-04,-3.5572023216e-04,2.7011135539e-03,-6.7916021204e-06,3.8875742755e-03,-6.2980391376e-02
105545,2025-08-26 17:50:00,0.009644,0.227948,0.161328,0.001 1 + 0.983 omega + 0.001 theta omega + 0.115 omega^2,0.001 1 + -0.033 omega + 0.002 theta omega + 0.229 omega^2,1.4220104263e-03,-1.4592215141e-04,-3.2857222461e-02,-1.1335439865e-05,2.0226460408e-03,2.2939686950e-01
105546,2025-08-26 17:55:00,0.005726,0.183483,0.129805,-0.002 1 + 0.977 omega + -0.001 theta omega + -0.059 omega^2,-0.003 1 + -0.044 omega + -0.001 theta omega + -0.124 omega^2,-3.2988651590e-03,-1.2888285853e-04,-4.3565962979e-02,3.0627970081e-06,-1.4939338855e-03,-1.2367630682e-01
105547,2025-08-26 18:00:00,0.115201,11.859433,8.386281,1.006 omega + -0.001 theta omega + -0.009 omega^2,0.013 omega + -0.001 theta omega + -0.016 omega^2,1.3228098963e-04,-1.0851950308e-04,1.3451193982e-02,1.4604856153e-05,-1.2917351716e-03,-1.5600567026e-02
105548,2025-08-26 18:05:00,0.071305,9.066656,6.411292,1.008 omega + -0.001 theta omega + 0.037 omega^2,0.019 omega + -0.002 theta omega + 0.062 omega^2,-2.7879652464e-04,-1.1852207802e-04,1.9394843558e-02,9.8947895017e-06,-1.9900472192e-03,6.1974278304e-02
