Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
18000,2024-10-21 12:10:00,0.012961,0.231680,0.164079,0.001 1 + 1.006 omega + -0.001 omega^2,0.001 1 + 0.012 omega + -0.001 theta omega + 0.001 omega^2,1.2958419846e-03,-3.8689897115e-04,1.1674191544e-02,-1.0236502066e-05,-6.5529933371e-04,9.0739805107e-04
18001,2024-10-21 12:15:00,0.036010,2.763754,1.954435,0.001 1 + 1.017 omega + 0.001 theta omega + 0.061 omega^2,0.003 1 + 0.037 omega + 0.002 theta omega + 0.133 omega^2,3.1571119392e-03,3.4839305968e-04,3.7345131857e-02,9.3813324203e-06,1.7721102837e-03,1.3329917851e-01
18002,2024-10-21 12:20:00,nan,nan,nan,0.002 1 + 0.973 omega + 0.001 theta omega + 0.121 omega^2,0.004 1 + -0.054 omega + 0.001 theta omega + 0.244 omega^2,3.6169720793e-03,-6.2263103505e-05,-5.3542152530e-02,-8.3004628743e-06,1.1758491458e-03,2.4366715159e-01
18003,2024-10-21 12:25:00,nan,nan,nan,-0.001 1 + 1.008 omega + -0.002 theta omega + 0.133 omega^2,-0.002 1 + -0.001 theta + 0.017 omega + -0.005 theta omega + 0.256 omega^2,-1.7151026689e-03,-6.3029841228e-04,1.6964618378e-02,-5.2062278424e-06,-4.5381582314e-03,2.5640819051e-01
18004,2024-10-21 12:30:00,0.030929,1.134388,0.802432,0.001 1 + 0.997 omega + -0.070 omega^2,0.002 1 + -0.006 omega + 0.001 theta omega + -0.135 omega^2,1.8214369333e-03,-4.9226602299e-04,-5.9120835985e-03,1.1078119927e-06,5.6131777403e-04,-1.3458850684e-01
18005,2024-10-21 12:35:00,0.079897,4.616057,3.264534,1.014 omega + -0.069 omega^2,0.001 1 + -0.001 theta + 0.029 omega + -0.001 theta omega + -0.145 omega^2,5.5415325237e-04,-6.8652739318e-04,2.9120085855e-02,5.1886415408e-05,-9.4907683539e-04,-1.4501715511e-01
18006,2024-10-21 12:40:00,0.026788,2.185599,1.545568,0.001 1 + 0.981 omega + 0.074 omega^2,0.002 1 + -0.035 omega + 0.141 omega^2,1.6918500815e-03,1.0244921338e-04,-3.4617515485e-02,-7.0782797299e-06,4.6484185141e-04,1.4133364615e-01
18007,2024-10-21 12:45:00,0.046054,1.673779,1.183989,-0.001 1 + 1.003 omega + 0.003 theta omega + 0.159 omega^2,-0.002 1 + -0.001 theta + 0.008 omega + 0.006 theta omega + 0.331 omega^2,-2.1856257011e-03,-5.2225887380e-04,7.9568878155e-03,2.2541765493e-04,5.6159536544e-03,3.3104931374e-01
18008,2024-10-21 12:50:00,0.021783,0.753380,0.532943,1.008 omega + -0.001 theta omega + 0.035 omega^2,0.001 1 + 0.015 omega + -0.001 theta omega + 0.067 omega^2,6.8288214742e-04,-8.0707076684e-05,1.5471514188e-02,-2.4409506058e-05,-1.4218433461e-03,6.6718226024e-02
18009,2024-10-21 12:55:00,0.027116,0.687431,0.486465,-0.008 1 + 0.944 omega + -0.002 theta omega + -0.055 omega^2,-0.017 1 + -0.001 theta + -0.114 omega + -0.005 theta omega + -0.109 omega^2,-1.7391266467e-02,-9.7051551664e-04,-1.1400588215e-01,-1.5753819082e-06,-4.9078922915e-03,-1.0854500365e-01
18010,2024-10-21 13:00:00,0.014035,0.359347,0.254291,1.019 omega + -0.001 theta omega + 0.097 omega^2,0.040 omega + -0.001 theta omega + 0.194 omega^2,-3.5772983476e-04,-2.7132501412e-04,3.9707642696e-02,-2.8132954996e-08,-1.2647070766e-03,1.9417349366e-01
18011,2024-10-21 13:05:00,0.018872,0.552332,0.390786,-0.002 1 + 0.971 omega + -0.105 omega^2,-0.004 1 + -0.060 omega + -0.218 omega^2,-3.9658694058e-03,4.6537747505e-05,-6.0240455065e-02,6.7833449165e-07,1.7296852174e-04,-2.1815908605e-01
18012,2024-10-21 13:10:00,0.019807,1.148107,0.811955,-0.002 1 + 0.970 omega + -0.115 omega^2,-0.003 1 + -0.059 omega + -0.001 theta omega + -0.228 omega^2,-3.4735046102e-03,6.6733622915e-05,-5.8592451470e-02,5.8944995610e-06,-5.1698781430e-04,-2.2808160813e-01
18013,2024-10-21 13:15:00,0.064903,4.056993,2.869094,1.004 omega + -0.001 theta omega + -0.023 omega^2,0.008 omega + -0.001 theta omega + -0.049 omega^2,4.0007496942e-04,-4.5145861840e-04,8.3239185959e-03,2.8989126266e-05,-1.4311587975e-03,-4.9404620723e-02
18014,2024-10-21 13:20:00,nan,nan,nan,0.007 1 + 0.001 theta + 1.052 omega + 0.005 theta omega + -0.030 omega^2,0.014 1 + 0.003 theta + 0.105 omega + 0.011 theta omega + -0.071 omega^2,1.3873491945e-02,2.8235479720e-03,1.0477332852e-01,1.4564661495e-04,1.0501918643e-02,-7.1196884426e-02
18015,2024-10-21 13:25:00,0.038932,1.061247,0.750919,0.001 1 + 0.001 theta + 1.008 omega + 0.002 theta omega + 0.069 omega^2,0.003 1 + 0.002 theta + 0.020 omega + 0.004 theta omega + 0.143 omega^2,3.1577241271e-03,2.1264604023e-03,2.0391823012e-02,2.5075116401e-04,4.3806331570e-03,1.4326324435e-01
18016,2024-10-21 13:30:00,0.043110,1.653867,1.169858,1.001 omega + -0.003 theta omega + 0.176 omega^2,0.005 omega + -0.006 theta omega + 0.355 omega^2,4.8451096516e-04,-1.6067366979e-04,4.9862078646e-03,9.0975348750e-06,-6.3511286053e-03,3.5538995949e-01
18017,2024-10-21 13:35:00,0.059919,1.616457,1.143793,-0.002 1 + 0.001 theta + 1.004 omega + 0.002 theta omega + 0.135 omega^2,-0.005 1 + 0.002 theta + 0.008 omega + 0.003 theta omega + 0.272 omega^2,-4.5149080924e-03,2.0686306696e-03,7.9941477431e-03,4.9515198727e-04,3.3405872570e-03,2.7181454692e-01
18018,2024-10-21 13:40:00,0.039728,0.992795,0.702574,-0.001 1 + 1.010 omega + 0.001 theta omega + 0.096 omega^2,-0.002 1 + 0.020 omega + 0.003 theta omega + 0.190 omega^2,-2.3584425739e-03,1.5396026655e-04,1.9976157961e-02,4.2013444898e-05,2.8140473276e-03,1.9009067060e-01
18019,2024-10-21 13:45:00,nan,nan,nan,-0.002 1 + 0.988 omega + -0.001 theta omega + 0.001 omega^2,-0.005 1 + -0.022 omega + -0.002 theta omega + 0.009 omega^2,-4.7906964889e-03,-4.4201303512e-04,-2.1682750349e-02,-2.8120946819e-06,-2.0748021927e-03,9.4575721290e-03
18020,2024-10-21 13:50:00,nan,nan,nan,1.003 omega + 0.003 theta omega + 0.018 omega^2,-0.001 1 + -0.001 theta + 0.008 omega + 0.006 theta omega + 0.039 omega^2,-8.7550741604e-04,-5.1346708730e-04,7.5955364136e-03,5.3981012794e-05,6.2549492744e-03,3.9329848308e-02
18021,2024-10-21 13:55:00,nan,nan,nan,1.008 omega + 0.008 theta omega + -0.338 omega^2,0.021 omega + 0.016 theta omega + -0.668 omega^2,-1.5148525985e-04,-2.6014393274e-04,2.1170667187e-02,-6.6555098313e-05,1.5929666401e-02,-6.6841716455e-01
18022,2024-10-21 14:00:00,nan,nan,nan,0.008 1 + 1.057 omega + 0.002 theta omega + 0.059 omega^2,0.017 1 + 0.001 theta + 0.117 omega + 0.003 theta omega + 0.125 omega^2,1.7301532029e-02,9.5878307957e-04,1.1658609718e-01,1.2613424049e-05,3.3166202044e-03,1.2483939617e-01
18023,2024-10-21 14:05:00,0.060146,1.391674,0.984981,-0.002 1 + 0.980 omega + -0.005 theta omega + 0.094 omega^2,-0.003 1 + 0.001 theta + -0.040 omega + -0.010 theta omega + 0.194 omega^2,-3.3913309134e-03,8.5070999938e-04,-3.9885488086e-02,4.3797680471e-04,-9.9180229790e-03,1.9350250835e-01
18024,2024-10-21 14:10:00,nan,nan,nan,-0.001 1 + -0.002 theta + 1.002 omega + -0.008 theta omega + 0.463 omega^2,-0.001 1 + -0.003 theta + 0.005 omega + 0.001 theta^2 + -0.016 theta omega + 0.917 omega^2,-1.4218424716e-03,-3.0260025560e-03,4.9829273903e-03,7.3003140342e-04,-1.6286662287e-02,9.1677337044e-01
18025,2024-10-21 14:15:00,0.109759,2.914973,2.062658,0.001 1 + 0.996 omega + 0.001 theta omega + -0.033 omega^2,0.002 1 + -0.008 omega + 0.002 theta omega + -0.084 omega^2,1.7039728251e-03,-1.5271477511e-05,-7.5197984099e-03,-2.4068040093e-05,1.7408777277e-03,-8.4119370918e-02
18026,2024-10-21 14:20:00,0.056226,2.183618,1.544563,-0.004 1 + 0.982 omega + -0.001 theta omega + 0.074 omega^2,-0.008 1 + -0.034 omega + -0.002 theta omega + 0.144 omega^2,-7.9297290601e-03,-3.0022534135e-05,-3.4354609706e-02,1.7889538850e-05,-1.7696304754e-03,1.4411266936e-01
18027,2024-10-21 14:25:00,0.022298,0.678636,0.480127,0.002 1 + 0.992 omega + -0.014 omega^2,0.005 1 + -0.020 omega + 0.001 theta omega + -0.015 omega^2,4.7186827630e-03,-2.7736351555e-04,-1.9935751965e-02,2.3488851552e-06,6.1063482858e-04,-1.4829041156e-02
18028,2024-10-21 14:30:00,0.048266,3.501715,2.476321,1.007 omega + 0.002 theta omega + 0.018 omega^2,0.015 omega + 0.004 theta omega + 0.018 omega^2,-3.6547087873e-04,-4.2842697621e-04,1.5498186134e-02,-7.8391176226e-05,4.1366098581e-03,1.7632826019e-02
18029,2024-10-21 14:35:00,nan,nan,nan,0.991 omega + -0.001 theta omega + -0.135 omega^2,-0.001 1 + -0.017 omega + -0.001 theta omega + -0.282 omega^2,-8.6787576894e-04,-1.5271377804e-04,-1.6513392428e-02,1.0771053920e-05,-1.1161698983e-03,-2.8163623099e-01
18030,2024-10-21 14:40:00,nan,nan,nan,-0.001 theta + 0.997 omega + -0.001 theta omega + 0.078 omega^2,0.001 1 + -0.002 theta + -0.005 omega + -0.002 theta omega + 0.150 omega^2,7.3891869009e-04,-1.9987243069e-03,-5.2884854225e-03,4.7911569962e-04,-2.4310918180e-03,1.5048295634e-01
18031,2024-10-21 14:45:00,0.088469,2.009356,1.422206,-0.001 1 + -0.002 theta + 1.003 omega + 0.005 theta omega + -0.256 omega^2,-0.001 1 + -0.004 theta + 0.007 omega + -0.001 theta^2 + 0.010 theta omega + -0.511 omega^2,-1.2634986352e-03,-3.6488615218e-03,6.5914009823e-03,-5.8866587586e-04,9.8982176293e-03,-5.1124939961e-01
