Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
88000,2025-06-26 15:25:00,nan,nan,nan,0.001 1 + -0.001 theta + 1.003 omega + -0.003 theta omega + -0.005 omega^2,0.001 1 + -0.002 theta + 0.008 omega + -0.006 theta omega + -0.005 omega^2,9.9278038330e-04,-1.8748547953e-03,7.7433336934e-03,4.8903401076e-04,-5.9672032168e-03,-5.4928937162e-03
88001,2025-06-26 15:30:00,0.022776,0.907548,0.641936,1.005 omega + -0.002 theta omega + 0.055 omega^2,0.010 omega + -0.003 theta omega + 0.101 omega^2,1.2216921457e-04,4.6244905529e-04,1.0317987716e-02,-1.1405875082e-04,-2.8643731596e-03,1.0140003081e-01
88002,2025-06-26 15:35:00,0.012405,0.481660,0.340698,0.001 1 + 1.002 omega + -0.001 theta omega + 0.046 omega^2,0.001 1 + 0.004 omega + -0.003 theta omega + 0.092 omega^2,9.9054366828e-04,-1.9198218683e-04,3.8216091311e-03,1.9548405097e-05,-2.6273802870e-03,9.2183797661e-02
88003,2025-06-26 15:40:00,0.173915,11.743271,8.304657,0.001 1 + 1.001 omega + -0.001 theta omega + -0.069 omega^2,0.002 1 + -0.001 theta + 0.003 omega + -0.002 theta omega + -0.142 omega^2,2.2360359662e-03,-1.0096348653e-03,3.3363811493e-03,-2.9582697250e-05,-2.1645937309e-03,-1.4192377525e-01
88004,2025-06-26 15:45:00,nan,nan,nan,1.005 omega + 0.029 omega^2,-0.001 theta + 0.010 omega + 0.001 theta omega + 0.064 omega^2,-4.8140022810e-04,-5.7715854941e-04,1.0379935391e-02,1.3009514819e-05,6.3712229643e-04,6.3787023676e-02
88005,2025-06-26 15:50:00,nan,nan,nan,-0.007 1 + 0.001 theta + 1.010 omega + -0.002 theta omega + 0.158 omega^2,-0.015 1 + 0.002 theta + 0.029 omega + -0.004 theta omega + 0.289 omega^2,-1.4840597349e-02,1.5362424882e-03,2.9107553327e-02,-3.5418487365e-05,-3.7353072902e-03,2.8865598536e-01
88006,2025-06-26 15:55:00,0.018940,0.524287,0.370969,-0.001 1 + 0.994 omega + -0.029 omega^2,-0.001 1 + -0.010 omega + -0.056 omega^2,-1.4699729987e-03,-5.9233080221e-05,-9.8947246173e-03,1.2040516011e-06,-8.4912895917e-05,-5.6483151708e-02
88007,2025-06-26 16:00:00,0.048501,2.103553,1.487832,-0.005 1 + -0.001 theta + 0.951 omega + -0.004 theta omega + -0.096 omega^2,-0.010 1 + -0.001 theta + -0.099 omega + -0.007 theta omega + -0.198 omega^2,-1.0252872831e-02,-1.4633592146e-03,-9.9046640397e-02,-4.4642076584e-05,-7.3035011494e-03,-1.9774533240e-01
88008,2025-06-26 16:05:00,nan,nan,nan,-0.002 1 + 0.001 theta + 1.020 omega + -0.003 theta omega + 0.046 omega^2,-0.004 1 + 0.001 theta + 0.044 omega + -0.006 theta omega + 0.070 omega^2,-4.0063594922e-03,1.0649560223e-03,4.4292840177e-02,-6.5740565941e-05,-6.2806367175e-03,6.9550669592e-02
88009,2025-06-26 16:10:00,0.016699,1.144665,0.809487,0.002 1 + 1.018 omega + 0.040 omega^2,0.004 1 + 0.041 omega + 0.001 theta omega + 0.088 omega^2,3.6669557959e-03,2.4276219852e-04,4.0932550192e-02,4.9496380988e-06,8.6907197459e-04,8.8189452246e-02
88010,2025-06-26 16:15:00,0.011702,0.435657,0.308167,-0.001 1 + 0.984 omega + -0.112 omega^2,-0.001 1 + -0.025 omega + 0.001 theta omega + -0.206 omega^2,-9.1466203623e-04,1.5249900300e-04,-2.5307187423e-02,4.5403471123e-06,9.1618850681e-04,-2.0580079492e-01
88011,2025-06-26 16:20:00,0.026264,1.442603,1.020243,0.988 omega + -0.001 theta omega + 0.089 omega^2,-0.023 omega + -0.002 theta omega + 0.173 omega^2,3.4869300336e-04,2.0676093252e-04,-2.2578765388e-02,2.0136566005e-06,-1.6676868883e-03,1.7322913494e-01
88012,2025-06-26 16:25:00,0.029088,4.701256,3.324354,0.006 1 + 0.922 omega + 0.211 omega^2,0.013 1 + -0.161 omega + 0.434 omega^2,1.3207437624e-02,1.7997348964e-04,-1.6050812130e-01,-2.1630299087e-06,-3.3826024891e-04,4.3449930406e-01
88013,2025-06-26 16:30:00,0.021531,1.251244,0.884894,-0.001 1 + 1.033 omega + 0.001 theta omega + -0.212 omega^2,-0.003 1 + 0.070 omega + 0.003 theta omega + -0.434 omega^2,-2.8048928408e-03,-2.0031399305e-04,7.0022843948e-02,-3.2340731101e-06,2.5789267819e-03,-4.3375986468e-01
88014,2025-06-26 16:35:00,0.565884,36.474961,25.794796,-0.005 1 + 0.001 theta + 0.994 omega + -0.002 theta omega + 0.130 omega^2,-0.010 1 + 0.001 theta + -0.012 omega + -0.004 theta omega + 0.261 omega^2,-1.0365867170e-02,1.3715076745e-03,-1.1846449025e-02,-2.5021087085e-05,-3.7155634528e-03,2.6122543154e-01
88015,2025-06-26 16:40:00,nan,nan,nan,-0.004 1 + 1.046 omega + -0.001 theta omega + -0.110 omega^2,-0.009 1 + 0.097 omega + -0.002 theta omega + -0.224 omega^2,-9.1907525948e-03,2.6667901628e-04,9.6597560774e-02,3.4901268392e-07,-1.8988965886e-03,-2.2393148951e-01
88016,2025-06-26 16:45:00,0.009809,0.223188,0.157970,0.001 1 + 0.989 omega + 0.059 omega^2,0.001 1 + -0.008 omega + 0.064 omega^2,6.3477232308e-04,-1.3915052487e-05,-8.1574685976e-03,8.7448639955e-07,-3.0760877927e-04,6.4038826447e-02
88017,2025-06-26 16:50:00,0.039586,1.760511,1.245184,1.005 omega + -0.024 omega^2,0.013 omega + -0.056 omega^2,-4.2174233224e-05,1.5196056300e-05,1.3216546414e-02,-4.5196347118e-06,-1.9308020360e-04,-5.6045775037e-02
88018,2025-06-26 16:55:00,0.066415,6.652028,4.703929,0.001 1 + 0.001 theta + 1.024 omega + 0.003 theta omega + 0.052 omega^2,0.002 1 + 0.001 theta + 0.048 omega + 0.006 theta omega + 0.107 omega^2,2.3299027551e-03,1.2381596195e-03,4.8287474074e-02,1.5869457216e-05,6.1016242691e-03,1.0674164447e-01
88019,2025-06-26 17:00:00,0.032539,1.818356,1.285978,-0.005 1 + 0.931 omega + -0.226 omega^2,-0.011 1 + -0.137 omega + -0.457 omega^2,-1.0572009423e-02,8.3766212565e-05,-1.3665544656e-01,4.9668075698e-06,1.0300602601e-04,-4.5743419073e-01
88020,2025-06-26 17:05:00,0.013306,0.547542,0.387285,1.050 omega + -0.362 omega^2,-0.001 theta + 0.100 omega + -0.720 omega^2,3.1036815042e-04,-5.2913117897e-04,1.0017213911e-01,1.5701984386e-05,3.5718546474e-04,-7.2039305401e-01
88021,2025-06-26 17:10:00,0.016470,0.602966,0.426521,1.012 omega + -0.003 theta omega + 0.032 omega^2,-0.001 theta + 0.025 omega + -0.006 theta omega + 0.071 omega^2,3.4865823736e-04,-7.1853556334e-04,2.4733664285e-02,4.2201806555e-05,-5.5196474871e-03,7.1465245239e-02
88022,2025-06-26 17:15:00,0.473605,5.454626,3.871514,1.004 omega + -0.001 theta omega + -0.049 omega^2,-0.001 1 + -0.001 theta + 0.010 omega + -0.002 theta omega + -0.109 omega^2,-6.9821594669e-04,-1.0057799399e-03,1.0261382664e-02,-9.1767940057e-05,-1.8397855651e-03,-1.0893428452e-01
88023,2025-06-26 17:20:00,nan,nan,nan,0.003 1 + 0.968 omega + 0.001 theta omega + 0.070 omega^2,0.006 1 + -0.064 omega + 0.003 theta omega + 0.146 omega^2,5.8263182154e-03,-4.1298339130e-04,-6.3653942480e-02,2.3645865308e-06,2.9258859800e-03,1.4647509107e-01
88024,2025-06-26 17:25:00,0.005721,0.112726,0.079812,1.009 omega + 0.001 theta omega + 0.043 omega^2,0.018 omega + 0.001 theta omega + 0.092 omega^2,-2.3235745130e-04,3.4288221401e-04,1.8492121736e-02,2.0421522197e-05,1.1232298238e-03,9.1597295770e-02
88025,2025-06-26 17:30:00,nan,nan,nan,-0.005 1 + 1.036 omega + -0.001 theta omega + -0.065 omega^2,-0.010 1 + 0.001 theta + 0.073 omega + -0.002 theta omega + -0.131 omega^2,-9.5173595991e-03,7.2173704917e-04,7.3459020722e-02,-1.5521306003e-05,-2.2865451667e-03,-1.3135764410e-01
88026,2025-06-26 17:35:00,nan,nan,nan,0.003 1 + 1.012 omega + 0.001 theta omega + -0.051 omega^2,0.006 1 + 0.025 omega + 0.001 theta omega + -0.104 omega^2,6.2400602529e-03,1.7183707086e-04,2.4609942044e-02,1.9347621505e-06,1.1980035846e-03,-1.0356273813e-01
88027,2025-06-26 17:40:00,0.009526,0.474830,0.335823,-0.008 1 + 1.086 omega + -0.191 omega^2,-0.017 1 + 0.173 omega + -0.001 theta omega + -0.385 omega^2,-1.6690322625e-02,-7.6367511120e-06,1.7345791858e-01,1.5506879596e-06,-6.5858074064e-04,-3.8504362307e-01
88028,2025-06-26 17:45:00,0.022989,0.576683,0.408100,1.002 omega + 0.017 omega^2,0.004 omega + 0.026 omega^2,-4.4181129015e-04,-2.5057351553e-04,3.8267432458e-03,1.3562284619e-07,-2.4260134140e-04,2.6189899693e-02
88029,2025-06-26 17:50:00,0.015218,0.512583,0.362610,-0.002 1 + 1.005 omega + 0.001 theta omega + 0.149 omega^2,-0.003 1 + -0.001 theta + 0.011 omega + 0.002 theta omega + 0.293 omega^2,-3.3006665797e-03,-8.4288856561e-04,1.0993968531e-02,-5.7543708228e-05,1.6415004581e-03,2.9305420863e-01
88030,2025-06-26 17:55:00,0.021411,0.691898,0.489480,0.002 1 + 0.001 theta + 1.031 omega + 0.002 theta omega + 0.117 omega^2,0.005 1 + 0.001 theta + 0.062 omega + 0.003 theta omega + 0.225 omega^2,4.6323122753e-03,1.1532597060e-03,6.1651987294e-02,4.4881169508e-05,3.2723192854e-03,2.2482638493e-01
88031,2025-06-26 18:00:00,0.060829,5.538111,3.916272,1.034 omega + 0.002 theta omega + 0.241 omega^2,-0.001 theta + 0.070 omega + 0.004 theta omega + 0.483 omega^2,2.7225325543e-04,-5.6236531788e-04,7.0139940251e-02,-6.8002392014e-05,4.4283026113e-03,4.8349933040e-01
88032,2025-06-26 18:05:00,nan,nan,nan,0.001 1 + 1.014 omega + 0.002 theta omega + -0.034 omega^2,0.003 1 + 0.001 theta + 0.028 omega + 0.004 theta omega + -0.070 omega^2,2.5097355099e-03,9.9528653484e-04,2.8071270301e-02,1.0672942471e-04,3.7948044234e-03,-7.0065971168e-02
88033,2025-06-26 18:10:00,0.046538,1.687291,1.193549,1.001 omega + 0.003 omega^2,-0.001 1 + 0.002 omega + 0.007 omega^2,-6.7985927445e-04,2.2993818810e-04,2.3727742375e-03,-1.1821724323e-05,-4.8866878661e-04,7.4147386426e-03
88034,2025-06-26 18:15:00,0.027609,0.851352,0.602313,0.001 1 + 0.986 omega + 0.030 omega^2,0.002 1 + -0.025 omega + 0.001 theta omega + 0.054 omega^2,2.2718046673e-03,-7.7783254448e-05,-2.4608189859e-02,-9.8421902726e-06,8.3041815412e-04,5.3530751852e-02
88035,2025-06-26 18:20:00,0.054914,5.014408,3.545935,1.009 omega + -0.004 theta omega + 0.106 omega^2,0.018 omega + -0.008 theta omega + 0.219 omega^2,1.1498979198e-04,-3.5058724114e-04,1.7871558377e-02,5.7946182635e-05,-8.0924008753e-03,2.1925417465e-01
88036,2025-06-26 18:25:00,nan,nan,nan,-0.001 1 + 1.011 omega + -0.001 theta omega + 0.095 omega^2,-0.001 1 + 0.022 omega + -0.003 theta omega + 0.194 omega^2,-1.3950176659e-03,4.9961858331e-04,2.2087325099e-02,-7.9814013377e-05,-2.6817964785e-03,1.9419840100e-01
