Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
48000,2025-02-07 07:35:00,nan,nan,nan,0.001 1 + 0.001 theta + 0.993 omega + 0.003 theta omega + -0.319 omega^2,0.002 1 + 0.001 theta + -0.013 omega + 0.005 theta omega + -0.629 omega^2,2.1151139199e-03,1.1836818130e-03,-1.3002499703e-02,1.1474410585e-04,5.0498337530e-03,-6.2916452438e-01
48001,2025-02-07 07:40:00,0.016742,0.963951,0.681719,1.000 omega + 0.024 omega^2,-0.001 1 + 0.001 omega + -0.001 theta omega + 0.036 omega^2,-5.9549398713e-04,-7.9487956001e-05,1.4304079374e-03,5.2145026172e-07,-6.5087013209e-04,3.6252342182e-02
48002,2025-02-07 07:45:00,0.083122,4.961921,3.509100,1.001 omega + 0.016 omega^2,0.006 omega + 0.043 omega^2,2.3333797679e-04,-6.8962955471e-05,6.0232802388e-03,-5.6409580638e-06,-3.7767058913e-04,4.2517896903e-02
48003,2025-02-07 07:50:00,0.028044,1.286887,0.910183,0.001 1 + 0.999 omega + 0.011 omega^2,0.002 1 + 0.001 theta + -0.001 omega + -0.001 theta omega + 0.015 omega^2,2.4716489761e-03,7.3585014753e-04,-9.6886664305e-04,4.8256295122e-05,-5.2615579336e-04,1.4722781816e-02
48004,2025-02-07 07:55:00,0.055677,8.771512,6.202521,-0.007 1 + 1.056 omega + -0.001 theta omega + -0.065 omega^2,-0.015 1 + 0.119 omega + -0.002 theta omega + -0.149 omega^2,-1.4896684144e-02,2.6874584429e-04,1.1884030190e-01,3.3539807942e-06,-2.4833231239e-03,-1.4913133650e-01
48005,2025-02-07 08:00:00,0.036903,3.370187,2.383225,-0.027 1 + 0.001 theta + 1.218 omega + -0.003 theta omega + -0.385 omega^2,-0.054 1 + 0.001 theta + 0.433 omega + -0.006 theta omega + -0.763 omega^2,-5.4479842211e-02,1.1808159155e-03,4.3279484663e-01,-3.8408859659e-06,-5.8700766796e-03,-7.6300749113e-01
48006,2025-02-07 08:05:00,0.037843,1.084295,0.767179,0.011 1 + -0.003 theta + 0.948 omega + 0.007 theta omega + -0.106 omega^2,0.023 1 + -0.005 theta + -0.105 omega + 0.014 theta omega + -0.214 omega^2,2.2680557672e-02,-5.2468529699e-03,-1.0486565345e-01,2.9201096116e-04,1.3513706254e-02,-2.1410802560e-01
48007,2025-02-07 08:10:00,nan,nan,nan,-0.003 1 + 0.001 theta + 1.041 omega + -0.005 theta omega + 0.012 omega^2,-0.006 1 + 0.001 theta + 0.083 omega + -0.010 theta omega + 0.028 omega^2,-5.5899224402e-03,1.4853719481e-03,8.3439150464e-02,-1.0284112028e-04,-9.8024962444e-03,2.8445544072e-02
48008,2025-02-07 08:15:00,0.023030,0.564403,0.399425,-0.001 theta + 1.002 omega + -0.001 theta omega + -0.139 omega^2,-0.002 theta + 0.006 omega + -0.003 theta omega + -0.259 omega^2,5.9162879007e-05,-1.9421695684e-03,6.2746067794e-03,1.5976272798e-04,-2.6564932138e-03,-2.5864292508e-01
48009,2025-02-07 08:20:00,0.016009,0.526835,0.372701,-0.001 1 + 0.998 omega + -0.001 theta omega + 0.079 omega^2,-0.002 1 + -0.002 omega + -0.003 theta omega + 0.156 omega^2,-1.5120479206e-03,-4.9395609998e-04,-2.1807283266e-03,-2.5564197756e-05,-2.6459183635e-03,1.5605621759e-01
48010,2025-02-07 08:25:00,0.065544,1.930554,1.365895,0.003 1 + 0.981 omega + 0.003 theta omega + -0.117 omega^2,0.006 1 + -0.037 omega + 0.007 theta omega + -0.237 omega^2,5.5775889277e-03,-4.3191760055e-04,-3.6817664214e-02,-8.5509104114e-05,6.9267297754e-03,-2.3736646266e-01
48011,2025-02-07 08:30:00,0.018304,0.468145,0.331281,-0.001 1 + 1.017 omega + -0.002 theta omega + -0.113 omega^2,-0.001 1 + 0.001 theta + 0.033 omega + -0.004 theta omega + -0.212 omega^2,-1.4347725831e-03,7.4837880800e-04,3.2896671822e-02,-5.2283469927e-05,-3.5746657723e-03,-2.1216342137e-01
