Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
88500,2025-06-28 09:05:00,0.177277,9.689341,6.852546,0.001 1 + -0.001 theta + 1.031 omega + -0.002 theta omega + -0.169 omega^2,0.002 1 + -0.002 theta + 0.064 omega + -0.004 theta omega + -0.340 omega^2,2.4371285166e-03,-1.5920548135e-03,6.4208861232e-02,1.3302411090e-04,-3.9142202510e-03,-3.4033173619e-01
88501,2025-06-28 09:10:00,0.010326,0.407483,0.288227,-0.002 1 + 0.995 omega + 0.001 theta omega + 0.049 omega^2,-0.003 1 + -0.009 omega + 0.003 theta omega + 0.105 omega^2,-3.4435411660e-03,3.6337189609e-04,-9.3693052446e-03,-2.0511363869e-05,2.6314675019e-03,1.0518564862e-01
88502,2025-06-28 09:15:00,0.034059,1.054116,0.745761,-0.022 1 + -0.002 theta + 0.855 omega + -0.006 theta omega + -0.138 omega^2,-0.045 1 + -0.003 theta + -0.293 omega + -0.013 theta omega + -0.276 omega^2,-4.4669551404e-02,-3.4103828139e-03,-2.9318001744e-01,-5.8044114568e-05,-1.2904280187e-02,-2.7597142547e-01
88503,2025-06-28 09:20:00,0.031938,1.074050,0.759804,0.001 1 + 0.983 omega + 0.002 theta omega + -0.048 omega^2,0.001 1 + -0.036 omega + 0.004 theta omega + -0.087 omega^2,1.1619421780e-03,4.3560127999e-04,-3.5898523708e-02,-6.1979496032e-05,3.9898542871e-03,-8.7121143964e-02
88504,2025-06-28 09:25:00,0.039037,1.298818,0.918817,-0.001 theta + 0.999 omega + -0.006 theta omega + 0.156 omega^2,-0.002 theta + -0.012 theta omega + 0.312 omega^2,-3.9799030090e-04,-2.0913306012e-03,-1.9001918703e-04,4.2846679850e-04,-1.2109880552e-02,3.1181630719e-01
88505,2025-06-28 09:30:00,0.016176,1.316453,0.930943,1.004 omega + 0.001 theta omega + -0.035 omega^2,0.010 omega + 0.001 theta omega + -0.064 omega^2,-1.3061083414e-04,-3.9388336811e-04,9.5375435050e-03,-2.7287081703e-05,1.4453852149e-03,-6.4290990366e-02
88506,2025-06-28 09:35:00,0.016788,0.454778,0.321796,0.989 omega + -0.005 theta omega + 0.034 omega^2,-0.021 omega + -0.009 theta omega + 0.068 omega^2,-2.6976595982e-04,3.8819520002e-04,-2.1204323469e-02,1.9574215674e-04,-9.1056060175e-03,6.7505600695e-02
88507,2025-06-28 09:40:00,0.068906,2.724569,1.927177,0.002 1 + 0.983 omega + 0.002 theta omega + -0.013 omega^2,0.004 1 + -0.001 theta + -0.035 omega + 0.005 theta omega + -0.013 omega^2,3.5264064565e-03,-5.0863056970e-04,-3.5095985038e-02,5.3408121726e-06,4.5352327541e-03,-1.2743430824e-02
88508,2025-06-28 09:45:00,0.017350,0.646249,0.457132,0.007 1 + 1.075 omega + 0.002 theta omega + 0.207 omega^2,0.013 1 + 0.001 theta + 0.154 omega + 0.005 theta omega + 0.417 omega^2,1.3381462643e-02,9.0332217902e-04,1.5380047058e-01,1.6989552992e-05,4.8629066668e-03,4.1749452893e-01
88509,2025-06-28 09:50:00,0.047244,4.083167,2.887428,0.996 omega + -0.001 theta omega + 0.139 omega^2,-0.006 omega + -0.002 theta omega + 0.277 omega^2,2.2425007554e-04,2.2359263465e-05,-5.5587621167e-03,-1.0630786607e-05,-2.1934081482e-03,2.7675620349e-01
88510,2025-06-28 09:55:00,0.017613,0.487650,0.345045,1.005 omega + -0.063 omega^2,0.001 1 + 0.009 omega + 0.001 theta omega + -0.110 omega^2,7.1681024376e-04,-2.9569830530e-04,9.4312500535e-03,1.4712961588e-06,1.1433749181e-03,-1.1022877391e-01
88511,2025-06-28 10:00:00,0.026125,0.771469,0.545824,0.001 1 + 1.003 omega + 0.001 theta omega + -0.082 omega^2,0.001 1 + 0.006 omega + 0.001 theta omega + -0.149 omega^2,1.1908639906e-03,-2.7728938531e-04,6.4234153213e-03,3.0724281936e-06,1.3047246182e-03,-1.4893445833e-01
88512,2025-06-28 10:05:00,0.026436,0.649700,0.459787,-0.001 theta + 1.003 omega + -0.002 theta omega + -0.147 omega^2,0.001 1 + -0.002 theta + 0.008 omega + -0.005 theta omega + -0.276 omega^2,7.4317657607e-04,-2.0430340490e-03,8.3871391896e-03,-3.1377711275e-06,-4.8624728605e-03,-2.7565856005e-01
88513,2025-06-28 10:10:00,nan,nan,nan,0.001 1 + 0.001 theta + 1.001 omega + 0.036 omega^2,0.001 1 + 0.002 theta + 0.003 omega + 0.081 omega^2,1.4763407303e-03,2.2235943340e-03,3.4172831980e-03,3.4244427711e-04,-1.2378142000e-04,8.0771517048e-02
88514,2025-06-28 10:15:00,0.052644,1.620693,1.146608,0.001 1 + 0.001 theta + 1.008 omega + 0.005 theta omega + -0.039 omega^2,0.001 1 + 0.002 theta + 0.017 omega + 0.001 theta^2 + 0.009 theta omega + -0.057 omega^2,1.1301975427e-03,2.1565473954e-03,1.7165112746e-02,6.5056227344e-04,9.3485125276e-03,-5.7255179043e-02
