Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
26000,2024-11-18 10:45:00,0.082249,3.741819,2.646505,0.001 1 + 0.995 omega + 0.001 theta omega + -0.029 omega^2,0.001 1 + -0.009 omega + 0.002 theta omega + -0.054 omega^2,1.2374371491e-03,9.5392259088e-05,-9.2840677585e-03,-7.2402056224e-05,1.9448526236e-03,-5.4134525307e-02
26001,2024-11-18 10:50:00,0.100925,3.491034,2.469565,1.004 omega + 0.002 theta omega + 0.061 omega^2,0.001 1 + 0.010 omega + 0.004 theta omega + 0.129 omega^2,6.5583539178e-04,-4.0976963570e-04,9.8184771616e-03,-2.4880076493e-04,4.4156718755e-03,1.2857290642e-01
26002,2024-11-18 10:55:00,0.071575,3.393129,2.399838,0.001 1 + 1.002 omega + 0.002 theta omega + -0.082 omega^2,0.002 1 + -0.001 theta + 0.006 omega + 0.004 theta omega + -0.159 omega^2,1.7178841418e-03,-5.5449037535e-04,5.5001517388e-03,1.0021343030e-05,3.6603978790e-03,-1.5880949875e-01
26003,2024-11-18 11:00:00,0.057119,2.732244,1.932411,1.003 omega + 0.011 omega^2,-0.002 1 + 0.013 omega + -0.001 theta omega + 0.019 omega^2,-1.7508459486e-03,1.6555293509e-04,1.3027181294e-02,-3.7998743201e-06,-7.3039339370e-04,1.8749090144e-02
26004,2024-11-18 11:05:00,0.049752,5.586839,3.950649,1.020 omega + -0.112 omega^2,0.045 omega + -0.246 omega^2,-4.0554862892e-04,-1.8331932340e-04,4.4554603489e-02,7.4505752498e-06,-1.6282201481e-05,-2.4587586425e-01
26005,2024-11-18 11:10:00,nan,nan,nan,-0.001 1 + 0.982 omega + 0.001 theta omega + 0.103 omega^2,-0.001 1 + 0.001 theta + -0.032 omega + 0.002 theta omega + 0.201 omega^2,-1.4344934362e-03,5.7428492713e-04,-3.2467610509e-02,-3.7688666362e-05,1.9013773913e-03,2.0134449825e-01
26006,2024-11-18 11:15:00,0.025128,0.663659,0.469614,-0.002 1 + 1.010 omega + -0.001 theta omega + 0.010 omega^2,-0.004 1 + 0.019 omega + -0.001 theta omega + 0.035 omega^2,-4.3128552664e-03,2.7559548277e-04,1.9480212604e-02,-3.1076707951e-06,-1.1176640128e-03,3.5209400861e-02
26007,2024-11-18 11:20:00,0.048133,2.596689,1.836452,0.001 1 + 1.002 omega + 0.001 theta omega + -0.052 omega^2,0.002 1 + 0.006 omega + 0.001 theta omega + -0.108 omega^2,1.8430817388e-03,-2.1387699299e-04,6.3007817310e-03,1.8982410964e-08,1.1725975363e-03,-1.0816521975e-01
26008,2024-11-18 11:25:00,0.016105,0.470879,0.333156,1.011 omega + -0.001 theta omega + -0.039 omega^2,-0.001 1 + 0.024 omega + -0.002 theta omega + -0.088 omega^2,-8.1178970716e-04,4.6474775459e-04,2.3600171934e-02,-3.2136623091e-05,-2.0877059509e-03,-8.7992574499e-02
26009,2024-11-18 11:30:00,0.049803,2.563425,1.812958,0.002 1 + 0.001 theta + 1.000 omega + -0.040 omega^2,0.003 1 + 0.001 theta + -0.001 omega + -0.001 theta omega + -0.075 omega^2,3.2974997301e-03,9.9010134978e-04,-5.8240456488e-04,8.7473110346e-05,-6.9370273837e-04,-7.4744057746e-02
26010,2024-11-18 11:35:00,0.106640,6.342547,4.485492,0.992 omega + 0.002 theta omega + 0.023 omega^2,-0.001 1 + 0.001 theta + -0.014 omega + 0.003 theta omega + 0.037 omega^2,-5.5427132218e-04,5.0310760938e-04,-1.3985568514e-02,-9.5872177056e-05,3.3928217494e-03,3.6690894229e-02
