Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
96500,2025-07-26 05:15:00,0.008779,1.112968,0.787012,0.949 omega + -0.002 theta omega + 0.257 omega^2,0.001 theta + -0.093 omega + -0.004 theta omega + 0.483 omega^2,1.8770926700e-04,7.0985438256e-04,-9.2574450696e-02,1.9419149100e-07,-3.7735740798e-03,4.8300946891e-01
96501,2025-07-26 05:20:00,0.018992,1.176653,0.832128,-0.007 1 + 1.077 omega + -0.215 omega^2,-0.015 1 + 0.162 omega + -0.001 theta omega + -0.451 omega^2,-1.4569212344e-02,1.5956706107e-04,1.6215378052e-01,2.5734594307e-07,-1.0268614658e-03,-4.5132311847e-01
96502,2025-07-26 05:25:00,0.016805,0.363628,0.257398,0.997 omega + 0.021 omega^2,-0.018 omega + 0.078 omega^2,4.1384421543e-04,1.2788297287e-04,-1.7904506709e-02,-1.4402277556e-06,-3.1908265283e-04,7.8142857404e-02
96503,2025-07-26 05:30:00,0.021345,0.785944,0.555951,-0.012 1 + 1.173 omega + -0.001 theta omega + -0.598 omega^2,-0.023 1 + 0.336 omega + -0.002 theta omega + -1.156 omega^2,-2.2924412313e-02,7.2353741893e-05,3.3600974158e-01,4.2367013927e-06,-1.8109393138e-03,-1.1556329603e+00
96504,2025-07-26 05:35:00,nan,nan,nan,-0.006 1 + 0.002 theta + 1.051 omega + -0.006 theta omega + -0.117 omega^2,-0.013 1 + 0.004 theta + 0.104 omega + -0.013 theta omega + -0.237 omega^2,-1.2771008528e-02,4.0318883599e-03,1.0446311239e-01,-2.8617499005e-04,-1.2598147625e-02,-2.3726839484e-01
96505,2025-07-26 05:40:00,nan,nan,nan,-0.001 1 + 1.002 omega + -0.001 theta omega + 0.114 omega^2,-0.003 1 + -0.001 theta + 0.006 omega + -0.002 theta omega + 0.233 omega^2,-2.8987030936e-03,-6.8611630781e-04,5.5253898166e-03,-2.3932347848e-05,-1.9488179616e-03,2.3295592321e-01
96506,2025-07-26 05:45:00,nan,nan,nan,-0.001 theta + 1.020 omega + 0.004 theta omega + -0.114 omega^2,-0.001 theta + 0.040 omega + 0.007 theta omega + -0.230 omega^2,-1.3457251559e-04,-1.2238222227e-03,3.9953182688e-02,4.1140592192e-06,7.4653520173e-03,-2.2962669561e-01
96507,2025-07-26 05:50:00,0.043141,1.884417,1.332833,-0.002 1 + 1.003 omega + -0.001 theta omega + 0.010 omega^2,-0.004 1 + 0.001 theta + 0.011 omega + -0.001 theta omega + 0.015 omega^2,-3.8156965143e-03,7.0354471354e-04,1.1149966567e-02,-3.2030072057e-05,-1.3905780504e-03,1.5111581054e-02
96508,2025-07-26 05:55:00,0.007297,0.591060,0.417975,1.021 omega + -0.166 omega^2,0.043 omega + 0.001 theta omega + -0.329 omega^2,6.6613638731e-05,-1.3991851392e-04,4.3398616441e-02,5.4876043518e-07,6.9653979571e-04,-3.2900609268e-01
96509,2025-07-26 06:00:00,0.024594,3.325996,2.351899,1.012 omega + -0.001 theta omega + 0.003 omega^2,0.028 omega + -0.002 theta omega + -0.022 omega^2,-5.5626358112e-05,-6.2676237678e-05,2.7860600468e-02,1.1981501255e-05,-2.4836491250e-03,-2.2485844516e-02
96510,2025-07-26 06:05:00,0.016990,1.220719,0.863262,-0.003 1 + 1.039 omega + -0.001 theta omega + -0.115 omega^2,-0.008 1 + 0.087 omega + -0.002 theta omega + -0.247 omega^2,-7.8354727324e-03,2.7149876862e-04,8.6841408660e-02,-9.6198820286e-07,-1.8008856243e-03,-2.4731649975e-01
96511,2025-07-26 06:10:00,0.023696,1.034423,0.731639,0.001 1 + 0.994 omega + 0.019 omega^2,0.001 1 + -0.012 omega + 0.042 omega^2,1.1742941823e-03,-9.4777691184e-05,-1.1594358262e-02,1.8419672553e-06,8.6977805784e-05,4.2086262444e-02
96512,2025-07-26 06:15:00,0.016532,0.807980,0.571448,0.001 1 + 1.012 omega + 0.001 theta omega + 0.039 omega^2,0.002 1 + 0.031 omega + 0.001 theta omega + 0.098 omega^2,2.1593502399e-03,1.9228830353e-04,3.1222172460e-02,5.2421385919e-06,1.2276358818e-03,9.7751440927e-02
96513,2025-07-26 06:20:00,0.015248,1.256131,0.888284,0.010 1 + 1.100 omega + 0.203 omega^2,0.021 1 + 0.198 omega + 0.403 omega^2,2.0935193409e-02,-1.5753066665e-04,1.9806588444e-01,-1.1377000773e-06,-1.2832558525e-04,4.0270308008e-01
96514,2025-07-26 06:25:00,0.013612,1.469520,1.039152,-0.008 1 + 0.927 omega + -0.165 omega^2,-0.015 1 + -0.146 omega + -0.333 omega^2,-1.5333961145e-02,5.8169231275e-05,-1.4591307898e-01,9.4076849508e-08,1.7726818311e-04,-3.3278073653e-01
96515,2025-07-26 06:30:00,0.014965,0.931770,0.658946,0.002 1 + 1.002 omega + -0.018 omega^2,0.004 1 + -0.001 omega + 0.001 theta omega + -0.051 omega^2,3.8889487356e-03,2.3296959223e-04,-1.4338372981e-03,2.3076986583e-07,7.9968125879e-04,-5.1492994290e-02
96516,2025-07-26 06:35:00,nan,nan,nan,0.003 1 + 1.000 omega + -0.055 omega^2,0.007 1 + 0.001 omega + 0.001 theta omega + -0.109 omega^2,6.9033702987e-03,1.2156390226e-04,1.4991304961e-03,-1.1464177881e-06,9.8890631572e-04,-1.0877689488e-01
96517,2025-07-26 06:40:00,0.008530,0.532245,0.376403,-0.014 1 + 0.878 omega + -0.267 omega^2,-0.028 1 + -0.243 omega + -0.537 omega^2,-2.8014439952e-02,-2.5896535071e-05,-2.4345084500e-01,2.2986806090e-07,-8.1698619978e-05,-5.3742927832e-01
96518,2025-07-26 06:45:00,0.010041,0.234946,0.166283,1.001 omega + -0.013 omega^2,0.001 omega + 0.001 theta omega + -0.017 omega^2,4.9059942860e-04,-9.5312493966e-05,1.4022026831e-03,-7.4750208712e-07,8.4038193597e-04,-1.6978433785e-02
96519,2025-07-26 06:50:00,0.073351,5.924808,4.189793,-0.001 1 + 1.003 omega + -0.001 theta omega + 0.047 omega^2,-0.003 1 + 0.008 omega + -0.002 theta omega + 0.085 omega^2,-2.5453006656e-03,2.7150904290e-04,8.3231573978e-03,-1.6133276713e-06,-1.7063908524e-03,8.5177769161e-02
96520,2025-07-26 06:55:00,0.046290,4.246531,3.002929,0.002 1 + 0.962 omega + 0.181 omega^2,0.003 1 + -0.072 omega + 0.356 omega^2,3.2330365691e-03,5.1171958586e-05,-7.2008029197e-02,-4.4469816957e-06,2.8448416935e-04,3.5551656437e-01
96521,2025-07-26 07:00:00,0.034564,3.025560,2.139534,-0.001 1 + 1.069 omega + -0.287 omega^2,-0.001 1 + 0.138 omega + -0.575 omega^2,-1.2619690895e-03,-3.7012147771e-04,1.3839066187e-01,4.8771069841e-06,-9.3837712383e-05,-5.7459819161e-01
96522,2025-07-26 07:05:00,0.045467,4.255313,3.009132,1.000 omega + 0.004 omega^2,-0.001 1 + 0.003 omega + -0.001 theta omega + -0.002 omega^2,-5.5900258044e-04,7.6869023483e-05,3.1777082540e-03,-2.3374114284e-06,-5.5799300226e-04,-2.4917973316e-03
96523,2025-07-26 07:10:00,0.178590,18.727270,13.242782,-0.001 1 + 0.995 omega + -0.002 theta omega + 0.155 omega^2,-0.002 1 + -0.004 omega + -0.004 theta omega + 0.283 omega^2,-2.4128543803e-03,3.5725127643e-04,-3.9742972547e-03,2.4757515384e-06,-3.6123314924e-03,2.8279961612e-01
96524,2025-07-26 07:15:00,nan,nan,nan,-0.013 1 + 1.116 omega + -0.229 omega^2,-0.026 1 + 0.239 omega + -0.468 omega^2,-2.6335665857e-02,-7.4649366521e-05,2.3891163818e-01,9.8129103438e-07,-2.5394867840e-04,-4.6792872397e-01
96525,2025-07-26 07:20:00,0.006957,0.349587,0.247244,-0.004 1 + 1.035 omega + -0.001 theta omega + -0.089 omega^2,-0.007 1 + 0.063 omega + -0.001 theta omega + -0.148 omega^2,-7.2034916202e-03,2.3067774411e-04,6.2518441385e-02,5.0474585897e-07,-1.3305201723e-03,-1.4755879198e-01
96526,2025-07-26 07:25:00,0.022247,1.409347,0.996683,-0.001 1 + 1.020 omega + -0.062 omega^2,-0.003 1 + 0.041 omega + -0.122 omega^2,-2.9807757203e-03,-4.5692049627e-05,4.1085359218e-02,-5.4998761601e-07,2.8316573861e-04,-1.2207459701e-01
96527,2025-07-26 07:30:00,0.021775,2.227504,1.575159,0.008 1 + 0.918 omega + 0.001 theta omega + 0.194 omega^2,0.016 1 + -0.160 omega + 0.002 theta omega + 0.383 omega^2,1.6433201106e-02,-4.2119183174e-04,-1.6001978330e-01,1.5819063524e-06,2.1625925588e-03,3.8293599924e-01
96528,2025-07-26 07:35:00,0.016666,1.741215,1.231281,-0.001 1 + 0.997 omega + -0.001 theta omega + 0.094 omega^2,-0.002 1 + 0.003 omega + -0.002 theta omega + 0.156 omega^2,-2.2427226592e-03,2.2354381364e-04,2.6774105265e-03,-9.2768437478e-07,-1.8650727038e-03,1.5644662918e-01
96529,2025-07-26 07:40:00,0.015279,0.511418,0.361788,-0.005 1 + 1.055 omega + -0.001 theta omega + -0.110 omega^2,-0.009 1 + 0.112 omega + -0.003 theta omega + -0.226 omega^2,-9.3740890415e-03,2.0472522157e-04,1.1201300891e-01,2.3451153717e-06,-2.7358621241e-03,-2.2612257802e-01
96530,2025-07-26 07:45:00,nan,nan,nan,-0.006 1 + 1.111 omega + 0.002 theta omega + -0.478 omega^2,-0.011 1 + -0.001 theta + 0.220 omega + 0.004 theta omega + -0.944 omega^2,-1.1099648721e-02,-5.5456616294e-04,2.2030980539e-01,-4.4113386607e-06,4.2785871802e-03,-9.4383735383e-01
96531,2025-07-26 07:50:00,0.010276,0.967690,0.684299,0.007 1 + 0.887 omega + 0.382 omega^2,0.014 1 + -0.225 omega + 0.001 theta omega + 0.759 omega^2,1.4325706118e-02,8.4901030108e-05,-2.2461660698e-01,-2.6894613694e-06,5.4043131633e-04,7.5924731854e-01
96532,2025-07-26 07:55:00,0.025263,3.530102,2.496223,-0.002 1 + 1.008 omega + 0.010 omega^2,-0.003 1 + 0.009 omega + -0.001 theta omega + 0.045 omega^2,-2.9870401207e-03,1.2805092808e-04,8.9362718837e-03,9.7288160585e-07,-8.8613042514e-04,4.4990276034e-02
96533,2025-07-26 08:00:00,nan,nan,nan,0.024 1 + 0.719 omega + -0.002 theta omega + 0.756 omega^2,0.047 1 + 0.001 theta + -0.553 omega + -0.003 theta omega + 1.488 omega^2,4.6649637848e-02,8.0904131490e-04,-5.5271167813e-01,-1.7511031374e-06,-2.9551204646e-03,1.4884161473e+00
