Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
42500,2025-01-19 04:10:00,0.092716,2.992538,2.117059,-0.003 1 + 1.004 omega + 0.001 theta omega + 0.099 omega^2,-0.005 1 + 0.008 omega + 0.002 theta omega + 0.198 omega^2,-5.4877857352e-03,-4.9694426064e-04,8.3875952915e-03,6.1838929338e-05,1.9170839179e-03,1.9815672069e-01
42501,2025-01-19 04:15:00,0.120431,4.826744,3.414086,1.000 omega + 0.001 theta omega + -0.030 omega^2,-0.001 theta + 0.002 omega + 0.001 theta omega + -0.065 omega^2,6.5112491186e-05,-6.7524928197e-04,1.6164945616e-03,3.6369101357e-06,1.3172769615e-03,-6.5275012396e-02
42502,2025-01-19 04:20:00,0.083176,3.187100,2.254388,1.011 omega + -0.002 theta omega + -0.007 omega^2,0.001 1 + -0.001 theta + 0.022 omega + -0.005 theta omega + -0.019 omega^2,9.8894025090e-04,-5.6543333511e-04,2.1834396184e-02,2.8355874597e-05,-4.5629970032e-03,-1.9318998548e-02
42503,2025-01-19 04:25:00,2.653466,103.913464,73.501867,0.004 1 + 0.001 theta + 0.998 omega + -0.067 omega^2,0.008 1 + 0.002 theta + -0.003 omega + 0.001 theta omega + -0.131 omega^2,7.7776857375e-03,1.6301691865e-03,-2.9918563101e-03,7.8930300050e-05,6.5588400566e-04,-1.3135525847e-01
42504,2025-01-19 04:30:00,nan,nan,nan,0.013 1 + -0.001 theta + 0.906 omega + 0.006 theta omega + 0.069 omega^2,0.025 1 + -0.002 theta + -0.185 omega + 0.011 theta omega + 0.132 omega^2,2.4979283388e-02,-2.3104657293e-03,-1.8517753513e-01,4.2655876042e-05,1.1374805653e-02,1.3240482559e-01
42505,2025-01-19 04:35:00,0.055471,3.588015,2.537413,0.993 omega + -0.097 omega^2,-0.012 omega + -0.193 omega^2,1.3849825561e-04,1.3061811196e-04,-1.1930941413e-02,1.2829488509e-05,1.8999772752e-04,-1.9319496534e-01
42506,2025-01-19 04:40:00,nan,nan,nan,-0.001 theta + 1.016 omega + -0.004 theta omega + 0.072 omega^2,0.001 1 + -0.002 theta + 0.032 omega + -0.009 theta omega + 0.148 omega^2,8.1557035530e-04,-1.6114457825e-03,3.1963362629e-02,1.4134420036e-04,-8.9721895638e-03,1.4823425935e-01
42507,2025-01-19 04:45:00,0.332239,9.288936,6.572470,0.001 1 + 1.011 omega + -0.001 theta omega + 0.018 omega^2,0.001 1 + -0.001 theta + 0.022 omega + -0.002 theta omega + 0.036 omega^2,1.1660572701e-03,-7.9846238388e-04,2.1772952916e-02,-1.8403403635e-05,-1.6547096319e-03,3.6216764365e-02
42508,2025-01-19 04:50:00,0.030573,1.092894,0.773095,0.001 1 + 0.002 theta + 1.031 omega + 0.003 theta omega + 0.326 omega^2,0.003 1 + 0.004 theta + 0.065 omega + 0.006 theta omega + 0.663 omega^2,2.5287737006e-03,3.8218452821e-03,6.4872517870e-02,3.0084893009e-04,5.8721682765e-03,6.6305005098e-01
42509,2025-01-19 04:55:00,0.139417,8.945761,6.326376,1.002 omega + 0.038 omega^2,0.005 omega + 0.079 omega^2,-1.0126420992e-05,-4.7500675477e-04,5.4736382551e-03,8.7023794067e-06,-2.8643246884e-04,7.8550114178e-02
42510,2025-01-19 05:00:00,0.034233,3.718810,2.629707,0.001 1 + 1.006 omega + 0.029 omega^2,0.002 1 + 0.017 omega + 0.001 theta omega + 0.072 omega^2,2.0134705934e-03,3.3431738358e-04,1.6880019777e-02,3.3020017639e-06,8.0037574435e-04,7.1669663235e-02
42511,2025-01-19 05:05:00,0.174994,7.168456,5.070374,0.996 omega + -0.001 theta omega + -0.014 omega^2,-0.008 omega + -0.001 theta omega + -0.024 omega^2,-8.1856810872e-05,4.5305963088e-04,-7.8454262621e-03,6.3517852141e-05,-1.1301747301e-03,-2.3987782858e-02
42512,2025-01-19 05:10:00,nan,nan,nan,0.004 1 + -0.001 theta + 0.992 omega + 0.002 theta omega + -0.130 omega^2,0.007 1 + -0.003 theta + -0.015 omega + 0.003 theta omega + -0.260 omega^2,7.4277989948e-03,-2.8521879822e-03,-1.5282648014e-02,2.6199064740e-04,3.4864999055e-03,-2.6043391522e-01
42513,2025-01-19 05:15:00,0.020465,0.968563,0.685030,0.991 omega + 0.001 theta omega + -0.080 omega^2,-0.011 omega + 0.001 theta omega + -0.141 omega^2,-3.3097908533e-04,6.9641817025e-05,-1.1157861232e-02,-2.1585946122e-06,1.3303354775e-03,-1.4091408862e-01
42514,2025-01-19 05:20:00,0.022206,0.537340,0.380281,0.997 omega + -0.013 omega^2,-0.003 omega + 0.001 theta omega + -0.013 omega^2,-3.0826205250e-04,4.4045250498e-06,-3.3854790160e-03,2.0649560345e-05,6.5916184283e-04,-1.3147010699e-02
42515,2025-01-19 05:25:00,nan,nan,nan,-0.001 1 + 1.004 omega + -0.001 theta omega + 0.032 omega^2,-0.002 1 + 0.010 omega + -0.002 theta omega + 0.063 omega^2,-1.5962248332e-03,-4.8043974675e-04,9.6220338323e-03,1.3277131986e-06,-1.6841482829e-03,6.3352319958e-02
42516,2025-01-19 05:30:00,0.034798,1.139154,0.805879,-0.002 1 + 0.991 omega + -0.001 theta omega + 0.010 omega^2,-0.004 1 + -0.019 omega + -0.001 theta omega + 0.012 omega^2,-4.2853660857e-03,-3.5179860062e-04,-1.8993061277e-02,7.0355882885e-07,-1.1762309961e-03,1.2213590568e-02
42517,2025-01-19 05:35:00,0.055355,5.545283,3.921303,-0.001 1 + 0.991 omega + 0.002 theta omega + -0.124 omega^2,-0.002 1 + -0.017 omega + 0.004 theta omega + -0.241 omega^2,-1.8969226438e-03,5.4221437139e-05,-1.7286274612e-02,-8.3968728549e-06,3.6906456714e-03,-2.4097154275e-01
42518,2025-01-19 05:40:00,0.054367,5.883572,4.160491,0.001 1 + 1.014 omega + 0.053 omega^2,0.003 1 + 0.036 omega + 0.001 theta omega + 0.123 omega^2,3.3541213430e-03,2.2269731149e-04,3.6034556790e-02,2.3362562599e-06,7.8768910509e-04,1.2346798784e-01
42519,2025-01-19 05:45:00,0.049523,2.547170,1.801462,0.003 1 + 1.029 omega + 0.001 theta omega + 0.029 omega^2,0.007 1 + 0.062 omega + 0.002 theta omega + 0.067 omega^2,7.0519789325e-03,2.0630469984e-04,6.1788156922e-02,-2.3014512009e-06,1.9174880307e-03,6.6865191620e-02
42520,2025-01-19 05:50:00,0.031465,1.290885,0.913064,0.001 1 + 1.010 omega + 0.001 theta omega + 0.042 omega^2,0.001 1 + 0.001 theta + 0.021 omega + 0.002 theta omega + 0.095 omega^2,1.4992861482e-03,8.6002969108e-04,2.1256035149e-02,5.5163558372e-05,1.8894075065e-03,9.4988207137e-02
42521,2025-01-19 05:55:00,0.016625,0.604355,0.427505,0.010 1 + 0.935 omega + 0.002 theta omega + 0.068 omega^2,0.021 1 + -0.001 theta + -0.131 omega + 0.004 theta omega + 0.132 omega^2,2.1177686190e-02,-9.3035472201e-04,-1.3060687393e-01,2.7942914405e-06,4.1601118385e-03,1.3223189340e-01
42522,2025-01-19 06:00:00,0.022902,0.589822,0.417381,0.014 1 + -0.001 theta + 0.906 omega + 0.003 theta omega + 0.130 omega^2,0.027 1 + -0.002 theta + -0.177 omega + 0.006 theta omega + 0.242 omega^2,2.6825262296e-02,-1.5058671744e-03,-1.7742079282e-01,1.8214701818e-05,5.5022119632e-03,2.4240240168e-01
42523,2025-01-19 06:05:00,0.149301,20.578357,14.551479,0.003 1 + 1.028 omega + 0.001 theta omega + 0.034 omega^2,0.006 1 + 0.062 omega + 0.001 theta omega + 0.080 omega^2,5.7839206485e-03,-8.7282155900e-08,6.1868210675e-02,-5.7338950115e-06,1.2094602655e-03,7.9621054924e-02
42524,2025-01-19 06:10:00,nan,nan,nan,0.002 1 + 0.991 omega + -0.001 theta omega + -0.053 omega^2,0.003 1 + -0.019 omega + -0.003 theta omega + -0.103 omega^2,3.3068747713e-03,3.2350805902e-04,-1.8632465829e-02,4.3288930810e-05,-2.8197030357e-03,-1.0335674474e-01
