Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
500,2024-08-16 18:15:00,nan,nan,nan,0.001 1 + 0.987 omega + 0.001 theta omega + -0.121 omega^2,0.002 1 + -0.027 omega + 0.001 theta omega + -0.258 omega^2,1.8609791919e-03,4.0412232608e-04,-2.6740361728e-02,1.1482732584e-05,1.0822251203e-03,-2.5771844012e-01
501,2024-08-16 18:20:00,nan,nan,nan,1.009 omega + -0.002 theta omega + 0.047 omega^2,-0.001 1 + -0.001 theta + 0.019 omega + -0.003 theta omega + 0.100 omega^2,-6.0583058998e-04,-6.8659480040e-04,1.8514256313e-02,-9.1187141500e-06,-3.3206047886e-03,1.0001293195e-01
502,2024-08-16 18:25:00,0.014494,0.952829,0.673830,0.001 1 + 1.005 omega + -0.003 theta omega + 0.014 omega^2,0.001 1 + 0.010 omega + -0.006 theta omega + 0.032 omega^2,1.2166385190e-03,5.9907273248e-05,1.0146940563e-02,2.9873437296e-05,-6.3221140579e-03,3.1967942526e-02
503,2024-08-16 18:30:00,0.053283,5.002965,3.537831,0.984 omega + 0.086 omega^2,-0.032 omega + 0.172 omega^2,2.0220907636e-04,1.4145427537e-04,-3.2391451183e-02,-4.8305946135e-06,-1.0411265574e-06,1.7248752749e-01
504,2024-08-16 18:35:00,0.015899,0.469128,0.331914,0.001 1 + 0.999 omega + -0.023 omega^2,0.002 1 + -0.001 omega + 0.001 theta omega + -0.045 omega^2,1.8323064257e-03,-2.1449995820e-04,-8.4537822563e-04,2.5882417439e-06,8.8252355002e-04,-4.4801438363e-02
505,2024-08-16 18:40:00,0.029194,1.154820,0.816842,-0.007 1 + 1.053 omega + -0.002 theta omega + -0.095 omega^2,-0.016 1 + 0.001 theta + 0.115 omega + -0.003 theta omega + -0.200 omega^2,-1.5580652234e-02,9.3753178301e-04,1.1481576441e-01,-1.3960101004e-05,-3.2947871419e-03,-2.0048602017e-01
506,2024-08-16 18:45:00,nan,nan,nan,-0.006 1 + 1.118 omega + -0.005 theta omega + -0.249 omega^2,-0.013 1 + 0.238 omega + -0.011 theta omega + -0.503 omega^2,-1.2878091967e-02,-1.7647624179e-04,2.3782398344e-01,5.5101306408e-05,-1.0904162985e-02,-5.0300749377e-01
507,2024-08-16 18:50:00,0.039496,3.666138,2.592502,-0.002 1 + 1.031 omega + -0.132 omega^2,-0.005 1 + 0.065 omega + -0.001 theta omega + -0.271 omega^2,-4.9359492714e-03,2.1482398348e-04,6.5052799574e-02,-1.8467976537e-06,-7.8318542902e-04,-2.7096875813e-01
508,2024-08-16 18:55:00,0.026826,3.763327,2.661142,0.005 1 + 0.930 omega + 0.239 omega^2,0.009 1 + -0.138 omega + 0.001 theta omega + 0.477 omega^2,9.2627251011e-03,-2.2509380471e-05,-1.3801070717e-01,-1.4206501052e-06,5.3073474650e-04,4.7747709949e-01
509,2024-08-16 19:00:00,0.028327,1.475159,1.043287,-0.001 1 + 0.995 omega + -0.003 theta omega + 0.156 omega^2,-0.002 1 + -0.008 omega + -0.005 theta omega + 0.304 omega^2,-1.9746869003e-03,4.0424723901e-04,-7.9665582762e-03,8.0734005814e-06,-4.9074481960e-03,3.0361940301e-01
510,2024-08-16 19:05:00,0.113228,8.683033,6.140354,-0.004 1 + 1.008 omega + -0.001 theta omega + 0.018 omega^2,-0.009 1 + 0.001 theta + 0.027 omega + -0.002 theta omega + 0.019 omega^2,-8.6701400923e-03,8.4445121866e-04,2.6976006626e-02,-2.1928675897e-05,-1.6310416157e-03,1.8944153574e-02
511,2024-08-16 19:10:00,0.011685,0.244327,0.172963,0.001 1 + 1.006 omega + -0.038 omega^2,0.002 1 + 0.012 omega + -0.069 omega^2,1.5205227825e-03,-3.9974587282e-04,1.2281128896e-02,1.2973978448e-05,2.7978154079e-04,-6.8604341941e-02
512,2024-08-16 19:15:00,0.015408,0.918271,0.649407,-0.008 1 + 1.112 omega + -0.350 omega^2,-0.016 1 + 0.219 omega + -0.683 omega^2,-1.5955831997e-02,-3.4060747901e-05,2.1907733049e-01,1.3304984168e-06,-4.2786912029e-04,-6.8328681212e-01
513,2024-08-16 19:20:00,nan,nan,nan,0.002 1 + -0.001 theta + 1.000 omega + -0.002 omega^2,0.003 1 + -0.002 theta + 0.001 omega + -0.001 theta omega + -0.003 omega^2,3.1231718918e-03,-2.1098455261e-03,1.3398831102e-03,2.7852517887e-04,-6.1951792757e-04,-3.0287743512e-03
514,2024-08-16 19:25:00,0.046847,6.737851,4.764496,-0.005 1 + 1.098 omega + -0.347 omega^2,-0.010 1 + 0.196 omega + 0.001 theta omega + -0.690 omega^2,-1.0140335406e-02,-3.4320587947e-04,1.9583529464e-01,3.1569744112e-06,8.5572816949e-04,-6.8961475723e-01
