Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
7000,2024-09-08 10:30:00,0.043728,4.671374,3.303305,-0.001 1 + 1.024 omega + -0.001 theta omega + -0.061 omega^2,-0.002 1 + 0.048 omega + -0.002 theta omega + -0.119 omega^2,-1.6375375053e-03,-1.5503068995e-04,4.8445176262e-02,1.3066461522e-05,-1.9993173528e-03,-1.1948739441e-01
7001,2024-09-08 10:35:00,0.070331,7.717308,5.457188,-0.012 1 + 0.001 theta + 1.101 omega + -0.003 theta omega + -0.146 omega^2,-0.024 1 + 0.001 theta + 0.210 omega + -0.007 theta omega + -0.309 omega^2,-2.4174579052e-02,1.1384860475e-03,2.1047388800e-01,-9.0628085860e-06,-6.9004333306e-03,-3.0879711976e-01
7002,2024-09-08 10:40:00,0.019929,2.385761,1.687046,-0.001 1 + 1.037 omega + -0.001 theta omega + -0.153 omega^2,-0.003 1 + 0.073 omega + -0.002 theta omega + -0.279 omega^2,-2.6210943153e-03,-9.6779299146e-05,7.2791696641e-02,6.9954751687e-06,-1.5247458460e-03,-2.7939775344e-01
7003,2024-09-08 10:45:00,0.099506,11.047108,7.811802,0.001 1 + 1.011 omega + -0.068 omega^2,0.001 1 + 0.025 omega + -0.141 omega^2,1.1144805604e-03,-3.5307162038e-04,2.4528865441e-02,2.0999995362e-05,-4.9828303624e-04,-1.4059883385e-01
7004,2024-09-08 10:50:00,0.092573,11.539274,8.159761,-0.001 1 + 1.007 omega + -0.003 omega^2,-0.002 1 + 0.014 omega + -0.001 theta omega + -0.002 omega^2,-1.5277596740e-03,1.7448390968e-04,1.4408215916e-02,-2.2524570209e-06,-9.6025520045e-04,-2.2453858703e-03
7005,2024-09-08 10:55:00,0.194049,7.497135,5.303050,0.994 omega + 0.001 theta omega + 0.011 omega^2,-0.009 omega + 0.001 theta omega + 0.017 omega^2,1.8028624513e-04,1.0651673263e-04,-8.8076450134e-03,-1.2712720385e-05,1.0827323813e-03,1.6948221708e-02
7006,2024-09-08 11:00:00,0.039206,3.473792,2.456498,-0.002 1 + 1.030 omega + -0.113 omega^2,-0.004 1 + 0.068 omega + -0.001 theta omega + -0.240 omega^2,-3.7083894894e-03,-2.7121641088e-05,6.8134680769e-02,3.7556721314e-06,-8.2913851188e-04,-2.3983572108e-01
7007,2024-09-08 11:05:00,0.039206,3.588859,2.537858,-0.001 1 + 1.002 omega + 0.004 omega^2,-0.002 1 + 0.012 omega + -0.001 theta omega + -0.005 omega^2,-2.3523007092e-03,1.9872398780e-04,1.2344296424e-02,-2.5369972851e-06,-1.2286876461e-03,-5.1680499035e-03
7008,2024-09-08 11:10:00,nan,nan,nan,-0.006 1 + 0.001 theta + 1.042 omega + -0.003 theta omega + -0.056 omega^2,-0.013 1 + 0.002 theta + 0.085 omega + -0.006 theta omega + -0.109 omega^2,-1.2857127496e-02,1.7580051143e-03,8.5329320495e-02,-5.8939262074e-05,-5.6573827132e-03,-1.0932346793e-01
7009,2024-09-08 11:15:00,0.106874,9.660257,6.831251,1.003 omega + -0.002 theta omega + 0.087 omega^2,-0.001 1 + 0.009 omega + -0.003 theta omega + 0.167 omega^2,-5.7409046277e-04,1.9547013538e-04,8.5586090899e-03,-5.7038476787e-06,-3.0210000009e-03,1.6723690795e-01
