Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
102000,2025-08-14 10:00:00,0.035104,3.975197,2.810998,-0.002 1 + 0.001 theta + 1.014 omega + -0.005 theta omega + 0.050 omega^2,-0.004 1 + 0.002 theta + 0.029 omega + -0.010 theta omega + 0.096 omega^2,-4.2534720532e-03,1.5080330523e-03,2.9083059518e-02,-6.6698472266e-05,-1.0360664529e-02,9.6370445541e-02
102001,2025-08-14 10:05:00,nan,nan,nan,0.002 1 + 0.977 omega + 0.002 theta omega + 0.056 omega^2,0.003 1 + -0.044 omega + 0.003 theta omega + 0.119 omega^2,2.5745604308e-03,-4.3847026564e-04,-4.3679121292e-02,1.8479176382e-05,3.2121088106e-03,1.1930140342e-01
102002,2025-08-14 10:10:00,0.011485,0.169760,0.120313,0.002 1 + 1.025 omega + -0.001 theta^2 + -0.017 theta omega + -0.424 omega^2,0.004 1 + 0.001 theta + 0.054 omega + -0.002 theta^2 + -0.034 theta omega + -0.876 omega^2,3.8808474566e-03,1.1172448858e-03,5.4078062219e-02,-1.5351213725e-03,-3.4339010402e-02,-8.7622770576e-01
102003,2025-08-14 10:15:00,0.064363,2.435753,1.722938,1.002 omega + 0.002 theta omega + -0.116 omega^2,0.005 omega + 0.003 theta omega + -0.223 omega^2,-3.5994676816e-04,-4.2026844900e-04,4.7799853983e-03,6.0471383054e-05,3.4180936586e-03,-2.2256225696e-01
102004,2025-08-14 10:20:00,nan,nan,nan,0.005 1 + -0.002 theta + 0.948 omega + 0.014 theta omega + -0.022 omega^2,0.010 1 + -0.004 theta + -0.102 omega + 0.029 theta omega + -0.047 omega^2,9.7784117198e-03,-4.3173998967e-03,-1.0202209529e-01,4.1243395970e-04,2.8580804982e-02,-4.7452426293e-02
102005,2025-08-14 10:25:00,0.028318,1.147354,0.811549,-0.001 1 + 0.001 theta + 1.001 omega + -0.001 theta omega + 0.011 omega^2,-0.003 1 + 0.001 theta + 0.004 omega + -0.002 theta omega + 0.002 omega^2,-2.8971209817e-03,1.4916507464e-03,3.9373098157e-03,-1.4671567883e-04,-2.0701089443e-03,2.2215580387e-03
102006,2025-08-14 10:30:00,0.052518,4.756873,3.363822,1.000 omega + -0.004 theta omega + 0.126 omega^2,0.001 omega + -0.009 theta omega + 0.266 omega^2,3.2790402775e-04,-1.4797199721e-04,7.2139069654e-04,6.2524551761e-05,-8.8326282547e-03,2.6571038141e-01
102007,2025-08-14 10:35:00,nan,nan,nan,-0.001 theta + 1.009 omega + 0.001 theta omega + 0.037 omega^2,-0.001 theta + 0.020 omega + 0.003 theta omega + 0.073 omega^2,-2.3367035203e-04,-1.2046170134e-03,1.9671163284e-02,7.9366578235e-05,2.7985000800e-03,7.3305108821e-02
102008,2025-08-14 10:40:00,0.014532,0.360449,0.255083,0.001 1 + 0.998 omega + 0.003 omega^2,0.002 1 + -0.002 omega,2.0952949064e-03,-2.1942978370e-04,-2.0221732781e-03,5.0017502779e-06,-4.0550426402e-04,1.0496993038e-04
102009,2025-08-14 10:45:00,0.019802,0.946836,0.669661,-0.001 1 + 0.001 theta + 0.993 omega + 0.213 omega^2,-0.001 1 + 0.001 theta + -0.012 omega + -0.001 theta omega + 0.416 omega^2,-1.3347318018e-03,1.1113273748e-03,-1.2287982692e-02,2.0088850504e-04,-6.2164180635e-04,4.1556579484e-01
102010,2025-08-14 10:50:00,0.023297,1.788730,1.264931,1.005 omega + 0.004 theta omega + -0.256 omega^2,0.001 1 + 0.010 omega + 0.008 theta omega + -0.512 omega^2,9.6669838202e-04,-1.5321917463e-04,1.0211297395e-02,-2.4911577164e-05,7.6535478976e-03,-5.1173022454e-01
102011,2025-08-14 10:55:00,0.532194,59.257308,41.902934,-0.006 1 + 0.001 theta + 0.988 omega + -0.002 theta omega + 0.273 omega^2,-0.013 1 + 0.001 theta + -0.018 omega + -0.003 theta omega + 0.542 omega^2,-1.2848884652e-02,1.1057026663e-03,-1.8382782126e-02,-1.7225266463e-05,-3.1906548989e-03,5.4235954205e-01
102012,2025-08-14 11:00:00,0.042857,5.682289,4.018099,-0.001 1 + 0.978 omega + -0.001 theta omega + 0.208 omega^2,-0.002 1 + 0.001 theta + -0.039 omega + -0.002 theta omega + 0.393 omega^2,-2.4356761099e-03,6.4327874505e-04,-3.9220547497e-02,-1.6096076248e-05,-2.2265856969e-03,3.9332351375e-01
